,marathon_male,marathon_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,female-male
31,-1.0459588,-1.0182221,"('evil', 'good')",-1.2155745,-1.2210752,-1.5318952,-1.5579064,-1.2644761,-1.2657346,-0.0012585
32,0.5307901,0.34328336,"('unkind', 'kind')",0.47801602,0.32546014,0.906632,0.6971613,0.6384794,0.4553016,-0.1831778
33,0.76989925,0.6890791,"('wrong', 'right')",1.1313632,1.0601016,-0.7414838,-0.7468945,0.3865929,0.3340954,-0.0524975
34,-1.1335387,-1.1071748,"('mean', 'honorable')",0.21767834,0.21731104,4.7544284,4.8158026,1.2795227,1.3086463,0.0291236
35,-0.4752778,-0.41567045,"('corrupt', 'incorrupt')",-2.0113032,-1.9742626,-1.315634,-1.3634766,-1.267405,-1.2511366,0.0162684
36,-0.8890064,-0.9180308,"('hostile', 'amicable')",-2.0411131,-2.2281742,-1.2106218,-1.3189021,-1.3802471,-1.488369,-0.1081219
37,0.027084652,-0.021534402,"('fake', 'genuine')",-0.044372074,-0.12845804,-0.29745477,-0.32548302,-0.1049141,-0.1584918,-0.0535777
38,0.080626994,-0.040457282,"('untruthful', 'truthful')",0.6568384,0.46976066,0.3312384,0.3301636,0.3562346,0.2531557,-0.1030789
39,1.3155526,1.3933297,"('exploitative', 'cooperative')",0.42998838,0.50812066,-0.14420848,-0.04016225,0.5337775,0.6204294,0.0866519
40,1.0081673,0.95312357,"('stingy', 'generous')",0.6073307,0.5427946,-1.9868314,-1.982163,-0.1237778,-0.1620816,-0.0383038
41,0.12028187,-0.04753561,"('unforgiving', 'forgiving')",0.708003,0.5166598,-0.23037024,-0.29969987,0.1993049,0.0564748,-0.1428301
42,0.8775347,0.8470127,"('unreliable', 'reliable')",0.9697961,0.9108616,-2.285987,-2.1761148,-0.1462187,-0.1394135,0.0068052
43,0.11891537,0.10212332,"('irresponsible', 'responsible')",0.41206515,0.3811848,0.42186767,0.39561108,0.3176161,0.2929731,-0.024643
44,-0.90760374,-0.8071519,"('prejudiced', 'unprejudiced')",-0.55004585,-0.439181,-1.4389368,-1.3826033,-0.9655288,-0.8763121,0.0892167
45,-0.6141341,-0.6770404,"('incompetent', 'competent')",0.39422506,0.29393727,0.13501473,0.11704476,-0.0282981,-0.0886861,-0.060388
46,-0.42223468,-0.5450502,"('uncompetitive', 'competitive')",0.90698487,0.75519276,-0.3446907,-0.3630088,0.0466865,-0.0509554,-0.0976419
47,-0.9918562,-0.9511983,"('stupid', 'smart')",0.7054527,0.71342146,4.828418,4.832602,1.5140047,1.5316084,0.0176037
48,0.52326286,0.39595097,"('unintelligent', 'intelligent')",1.5388901,1.3820331,1.1059643,1.0436102,1.056039,0.9405314,-0.1155076
49,-0.43846697,-0.45409575,"('unable', 'able')",-0.69636416,-0.60100305,-0.59641147,-0.44063967,-0.5770809,-0.4985795,0.0785014
50,-0.3393551,-0.29784414,"('clumsy', 'skillful')",-0.39081806,-0.46241924,-0.07210137,-0.15412773,-0.2674248,-0.304797,-0.0373722
51,-0.6497482,-0.8323896,"('uneducated', 'educated')",-0.083517045,-0.20075105,0.7502862,0.6181047,0.0056736,-0.1383453,-0.1440189
52,0.20382643,0.14742616,"('irrational', 'rational')",-0.027792227,-0.1576542,-0.33789912,-0.42445758,-0.053955,-0.1448952,-0.0909402
53,0.38449505,0.31481013,"('uncreative', 'creative')",0.518321,0.2686859,0.21195649,0.020629296,0.3715909,0.2013751,-0.1702158
54,0.058869,-0.037639074,"('incapable', 'capable')",-0.37113973,-0.44774932,0.18795449,0.16080411,-0.0414387,-0.1081948,-0.0667561
55,-0.4117301,-0.4864371,"('incompetent', 'clever')",0.97729975,0.88351244,0.58247405,0.59793705,0.3826812,0.3316708,-0.0510104
56,-0.18688348,-0.36356255,"('impractical', 'practical')",1.377701,1.2823703,0.0627505,0.021015044,0.417856,0.3132743,-0.1045817
57,-0.47180483,-0.5887806,"('unimaginative', 'imaginative')",0.26720294,0.07652156,-2.630619,-2.6632714,-0.9450736,-1.0585101,-0.1134365
58,-1.0357138,-1.12758,"('undiscriminating', 'discriminating')",0.51864135,0.39552224,0.1391294,0.08883825,-0.125981,-0.2144065,-0.0884255
59,0.48922795,0.5195903,"('foolish', 'wise')",0.46328604,0.4312976,-0.26913956,-0.19494486,0.2277915,0.251981,0.0241895
60,0.7438563,0.6944536,"('inefficient', 'efficient')",1.2657303,1.3216255,0.57563114,0.63503355,0.8617392,0.8837042,0.021965
61,0.7311748,0.61605024,"('illogical', 'logical')",1.1717547,1.0562603,0.6161196,0.49772635,0.8396831,0.7233457,-0.1163374
62,0.653096,0.6569667,"('incompetent', 'brilliant')",1.4401486,1.5557396,0.9338061,1.0846587,1.0090169,1.0991217,0.0901048
63,0.34431916,0.23170671,"('unperceptive', 'insightful')",1.3111919,1.1789967,0.7816293,0.77190554,0.8123802,0.7275364,-0.0848438
64,0.2360343,0.10095012,"('shy', 'confident')",1.2554758,1.2005296,-4.8307853,-4.7554617,-1.1130918,-1.1513273,-0.0382355
65,-0.32178324,-0.378518,"('insecure', 'secure')",0.8287488,0.7631635,0.41972867,0.4972353,0.3088981,0.2939603,-0.0149378
66,-0.28511447,-0.26662827,"('inactive', 'active')",-1.1011018,-1.1457328,0.34441796,0.27053487,-0.3472661,-0.3806087,-0.0333426
67,0.70061004,0.6163832,"('doubtful', 'determined')",0.13157326,0.15803215,0.10156405,0.019299848,0.3112491,0.2645717,-0.0466774
68,-0.043225028,-0.19875646,"('dependent', 'independent')",-0.9063822,-1.0041156,-0.59418696,-0.5938107,-0.5145981,-0.5988942,-0.0842961
69,-0.33627027,-0.29609728,"('lazy', 'industrious')",0.5359946,0.59468704,-0.7455965,-0.60722727,-0.1819574,-0.1028792,0.0790782
70,-0.14781018,-0.15974563,"('lethargic', 'energetic')",0.108103774,0.1208222,0.21336424,0.2654616,0.0578859,0.0755127,0.0176268
71,0.9445337,0.88676584,"('diffident', 'self-confident')",0.5825567,0.5834676,0.059449416,0.01512206,0.5288466,0.4951185,-0.0337281
72,1.2012789,1.2345948,"('unambitious', 'ambitious')",0.40097806,0.4059045,-0.43772864,-0.39974296,0.3881761,0.4135855,0.0254094
73,1.2084991,1.2361562,"('helpless', 'self-reliant')",1.0975155,1.0054736,-3.336201,-3.2048466,-0.3433955,-0.3210723,0.0223232
74,1.6048512,1.5609556,"('undedicated', 'dedicated')",0.17799121,0.109731786,-0.45105857,-0.55602425,0.4439279,0.3715544,-0.0723735
75,-0.22952212,-0.1333482,"('meek', 'impulsive')",-0.88958496,-0.8462908,-0.57972825,-0.5214001,-0.5662785,-0.5003464,0.0659321
76,0.7992877,0.9018964,"('anxious', 'daring')",0.47696888,0.5300539,0.26174915,0.29146022,0.5126686,0.5744702,0.0618016
77,0.19931892,0.13039559,"('unmotivated', 'motivated')",0.66906804,0.51970273,-0.7146163,-0.6058476,0.0512569,0.0147502,-0.0365067
78,-0.9177854,-0.93601346,"('nonresilient', 'resilient')",0.17097738,0.17195131,0.061088704,0.10876612,-0.2285731,-0.218432,0.0101411
79,0.0013408028,-0.04844824,"('wavering', 'unwavering')",-0.89405566,-1.0405043,-0.762788,-0.8374322,-0.5518343,-0.6421282,-0.0902939
80,0.22602054,0.21208178,"('dominated', 'dominating')",0.32806617,0.4624456,0.10594374,0.25204617,0.2200101,0.3088578,0.0888477
81,0.05465449,-0.12863246,"('submissive', 'aggressive')",0.98748314,0.9331869,0.50425166,0.54734737,0.5154631,0.4506339,-0.0648292
82,-1.7082081,-1.7616563,"('poor', 'rich')",0.38296816,0.26151574,5.6629877,5.529871,1.4459159,1.3432434,-0.1026725
83,0.35980207,0.22079667,"('powerless', 'powerful')",0.37677675,0.30934516,-0.75022453,-0.8273192,-0.0045486,-0.0990591,-0.0945105
84,1.0288544,0.919026,"('inferior', 'superior')",0.84644157,0.8013737,0.59406877,0.5658871,0.8231215,0.7620956,-0.0610259
85,0.9476511,0.9395425,"('insignificant', 'prestigious')",0.26309943,0.12785003,-0.89035684,-1.0206906,0.1067979,0.0155673,-0.0912306
86,0.14986481,-0.082816,"('uninfluential', 'influential')",0.58885115,0.37974733,-0.12156786,-0.28985795,0.205716,0.0023578,-0.2033582
87,-0.44423178,-0.49665824,"('unsuccessful', 'successful')",1.0811414,1.0681779,0.8436241,0.96810097,0.4935112,0.5132069,0.0196957
88,0.3925087,0.24331369,"('low', 'eminent')",0.003623519,-0.11656032,-0.2111568,-0.448932,0.0616585,-0.1073929,-0.1690514
