,allegheny_male,allegheny_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
62,0.38750798,0.524497,"('incompetent', 'brilliant')",0.3396776,0.48921788,0.3635928,0.5068574,0.1432646
63,1.2578348,1.34487,"('unperceptive', 'insightful')",0.53957313,0.64115554,0.8987039,0.9930128,0.0943089
64,-0.3162027,-0.27944502,"('shy', 'confident')",-4.5785294,-4.601088,-2.447366,-2.4402666,0.0070994
65,-0.6744372,-0.7274953,"('insecure', 'secure')",-0.2890593,-0.2524836,-0.4817483,-0.4899895,-0.0082412
66,1.142633,1.2072566,"('inactive', 'active')",-0.13418362,-0.121181026,0.5042247,0.5430378,0.0388131
67,0.382907,0.35319534,"('doubtful', 'determined')",0.03284845,0.017346017,0.2078777,0.1852707,-0.022607
68,-0.83179724,-0.9480457,"('dependent', 'independent')",-0.62853575,-0.6375489,-0.7301665,-0.7927973,-0.0626308
69,0.10172272,0.15425315,"('lazy', 'industrious')",-0.13949439,-0.044745013,-0.0188858,0.0547541,0.0736399
70,0.52528065,0.6452089,"('lethargic', 'energetic')",-0.385105,-0.35005522,0.0700878,0.1475768,0.077489
71,1.2555982,1.2835681,"('diffident', 'self-confident')",0.7520441,0.78268605,1.0038211,1.0331271,0.029306
72,1.3268878,1.2738492,"('unambitious', 'ambitious')",-0.90808135,-0.88221467,0.2094032,0.1958173,-0.0135859
73,1.1317847,1.1181474,"('helpless', 'self-reliant')",-2.217237,-2.2551656,-0.5427262,-0.5685091,-0.0257829
74,1.7620912,1.812088,"('undedicated', 'dedicated')",-0.3297055,-0.34515914,0.7161928,0.7334644,0.0172716
75,0.00074327365,-0.0039586425,"('meek', 'impulsive')",-0.296157,-0.26423848,-0.1477069,-0.1340986,0.0136083
76,0.35231224,0.4056201,"('anxious', 'daring')",-0.23243333,-0.18480998,0.0599395,0.1104051,0.0504656
77,0.48737445,0.48636082,"('unmotivated', 'motivated')",0.2824868,0.3140763,0.3849306,0.4002185,0.0152879
78,-0.3027013,-0.20126817,"('nonresilient', 'resilient')",0.5516365,0.6848254,0.1244676,0.2417786,0.117311
79,0.40712023,0.426906,"('wavering', 'unwavering')",-0.6764147,-0.7113068,-0.1346473,-0.1422004,-0.0075531
80,0.9622229,0.95107204,"('dominated', 'dominating')",-0.41133845,-0.27262485,0.2754422,0.3392236,0.0637814
81,-0.008363515,-0.088321045,"('submissive', 'aggressive')",0.038908377,0.17144525,0.0152724,0.0415621,0.0262897
82,-0.5774748,-0.65309966,"('poor', 'rich')",3.802532,3.7360282,1.6125286,1.5414643,-0.0710643
83,0.2962516,0.23338476,"('powerless', 'powerful')",0.10040296,0.08727381,0.1983273,0.1603293,-0.037998
84,1.1610444,1.0409942,"('inferior', 'superior')",0.030310072,0.03887784,0.5956772,0.539936,-0.0557412
85,1.9455155,1.9477664,"('insignificant', 'prestigious')",0.08401613,0.026010646,1.0147659,0.9868885,-0.0278774
86,0.7768823,0.74358034,"('uninfluential', 'influential')",0.048689853,-0.050975293,0.4127861,0.3463025,-0.0664836
87,0.42510957,0.3275091,"('unsuccessful', 'successful')",0.048947666,0.12544364,0.2370286,0.2264764,-0.0105522
88,0.19219884,0.12534127,"('low', 'eminent')",0.2067021,0.16924275,0.1994505,0.147292,-0.0521585
