,agl_male,agl_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.86402965,-1.014936,"('unsociable', 'sociable')",0.9454092,0.77672046,-0.39049083,-0.5696475,-0.1030371,-0.2692877,-0.1662506
1,-2.0566254,-2.147912,"('unfriendly', 'friendly')",0.2460267,0.02767602,1.50601,1.3939445,-0.1015295,-0.2420971,-0.1405676
2,0.67752695,0.72503495,"('unlikable', 'likable')",0.97162795,1.0108235,0.80439556,0.9272679,0.8178501,0.8877088,0.0698587
3,-0.36204922,-0.27193314,"('repellent', 'pleasant')",1.0710901,1.1806077,0.13453546,0.12803964,0.2811921,0.3455714,0.0643793
4,-0.30865324,-0.3277758,"('disliked', 'liked')",-0.34551612,-0.40296578,-5.5796423,-5.549344,-2.0779371,-2.0933619,-0.0154248
5,-1.3425194,-1.3063331,"('distant', 'outgoing')",-0.74585927,-0.5993607,-0.09801273,-0.039509505,-0.7287971,-0.6484011,0.080396
6,-1.6679504,-1.6269466,"('distant', 'open')",-1.4374919,-1.3496329,0.14561866,0.18752897,-0.9866079,-0.9296835,0.0569244
7,0.12907447,0.12083755,"('insensitive', 'sensitive')",1.1812644,1.1753969,0.39372668,0.41462865,0.5680219,0.5702877,0.0022658
8,-1.1996465,-1.3099706,"('unaffectionate', 'affectionate')",-0.8838833,-0.9569425,0.5147371,0.47651392,-0.5229309,-0.5967998,-0.0738689
9,-1.2678198,-1.3673363,"('unaffectionate', 'caring')",0.60859936,0.5687914,0.9349966,0.93941325,0.0919254,0.0469561,-0.0449693
10,-0.8472492,-0.8950445,"('unsympathetic', 'sympathetic')",0.5580754,0.49710655,-0.49474618,-0.5388032,-0.2613066,-0.3122471,-0.0509405
11,0.042087965,0.03424574,"('unhelpful', 'helpful')",1.373273,1.3999175,1.8877447,1.9783522,1.1010352,1.1375051,0.0364699
12,-0.43342102,-0.39076117,"('unsupportive', 'supportive')",1.0295134,1.1000855,-1.7574266,-1.6688691,-0.3871114,-0.3198483,0.0672631
13,0.08967675,0.08269119,"('impolite', 'polite')",0.38012016,0.3583024,-0.3594118,-0.4058525,0.036795,0.0117137,-0.0250813
14,0.6365996,0.6460944,"('antisocial', 'social')",1.3167529,1.3322569,-0.63980377,-0.7148116,0.4378496,0.4211799,-0.0166697
15,0.11504936,0.041568696,"('boring', 'funny')",-0.7452748,-0.7680738,0.58570284,0.5161462,-0.0148409,-0.0701196,-0.0552787
16,-0.495606,-0.50470424,"('unpopular', 'popular')",-0.19530821,-0.2639771,0.7137404,0.6660138,0.0076087,-0.0342225,-0.0418312
17,-0.076672874,0.002740609,"('nasty', 'nice')",-0.013380254,0.12346925,-0.2587309,-0.22526497,-0.1162613,-0.0330184,0.0832429
18,-0.78837544,-0.77801776,"('disagreeable', 'welcoming')",-0.49014467,-0.49136174,-0.4845181,-0.4639283,-0.5876794,-0.5777693,0.0099101
19,-1.3043104,-1.25808,"('inhospitable', 'hospitable')",-1.662647,-1.547738,-0.20414826,-0.0675449,-1.0570353,-0.9577877,0.0992476
20,-0.2521133,-0.22790387,"('rough', 'thoughtful')",0.12267553,0.16373907,0.7673801,0.7078631,0.2126474,0.2145661,0.0019187
21,0.5085093,0.489367,"('immoral', 'moral')",1.4207959,1.387993,-0.48094156,-0.47880116,0.4827879,0.4661863,-0.0166016
22,-0.28888786,-0.27632168,"('untrustworthy', 'trustworthy')",0.11241415,0.05201312,-0.87336564,-0.92108524,-0.3499465,-0.3817979,-0.0318514
23,-0.71051735,-0.7897563,"('insincere', 'sincere')",1.5928866,1.4973589,5.224475,5.12081,2.0356146,1.9428042,-0.0928104
24,0.13257843,0.12089318,"('dishonest', 'honest')",0.6110067,0.57697153,0.64237857,0.625992,0.4619879,0.4412856,-0.0207023
25,-0.46686324,-0.48851395,"('egoistic', 'altruistic')",0.26659542,0.18532592,1.3919642,1.3528824,0.3972321,0.3498981,-0.047334
26,-0.5713682,-0.65833443,"('hardhearted', 'benevolent')",0.82513493,0.7341589,1.411194,1.3118216,0.5549869,0.4625487,-0.0924382
27,-1.2189395,-1.1660912,"('hardhearted', 'softhearted')",0.09470441,0.18630369,1.1743659,1.1367365,0.0167102,0.0523163,0.0356061
28,-0.47421336,-0.6436249,"('disloyal', 'loyal')",0.29918826,0.046507746,0.6711273,0.553918,0.1653674,-0.0143997,-0.1797671
29,-0.6868592,-0.67156696,"('unfair', 'fair')",-0.049998228,-0.020416938,-0.55539334,-0.68181634,-0.4307503,-0.4579334,-0.0271831
30,0.3204745,0.2916489,"('intolerant', 'tolerant')",2.1068625,2.060548,1.2951407,1.2441819,1.240826,1.1987929,-0.0420331
31,-1.6968877,-1.5260144,"('evil', 'good')",-1.4784912,-1.4535019,-0.9930001,-1.0279394,-1.3894596,-1.3358186,0.053641
32,-0.26442724,-0.36274812,"('unkind', 'kind')",0.81915486,0.7564307,0.84369534,0.71963334,0.466141,0.3711053,-0.0950357
33,0.26209334,0.17938943,"('wrong', 'right')",0.4746209,0.45695972,-0.43903506,-0.4915401,0.0992264,0.0482697,-0.0509567
