,ceridian_male,ceridian_female,tuple,h_male,h_female,c_male,c_female,m_male,m_female,holding_male,holding_female,inc_male,inc_female,average_male,average_female,female-male
10,0.28881624,0.26727802,"('unsympathetic', 'sympathetic')",0.4475935,0.38950068,-0.7859779,-0.7742847,-1.044595,-0.98533756,0.90861446,0.859877,0.3122592,0.195738,0.0211184,-0.0078714,-0.0289898
11,0.46513042,0.49617246,"('unhelpful', 'helpful')",0.7014057,0.71620923,-0.24134633,-0.21010754,-0.53272724,-0.46954608,0.014350794,0.014127046,1.9929749,1.9622521,0.3999647,0.4181845,0.0182198
12,-0.07655835,0.023637228,"('unsupportive', 'supportive')",1.0694708,1.2661078,0.7393326,0.9282756,-0.15565298,-0.02430491,0.2573431,0.38041767,-1.5557454,-1.5339537,0.0463649,0.1733632,0.1269983
13,1.0394593,0.9380927,"('impolite', 'polite')",0.73896766,0.63255584,0.10776157,0.12138347,0.0270774,0.089572765,1.4447062,1.3461045,-0.13679057,-0.20216492,0.5368636,0.4875908,-0.0492728
14,1.504225,1.526686,"('antisocial', 'social')",1.733044,1.6558543,0.5432699,0.6032077,0.0066671483,0.07724537,3.204348,3.1569638,-0.17479298,-0.19943394,1.1361269,1.136754,0.0006271
15,-0.23530206,-0.40584928,"('boring', 'funny')",0.26286462,0.16265455,0.7960892,0.7056061,0.5668274,0.4689236,-0.5567883,-0.58618224,0.7940502,0.69374365,0.2712902,0.1731494,-0.0981408
16,-1.1942743,-1.1213638,"('unpopular', 'popular')",0.34706485,0.43975317,0.79353553,0.79626334,1.6583862,1.6450309,-0.72671527,-0.5571745,0.6052343,0.7112517,0.2472052,0.3189602,0.071755
17,0.024274662,0.06959461,"('nasty', 'nice')",0.45492694,0.46527672,0.41906887,0.46312243,0.49284407,0.54095674,-0.34031916,-0.29624286,-0.38945836,-0.29597622,0.1102228,0.1577886,0.0475658
18,-0.39419392,-0.2491678,"('disagreeable', 'welcoming')",-0.18680044,0.095477015,-0.5376386,-0.28453428,-0.731829,-0.55092585,-0.41643387,-0.26822555,-0.56315607,-0.4986158,-0.4716753,-0.2926654,0.1790099
19,-1.2626792,-1.1655064,"('inhospitable', 'hospitable')",-0.16227435,0.020026976,1.049747,1.1025084,0.73295027,0.75708276,-2.1221044,-2.042496,-0.22512022,-0.14915662,-0.3315801,-0.2462568,0.0853233
20,0.0022393856,0.051041074,"('rough', 'thoughtful')",-0.7502654,-0.7577798,-0.6479297,-0.5629209,-0.4903348,-0.43621576,0.45096487,0.40890083,0.88316554,0.84388274,-0.0920267,-0.0755153,0.0165114
21,1.0709406,1.002578,"('immoral', 'moral')",1.3366084,1.3171462,0.26040637,0.2570492,0.20241083,0.2754419,0.8910432,0.9129517,-0.76093733,-0.7339495,0.5000787,0.5052029,0.0051242
22,1.2368962,1.1721627,"('untrustworthy', 'trustworthy')",1.3726318,1.3544317,0.895484,0.9393563,-0.19636162,-0.21435076,0.21380752,0.12916982,-1.0253012,-1.0665346,0.4161928,0.3857059,-0.0304869
23,0.034916136,-0.0770562,"('insincere', 'sincere')",0.2738111,0.20442115,-0.39994168,-0.46470323,-0.011216656,-0.0066580325,0.03800931,0.07388724,5.054553,4.9189057,0.8316886,0.7747994,-0.0568892
24,0.44328645,0.33481386,"('dishonest', 'honest')",-0.8333614,-0.79285824,-1.9120342,-1.7911378,-2.7889323,-2.7551193,0.40940076,0.2837569,0.7306734,0.644675,-0.6584946,-0.6793116,-0.020817
25,-1.0447131,-0.98563254,"('egoistic', 'altruistic')",-0.94739294,-0.8401892,-0.102251,0.0038862154,-0.19163422,-0.12546894,-0.47024268,-0.393188,1.0398368,1.0525943,-0.2860662,-0.2146663,0.0713999
26,-1.2792102,-1.3619052,"('hardhearted', 'benevolent')",-0.21439487,-0.15587829,-0.120453276,-0.05222276,-0.11156314,-0.13731223,2.0686722,1.9853791,1.1141585,0.97559166,0.2428682,0.208942,-0.0339262
27,-1.1200038,-0.9554201,"('hardhearted', 'softhearted')",-0.94167507,-0.7774508,-1.3262935,-1.124532,-1.0588667,-0.86949503,-0.28562772,-0.2442626,0.9837771,0.87937194,-0.6247817,-0.5152981,0.1094836
28,-0.61086,-0.7158442,"('disloyal', 'loyal')",-0.91574574,-0.9301881,-0.8712132,-0.9305781,-1.185892,-1.228299,0.18815045,-0.032534875,1.2351618,1.008453,-0.3600665,-0.4714986,-0.1114321
29,0.296784,0.23747277,"('unfair', 'fair')",0.7215916,0.6357785,1.2237833,1.1531425,1.0265567,0.92480814,-0.343157,-0.48388398,-0.5356587,-0.621815,0.3983166,0.3075838,-0.0907328
30,1.0523965,1.011624,"('intolerant', 'tolerant')",-0.76652837,-0.8029296,-1.0699868,-0.9963739,-0.65479165,-0.5671996,1.4545808,1.506535,1.604903,1.6393783,0.2700956,0.2985057,0.0284101
31,-1.2903287,-1.2767777,"('evil', 'good')",-0.51491123,-0.3077293,1.327427,1.4421111,0.87145525,0.828248,-1.9887575,-2.0136478,-1.2803174,-1.2775573,-0.4792387,-0.4342255,0.0450132
32,0.38460284,0.28741288,"('unkind', 'kind')",1.0005903,0.93058926,0.25382322,0.25173005,-0.7224163,-0.7150466,1.689715,1.5654808,1.1320703,0.99482983,0.6230642,0.5524994,-0.0705648
33,-0.31041485,-0.30190462,"('wrong', 'right')",-0.6438525,-0.59385526,-0.1371837,-0.10976118,-0.22282048,-0.2481663,-0.35476422,-0.30560824,-0.9644772,-1.0168744,-0.4389188,-0.4293617,0.0095571
34,-0.21363066,-0.121761456,"('mean', 'honorable')",0.33756384,0.56060636,0.102170706,0.2553062,0.0320179,0.11714742,0.126997,0.27496898,5.662988,5.823261,1.0080179,1.151588,0.1435701
35,-0.67180127,-0.6831009,"('corrupt', 'incorrupt')",-0.72239333,-0.7485872,0.22842522,0.17037538,0.6915368,0.6298586,-2.3547184,-2.3904333,-0.12230828,-0.18966374,-0.4918765,-0.5352585,-0.043382
36,-1.6380966,-1.5567145,"('hostile', 'amicable')",-1.1179502,-0.92454123,0.30848056,0.33039606,1.2682127,1.2099055,-1.7937255,-1.8211381,0.3244574,0.2755787,-0.441437,-0.414419,0.027018
37,1.1176752,1.1168098,"('fake', 'genuine')",-0.40428025,-0.47395697,-0.7172431,-0.712651,-1.2602862,-1.215918,-0.5142348,-0.5417633,0.3056216,0.28697193,-0.2454579,-0.2567512,-0.0112933
38,-0.41052148,-0.4419319,"('untruthful', 'truthful')",-0.32096195,-0.2704775,-0.21406439,-0.2937383,0.17883982,0.0953732,-0.86842895,-0.8912003,0.22374308,0.20989028,-0.2352323,-0.2653474,-0.0301151
39,0.88819623,0.8376098,"('exploitative', 'cooperative')",0.5186533,0.5363486,-0.2667783,-0.20866768,-0.6794777,-0.61690295,0.81311893,0.80978394,0.08433065,0.08847198,0.2263405,0.2411073,0.0147668
40,0.18825898,0.13958494,"('stingy', 'generous')",0.3452248,0.43249804,0.11728661,0.18725379,-0.41265464,-0.4152386,0.5785581,0.49937132,-1.2099273,-1.3051846,-0.0655423,-0.0769525,-0.0114102
41,0.34057269,0.38594916,"('unforgiving', 'forgiving')",0.25684577,0.45612362,-0.1866864,-0.04621615,-0.25059992,-0.15067382,1.1848619,1.1376493,0.36294866,0.36453658,0.2846571,0.3578948,0.0732377
42,1.400671,1.4940819,"('unreliable', 'reliable')",1.5741917,1.6517406,1.0149729,1.1119207,0.25778735,0.30931017,1.0194333,1.0808221,-1.8861209,-1.7602382,0.5634893,0.6479395,0.0844502
43,0.6767458,0.6624608,"('irresponsible', 'responsible')",0.53519225,0.61477417,-0.51814353,-0.4206471,-0.6019633,-0.53712296,0.9778398,1.0119162,0.87035966,0.8512765,0.3233384,0.3637763,0.0404379
44,0.38095883,0.41783527,"('prejudiced', 'unprejudiced')",-0.81265855,-0.8481571,-1.0845685,-1.0471847,-1.6604255,-1.6363598,-0.217297,-0.21172684,-1.0530797,-1.0167476,-0.7411784,-0.7237235,0.0174549
45,0.3794841,0.43285686,"('incompetent', 'competent')",1.3044546,1.3819019,1.0064061,1.1248398,0.110437185,0.1782293,1.3612614,1.3823667,0.17441863,0.043202642,0.7227437,0.7572329,0.0344892
46,0.64188004,0.70728743,"('uncompetitive', 'competitive')",1.785704,1.7592193,0.3080176,0.34563136,-0.6183964,-0.5614437,1.5210263,1.5716063,-0.011895373,0.03788498,0.6043894,0.6433642,0.0389748
47,0.75763565,0.8502915,"('stupid', 'smart')",0.90921175,0.9481857,0.41021922,0.5201256,-0.0019586757,0.08304362,1.4898751,1.6005104,4.698649,4.780253,1.377272,1.4637349,0.0864629
48,-0.5145781,-0.58338416,"('unintelligent', 'intelligent')",-1.0655677,-1.0938238,-1.7371253,-1.7647887,-1.8232194,-1.8004649,-1.0478917,-0.9611583,-0.27940214,-0.32098755,-1.0779641,-1.0874345,-0.0094704
49,-0.2837476,-0.0592241,"('unable', 'able')",-0.35091403,-0.15271665,-0.5719004,-0.37128335,-0.8446542,-0.68786794,-0.43255052,-0.35183558,-0.321942,-0.15958622,-0.4676181,-0.2970856,0.1705325
50,0.20659201,0.34823215,"('clumsy', 'skillful')",0.7566949,0.7983463,0.95817876,0.9819366,1.9563444,2.0203679,-0.7520251,-0.61632395,-0.15966128,-0.09602845,0.4943539,0.5727551,0.0784012
51,0.38605547,0.2687964,"('uneducated', 'educated')",2.0902297,1.8928609,1.3942413,1.1652809,0.559587,0.43444687,-0.28144804,-0.32768688,-0.09453468,-0.16196662,0.6756885,0.5452886,-0.1303999
52,-0.9737871,-1.0380054,"('irrational', 'rational')",-0.09535323,-0.109857894,0.76888597,0.65641004,1.2084693,1.0875161,-0.89026535,-0.9032109,-0.4449695,-0.5422631,-0.07117,-0.1415685,-0.0703985
53,-0.9883046,-0.9243027,"('uncreative', 'creative')",-0.08346309,-0.0070192516,0.288889,0.28796163,-0.44233543,-0.41486472,0.47669464,0.50795245,1.0117147,0.8891528,0.0438659,0.05648,0.0126141
54,-0.6932299,-0.74858826,"('incapable', 'capable')",-0.3601348,-0.40560484,-0.7915457,-0.8413776,-0.71337426,-0.7474558,0.20379959,0.24264288,0.66584355,0.65980536,-0.2814403,-0.3067631,-0.0253228
55,1.1544725,1.1669949,"('incompetent', 'clever')",0.4147685,0.39218757,-0.021038681,0.021843052,-1.384631,-1.3316758,0.98119265,1.0209191,-0.17152956,-0.19196224,0.1622057,0.1797178,0.0175121
56,1.0638945,1.0220357,"('impractical', 'practical')",0.64979243,0.5713009,-0.27380303,-0.26349396,-0.27532893,-0.23632042,1.8654617,1.7954824,0.26854524,0.2339184,0.5497603,0.5204872,-0.0292731
57,0.28488833,0.21976154,"('unimaginative', 'imaginative')",1.0855216,1.0200433,0.6445449,0.5338476,-0.40132916,-0.46882817,-0.11496978,-0.1898988,-1.5445833,-1.6754954,-0.0076546,-0.0934284,-0.0857738
58,-0.060087256,0.002269763,"('undiscriminating', 'discriminating')",0.59852934,0.6611924,1.3130949,1.299823,0.806224,0.7455867,0.7679254,0.7457788,0.15400887,0.15889663,0.5966159,0.6022579,0.005642
59,0.05542004,0.07530759,"('foolish', 'wise')",0.7926035,0.7962879,0.8212747,0.7717664,1.7861117,1.7282889,-0.6315864,-0.5759681,0.100183144,0.08814758,0.4873345,0.4806384,-0.0066961
60,1.2313356,1.3039339,"('inefficient', 'efficient')",0.85950804,0.8329528,-1.1799183,-1.0736983,-1.849472,-1.6803837,1.6561137,1.6819874,-0.010403056,0.03314935,0.1178607,0.1829902,0.0651295
61,0.07938723,0.04178548,"('illogical', 'logical')",1.2902741,1.281683,0.87668395,0.8147245,0.35999823,0.36701858,0.24529195,0.112905875,0.17897026,0.011596808,0.505101,0.4382857,-0.0668153
62,0.89474726,1.0194091,"('incompetent', 'brilliant')",1.2804744,1.3467118,0.31052616,0.41630042,-1.2140476,-1.0743974,0.86439764,1.0096307,0.30201796,0.34741923,0.4063526,0.5108456,0.104493
63,-0.13337307,-0.07645884,"('unperceptive', 'insightful')",1.6183239,1.8068168,0.7208023,0.90007305,0.390181,0.50514084,0.9168472,1.004277,0.68421036,0.75760335,0.6994987,0.816242,0.1167433
64,0.6081681,0.4744352,"('shy', 'confident')",1.3738047,1.259387,0.27969754,0.22995263,-0.33501408,-0.41256332,1.0841336,0.99380505,-5.294444,-5.385114,-0.380609,-0.4733496,-0.0927406
65,1.3329827,1.1107235,"('insecure', 'secure')",0.50851023,0.297637,-0.5618486,-0.658412,-1.013763,-1.0603657,1.8430854,1.7592057,-0.19737196,-0.28541437,0.3185991,0.1938957,-0.1247034
66,-0.66250604,-0.6329,"('inactive', 'active')",0.637604,0.7021915,1.5485361,1.5082699,1.3303194,1.236917,0.31184733,0.31469715,1.1490085,1.0802684,0.7191348,0.701574,-0.0175608
67,0.8842033,0.8131038,"('doubtful', 'determined')",-0.15312642,-0.3090591,-0.74494463,-0.76131684,-0.12419769,-0.11429515,0.617331,0.6253134,-0.4726651,-0.51709366,0.0011001,-0.0438913,-0.0449914
68,0.0735119,0.017328637,"('dependent', 'independent')",0.110375196,0.032410875,-0.04201315,-0.0756691,0.11867568,0.03759913,-1.0621461,-1.1550078,-0.74753296,-0.7030497,-0.2581882,-0.3077314,-0.0495432
69,-0.8483225,-0.68358666,"('lazy', 'industrious')",-0.3838671,-0.19468784,0.6481844,0.792145,0.91516304,0.91598827,-0.4259689,-0.40961105,-0.13803683,-0.10785271,-0.038808,0.0520658,0.0908738
70,1.116422,1.1578312,"('lethargic', 'energetic')",1.6249248,1.6718073,0.4080081,0.46942508,-0.059638858,-0.025757913,1.0241007,1.122352,1.0963023,1.1899554,0.8683532,0.9309355,0.0625823
71,-1.3480701,-1.4310217,"('diffident', 'self-confident')",0.07272369,0.1703693,-0.023583092,0.015476111,0.057621606,0.13169135,0.22449718,0.2446746,0.06875707,0.040541515,-0.158009,-0.1380448,0.0199642
72,-0.40813732,-0.54960346,"('unambitious', 'ambitious')",0.78465426,0.7285585,-0.13197482,-0.15804061,-1.2697998,-1.3174381,-0.30428904,-0.28890848,-1.343352,-1.4647484,-0.4454831,-0.5083634,-0.0628803
73,0.55397356,0.48330387,"('helpless', 'self-reliant')",0.2191988,0.27402776,0.55927193,0.58354056,0.44651383,0.43801248,-1.6388019,-1.6166576,-3.4296384,-3.312193,-0.548247,-0.5249943,0.0232527
74,0.11029738,0.23713608,"('undedicated', 'dedicated')",1.0274519,1.1794683,0.5754273,0.69544536,0.66666025,0.74974656,0.4032719,0.50546795,0.29167747,0.3401856,0.5124644,0.6179083,0.1054439
75,-0.15647696,-0.23514012,"('meek', 'impulsive')",1.1852473,1.2325016,1.3576256,1.3187679,0.886366,0.837978,-1.5183252,-1.4291924,-0.23128848,-0.08079419,0.253858,0.2740202,0.0201622
76,1.5568342,1.5986195,"('anxious', 'daring')",0.2567636,0.21763317,-0.5370755,-0.51599866,-1.0345843,-0.96867716,1.2088008,1.3712211,0.76354337,0.85323983,0.369047,0.4260063,0.0569593
77,-0.5855035,-0.5183241,"('unmotivated', 'motivated')",0.25992224,0.42175257,0.34377477,0.47009385,-0.07654524,0.0202775,-0.02015081,0.045866463,-0.9168655,-0.8631605,-0.1658947,-0.0705824,0.0953123
78,-1.0976279,-0.91435516,"('nonresilient', 'resilient')",-0.034050096,0.18605183,-0.35758534,-0.23287989,0.1880467,0.38289788,-0.3806677,-0.26112843,0.37593102,0.53674376,-0.2176589,-0.050445,0.1672139
79,-0.83545446,-0.86143994,"('wavering', 'unwavering')",0.10783212,0.16676845,1.1979084,1.1243768,1.741902,1.6635824,-1.9190215,-1.9583541,0.22854434,0.23659039,0.0869518,0.0619207,-0.0250311
80,0.51149523,0.4585083,"('dominated', 'dominating')",0.4003681,0.24004227,-0.063949,-0.059913814,-0.9259956,-0.91779447,1.452128,1.3063277,-1.3237206,-1.390927,0.0083877,-0.0606262,-0.0690139
81,1.0462779,0.6654598,"('submissive', 'aggressive')",0.8581708,0.5285133,-1.0886221,-1.2955089,-1.0910333,-1.1863757,0.85413593,0.7812915,-0.7066506,-0.7852414,-0.0212869,-0.2153103,-0.1940234
82,0.43862295,0.4237878,"('poor', 'rich')",1.1513697,1.0651655,0.69004744,0.57662773,0.85513806,0.8523326,1.0504024,1.2440584,5.952093,6.0007567,1.6896122,1.6937882,0.004176
83,-0.10783323,-0.17901696,"('powerless', 'powerful')",-0.6965571,-0.7026305,-0.87650955,-0.88106465,-1.2925407,-1.3653286,0.37167165,0.3830894,-1.1922027,-1.2244128,-0.6323286,-0.6615607,-0.0292321
84,0.44735733,0.37121025,"('inferior', 'superior')",-0.3569764,-0.3702552,-0.40540177,-0.35591638,-0.2599113,-0.250704,0.9671495,1.0323144,0.6733239,0.6459574,0.1775902,0.1787678,0.0011776
85,-1.8053929,-1.7380052,"('insignificant', 'prestigious')",-0.4706647,-0.2728848,1.1777227,1.1720833,1.1712315,1.2072499,0.039427258,0.14482535,0.22686955,0.33714542,0.0565323,0.1417357,0.0852034
86,-1.1869739,-1.268721,"('uninfluential', 'influential')",-0.45245177,-0.4261172,-1.1369543,-1.1003408,-1.6386551,-1.5984546,-0.4414462,-0.43931818,-0.69341445,-0.76663136,-0.9249827,-0.9332638,-0.0082811
87,-0.07596995,-0.16624711,"('unsuccessful', 'successful')",2.0691173,1.8802079,1.936406,1.7578645,1.5535532,1.4855161,1.0623953,1.0936528,0.3310778,0.25034535,1.1460965,1.0502232,-0.0958733
88,-1.2442515,-1.2518121,"('low', 'eminent')",-0.9147657,-1.0476146,-1.1016458,-1.2385602,-1.2182784,-1.3093042,-0.059234113,-0.059243776,0.5975729,0.5628389,-0.6567671,-0.7239493,-0.0671822
