,centene_male,centene_female,tuple,corp_male,corp_female,del_male,del_female,average_male,average_female,female-male
0,-0.63353765,-0.7882717,"('unsociable', 'sociable')",0.65600383,0.37867025,-0.51360387,-0.5747345,-0.1637126,-0.328112,-0.1643994
1,-1.9493289,-1.9083868,"('unfriendly', 'friendly')",-0.452457,-0.54138845,1.7772268,1.7409527,-0.2081863,-0.2362742,-0.0280879
2,0.29284436,0.24990124,"('unlikable', 'likable')",1.2241092,1.2602242,0.5645155,0.62226516,0.693823,0.7107968,0.0169738
3,-0.036939565,0.05778644,"('repellent', 'pleasant')",0.60195196,0.5956331,0.4985556,0.5121501,0.3545227,0.3885232,0.0340005
4,-1.0532058,-1.0345182,"('disliked', 'liked')",-0.30522767,-0.21245848,-7.5017905,-7.5676303,-2.9534079,-2.9382022,0.0152057
5,-1.9195423,-1.8343239,"('distant', 'outgoing')",-0.9274522,-0.7828327,0.37117144,0.42399585,-0.8252743,-0.7310535,0.0942208
6,-2.4053047,-2.2649806,"('distant', 'open')",-1.8357,-1.6394144,0.7468541,0.8635127,-1.164717,-1.0136274,0.1510896
7,0.01808925,0.095682904,"('insensitive', 'sensitive')",-0.20689368,-0.20258865,0.18569964,0.2779768,-0.0010349,0.0570237,0.0580586
8,-1.2927121,-1.2699889,"('unaffectionate', 'affectionate')",-0.784476,-0.7613625,1.4695497,1.475373,-0.2025461,-0.1853261,0.01722
9,-1.3385319,-1.3138523,"('unaffectionate', 'caring')",-0.30793613,-0.33667195,1.809983,1.9106704,0.054505,0.0867154,0.0322104
10,-0.40516692,-0.38905287,"('unsympathetic', 'sympathetic')",-0.95287657,-1.0750113,-0.24279591,-0.10329498,-0.5336131,-0.522453,0.0111601
11,0.47148848,0.4378625,"('unhelpful', 'helpful')",0.4100342,0.30478862,1.1619002,1.266063,0.6811409,0.6695714,-0.0115695
12,-0.7155631,-0.6315444,"('unsupportive', 'supportive')",-0.20130035,-0.12538382,-2.0571733,-1.9913944,-0.9913456,-0.9161075,0.0752381
13,-0.10612264,-0.2514805,"('impolite', 'polite')",-0.3885427,-0.5478258,-0.36464798,-0.38830632,-0.2864378,-0.3958708,-0.109433
14,0.6389543,0.5933666,"('antisocial', 'social')",1.4589669,1.317497,-0.5402099,-0.65985286,0.5192371,0.4170036,-0.1022335
15,-0.15622544,-0.22268361,"('boring', 'funny')",-0.09017335,-0.08247636,0.4098631,0.3881799,0.0544881,0.0276733,-0.0268148
16,-0.91136116,-0.8440205,"('unpopular', 'popular')",-0.29303142,-0.27001694,0.96802914,0.8437141,-0.0787878,-0.0901078,-0.01132
17,-0.059024327,-0.05720415,"('nasty', 'nice')",-0.36597437,-0.24451582,-1.0225371,-1.0508593,-0.4825119,-0.4508598,0.0316521
18,-0.81474483,-0.69950414,"('disagreeable', 'welcoming')",-0.13189161,-0.083802894,-0.34275424,-0.4679645,-0.4297969,-0.4170905,0.0127064
19,-1.9900756,-1.9521118,"('inhospitable', 'hospitable')",-1.5275342,-1.4437118,-0.31682214,-0.1780345,-1.278144,-1.191286,0.086858
20,0.30032757,0.38010108,"('rough', 'thoughtful')",0.71134025,0.6556265,-0.13449794,-0.20533846,0.29239,0.2767963,-0.0155937
21,0.5460867,0.4743881,"('immoral', 'moral')",0.8244612,0.6307602,-0.7117414,-0.6608523,0.2196022,0.1480987,-0.0715035
22,-0.1425031,-0.13197084,"('untrustworthy', 'trustworthy')",0.051854294,0.00078289583,-1.2920593,-1.3131261,-0.4609027,-0.481438,-0.0205353
23,-0.009770334,-0.022632763,"('insincere', 'sincere')",0.08654455,-0.0504485,5.7290463,5.7180963,1.9352735,1.8816716,-0.0536019
24,-0.300241,-0.31524932,"('dishonest', 'honest')",-0.33836612,-0.3114063,1.0215697,1.0542408,0.1276542,0.1425284,0.0148742
25,-0.80531687,-0.8033608,"('egoistic', 'altruistic')",0.4282956,0.3754282,0.7189382,0.5430664,0.1139723,0.0383779,-0.0755944
26,-0.30151403,-0.32738477,"('hardhearted', 'benevolent')",0.9456727,0.91716915,0.8950999,0.7523152,0.5130862,0.4473666,-0.0657196
27,-0.45995054,-0.32476416,"('hardhearted', 'softhearted')",-0.48278528,-0.43038875,1.326189,1.2467009,0.1278177,0.1638493,0.0360316
28,0.41313472,0.37287283,"('disloyal', 'loyal')",0.41181326,0.27808252,0.8943332,0.85696477,0.5730937,0.50264,-0.0704537
29,-0.8036341,-0.7463916,"('unfair', 'fair')",-0.21461087,-0.15902115,-0.5481687,-0.5538883,-0.5221379,-0.4864337,0.0357042
30,0.2981861,0.23893508,"('intolerant', 'tolerant')",1.2490736,1.1693119,0.55383325,0.4900952,0.7003643,0.6327807,-0.0675836
31,-1.7402124,-1.5987985,"('evil', 'good')",-0.88861626,-0.7780375,-0.6412566,-0.6583611,-1.0900284,-1.0117324,0.078296
32,0.1905576,0.121022545,"('unkind', 'kind')",0.539617,0.3350552,1.4951901,1.3990334,0.7417882,0.6183704,-0.1234178
33,-0.3448418,-0.35444653,"('wrong', 'right')",-0.17785312,-0.16477764,0.10924721,0.03986018,-0.1378159,-0.159788,-0.0219721
34,0.035488177,0.08899489,"('mean', 'honorable')",0.76795954,0.8338666,5.428364,5.5572753,2.0772705,2.1600456,0.0827751
35,-1.2054145,-1.1842707,"('corrupt', 'incorrupt')",-1.4156744,-1.3317151,-0.0428659,-0.11738113,-0.887985,-0.877789,0.010196
