,self_male,self_female,tuple,average_male,average_female,female-male
0,-0.08210297,-0.43861052,"('unsociable', 'sociable')",-0.082103,-0.4386105,-0.3565075
1,1.4602791,1.5050291,"('unfriendly', 'friendly')",1.4602791,1.5050291,0.04475
2,0.5172597,0.6513068,"('unlikable', 'likable')",0.5172597,0.6513068,0.1340471
3,0.75436395,0.79289037,"('repellent', 'pleasant')",0.754364,0.7928904,0.0385264
4,-6.91839,-6.955037,"('disliked', 'liked')",-6.9183898,-6.9550371,-0.0366473
5,-0.12925082,-0.0075811315,"('distant', 'outgoing')",-0.1292508,-0.0075811,0.1216697
6,0.2107799,0.36481154,"('distant', 'open')",0.2107799,0.3648115,0.1540316
7,0.5678747,0.5307602,"('insensitive', 'sensitive')",0.5678747,0.5307602,-0.0371145
8,0.8810158,0.9805198,"('unaffectionate', 'affectionate')",0.8810158,0.9805198,0.099504
9,1.5213641,1.6556499,"('unaffectionate', 'caring')",1.5213641,1.6556499,0.1342858
10,0.7130992,0.64056045,"('unsympathetic', 'sympathetic')",0.7130992,0.6405604,-0.0725388
11,2.3891728,2.4109132,"('unhelpful', 'helpful')",2.3891728,2.4109132,0.0217404
12,-1.8709719,-1.8996791,"('unsupportive', 'supportive')",-1.8709719,-1.8996791,-0.0287072
13,0.3674839,0.17644882,"('impolite', 'polite')",0.3674839,0.1764488,-0.1910351
14,-0.6479215,-0.95380473,"('antisocial', 'social')",-0.6479215,-0.9538047,-0.3058832
15,0.9342943,0.8287708,"('boring', 'funny')",0.9342943,0.8287708,-0.1055235
16,0.12980698,0.18066968,"('unpopular', 'popular')",0.129807,0.1806697,0.0508627
17,0.21222718,0.22982912,"('nasty', 'nice')",0.2122272,0.2298291,0.0176019
18,-0.47807568,-0.59613734,"('disagreeable', 'welcoming')",-0.4780757,-0.5961373,-0.1180616
19,-0.19475858,-0.012369042,"('inhospitable', 'hospitable')",-0.1947586,-0.012369,0.1823896
20,0.84199286,0.66252023,"('rough', 'thoughtful')",0.8419929,0.6625202,-0.1794727
21,-0.094372235,-0.13568899,"('immoral', 'moral')",-0.0943722,-0.135689,-0.0413168
22,-0.42704,-0.54191077,"('untrustworthy', 'trustworthy')",-0.42704,-0.5419108,-0.1148708
23,6.603522,6.6190424,"('insincere', 'sincere')",6.6035218,6.6190424,0.0155206
