,ford_male,ford_female,tuple,motor_male,motor_female,co_male,co_female,del_male,del_female,average_male,average_female,female-male
0,-0.86936337,-0.9176618,"('unsociable', 'sociable')",-0.9593419,-0.9506414,0.21936974,0.122168764,-0.29047346,-0.23911527,-0.4749523,-0.4963124,-0.0213601
1,1.0612606,1.0020384,"('unfriendly', 'friendly')",1.3751383,1.2046435,0.7140734,0.4427939,1.6681737,1.509806,1.2046615,1.0398204,-0.1648411
2,0.6351259,0.7352493,"('unlikable', 'likable')",0.7975815,0.8917887,1.2575192,1.4087436,0.46468803,0.55868244,0.7887287,0.898616,0.1098873
3,-0.7745891,-0.60076207,"('repellent', 'pleasant')",-1.0641259,-0.8837621,-0.042098757,0.06215948,0.48992294,0.622422,-0.3477227,-0.1999857,0.147737
4,-0.11336462,-0.27323627,"('disliked', 'liked')",0.9160344,0.83105624,0.7928898,0.5447674,-7.127584,-7.315727,-1.3830061,-1.553285,-0.1702789
5,0.87919754,0.82660174,"('distant', 'outgoing')",1.634405,1.4940531,0.69804496,0.54263043,0.37233844,0.23247172,0.8959965,0.7739393,-0.1220572
6,0.3019489,0.34888744,"('distant', 'open')",1.6169441,1.4636478,0.35700345,0.24683404,0.8886731,0.7950863,0.7911424,0.7136139,-0.0775285
7,0.026416726,0.077548884,"('insensitive', 'sensitive')",-0.8215662,-0.7551346,-1.0828015,-0.98933727,1.0125939,1.1203731,-0.2163393,-0.1366375,0.0797018
8,1.5990609,1.5996231,"('unaffectionate', 'affectionate')",1.155062,1.1350243,0.007123098,-0.0032014772,1.539923,1.4375777,1.0752921,1.0422559,-0.0330362
9,1.3466932,1.3463556,"('unaffectionate', 'caring')",1.1713903,1.0899628,-0.09539226,-0.18000369,1.9306452,1.8848274,1.0883341,1.0352855,-0.0530486
10,-0.70080066,-0.58569306,"('unsympathetic', 'sympathetic')",-1.6937635,-1.5581753,-1.5071701,-1.413852,0.21577497,0.42224348,-0.9214898,-0.7838693,0.1376205
11,-0.10583655,-0.1452579,"('unhelpful', 'helpful')",-0.47811636,-0.4182305,-0.56712395,-0.49764842,0.9064794,0.99519986,-0.0611493,-0.0164842,0.0446651
12,0.8832012,0.9145471,"('unsupportive', 'supportive')",-0.33165008,-0.20275956,-0.5728599,-0.5443286,-1.7458836,-1.7017479,-0.4417981,-0.3835722,0.0582259
13,-0.4892594,-0.544382,"('impolite', 'polite')",-0.95112723,-0.86450124,-0.9117226,-0.791547,-0.4856005,-0.36197203,-0.7094274,-0.6406006,0.0688268
14,-0.053798385,-0.13327149,"('antisocial', 'social')",-1.0635285,-1.0620868,0.8212535,0.85623634,-0.03193737,0.007337624,-0.0820027,-0.0829461,-0.0009434
15,0.90913457,0.69608915,"('boring', 'funny')",1.0160552,0.7502443,0.82730216,0.78193814,0.90501153,0.76279604,0.9143759,0.7477669,-0.166609
16,-0.8535794,-0.81505156,"('unpopular', 'popular')",0.28628334,0.3603649,-0.42508265,-0.31534344,0.23293182,0.2800465,-0.1898617,-0.1224959,0.0673658
17,-0.3963856,-0.33012196,"('nasty', 'nice')",-0.21079595,-0.19726014,-0.44662774,-0.34574217,-0.75874037,-0.76653,-0.4531374,-0.4099136,0.0432238
18,-0.31090674,-0.10313119,"('disagreeable', 'welcoming')",0.08594143,0.2615788,-0.74651194,-0.55804104,-0.34522572,-0.36733353,-0.3291757,-0.1917317,0.137444
19,-0.0004388392,0.08636668,"('inhospitable', 'hospitable')",0.94959176,0.9446711,-0.021479033,0.0075702965,-0.17988636,-0.1596295,0.1869469,0.2197447,0.0327978
20,-0.14173377,-0.083724275,"('rough', 'thoughtful')",-0.4577605,-0.40881383,-0.7151942,-0.66164637,0.16356048,0.056771442,-0.287782,-0.2743533,0.0134287
21,-0.27211556,-0.21800795,"('immoral', 'moral')",-0.8435009,-0.853272,-0.7781419,-0.65171254,-0.98405826,-0.7213016,-0.7194542,-0.6110736,0.1083806
22,0.124794304,0.022891685,"('untrustworthy', 'trustworthy')",-0.8022753,-0.88402927,0.087547645,0.04670366,-1.2091553,-1.2018232,-0.4497722,-0.5040643,-0.0542921
23,0.046615846,0.11215317,"('insincere', 'sincere')",-0.7369795,-0.6594501,-0.93952197,-0.91486335,5.4528217,5.575687,0.955734,1.0283816,0.0726476
24,0.8419787,0.92326415,"('dishonest', 'honest')",0.0071273893,0.014664974,-0.1034764,-0.02345185,1.1944386,1.1628202,0.4850171,0.5193244,0.0343073
25,0.8198796,0.8496375,"('egoistic', 'altruistic')",0.8919399,0.8751239,1.4622307,1.4438636,0.8929966,0.7853483,1.0167617,0.9884933,-0.0282684
26,1.4915227,1.5012805,"('hardhearted', 'benevolent')",1.7024794,1.5310355,2.2320707,2.204042,1.580511,1.408263,1.751646,1.6611552,-0.0904908
27,0.09524615,0.12678033,"('hardhearted', 'softhearted')",-0.14491312,-0.07051646,-0.8220426,-0.6951385,1.8141143,1.6803973,0.2356012,0.2603807,0.0247795
28,-0.025287705,-0.09091143,"('disloyal', 'loyal')",0.2711205,0.17426257,-0.138259,-0.35408375,1.0719049,0.9408725,0.2948697,0.167535,-0.1273347
29,0.42543083,0.33945382,"('unfair', 'fair')",0.7447332,0.64323664,-0.8134629,-0.9530282,-0.1518574,-0.3169093,0.0512109,-0.0718118,-0.1230227
30,-0.50354016,-0.5123524,"('intolerant', 'tolerant')",-1.8052965,-1.7667583,-0.34293717,-0.24849634,0.36738673,0.4376321,-0.5710968,-0.5224937,0.0486031
31,-0.31286195,-0.27567604,"('evil', 'good')",0.7691289,0.74900687,0.2282702,0.1378205,-0.39479557,-0.58214533,0.0724354,0.0072515,-0.0651839
32,0.7910613,0.81700814,"('unkind', 'kind')",-0.054281544,-0.043417193,-0.010789633,0.02030567,1.2580757,1.2332561,0.4960164,0.5067882,0.0107718
33,1.7339069,1.6094838,"('wrong', 'right')",1.924556,1.8361071,0.28642777,0.22188596,0.470964,0.27921695,1.1039637,0.9866735,-0.1172902
34,-0.17472516,-0.033589322,"('mean', 'honorable')",-0.6646694,-0.52539927,-0.42305347,-0.14073245,4.4262094,4.6125565,0.7909403,0.9782088,0.1872685
35,0.37444705,0.07082999,"('corrupt', 'incorrupt')",1.868738,1.5755036,0.55647874,0.31665325,0.030608635,-0.27210677,0.7075681,0.42272,-0.2848481
36,-0.25592107,-0.42253432,"('hostile', 'amicable')",1.059976,0.7719626,0.45137298,0.11790729,0.1838775,-0.060736336,0.3598263,0.1016498,-0.2581765
37,0.08236669,0.13572825,"('fake', 'genuine')",-0.55606574,-0.44348502,-0.7982961,-0.6553804,0.28664327,0.2792359,-0.246338,-0.1709753,0.0753627
38,0.36475927,0.29212397,"('untruthful', 'truthful')",1.0418698,1.0403496,0.009957938,-0.0064885095,-0.2796577,-0.27276662,0.2842323,0.2633046,-0.0209277
39,1.5363879,1.6466473,"('exploitative', 'cooperative')",0.26932484,0.2474237,0.11861323,0.27712598,0.31823218,0.38092318,0.5606395,0.6380301,0.0773906
40,0.60204464,0.7206889,"('stingy', 'generous')",-0.31276006,-0.12838459,0.067871794,0.077461615,-1.5235516,-1.6497402,-0.2915988,-0.2449936,0.0466052
41,0.58589727,0.6610999,"('unforgiving', 'forgiving')",-0.38343525,-0.31134725,0.32864597,0.2767016,0.25726074,0.18496116,0.1970922,0.2028538,0.0057616
42,-0.3391854,-0.117678344,"('unreliable', 'reliable')",-2.1351438,-1.8375721,-0.8255682,-0.5900277,-2.93456,-2.8362584,-1.5586144,-1.3453841,0.2132303
43,0.73953116,0.7981151,"('irresponsible', 'responsible')",-0.63624287,-0.46579814,-0.7326678,-0.49413902,0.3570615,0.5059454,-0.0680795,0.0860308,0.1541103
44,-0.7439486,-0.7236957,"('prejudiced', 'unprejudiced')",-0.9687991,-0.83164495,-0.41356727,-0.2804062,-1.4405681,-1.410683,-0.8917208,-0.8116075,0.0801133
45,-0.48546794,-0.52179843,"('incompetent', 'competent')",-1.7843161,-1.6893048,-0.09957473,-0.21304774,-0.49762273,-0.5122949,-0.7167454,-0.7341114,-0.017366
46,0.45972443,0.4289102,"('uncompetitive', 'competitive')",-0.89934576,-0.85350597,-0.14086339,-0.19763243,-1.5531857,-1.4699117,-0.5334176,-0.523035,0.0103826
47,-0.12631051,-0.028002959,"('stupid', 'smart')",-0.7653617,-0.7067801,0.10852912,0.29920447,4.946639,5.0705824,1.040874,1.158751,0.117877
48,0.19531217,0.1531501,"('unintelligent', 'intelligent')",-0.1876315,-0.24181941,-1.0007036,-0.9481295,-0.11361691,-0.032226115,-0.27666,-0.2672562,0.0094038
49,-0.65116125,-0.60049284,"('unable', 'able')",-0.4128585,-0.31778455,-1.3614423,-1.1934317,-0.5977945,-0.46368188,-0.7558141,-0.6438478,0.1119663
50,-0.18961518,-0.1879572,"('clumsy', 'skillful')",0.3754111,0.41728842,-0.32722083,-0.24563485,-0.050532803,-0.036358878,-0.0479894,-0.0131656,0.0348238
51,-1.0907116,-1.1837391,"('uneducated', 'educated')",-0.97153246,-0.99915373,-0.3955598,-0.3401134,0.19874927,0.24175654,-0.5647636,-0.5703124,-0.0055488
52,1.14123,0.94354904,"('irrational', 'rational')",1.964621,1.6637294,-0.16613299,-0.3187999,0.755307,0.61081713,0.9237562,0.7248239,-0.1989323
53,0.48950544,0.4864242,"('uncreative', 'creative')",0.2830581,0.2563966,-0.1281151,-0.28811988,0.44465685,0.33632597,0.2722763,0.1977567,-0.0745196
54,0.70758265,0.6357003,"('incapable', 'capable')",1.2634059,1.083759,-0.033611126,0.0060559884,1.1924702,1.2625014,0.7824619,0.7470042,-0.0354577
55,-0.22204283,-0.17009205,"('incompetent', 'clever')",-1.9231929,-1.8012254,-0.38799787,-0.27100617,-0.29291707,-0.121565014,-0.7065377,-0.5909722,0.1155655
56,0.5071496,0.49854255,"('impractical', 'practical')",-1.1239511,-1.0456958,-0.40474975,-0.35615242,-0.3762464,-0.28629425,-0.3494494,-0.2974,0.0520494
