,airgas_male,airgas_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.33155432,-0.39667884,"('unsociable', 'sociable')",-0.17834282,-0.29739565,-0.2549486,-0.3470373,-0.0920887
1,-0.27727148,-0.46203518,"('unfriendly', 'friendly')",1.6317605,1.5010514,0.6772445,0.5195081,-0.1577364
2,0.45524782,0.534376,"('unlikable', 'likable')",0.57293344,0.60879946,0.5140907,0.5715877,0.057497
3,-0.6138805,-0.4657445,"('repellent', 'pleasant')",0.4070809,0.44999394,-0.1033998,-0.0078753,0.0955245
4,0.1409673,-0.0022324082,"('disliked', 'liked')",-6.423046,-6.5656595,-3.1410394,-3.283946,-0.1429066
5,-0.53540355,-0.6043175,"('distant', 'outgoing')",-0.5210143,-0.57757026,-0.5282089,-0.5909439,-0.062735
6,-0.6930431,-0.7861298,"('distant', 'open')",0.06829654,0.006622132,-0.3123733,-0.3897538,-0.0773805
7,0.32884815,0.41842902,"('insensitive', 'sensitive')",0.743012,0.84182024,0.5359301,0.6301246,0.0941945
8,-0.5216099,-0.58261395,"('unaffectionate', 'affectionate')",0.6674736,0.59559476,0.0729319,0.0064904,-0.0664415
9,-0.24189018,-0.30683553,"('unaffectionate', 'caring')",0.8657496,0.83615834,0.3119297,0.2646614,-0.0472683
10,-0.7615696,-0.69334686,"('unsympathetic', 'sympathetic')",-0.13288696,-0.116948575,-0.4472283,-0.4051477,0.0420806
11,-0.041510034,0.09904517,"('unhelpful', 'helpful')",1.452982,1.5927713,0.705736,0.8459082,0.1401722
12,-0.14848651,-0.008052704,"('unsupportive', 'supportive')",-2.0600924,-2.0472515,-1.1042895,-1.027652,0.0766375
13,0.13577215,0.16394697,"('impolite', 'polite')",-0.45091316,-0.42434612,-0.1575705,-0.1301996,0.0273709
14,-0.2639588,-0.21460919,"('antisocial', 'social')",-0.23360087,-0.28203547,-0.2487798,-0.2483223,0.0004575
15,0.41356403,0.2511477,"('boring', 'funny')",0.36940205,0.30358768,0.391483,0.2773677,-0.1141153
16,-0.2679394,-0.36379293,"('unpopular', 'popular')",0.3984071,0.4062732,0.0652339,0.0212401,-0.0439938
17,-0.31574273,-0.24529997,"('nasty', 'nice')",-0.6037028,-0.52269894,-0.4597228,-0.3839995,0.0757233
18,-0.5633613,-0.4769353,"('disagreeable', 'welcoming')",-0.60316235,-0.59665793,-0.5832618,-0.5367966,0.0464652
19,-1.3799133,-1.3793403,"('inhospitable', 'hospitable')",-0.4293627,-0.32884535,-0.9046381,-0.8540928,0.0505453
20,-0.70639443,-0.6139093,"('rough', 'thoughtful')",1.4331493,1.3919457,0.3633775,0.3890182,0.0256407
21,-0.09744088,-0.06860276,"('immoral', 'moral')",-0.4012403,-0.33988756,-0.2493406,-0.2042452,0.0450954
22,-0.4384511,-0.44964418,"('untrustworthy', 'trustworthy')",-0.62623066,-0.6743832,-0.5323409,-0.5620137,-0.0296728
23,-0.24457383,-0.21954499,"('insincere', 'sincere')",5.6010265,5.592267,2.6782265,2.6863611,0.0081346
24,0.4851919,0.4844334,"('dishonest', 'honest')",0.88422954,0.8468259,0.6847107,0.6656296,-0.0190811
25,-0.23448366,-0.27974334,"('egoistic', 'altruistic')",1.3494987,1.3153224,0.5575075,0.5177895,-0.039718
26,0.7995733,0.6998259,"('hardhearted', 'benevolent')",1.6761149,1.6065664,1.2378441,1.1531961,-0.084648
27,0.04831638,0.20399205,"('hardhearted', 'softhearted')",1.4995795,1.4642836,0.773948,0.8341378,0.0601898
28,-0.31031573,-0.44197795,"('disloyal', 'loyal')",0.8843081,0.810323,0.2869962,0.1841725,-0.1028237
29,-0.28960615,-0.3790424,"('unfair', 'fair')",-0.30370745,-0.4110657,-0.2966568,-0.395054,-0.0983972
30,0.8377832,0.9014686,"('intolerant', 'tolerant')",1.2566007,1.2491382,1.047192,1.0753034,0.0281114
31,-0.9975733,-1.0090778,"('evil', 'good')",-1.1010098,-1.2150611,-1.0492916,-1.1120694,-0.0627778
32,-0.19831511,-0.14099915,"('unkind', 'kind')",0.9034458,0.80102223,0.3525653,0.3300115,-0.0225538
33,0.6413369,0.5158087,"('wrong', 'right')",-0.54465574,-0.662967,0.0483406,-0.0735792,-0.1219198
34,0.29549596,0.4380889,"('mean', 'honorable')",5.770026,6.003555,3.0327611,3.2208219,0.1880608
35,-0.52165157,-0.7234058,"('corrupt', 'incorrupt')",-0.23977286,-0.418954,-0.3807122,-0.5711799,-0.1904677
36,-0.4031533,-0.61714274,"('hostile', 'amicable')",0.047470115,-0.18015322,-0.1778416,-0.398648,-0.2208064
37,-0.43828487,-0.40906748,"('fake', 'genuine')",0.42549142,0.46245322,-0.0063967,0.0266929,0.0330896
38,0.05554766,-0.039836816,"('untruthful', 'truthful')",-0.14001793,-0.11106171,-0.0422351,-0.0754493,-0.0332142
39,0.89694375,0.9663746,"('exploitative', 'cooperative')",0.17631263,0.156593,0.5366282,0.5614838,0.0248556
40,0.24987277,0.25704327,"('stingy', 'generous')",-1.5536251,-1.6605965,-0.6518762,-0.7017766,-0.0499004
41,-0.28342155,-0.2860684,"('unforgiving', 'forgiving')",0.013787205,-0.112349495,-0.1348172,-0.1992089,-0.0643917
42,-0.27781552,-0.056396432,"('unreliable', 'reliable')",-2.879401,-2.7344258,-1.5786083,-1.3954111,0.1831972
43,-0.10962822,0.05183641,"('irresponsible', 'responsible')",0.563556,0.62196743,0.2269639,0.3369019,0.109938
44,-0.095352694,-0.023307703,"('prejudiced', 'unprejudiced')",-1.2088451,-1.1693337,-0.6520989,-0.5963207,0.0557782
45,-0.47042248,-0.4234912,"('incompetent', 'competent')",0.21820138,0.15098694,-0.1261106,-0.1362521,-0.0101415
46,0.021128142,0.08219002,"('uncompetitive', 'competitive')",-0.46190208,-0.46643952,-0.220387,-0.1921248,0.0282622
47,0.95868325,1.0958556,"('stupid', 'smart')",5.6511784,5.7843137,3.3049307,3.4400847,0.135154
