,nvidia_male,nvidia_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.5436202,-1.6546423,"('unsociable', 'sociable')",-0.28046638,-0.4500045,-0.9120433,-1.0523235,-0.1402802
1,-0.43854296,-0.76598436,"('unfriendly', 'friendly')",1.4298022,1.2213143,0.4956296,0.227665,-0.2679646
2,0.13165848,0.17932642,"('unlikable', 'likable')",0.59569204,0.64295447,0.3636753,0.4111404,0.0474651
3,-1.2259172,-1.0740442,"('repellent', 'pleasant')",1.0272337,1.0925874,-0.0993418,0.0092716,0.1086134
4,-0.18842325,-0.280995,"('disliked', 'liked')",-6.777269,-6.831924,-3.482846,-3.5564594,-0.0736134
5,0.22441408,0.098019935,"('distant', 'outgoing')",-0.37564456,-0.44422206,-0.0756152,-0.1731011,-0.0974859
6,0.7332744,0.5750633,"('distant', 'open')",-0.14922702,-0.26089582,0.2920237,0.1570837,-0.13494
7,-1.5389223,-1.4279393,"('insensitive', 'sensitive')",0.14232697,0.14144444,-0.6982977,-0.6432474,0.0550503
8,-0.25503594,-0.45701408,"('unaffectionate', 'affectionate')",0.6800428,0.6041211,0.2125034,0.0735535,-0.1389499
9,-0.30623937,-0.5223871,"('unaffectionate', 'caring')",1.1495196,1.0698231,0.4216401,0.273718,-0.1479221
10,-2.482861,-2.3621085,"('unsympathetic', 'sympathetic')",-0.75522894,-0.8166689,-1.619045,-1.5893887,0.0296563
11,-1.1121978,-1.0477196,"('unhelpful', 'helpful')",1.0426008,1.1090379,-0.0347985,0.0306591,0.0654576
12,-1.1953708,-1.1110171,"('unsupportive', 'supportive')",-2.3505762,-2.3878098,-1.7729735,-1.7494135,0.02356
13,-1.821838,-1.7604191,"('impolite', 'polite')",-1.086486,-1.0578622,-1.454162,-1.4091406,0.0450214
14,-0.9043835,-0.76859874,"('antisocial', 'social')",-0.07300897,-0.14743759,-0.4886962,-0.4580182,0.030678
15,0.6541004,0.4689136,"('boring', 'funny')",0.16086364,0.12039136,0.407482,0.2946525,-0.1128295
16,0.18861641,0.12353976,"('unpopular', 'popular')",0.6188433,0.53476363,0.4037299,0.3291517,-0.0745782
17,-0.2781185,-0.29804575,"('nasty', 'nice')",-0.4711168,-0.41774842,-0.3746176,-0.3578971,0.0167205
18,-0.5622545,-0.5653112,"('disagreeable', 'welcoming')",-0.59606576,-0.6772307,-0.5791601,-0.621271,-0.0421109
19,-0.29704213,-0.36018634,"('inhospitable', 'hospitable')",-0.5383965,-0.4507594,-0.4177193,-0.4054729,0.0122464
20,0.95287097,0.9696622,"('rough', 'thoughtful')",1.1110107,1.0802022,1.0319408,1.0249321,-0.0070087
21,-1.2870891,-1.2140745,"('immoral', 'moral')",-0.7058279,-0.6430271,-0.9964585,-0.9285508,0.0679077
22,-0.9987396,-0.9760292,"('untrustworthy', 'trustworthy')",-1.1683636,-1.27294,-1.0835516,-1.1244847,-0.0409331
23,-1.0488648,-1.0640572,"('insincere', 'sincere')",5.337178,5.24456,2.1441567,2.0902512,-0.0539055
24,-1.0990121,-1.0386441,"('dishonest', 'honest')",0.5376022,0.48747575,-0.280705,-0.2755842,0.0051208
