,vertex_male,vertex_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5268411,-0.7289358,"('unsociable', 'sociable')",0.22007069,0.060279734,-0.54438394,-0.81485033,-0.2837181,-0.4945021,-0.210784
1,-0.269301,-0.3223359,"('unfriendly', 'friendly')",0.72172904,0.5816199,1.7284583,1.6214625,0.7269621,0.6269155,-0.1000466
2,-0.3383053,-0.32711878,"('unlikable', 'likable')",0.67500466,0.7013771,0.96965754,1.1323802,0.4354523,0.5022128,0.0667605
3,0.21590659,0.24753457,"('repellent', 'pleasant')",-1.3128408,-1.2230171,-0.24981408,-0.23773961,-0.4489161,-0.4044074,0.0445087
4,-1.4108063,-1.4508476,"('disliked', 'liked')",0.36413786,0.28837752,-5.273761,-5.3137283,-2.1068098,-2.1587327,-0.0519229
5,-0.9322098,-0.8048404,"('distant', 'outgoing')",0.31229284,0.32607883,0.18176456,0.33123738,-0.1460508,-0.0491747,0.0968761
6,-1.5846015,-1.4760367,"('distant', 'open')",0.21005045,0.20483372,0.7589516,0.91273755,-0.2051998,-0.1194885,0.0857113
7,0.54050493,0.45696798,"('insensitive', 'sensitive')",-1.3064985,-1.29856,-0.214825,-0.23530924,-0.3269395,-0.3589671,-0.0320276
8,0.35433343,0.35033357,"('unaffectionate', 'affectionate')",0.24544038,0.20203143,0.40036103,0.46889278,0.3333783,0.3404193,0.007041
9,1.4043157,1.3777363,"('unaffectionate', 'caring')",0.326679,0.30720708,0.83068335,0.8894737,0.8538926,0.858139,0.0042464
10,0.76730573,0.5518333,"('unsympathetic', 'sympathetic')",-1.1242129,-1.1636933,-0.88965625,-1.0115728,-0.4155211,-0.5411443,-0.1256232
11,-0.22672136,-0.19995986,"('unhelpful', 'helpful')",0.018107474,0.025461614,1.4513972,1.4796181,0.4142611,0.43504,0.0207789
12,0.5318458,0.56419146,"('unsupportive', 'supportive')",0.5705347,0.62675786,-1.9703665,-1.9320474,-0.2893287,-0.2470327,0.042296
13,-0.86622417,-0.9437517,"('impolite', 'polite')",-1.0244998,-1.0190378,-0.3695312,-0.49693674,-0.7534184,-0.8199088,-0.0664904
14,0.2740102,0.19341612,"('antisocial', 'social')",-0.53953063,-0.49797794,-0.9715373,-1.1099784,-0.4123526,-0.4715134,-0.0591608
15,-0.1657886,-0.22036242,"('boring', 'funny')",0.19718726,0.14328033,0.5843865,0.574331,0.2052617,0.1657496,-0.0395121
16,-1.0351639,-1.0428268,"('unpopular', 'popular')",0.27839518,0.2883241,1.0027289,1.023267,0.0819867,0.0895881,0.0076014
17,-0.7705918,-0.7597884,"('nasty', 'nice')",-0.91569287,-0.84754723,-0.59595597,-0.4772449,-0.7607469,-0.6948601,0.0658868
18,-0.2475852,-0.31512123,"('disagreeable', 'welcoming')",0.10926156,0.09728393,-0.12847352,-0.1449411,-0.0889324,-0.1209261,-0.0319937
19,-0.77114105,-0.7382771,"('inhospitable', 'hospitable')",-0.39402148,-0.41589737,0.17625478,0.36050564,-0.3296359,-0.2645563,0.0650796
20,0.8886033,0.86049217,"('rough', 'thoughtful')",0.39457905,0.46098816,0.7568524,0.73882556,0.6800116,0.6867686,0.006757
21,0.10055892,-0.01406751,"('immoral', 'moral')",-0.27235296,-0.31876937,-0.9644482,-1.1222341,-0.3787474,-0.4850237,-0.1062763
22,-1.7600374,-1.7715904,"('untrustworthy', 'trustworthy')",-0.9134126,-0.95110655,-1.0944709,-1.1821617,-1.2559737,-1.3016195,-0.0456458
23,0.64160025,0.5480162,"('insincere', 'sincere')",-0.48644784,-0.54187894,4.5513325,4.4881973,1.5688283,1.4981116,-0.0707167
24,0.69581324,0.6666992,"('dishonest', 'honest')",-1.2659929,-1.2524967,0.35437927,0.30567276,-0.0719335,-0.0933749,-0.0214414
25,1.4529938,1.4359062,"('egoistic', 'altruistic')",0.5557598,0.5863882,1.5669376,1.4924221,1.1918971,1.1715721,-0.020325
26,0.9011043,0.8275684,"('hardhearted', 'benevolent')",1.4974347,1.5029429,1.6530839,1.5068964,1.350541,1.2791359,-0.0714051
27,0.3613444,0.43482408,"('hardhearted', 'softhearted')",-0.37546605,-0.3611463,1.4069589,1.3613175,0.4642791,0.4783318,0.0140527
28,0.7005776,0.5343349,"('disloyal', 'loyal')",0.29335886,0.15934075,0.75022924,0.6132793,0.5813886,0.4356516,-0.145737
29,-0.64892316,-0.6309684,"('unfair', 'fair')",-0.8942032,-0.87640667,-0.6665269,-0.7455064,-0.7365511,-0.7509605,-0.0144094
30,1.3570305,1.2839661,"('intolerant', 'tolerant')",0.30396524,0.27946952,0.9670595,0.8849528,0.8760184,0.8161294,-0.059889
31,-1.5607669,-1.3553039,"('evil', 'good')",-0.32020962,-0.28978923,-0.6342732,-0.60949457,-0.8384166,-0.7515292,0.0868874
32,0.9080996,0.813213,"('unkind', 'kind')",0.47811103,0.45528346,1.0944169,0.89350504,0.8268758,0.7206672,-0.1062086
33,0.88011116,0.8055169,"('wrong', 'right')",0.96187675,0.9311496,-0.13985585,-0.1566707,0.5673773,0.5266653,-0.040712
34,1.0435861,1.1550311,"('mean', 'honorable')",-0.45065936,-0.36560076,5.539341,5.6974063,2.0440893,2.1622788,0.1181895
35,-0.5126317,-0.43968135,"('corrupt', 'incorrupt')",-0.14594275,-0.13285428,0.28810367,0.27931118,-0.1234903,-0.0977415,0.0257488
36,-0.2720488,-0.21139279,"('hostile', 'amicable')",-0.7436959,-0.82173073,0.7228772,0.579959,-0.0976225,-0.1510548,-0.0534323
37,0.69866884,0.6476705,"('fake', 'genuine')",-0.7305893,-0.72878677,-0.04789272,-0.018050507,-0.0266044,-0.0330556,-0.0064512
38,-0.9380668,-0.916876,"('untruthful', 'truthful')",-0.12266946,-0.11350219,-0.086853534,-0.013233669,-0.3825299,-0.3478706,0.0346593
39,1.5123867,1.5572342,"('exploitative', 'cooperative')",-0.13319303,-0.08193265,-0.23335333,-0.24588862,0.3819468,0.4098043,0.0278575
40,-0.23258603,-0.32607627,"('stingy', 'generous')",0.3968832,0.36728945,-1.5222737,-1.6300752,-0.4526588,-0.5296207,-0.0769619
41,-0.011455048,-0.12146762,"('unforgiving', 'forgiving')",0.67601925,0.65577835,0.22780004,0.062563166,0.2974548,0.198958,-0.0984968
42,-0.584758,-0.65756494,"('unreliable', 'reliable')",-0.05245026,-0.03386617,-2.6602843,-2.539009,-1.0991642,-1.0768134,0.0223508
43,-0.020381082,-0.08633733,"('irresponsible', 'responsible')",-0.10536148,-0.053517908,-0.16917372,-0.14090477,-0.0983054,-0.0935867,0.0047187
