,donnelley_male,donnelley_female,tuple,rr_male,rr_female,&_male,&_female,sons_male,sons_female,co_male,co_female,average_male,average_female,female-male
55,0.61287314,0.45562387,"('incompetent', 'clever')",0.28072113,0.2835882,-0.82132375,-0.7662376,-0.035937443,-0.56117046,-0.008499168,0.08129537,0.0055668,-0.1013801,-0.1069469
56,0.630416,0.44691944,"('impractical', 'practical')",0.94850814,0.9188932,-0.47299832,-0.5168318,1.0388205,0.6393686,-0.25470218,-0.26168805,0.3780088,0.2453323,-0.1326765
57,0.14928438,-0.109818146,"('unimaginative', 'imaginative')",-0.03167721,-0.19769476,0.37259632,0.17699519,-0.36447877,-0.9638587,-2.9078639,-2.8406174,-0.5564278,-0.7869987,-0.2305709
58,0.43964618,0.3494133,"('undiscriminating', 'discriminating')",0.07763823,0.04126058,0.003886342,-0.043147102,-0.32399988,-0.60825044,0.41036344,0.47942188,0.1215069,0.0437396,-0.0777673
59,-0.680618,-0.53004307,"('foolish', 'wise')",0.50406444,0.4195066,1.3899875,1.3617632,-0.1330188,0.18601117,-0.039540265,-0.07537395,0.208175,0.2723728,0.0641978
60,0.24372403,0.108941615,"('inefficient', 'efficient')",0.4385888,0.56795996,-1.4047232,-1.1771152,0.66442925,0.2508236,-0.22276667,0.032633744,-0.0561495,-0.0433513,0.0127982
61,-0.25412464,-0.39794028,"('illogical', 'logical')",-0.56983405,-0.66548073,0.1976282,0.090647936,0.17138018,-0.04738104,0.2387247,0.094693944,-0.0432451,-0.185092,-0.1418469
62,0.45190972,0.38529426,"('incompetent', 'brilliant')",0.46280178,0.49273178,-1.2201995,-1.1862514,0.59674436,0.33186784,-0.1924084,0.0163932,0.0197696,0.0080071,-0.0117625
63,0.7584039,0.61047643,"('unperceptive', 'insightful')",0.20244607,0.20888025,1.0853533,1.0574201,0.73088664,0.29063696,0.40623176,0.58076155,0.6366643,0.549635,-0.0870293
64,0.23300064,0.29993686,"('shy', 'confident')",0.3857377,0.38272893,0.411831,0.39936113,1.0399112,1.0340652,-6.1999254,-5.9293575,-0.825889,-0.7626531,0.0632359
65,0.32798305,0.21318552,"('insecure', 'secure')",-0.6754544,-0.70296764,-0.6509001,-0.6641903,0.116490304,-0.26422048,-0.018969625,0.020885624,-0.1801702,-0.2794615,-0.0992913
66,0.08545105,0.15593465,"('inactive', 'active')",0.29222286,0.28855062,1.4586587,1.4079678,0.8071488,0.7997562,0.8729117,0.8093472,0.7032786,0.6923113,-0.0109673
67,0.037548073,0.15177873,"('doubtful', 'determined')",0.59792316,0.65542,0.4665172,0.5659859,0.6345206,0.85382867,-0.02339203,0.07272847,0.3426234,0.4599483,0.1173249
68,-0.53096396,-0.5936721,"('dependent', 'independent')",-2.230642,-2.2005892,-1.3642209,-1.3297651,-1.2335312,-1.295156,-1.8656057,-1.8402156,-1.4449927,-1.4518796,-0.0068869
69,0.30292833,0.52709824,"('lazy', 'industrious')",0.39164674,0.43962583,0.89063686,0.8449322,0.031156689,0.39813736,-0.8387119,-0.7364147,0.1555313,0.2946758,0.1391445
70,0.7371171,0.61253697,"('lethargic', 'energetic')",0.7656718,0.73836684,0.72291476,0.68212295,0.7911035,0.24943314,0.53959286,0.5572693,0.71128,0.5679458,-0.1433342
71,0.00050175935,-0.05091273,"('diffident', 'self-confident')",1.4702308,1.5099885,-0.10805141,-0.09906143,0.13652144,0.20894459,0.0197291,0.0220357,0.3037863,0.3181989,0.0144126
72,0.17386575,0.1904189,"('unambitious', 'ambitious')",-0.75890654,-0.8094545,-1.2526886,-1.2897604,0.27374622,0.2969454,-0.59162545,-0.53969723,-0.4311217,-0.4303095,0.0008122
73,0.71509296,0.81029,"('helpless', 'self-reliant')",0.597986,0.59541786,0.009010479,-0.007017169,0.019807395,0.18542542,-3.8747892,-3.6215553,-0.5065785,-0.4074879,0.0990906
74,0.32731342,0.22189392,"('undedicated', 'dedicated')",0.6160538,0.6473384,0.6248009,0.74636745,0.13582969,-0.15672524,0.016954219,0.02931071,0.3441904,0.297637,-0.0465534
75,1.3706983,1.3888761,"('meek', 'impulsive')",-0.37308165,-0.40968004,1.2159915,1.1107697,-0.29904598,-0.1629961,0.023111492,0.12632245,0.3875347,0.4106585,0.0231238
76,0.5828396,0.5752121,"('anxious', 'daring')",-0.43688533,-0.2600892,0.8453834,1.0090783,0.2469674,0.09452778,-0.100034945,0.06806899,0.227654,0.2973596,0.0697056
77,-0.3056936,-0.36733112,"('unmotivated', 'motivated')",0.5089615,0.58799464,-0.011870034,0.030664016,0.47625273,0.20660464,-1.0558645,-0.85271305,-0.0776428,-0.0789562,-0.0013134
78,0.22838075,0.15931289,"('nonresilient', 'resilient')",0.42565504,0.48822835,0.29259986,0.45331967,0.12509835,-0.11552884,0.06445977,0.19705902,0.2272388,0.2364782,0.0092394
79,-0.3556667,-0.3925201,"('wavering', 'unwavering')",-0.5934982,-0.65691286,0.9675621,0.87681144,-0.44810966,-0.37036103,-0.2528977,-0.32222137,-0.136522,-0.1730408,-0.0365188
80,1.4301764,1.30389,"('dominated', 'dominating')",0.32524464,0.34479642,-0.016180933,-0.069805995,0.2526658,0.12135005,-0.8552437,-0.7711372,0.2273324,0.1858187,-0.0415137
81,1.1025531,0.93303376,"('submissive', 'aggressive')",0.12258972,0.039990716,0.02152802,-0.094218194,0.5195926,0.21867245,-0.64537966,-0.5094354,0.2241768,0.1176087,-0.1065681
82,0.41267562,0.30297968,"('poor', 'rich')",-0.5516924,-0.58600044,0.27632543,0.22221433,-0.3935655,-0.743439,6.172882,5.9516683,1.183325,1.0294846,-0.1538404
83,-0.40860605,-0.40661675,"('powerless', 'powerful')",-0.1166243,-0.03555835,-0.86098003,-0.8439195,-0.21114524,-0.25664428,-1.5397422,-1.5974633,-0.6274196,-0.6280404,-0.0006208
84,-0.09813505,-0.04230548,"('inferior', 'superior')",0.31891572,0.31012127,0.38072678,0.3642559,0.1728638,0.26437974,0.22783151,0.25899303,0.2004405,0.2310889,0.0306484
85,-1.1988837,-1.0547142,"('insignificant', 'prestigious')",-0.17246783,-0.14741714,1.023962,1.0291766,-0.5022502,-0.22638163,-0.38683155,-0.3848328,-0.2472942,-0.1568338,0.0904604
86,-0.14377347,-0.4084443,"('uninfluential', 'influential')",0.41850355,0.30482197,0.12258116,-0.087163806,0.27366734,-0.26677567,-0.06723836,-0.18110245,0.120748,-0.1277328,-0.2484808
87,1.1203693,1.0477647,"('unsuccessful', 'successful')",0.554988,0.44124287,1.608898,1.5852541,1.4684621,1.4528584,0.67012,0.7105316,1.0845675,1.0475304,-0.0370371
88,-1.1268016,-1.1603535,"('low', 'eminent')",-1.1009915,-1.1226907,0.012369263,-0.16052034,-0.61285996,-0.91436434,-0.5463398,-0.64192724,-0.6749248,-0.7999712,-0.1250464
