,centerpoint_male,centerpoint_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.3416963,-0.36843464,"('unsociable', 'sociable')",0.41333857,0.22603199,-0.880589,-1.0357198,-0.2696489,-0.3927075,-0.1230586
1,-1.1813542,-1.2335258,"('unfriendly', 'friendly')",0.7702217,0.5332796,2.2321665,2.1437721,0.6070114,0.4811753,-0.1258361
2,0.4446817,0.4324132,"('unlikable', 'likable')",1.428899,1.3925251,0.68343246,0.78302664,0.8523377,0.8693217,0.016984
3,0.6683037,0.7765356,"('repellent', 'pleasant')",0.19190347,0.25204605,0.051928926,0.076500654,0.3040454,0.3683608,0.0643154
4,-0.36675367,-0.4027286,"('disliked', 'liked')",0.47575575,0.35584283,-6.305708,-6.375956,-2.0655686,-2.1409473,-0.0753787
5,-0.84139836,-0.8814681,"('distant', 'outgoing')",-0.05562499,-0.06655429,0.18155643,0.2512324,-0.238489,-0.2322633,0.0062257
6,-1.0620157,-1.0673951,"('distant', 'open')",-0.70858747,-0.76313305,0.5422286,0.63012695,-0.4094582,-0.4001337,0.0093245
7,1.5942701,1.6642954,"('insensitive', 'sensitive')",1.1997986,1.2150939,0.8597641,0.87716544,1.2179443,1.2521849,0.0342406
8,-1.1900533,-1.236664,"('unaffectionate', 'affectionate')",-0.7614702,-0.86030847,0.95699126,0.9401232,-0.3315108,-0.3856164,-0.0541056
9,-0.1821819,-0.19499597,"('unaffectionate', 'caring')",0.37812826,0.29144603,1.3248388,1.3524026,0.5069284,0.4829509,-0.0239775
10,0.67294717,0.7895389,"('unsympathetic', 'sympathetic')",-0.25601587,-0.30027607,-0.8778797,-0.89054275,-0.1536495,-0.13376,0.0198895
11,0.72073805,0.7859243,"('unhelpful', 'helpful')",0.8056645,0.86002624,1.6976547,1.8264462,1.0746857,1.1574656,0.0827799
12,1.2432679,1.2961951,"('unsupportive', 'supportive')",1.0568386,1.0472318,-1.7107283,-1.7390178,0.1964594,0.2014697,0.0050103
13,0.032313757,0.016221281,"('impolite', 'polite')",0.24885118,0.2532751,-0.6242223,-0.6965715,-0.1143524,-0.1423584,-0.028006
