,hormel_male,hormel_female,tuple,foods_male,foods_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.3945346,-1.4820056,"('unsociable', 'sociable')",0.65634155,0.57084763,-0.6383496,-0.7943471,-0.4588475,-0.5685017,-0.1096542
1,-1.4264398,-1.537654,"('unfriendly', 'friendly')",0.5014208,0.4952058,1.2760187,1.1797892,0.1169999,0.0457803,-0.0712196
2,0.704862,0.7376771,"('unlikable', 'likable')",0.56539726,0.5741706,0.54964185,0.60439867,0.6066337,0.6387488,0.0321151
3,-1.3600916,-1.2898086,"('repellent', 'pleasant')",-1.5748047,-1.443109,0.19739988,0.25358355,-0.9124988,-0.8264448,0.086054
4,0.6454208,0.6033044,"('disliked', 'liked')",-0.043502055,-0.049157277,-6.7195716,-6.846191,-2.0392176,-2.0973479,-0.0581303
5,0.39313456,0.369973,"('distant', 'outgoing')",0.24116805,0.27069902,-0.37392467,-0.3529402,0.0867926,0.0959106,0.009118
6,0.01001831,-0.01255174,"('distant', 'open')",0.07804512,0.13990122,-0.287941,-0.30014503,-0.0666259,-0.0575985,0.0090274
7,-1.1746496,-1.2077396,"('insensitive', 'sensitive')",-0.28698367,-0.19293253,-0.10946024,-0.11800909,-0.5236978,-0.5062271,0.0174707
8,-0.36148864,-0.45382023,"('unaffectionate', 'affectionate')",0.64052236,0.6041676,0.7698865,0.7124386,0.3496401,0.2875953,-0.0620448
9,-1.2627112,-1.3535006,"('unaffectionate', 'caring')",0.54778653,0.5182503,1.0414535,1.0378873,0.1088429,0.0675457,-0.0412972
10,-2.0970814,-2.1177335,"('unsympathetic', 'sympathetic')",-0.37187558,-0.3342089,-1.2121401,-1.2725903,-1.2270323,-1.2415109,-0.0144786
11,-1.5261236,-1.5424745,"('unhelpful', 'helpful')",-0.38293433,-0.34957758,1.0767816,1.137559,-0.2774254,-0.2514977,0.0259277
12,-0.54177886,-0.5309132,"('unsupportive', 'supportive')",0.4821554,0.56197673,-2.3201227,-2.350464,-0.7932487,-0.7731335,0.0201152
13,-1.1861612,-1.2610421,"('impolite', 'polite')",0.68841916,0.67549574,-1.0904592,-1.1363035,-0.5294004,-0.57395,-0.0445496
14,-0.8108045,-0.8267607,"('antisocial', 'social')",0.56784075,0.5642521,-0.54879653,-0.6207174,-0.2639201,-0.2944087,-0.0304886
15,0.18366334,0.19794019,"('boring', 'funny')",0.040676896,0.020444922,0.01917336,0.05716524,0.0811712,0.0918501,0.0106789
16,-0.15522069,-0.15224303,"('unpopular', 'popular')",-0.7101184,-0.65930724,0.24511081,0.23424956,-0.2067428,-0.1924336,0.0143092
