,alexandria_male,alexandria_female,tuple,real_male,real_female,est_male,est_female,equities_male,equities_female,inc_male,inc_female,average_male,average_female,female-male
0,0.5550478,0.45751017,"('unsociable', 'sociable')",1.1927524,1.1045967,1.4679621,1.3951461,-1.413095,-1.4799459,-0.22340187,-0.2774609,0.315853,0.2399692,-0.0758838
1,-0.6524518,-0.7183933,"('unfriendly', 'friendly')",-1.5012928,-1.5263921,-1.3699282,-1.4286735,-1.5103023,-1.5888449,1.7588979,1.6460558,-0.6550156,-0.7232496,-0.068234
2,0.8759654,0.89203745,"('unlikable', 'likable')",1.2062278,1.2864438,1.749809,1.7697172,0.67025334,0.8192611,0.38504386,0.498706,0.9774599,1.0532331,0.0757732
3,0.24063021,0.44295332,"('repellent', 'pleasant')",-0.038360428,0.0058501903,0.47980717,0.53452724,-0.6981935,-0.64058805,0.46592,0.51051086,0.0899607,0.1706507,0.08069
4,-0.98378253,-1.0051411,"('disliked', 'liked')",-0.7988606,-0.8057987,-2.0390232,-2.1595762,0.312172,0.3013544,-6.585863,-6.7616363,-2.0190716,-2.0861595,-0.0670879
5,-1.0306976,-1.0039713,"('distant', 'outgoing')",-1.8946065,-1.8408417,-1.7910551,-1.8311498,0.30507845,0.31191334,-0.14410129,-0.14850512,-0.9110764,-0.9025108,0.0085656
6,-0.77634597,-0.76141435,"('distant', 'open')",-1.9971564,-1.9652851,-1.2800899,-1.2991835,0.2892502,0.2753554,0.3165125,0.2844804,-0.6895659,-0.6932094,-0.0036435
7,0.527519,0.6456476,"('insensitive', 'sensitive')",0.145103,0.17386666,0.9003705,0.92691267,-1.046082,-0.9591032,0.86079055,0.89988,0.2775402,0.3374407,0.0599005
8,0.3527621,0.38328925,"('unaffectionate', 'affectionate')",-1.12231,-1.0573837,-1.4029716,-1.3923895,-1.8958621,-1.9462144,0.680733,0.59040475,-0.6775298,-0.6844587,-0.0069289
9,0.7515737,0.82653177,"('unaffectionate', 'caring')",-0.43132094,-0.43440846,-1.2425007,-1.2272172,-1.7526833,-1.7648127,1.1631247,1.1860534,-0.3023613,-0.2827706,0.0195907
10,0.6818408,0.7307987,"('unsympathetic', 'sympathetic')",0.5170486,0.4555424,1.3765202,1.4016932,-2.114143,-2.1300032,0.21879543,0.17352626,0.1360124,0.1263114,-0.009701
11,0.054054618,0.097793706,"('unhelpful', 'helpful')",0.45122525,0.47060803,0.53463364,0.6312284,-1.4794157,-1.4478728,2.2511232,2.3765872,0.3623242,0.4256689,0.0633447
12,1.7730808,1.8046327,"('unsupportive', 'supportive')",0.55103445,0.5885589,0.42501062,0.4023255,-1.1714731,-1.1030478,-1.5965072,-1.5877789,-0.0037709,0.020938,0.0247089
13,-0.13840476,-0.22548297,"('impolite', 'polite')",1.9014306,1.9398732,2.205817,2.2642274,-0.5225174,-0.49740303,0.06089671,0.09639883,0.7014444,0.7155227,0.0140783
14,0.99242896,1.0036274,"('antisocial', 'social')",2.484095,2.5023658,1.9215301,1.8840322,-0.6320506,-0.57259214,-0.33508673,-0.32742026,0.8861834,0.8980026,0.0118192
15,-0.5223835,-0.6412467,"('boring', 'funny')",0.38343033,0.37671313,0.6368939,0.63193214,0.580364,0.52185065,0.27744937,0.25391036,0.2711508,0.2286319,-0.0425189
16,-1.821678,-1.8086765,"('unpopular', 'popular')",-0.95128596,-0.92568666,-1.9432449,-1.9441985,-0.58094096,-0.5704183,0.43833652,0.43077406,-0.9717627,-0.9636412,0.0081215
17,-0.43506384,-0.33453074,"('nasty', 'nice')",0.49935636,0.61602145,-0.43353745,-0.44034135,0.31752035,0.40098444,-0.48718938,-0.4203987,-0.1077828,-0.035653,0.0721298
18,1.1291914,1.1798489,"('disagreeable', 'welcoming')",-0.4143051,-0.2737998,-0.5691933,-0.5473757,-1.0075232,-0.93160963,-0.47669563,-0.4708708,-0.2677052,-0.2087614,0.0589438
19,-1.651392,-1.5131637,"('inhospitable', 'hospitable')",-1.8724109,-1.7977595,-1.674532,-1.6279804,-1.6114688,-1.5821813,-0.5278242,-0.43933198,-1.4675256,-1.3920834,0.0754422
20,0.27832645,0.36038473,"('rough', 'thoughtful')",-0.12720883,-0.12570982,-0.16240011,-0.18051115,-0.44394046,-0.40507194,0.94196934,0.92441463,0.0973493,0.1147013,0.017352
21,0.5658723,0.57199967,"('immoral', 'moral')",1.039253,1.0177995,1.9182016,1.9687366,-1.2655122,-1.2257367,-0.63101757,-0.5416085,0.3253594,0.3582381,0.0328787
22,-0.14285727,-0.15130301,"('untrustworthy', 'trustworthy')",0.8102241,0.79488975,0.9411202,0.9098804,-0.77588457,-0.7610205,-0.9602566,-0.9906904,-0.0255308,-0.0396487,-0.0141179
23,1.0924995,1.1582981,"('insincere', 'sincere')",1.1924403,1.1283089,0.7957759,0.8490136,-1.6886194,-1.7558498,6.2500916,6.3359904,1.5284376,1.5431522,0.0147146
24,1.2743249,1.3076832,"('dishonest', 'honest')",0.6738579,0.79601,0.96760136,1.0046573,-0.92346424,-0.8912398,1.0065566,1.0187182,0.5997753,0.6471658,0.0473905
25,-0.14025071,-0.07318595,"('egoistic', 'altruistic')",-1.4672837,-1.4439856,-0.4775011,-0.49105716,0.59499425,0.6259104,1.3509037,1.294352,-0.0278275,-0.0175933,0.0102342
26,1.6726897,1.5306418,"('hardhearted', 'benevolent')",0.36921203,0.27973655,0.41337487,0.21192384,0.2425684,0.1360173,1.366971,1.2089975,0.8129632,0.6734634,-0.1394998
27,0.58564115,0.67224133,"('hardhearted', 'softhearted')",-1.7419244,-1.6358076,-0.69292474,-0.66445684,-1.1528125,-1.0766132,1.3526621,1.2647039,-0.3298717,-0.2879865,0.0418852
28,0.059735645,0.061224096,"('disloyal', 'loyal')",8.700043e-05,-0.06705854,0.24587233,0.2352573,-1.0712491,-1.1755788,1.0962853,1.0500859,0.0661462,0.020786,-0.0453602
29,-1.0549806,-1.0821507,"('unfair', 'fair')",-0.77757114,-0.7856055,-0.50608504,-0.5010218,-0.7945828,-0.74402505,-0.49189454,-0.5308041,-0.7250228,-0.7287214,-0.0036986
30,0.7021873,0.72357017,"('intolerant', 'tolerant')",0.77370065,0.7963965,1.1757121,1.1745806,-0.62747955,-0.59525526,1.2249355,1.2184181,0.6498112,0.663542,0.0137308
31,-1.1010665,-0.99777263,"('evil', 'good')",-2.5159461,-2.369884,-2.4464202,-2.3902628,0.11912342,0.17744678,-1.04535,-1.1000855,-1.3979319,-1.3361116,0.0618203
32,1.3096813,1.2586318,"('unkind', 'kind')",1.0558547,1.11482,1.2015504,1.2568753,-0.8703228,-0.8036109,1.0981203,1.0116391,0.7589767,0.767671,0.0086943
33,-0.07680305,-0.13624753,"('wrong', 'right')",0.03526084,0.046492793,-0.70597106,-0.766489,1.0643023,1.0575055,-0.5634377,-0.6060479,-0.0493297,-0.0809572,-0.0316275
34,0.48674464,0.6915393,"('mean', 'honorable')",-0.24582891,-0.16862315,0.24030033,0.36355814,0.09828883,0.16603605,6.223313,6.4178433,1.3605636,1.4940707,0.1335071
35,-0.29398245,-0.3236088,"('corrupt', 'incorrupt')",-1.7401943,-1.7363621,-0.69349366,-0.7805579,2.1341255,2.1033702,-0.36962086,-0.51089674,-0.1926332,-0.249611,-0.0569778
36,-0.96356535,-0.8534721,"('hostile', 'amicable')",-1.5302863,-1.6044971,-1.7018796,-1.8101821,1.3760543,1.2537434,-0.14777288,-0.23792154,-0.5934899,-0.6504659,-0.056976
37,0.57340974,0.70366216,"('fake', 'genuine')",-0.98560166,-0.96193355,1.1749976,1.2112389,-0.7413299,-0.7039611,0.5277769,0.57228047,0.1098505,0.1642574,0.0544069
38,0.2539796,0.32396907,"('untruthful', 'truthful')",0.26559952,0.32279602,0.38559923,0.4478553,-0.16396427,-0.13455,0.34893197,0.48088133,0.2180292,0.2881904,0.0701612
39,1.137636,1.2094157,"('exploitative', 'cooperative')",0.81942815,0.86361974,1.5780365,1.6246196,0.44453004,0.5127264,0.3385813,0.3664919,0.8636424,0.9153747,0.0517323
40,1.8093649,1.7757899,"('stingy', 'generous')",0.035042606,0.02414405,-0.47688085,-0.5579623,0.05407081,0.05678332,-1.4826889,-1.6713763,-0.0122183,-0.0745243,-0.062306
41,1.3903357,1.4516284,"('unforgiving', 'forgiving')",0.05785815,0.06889236,0.12313322,0.075922586,-1.2709565,-1.2889541,-0.07739969,-0.095126845,0.0445942,0.0424725,-0.0021217
42,0.3509618,0.40702504,"('unreliable', 'reliable')",1.0986675,1.163123,1.1203482,1.152765,0.023934029,0.12476595,-2.9170156,-2.8752341,-0.0646208,-0.005511,0.0591098
