,heating_male,heating_female,tuple,average_male,average_female,female-male
0,0.031800132,0.051573418,"('unsociable', 'sociable')",0.0318001,0.0515734,0.0197733
1,1.7079495,1.6681994,"('unfriendly', 'friendly')",1.7079495,1.6681994,-0.0397501
2,0.5094371,0.7128496,"('unlikable', 'likable')",0.5094371,0.7128496,0.2034125
3,1.0493279,1.3290982,"('repellent', 'pleasant')",1.0493279,1.3290982,0.2797703
4,-7.4013443,-7.1553936,"('disliked', 'liked')",-7.4013443,-7.1553936,0.2459507
5,-0.0070113093,0.059412934,"('distant', 'outgoing')",-0.0070113,0.0594129,0.0664242
6,0.1728907,0.20969352,"('distant', 'open')",0.1728907,0.2096935,0.0368028
7,1.5157251,1.6637776,"('insensitive', 'sensitive')",1.5157251,1.6637776,0.1480525
8,1.039249,0.9540053,"('unaffectionate', 'affectionate')",1.0392489,0.9540053,-0.0852436
9,1.4256492,1.4153202,"('unaffectionate', 'caring')",1.4256492,1.4153202,-0.010329
10,1.3075342,1.4899288,"('unsympathetic', 'sympathetic')",1.3075342,1.4899288,0.1823946
11,2.087547,2.1302207,"('unhelpful', 'helpful')",2.0875471,2.1302207,0.0426736
12,-1.1973056,-1.0341159,"('unsupportive', 'supportive')",-1.1973056,-1.0341159,0.1631897
13,0.28087178,0.30309534,"('impolite', 'polite')",0.2808718,0.3030953,0.0222235
14,0.06699932,0.019647716,"('antisocial', 'social')",0.0669993,0.0196477,-0.0473516
15,0.4040418,0.3552476,"('boring', 'funny')",0.4040418,0.3552476,-0.0487942
16,-0.53242993,-0.3935962,"('unpopular', 'popular')",-0.5324299,-0.3935962,0.1388337
17,-0.09897293,-0.06747349,"('nasty', 'nice')",-0.0989729,-0.0674735,0.0314994
18,-0.33692542,-0.2320396,"('disagreeable', 'welcoming')",-0.3369254,-0.2320396,0.1048858
19,-0.20161581,-0.06780328,"('inhospitable', 'hospitable')",-0.2016158,-0.0678033,0.1338125
20,1.0516782,0.95449215,"('rough', 'thoughtful')",1.0516782,0.9544922,-0.097186
21,0.1504061,0.37961692,"('immoral', 'moral')",0.1504061,0.3796169,0.2292108
22,-0.14518729,-0.064639084,"('untrustworthy', 'trustworthy')",-0.1451873,-0.0646391,0.0805482
23,7.041505,7.0424376,"('insincere', 'sincere')",7.0415049,7.0424376,0.0009327
24,2.0503116,2.194385,"('dishonest', 'honest')",2.0503116,2.1943851,0.1440735
25,0.3781518,0.25372428,"('egoistic', 'altruistic')",0.3781518,0.2537243,-0.1244275
