,enzyme_male,enzyme_female,tuple,average_male,average_female,female-male
0,-0.15690574,-0.15516955,"('unsociable', 'sociable')",-0.1569057,-0.1551695,0.0017362
1,1.2225237,1.1938926,"('unfriendly', 'friendly')",1.2225237,1.1938926,-0.0286311
2,-0.021242578,-0.025612948,"('unlikable', 'likable')",-0.0212426,-0.0256129,-0.0043703
3,0.4538914,0.56470877,"('repellent', 'pleasant')",0.4538914,0.5647088,0.1108174
4,-7.935182,-7.9725842,"('disliked', 'liked')",-7.9351821,-7.9725842,-0.0374021
5,-0.42145196,-0.4962036,"('distant', 'outgoing')",-0.421452,-0.4962036,-0.0747516
6,0.09151802,-0.03338621,"('distant', 'open')",0.091518,-0.0333862,-0.1249042
7,0.59171027,0.6922691,"('insensitive', 'sensitive')",0.5917103,0.6922691,0.1005588
8,1.4203689,1.26408,"('unaffectionate', 'affectionate')",1.4203689,1.26408,-0.1562889
9,1.6631409,1.6087813,"('unaffectionate', 'caring')",1.6631409,1.6087813,-0.0543596
10,0.6333534,0.72008765,"('unsympathetic', 'sympathetic')",0.6333534,0.7200876,0.0867342
11,1.5585636,1.6124946,"('unhelpful', 'helpful')",1.5585636,1.6124946,0.053931
12,-2.0099535,-2.029843,"('unsupportive', 'supportive')",-2.0099535,-2.0298431,-0.0198896
13,-0.35725883,-0.31672448,"('impolite', 'polite')",-0.3572588,-0.3167245,0.0405343
14,0.029927835,0.022688529,"('antisocial', 'social')",0.0299278,0.0226885,-0.0072393
15,0.014826492,-0.040524617,"('boring', 'funny')",0.0148265,-0.0405246,-0.0553511
16,-0.7081672,-0.71962523,"('unpopular', 'popular')",-0.7081672,-0.7196252,-0.011458
17,-0.28082356,-0.23577556,"('nasty', 'nice')",-0.2808236,-0.2357756,0.045048
18,-0.41639066,-0.46417916,"('disagreeable', 'welcoming')",-0.4163907,-0.4641792,-0.0477885
19,-0.48475626,-0.55136,"('inhospitable', 'hospitable')",-0.4847563,-0.55136,-0.0666037
20,0.82740265,0.7900899,"('rough', 'thoughtful')",0.8274027,0.7900899,-0.0373128
21,-0.60619396,-0.5151327,"('immoral', 'moral')",-0.606194,-0.5151327,0.0910613
22,-0.835111,-0.7703558,"('untrustworthy', 'trustworthy')",-0.835111,-0.7703558,0.0647552
23,6.5180454,6.5469675,"('insincere', 'sincere')",6.5180454,6.5469675,0.0289221
24,1.4713826,1.358228,"('dishonest', 'honest')",1.4713826,1.358228,-0.1131546
25,0.8244586,0.75294,"('egoistic', 'altruistic')",0.8244586,0.75294,-0.0715186
26,0.97152126,0.8162752,"('hardhearted', 'benevolent')",0.9715213,0.8162752,-0.1552461
27,1.6194559,1.4340911,"('hardhearted', 'softhearted')",1.6194559,1.4340911,-0.1853648
28,1.1986183,1.1432006,"('disloyal', 'loyal')",1.1986183,1.1432006,-0.0554177
29,-0.7378261,-0.8201627,"('unfair', 'fair')",-0.7378261,-0.8201627,-0.0823366
30,0.96992475,0.97614545,"('intolerant', 'tolerant')",0.9699247,0.9761454,0.0062207
31,-1.2809635,-1.3234419,"('evil', 'good')",-1.2809635,-1.3234419,-0.0424784
32,0.7321023,0.6675871,"('unkind', 'kind')",0.7321023,0.6675871,-0.0645152
33,-0.45369667,-0.54377866,"('wrong', 'right')",-0.4536967,-0.5437787,-0.090082
34,5.0305257,5.088072,"('mean', 'honorable')",5.0305257,5.0880718,0.0575461
35,-0.4018598,-0.6841796,"('corrupt', 'incorrupt')",-0.4018598,-0.6841796,-0.2823198
36,-0.47963485,-0.6373515,"('hostile', 'amicable')",-0.4796349,-0.6373515,-0.1577166
37,0.83959645,0.83245206,"('fake', 'genuine')",0.8395965,0.8324521,-0.0071444
38,-0.23377721,-0.25485295,"('untruthful', 'truthful')",-0.2337772,-0.254853,-0.0210758
39,0.3273825,0.35194364,"('exploitative', 'cooperative')",0.3273825,0.3519436,0.0245611
40,-1.6456124,-1.7122217,"('stingy', 'generous')",-1.6456124,-1.7122217,-0.0666093
41,-0.06362695,-0.1205612,"('unforgiving', 'forgiving')",-0.063627,-0.1205612,-0.0569342
42,-3.0941198,-2.9596264,"('unreliable', 'reliable')",-3.0941198,-2.9596264,0.1344934
43,0.89147246,0.9266311,"('irresponsible', 'responsible')",0.8914725,0.9266311,0.0351586
44,-1.1408862,-1.0998002,"('prejudiced', 'unprejudiced')",-1.1408862,-1.0998002,0.041086
45,-0.108631596,-0.16150318,"('incompetent', 'competent')",-0.1086316,-0.1615032,-0.0528716
46,-1.0038819,-0.92765033,"('uncompetitive', 'competitive')",-1.0038819,-0.9276503,0.0762316
47,5.5152736,5.564917,"('stupid', 'smart')",5.5152736,5.5649171,0.0496435
48,0.537545,0.49030218,"('unintelligent', 'intelligent')",0.537545,0.4903022,-0.0472428
49,0.19474569,0.21082072,"('unable', 'able')",0.1947457,0.2108207,0.016075
50,-0.48601994,-0.5655456,"('clumsy', 'skillful')",-0.4860199,-0.5655456,-0.0795257
51,0.122599855,0.14614785,"('uneducated', 'educated')",0.1225999,0.1461478,0.0235479
52,-0.209633,-0.41996354,"('irrational', 'rational')",-0.209633,-0.4199635,-0.2103305
53,-0.23083037,-0.28023538,"('uncreative', 'creative')",-0.2308304,-0.2802354,-0.049405
54,1.0341911,1.041664,"('incapable', 'capable')",1.0341911,1.041664,0.0074729
55,0.54716796,0.6229856,"('incompetent', 'clever')",0.547168,0.6229856,0.0758176
56,0.33714983,0.34740633,"('impractical', 'practical')",0.3371498,0.3474063,0.0102565
57,-3.3242025,-3.1943455,"('unimaginative', 'imaginative')",-3.3242025,-3.1943455,0.129857
58,0.17229971,0.19657847,"('undiscriminating', 'discriminating')",0.1722997,0.1965785,0.0242788
59,-0.27473173,-0.32748508,"('foolish', 'wise')",-0.2747317,-0.3274851,-0.0527534
60,0.46709245,0.61970043,"('inefficient', 'efficient')",0.4670925,0.6197004,0.1526079
61,0.50149685,0.3173792,"('illogical', 'logical')",0.5014969,0.3173792,-0.1841177
62,0.2819429,0.36847198,"('incompetent', 'brilliant')",0.2819429,0.368472,0.0865291
63,-0.23596886,-0.17809741,"('unperceptive', 'insightful')",-0.2359689,-0.1780974,0.0578715
64,-6.986701,-6.9049478,"('shy', 'confident')",-6.986701,-6.9049478,0.0817532
65,-0.026497202,0.11624284,"('insecure', 'secure')",-0.0264972,0.1162428,0.14274
66,-0.13335738,-0.24248017,"('inactive', 'active')",-0.1333574,-0.2424802,-0.1091228
67,-0.15535867,-0.13075669,"('doubtful', 'determined')",-0.1553587,-0.1307567,0.024602
68,-0.68755984,-0.706434,"('dependent', 'independent')",-0.6875598,-0.706434,-0.0188742
69,-1.74003,-1.8714172,"('lazy', 'industrious')",-1.7400301,-1.8714172,-0.1313871
70,0.77106863,0.8558507,"('lethargic', 'energetic')",0.7710686,0.8558507,0.0847821
71,0.5824215,0.5837273,"('diffident', 'self-confident')",0.5824215,0.5837273,0.0013058
72,0.49430767,0.6229477,"('unambitious', 'ambitious')",0.4943077,0.6229477,0.12864
73,-3.0363007,-2.9868667,"('helpless', 'self-reliant')",-3.0363007,-2.9868667,0.049434
74,-0.07392814,-0.16651335,"('undedicated', 'dedicated')",-0.0739281,-0.1665134,-0.0925853
75,-0.8862239,-0.8176637,"('meek', 'impulsive')",-0.8862239,-0.8176637,0.0685602
76,0.35480773,0.50383526,"('anxious', 'daring')",0.3548077,0.5038353,0.1490276
77,-1.6843493,-1.4934168,"('unmotivated', 'motivated')",-1.6843493,-1.4934168,0.1909325
78,-0.6531542,-0.6909921,"('nonresilient', 'resilient')",-0.6531542,-0.6909921,-0.0378379
79,-0.06465177,-0.1797832,"('wavering', 'unwavering')",-0.0646518,-0.1797832,-0.1151314
80,-0.47462842,-0.46789423,"('dominated', 'dominating')",-0.4746284,-0.4678942,0.0067342
81,-0.3849402,-0.18924856,"('submissive', 'aggressive')",-0.3849402,-0.1892486,0.1956916
82,6.2059164,6.2578235,"('poor', 'rich')",6.2059164,6.2578235,0.0519071
83,-0.51841766,-0.45339572,"('powerless', 'powerful')",-0.5184177,-0.4533957,0.065022
84,0.63869953,0.6437241,"('inferior', 'superior')",0.6386995,0.6437241,0.0050246
85,-0.0918268,-0.2660616,"('insignificant', 'prestigious')",-0.0918268,-0.2660616,-0.1742348
86,0.2047601,0.1787333,"('uninfluential', 'influential')",0.2047601,0.1787333,-0.0260268
87,-0.46038154,-0.4512092,"('unsuccessful', 'successful')",-0.4603815,-0.4512092,0.0091723
88,0.19681084,0.17814834,"('low', 'eminent')",0.1968108,0.1781483,-0.0186625
