,aes_male,aes_female,tuple,corp_male,corp_female,average_male,average_female,female-male
15,-0.09777749,-0.21223821,"('boring', 'funny')",-0.1635604,-0.1883719,-0.130669,-0.200305,-0.069636
16,-0.49954307,-0.5103512,"('unpopular', 'popular')",0.61159724,0.55561924,0.0560271,0.022634,-0.0333931
17,-0.22809461,-0.13510142,"('nasty', 'nice')",-0.8724992,-0.8005426,-0.5502969,-0.467822,0.0824749
18,-0.92143726,-0.87411594,"('disagreeable', 'welcoming')",-0.5674432,-0.6468417,-0.7444402,-0.7604789,-0.0160387
19,-1.4793662,-1.3906835,"('inhospitable', 'hospitable')",-0.8538046,-0.7329713,-1.1665854,-1.0618274,0.104758
20,0.9345777,0.9374851,"('rough', 'thoughtful')",1.0885223,1.0601997,1.0115499,0.9988424,-0.0127075
21,0.62702185,0.5901529,"('immoral', 'moral')",-0.16843304,-0.17210759,0.2292944,0.2090227,-0.0202717
22,-0.37717006,-0.4160933,"('untrustworthy', 'trustworthy')",-0.8470652,-0.9833516,-0.6121176,-0.6997224,-0.0876048
23,0.1437581,0.10267829,"('insincere', 'sincere')",5.8915386,5.8463073,3.0176485,2.9744928,-0.0431557
24,-0.12719259,-0.17032215,"('dishonest', 'honest')",0.6740095,0.63045824,0.2734085,0.230068,-0.0433405
25,-0.59760666,-0.58817446,"('egoistic', 'altruistic')",0.8306691,0.8267822,0.1165312,0.1193039,0.0027727
26,0.2270532,0.09234499,"('hardhearted', 'benevolent')",1.7634952,1.6618631,0.9952742,0.877104,-0.1181702
27,-0.44278276,-0.33457106,"('hardhearted', 'softhearted')",1.210893,1.1396232,0.3840551,0.4025261,0.018471
28,-0.3013288,-0.38712323,"('disloyal', 'loyal')",1.1956787,1.1225706,0.447175,0.3677237,-0.0794513
29,-1.2967958,-1.3337334,"('unfair', 'fair')",-0.5847422,-0.7141994,-0.940769,-1.0239664,-0.0831974
30,0.9075193,0.8642728,"('intolerant', 'tolerant')",0.8641853,0.8353183,0.8858523,0.8497956,-0.0360567
31,-1.5056033,-1.4298583,"('evil', 'good')",-0.9310524,-1.0178667,-1.2183279,-1.2238625,-0.0055346
32,-0.30754784,-0.37055868,"('unkind', 'kind')",0.63839877,0.43911198,0.1654255,0.0342766,-0.1311489
33,-0.15625593,-0.24660623,"('wrong', 'right')",-0.8012297,-0.841815,-0.4787428,-0.5442106,-0.0654678
34,0.0697584,0.25662908,"('mean', 'honorable')",5.5524983,5.7993703,2.8111284,3.0279996,0.2168712
35,-0.80814564,-0.85083556,"('corrupt', 'incorrupt')",-0.4483246,-0.50040567,-0.6282351,-0.6756206,-0.0473855
36,-1.5785184,-1.6268929,"('hostile', 'amicable')",-0.26136133,-0.38638046,-0.9199399,-1.0066367,-0.0866968
37,0.5065225,0.47272217,"('fake', 'genuine')",0.085090645,0.10166452,0.2958066,0.2871934,-0.0086132
38,-0.83859277,-0.8562958,"('untruthful', 'truthful')",-0.32865998,-0.22562365,-0.5836264,-0.5409597,0.0426667
39,1.1612091,1.2214168,"('exploitative', 'cooperative')",0.27868733,0.31390095,0.7199482,0.7676589,0.0477107
40,-0.037350465,-0.11430411,"('stingy', 'generous')",-1.8981897,-2.033434,-0.96777,-1.073869,-0.106099
41,0.041115794,0.025398165,"('unforgiving', 'forgiving')",0.1483607,-0.0012657288,0.0947382,0.0120662,-0.082672
42,0.21929148,0.28248987,"('unreliable', 'reliable')",-3.3020968,-3.3245397,-1.5414027,-1.5210249,0.0203778
43,0.29408923,0.32556742,"('irresponsible', 'responsible')",0.50826836,0.44478148,0.4011788,0.3851745,-0.0160043
44,-0.32880473,-0.33981118,"('prejudiced', 'unprejudiced')",-1.4084274,-1.4266546,-0.868616,-0.8832329,-0.0146169
45,0.2215521,0.13157633,"('incompetent', 'competent')",0.2823047,0.16418925,0.2519284,0.1478828,-0.1040456
46,0.5756217,0.5536622,"('uncompetitive', 'competitive')",-0.6301877,-0.68199563,-0.027283,-0.0641667,-0.0368837
47,0.4399963,0.47556254,"('stupid', 'smart')",5.49889,5.594354,2.9694431,3.0349584,0.0655153
48,0.36496562,0.33505923,"('unintelligent', 'intelligent')",0.78213054,0.8156153,0.5735481,0.5753373,0.0017892
49,-0.24590388,-0.018259127,"('unable', 'able')",-0.29580867,-0.20113634,-0.2708563,-0.1096977,0.1611586
50,-0.022203585,-0.0039387383,"('clumsy', 'skillful')",-0.082562834,-0.14628005,-0.0523832,-0.0751094,-0.0227262
51,-0.2744415,-0.38806388,"('uneducated', 'educated')",0.3130129,0.32279834,0.0192857,-0.0326328,-0.0519185
52,-0.6224971,-0.8397193,"('irrational', 'rational')",-0.115410574,-0.22912087,-0.3689538,-0.5344201,-0.1654663
53,-1.0877552,-1.1103764,"('uncreative', 'creative')",0.37098518,0.30159763,-0.358385,-0.4043894,-0.0460044
54,-1.0226275,-1.0643431,"('incapable', 'capable')",0.68129295,0.7507599,-0.1706673,-0.1567916,0.0138757
55,0.5434838,0.5133063,"('incompetent', 'clever')",0.43211797,0.38888747,0.4878009,0.4510969,-0.036704
56,0.8125287,0.7670379,"('impractical', 'practical')",-0.3893257,-0.4241875,0.2116015,0.1714252,-0.0401763
57,-0.6595886,-0.7833258,"('unimaginative', 'imaginative')",-3.2013562,-3.2530286,-1.9304724,-2.0181773,-0.0877049
58,0.2446199,0.13379814,"('undiscriminating', 'discriminating')",0.38262028,0.3139171,0.3136201,0.2238576,-0.0897625
59,-0.4855508,-0.45771542,"('foolish', 'wise')",-0.003427635,0.038923346,-0.2444892,-0.209396,0.0350932
60,1.4849958,1.5884255,"('inefficient', 'efficient')",-0.15497601,-0.026514057,0.6650099,0.7809557,0.1159458
61,0.81141084,0.65751755,"('illogical', 'logical')",0.9134961,0.7351791,0.8624535,0.6963483,-0.1661052
62,0.93004644,0.9831652,"('incompetent', 'brilliant')",0.6361664,0.7425557,0.7831064,0.8628604,0.079754
63,0.16583689,0.23562618,"('unperceptive', 'insightful')",0.71497315,0.76880777,0.440405,0.502217,0.061812
64,0.16025858,0.14512736,"('shy', 'confident')",-6.589241,-6.667231,-3.2144911,-3.2610519,-0.0465608
65,1.093557,1.0034486,"('insecure', 'secure')",-0.1831042,-0.17249843,0.4552264,0.4154751,-0.0397513
66,-1.3740153,-1.4777195,"('inactive', 'active')",0.42754766,0.43669623,-0.4732338,-0.5205116,-0.0472778
67,0.41654938,0.39620495,"('doubtful', 'determined')",-0.3136208,-0.30141774,0.0514643,0.0473936,-0.0040707
68,-0.060754746,-0.06540104,"('dependent', 'independent')",-0.5074634,-0.4610005,-0.2841091,-0.2632008,0.0209083
69,-0.16888982,-0.15236442,"('lazy', 'industrious')",-0.94173014,-0.9097908,-0.55531,-0.5310776,0.0242324
70,0.27948666,0.29289797,"('lethargic', 'energetic')",0.33766335,0.32497996,0.308575,0.308939,0.000364
71,-1.0168797,-1.0067704,"('diffident', 'self-confident')",0.37746257,0.3333379,-0.3197086,-0.3367162,-0.0170076
72,0.15106876,0.13695598,"('unambitious', 'ambitious')",-0.26135415,-0.28520316,-0.0551427,-0.0741236,-0.0189809
73,0.67571044,0.6220298,"('helpless', 'self-reliant')",-3.2695763,-3.2600741,-1.2969329,-1.3190222,-0.0220893
74,0.12856524,0.092151,"('undedicated', 'dedicated')",-0.22958489,-0.35362145,-0.0505098,-0.1307352,-0.0802254
75,-0.8446943,-0.86390615,"('meek', 'impulsive')",-0.6072641,-0.52258295,-0.7259792,-0.6932446,0.0327346
76,0.7330335,0.7489628,"('anxious', 'daring')",-0.29541248,-0.25910097,0.2188105,0.2449309,0.0261204
77,-0.019711256,0.030196872,"('unmotivated', 'motivated')",-1.2200457,-1.0956268,-0.6198785,-0.532715,0.0871635
78,-0.41316494,-0.31159443,"('nonresilient', 'resilient')",-0.22218144,-0.24608512,-0.3176732,-0.2788398,0.0388334
79,-1.6216972,-1.6820923,"('wavering', 'unwavering')",-0.77777344,-0.75133675,-1.1997353,-1.2167145,-0.0169792
80,0.9083711,0.898364,"('dominated', 'dominating')",-0.6526676,-0.5644896,0.1278518,0.1669372,0.0390854
81,1.0530467,0.9463066,"('submissive', 'aggressive')",-0.69309163,-0.5175984,0.1799775,0.2143541,0.0343766
82,0.088617735,0.022504933,"('poor', 'rich')",6.6650443,6.650591,3.3768311,3.3365479,-0.0402832
83,-0.4980486,-0.5269099,"('powerless', 'powerful')",-0.9919022,-1.0175824,-0.7449754,-0.7722461,-0.0272707
84,0.52323943,0.46509784,"('inferior', 'superior')",0.8182005,0.8960663,0.67072,0.680582,0.009862
85,-0.6416834,-0.6630907,"('insignificant', 'prestigious')",-0.08118872,-0.062485464,-0.3614361,-0.3627881,-0.001352
86,-0.6144694,-0.8014498,"('uninfluential', 'influential')",-0.09632701,-0.2060488,-0.3553982,-0.5037493,-0.1483511
87,0.32760978,0.1839711,"('unsuccessful', 'successful')",1.1436316,1.1844454,0.7356207,0.6842083,-0.0514124
88,-0.5126866,-0.6218941,"('low', 'eminent')",-0.3453883,-0.3561235,-0.4290375,-0.4890088,-0.0599713
