,te_male,te_female,tuple,connectivity_male,connectivity_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.16280097,-0.26590705,"('unsociable', 'sociable')",1.2880603,1.1536056,0.18502912,0.0450349,0.4367628,0.3109111,-0.1258517
1,-0.22577074,-0.3501858,"('unfriendly', 'friendly')",0.6743107,0.63814193,1.5599648,1.4253938,0.6695015,0.5711166,-0.0983849
2,0.7550721,0.817122,"('unlikable', 'likable')",1.3193475,1.3122163,0.64393026,0.67459476,0.9061166,0.9346444,0.0285278
3,0.16830632,0.3687635,"('repellent', 'pleasant')",0.14548826,0.2682513,0.3519308,0.43097085,0.2219085,0.3559952,0.1340867
4,-0.53053266,-0.52707523,"('disliked', 'liked')",-0.5539189,-0.6015658,-4.444189,-4.6195817,-1.8428802,-1.9160743,-0.0731941
5,-1.1112934,-1.1596403,"('distant', 'outgoing')",-0.39535427,-0.31850693,-0.086166896,-0.17109075,-0.5309382,-0.549746,-0.0188078
6,-1.5365037,-1.6188924,"('distant', 'open')",-0.30957794,-0.26968965,0.33649442,0.20608115,-0.5031957,-0.5608337,-0.057638
7,0.5792082,0.63920087,"('insensitive', 'sensitive')",1.1117408,1.0722415,0.5444011,0.62927586,0.7451167,0.7802394,0.0351227
8,-1.8507324,-1.902906,"('unaffectionate', 'affectionate')",-0.9263092,-0.92988676,0.95923495,0.86595654,-0.6059356,-0.6556121,-0.0496765
9,-0.51752526,-0.54984784,"('unaffectionate', 'caring')",0.16062757,0.12586083,1.0119591,0.94679624,0.2183538,0.1742697,-0.0440841
10,0.21162309,0.3166947,"('unsympathetic', 'sympathetic')",0.5135426,0.4933879,0.23311844,0.3528702,0.319428,0.3876509,0.0682229
11,0.83015573,0.9105608,"('unhelpful', 'helpful')",1.5060894,1.4834996,2.0543435,2.1274238,1.4635296,1.5071615,0.0436319
12,0.4466281,0.5497091,"('unsupportive', 'supportive')",1.1417916,1.1593666,-0.9968594,-1.0614876,0.1971868,0.2158627,0.0186759
13,0.5059408,0.5848085,"('impolite', 'polite')",1.0710855,1.0532558,-0.3606073,-0.36449024,0.405473,0.4245247,0.0190517
14,1.6514565,1.7041104,"('antisocial', 'social')",1.6710016,1.5834295,0.027862964,0.12199974,1.1167737,1.1365132,0.0197395
15,0.8872767,0.6953219,"('boring', 'funny')",0.5326853,0.45169625,0.70758665,0.60259527,0.7091829,0.5832045,-0.1259784
16,-0.59254503,-0.7260132,"('unpopular', 'popular')",0.13610928,0.13305986,0.5505362,0.4557156,0.0313668,-0.0457459,-0.0771127
17,-1.1429374,-1.0794729,"('nasty', 'nice')",-0.18489268,-0.11445102,-0.101699695,-0.09653917,-0.4765099,-0.4301544,0.0463555
18,-0.15626085,-0.10823825,"('disagreeable', 'welcoming')",-0.18434468,-0.12828487,-0.8297047,-0.9218232,-0.3901034,-0.3861154,0.003988
19,-0.16412316,-0.148752,"('inhospitable', 'hospitable')",-1.15042,-1.1526446,-0.4712001,-0.51128834,-0.5952477,-0.6042283,-0.0089806
20,-0.024831586,0.042832024,"('rough', 'thoughtful')",0.0029515028,0.0046631843,0.9313097,0.938537,0.3031432,0.3286774,0.0255342
21,1.4407672,1.5368465,"('immoral', 'moral')",0.3668329,0.34404078,-0.52788025,-0.4557194,0.4265733,0.4750559,0.0484826
22,0.4786742,0.6100588,"('untrustworthy', 'trustworthy')",1.0149986,0.9274601,-0.093583286,-0.04963813,0.4666965,0.4959602,0.0292637
23,0.68565327,0.7455517,"('insincere', 'sincere')",0.9860251,0.95367515,4.763405,4.7743583,2.1450278,2.1578617,0.0128339
24,1.0380565,1.0362325,"('dishonest', 'honest')",0.7380506,0.7165367,0.45946658,0.5011591,0.7451913,0.7513094,0.0061181
