,modem_male,modem_female,tuple,average_male,average_female,female-male
0,0.12485164,-0.22740681,"('unsociable', 'sociable')",0.1248516,-0.2274068,-0.3522584
1,0.8072487,0.4660616,"('unfriendly', 'friendly')",0.8072487,0.4660616,-0.3411871
2,0.20630726,0.20281723,"('unlikable', 'likable')",0.2063073,0.2028172,-0.0034901
3,-0.62709385,-0.5546826,"('repellent', 'pleasant')",-0.6270939,-0.5546826,0.0724113
4,-2.5985892,-2.6211727,"('disliked', 'liked')",-2.5985892,-2.6211727,-0.0225835
5,-0.84420925,-0.7624844,"('distant', 'outgoing')",-0.8442093,-0.7624844,0.0817249
6,-0.36432993,-0.34109312,"('distant', 'open')",-0.3643299,-0.3410931,0.0232368
7,-0.10353144,-0.051575117,"('insensitive', 'sensitive')",-0.1035314,-0.0515751,0.0519563
8,-0.46431717,-0.57728815,"('unaffectionate', 'affectionate')",-0.4643172,-0.5772882,-0.112971
9,-0.09474647,-0.2478348,"('unaffectionate', 'caring')",-0.0947465,-0.2478348,-0.1530883
10,-0.68088233,-0.8063094,"('unsympathetic', 'sympathetic')",-0.6808823,-0.8063094,-0.1254271
11,1.3142103,1.2623934,"('unhelpful', 'helpful')",1.3142103,1.2623934,-0.0518169
12,-1.6472802,-1.5962774,"('unsupportive', 'supportive')",-1.6472802,-1.5962774,0.0510028
13,-0.32712886,-0.38577038,"('impolite', 'polite')",-0.3271289,-0.3857704,-0.0586415
14,-0.036105175,-0.16570655,"('antisocial', 'social')",-0.0361052,-0.1657065,-0.1296013
15,0.6823287,0.4401287,"('boring', 'funny')",0.6823287,0.4401287,-0.2422
16,0.2003624,0.13372763,"('unpopular', 'popular')",0.2003624,0.1337276,-0.0666348
17,-0.2259992,-0.1985784,"('nasty', 'nice')",-0.2259992,-0.1985784,0.0274208
18,-0.9959761,-0.9544405,"('disagreeable', 'welcoming')",-0.9959761,-0.9544405,0.0415356
19,-0.74506885,-0.75637174,"('inhospitable', 'hospitable')",-0.7450688,-0.7563717,-0.0113029
20,0.4834434,0.53125167,"('rough', 'thoughtful')",0.4834434,0.5312517,0.0478083
21,-0.19909246,-0.30185264,"('immoral', 'moral')",-0.1990925,-0.3018526,-0.1027601
22,-0.26642343,-0.29355508,"('untrustworthy', 'trustworthy')",-0.2664234,-0.2935551,-0.0271317
23,2.2429447,2.116114,"('insincere', 'sincere')",2.2429447,2.1161139,-0.1268308
24,-0.19214016,-0.24185717,"('dishonest', 'honest')",-0.1921402,-0.2418572,-0.049717
25,0.5015965,0.31131494,"('egoistic', 'altruistic')",0.5015965,0.3113149,-0.1902816
26,0.9971067,0.66067415,"('hardhearted', 'benevolent')",0.9971067,0.6606742,-0.3364325
27,0.4644697,0.51888436,"('hardhearted', 'softhearted')",0.4644697,0.5188844,0.0544147
28,0.69846237,0.400928,"('disloyal', 'loyal')",0.6984624,0.400928,-0.2975344
29,-0.17170672,-0.23128983,"('unfair', 'fair')",-0.1717067,-0.2312898,-0.0595831
30,1.0702543,0.96391255,"('intolerant', 'tolerant')",1.0702543,0.9639125,-0.1063418
31,-1.0882859,-1.0529436,"('evil', 'good')",-1.0882859,-1.0529436,0.0353423
32,0.7242152,0.4051247,"('unkind', 'kind')",0.7242152,0.4051247,-0.3190905
33,0.23005186,0.29138848,"('wrong', 'right')",0.2300519,0.2913885,0.0613366
34,1.6874459,1.9493064,"('mean', 'honorable')",1.6874459,1.9493064,0.2618605
35,-0.36116108,-0.37983018,"('corrupt', 'incorrupt')",-0.3611611,-0.3798302,-0.0186691
36,0.026031509,-0.13124396,"('hostile', 'amicable')",0.0260315,-0.131244,-0.1572755
37,-0.17304632,-0.23461646,"('fake', 'genuine')",-0.1730463,-0.2346165,-0.0615702
38,0.44513154,0.43940896,"('untruthful', 'truthful')",0.4451315,0.439409,-0.0057225
39,0.8169727,0.90086037,"('exploitative', 'cooperative')",0.8169727,0.9008604,0.0838877
40,-1.2422897,-1.2227308,"('stingy', 'generous')",-1.2422897,-1.2227308,0.0195589
41,0.07962757,0.008504979,"('unforgiving', 'forgiving')",0.0796276,0.008505,-0.0711226
42,-1.8094122,-1.6908778,"('unreliable', 'reliable')",-1.8094122,-1.6908778,0.1185344
43,0.020018637,0.07549359,"('irresponsible', 'responsible')",0.0200186,0.0754936,0.055475
44,-0.5028096,-0.2517905,"('prejudiced', 'unprejudiced')",-0.5028096,-0.2517905,0.2510191
45,0.15032746,0.092016615,"('incompetent', 'competent')",0.1503275,0.0920166,-0.0583109
46,-1.0838656,-1.0943184,"('uncompetitive', 'competitive')",-1.0838656,-1.0943184,-0.0104528
47,2.2234366,2.2442446,"('stupid', 'smart')",2.2234366,2.2442446,0.020808
48,0.4127187,0.26290026,"('unintelligent', 'intelligent')",0.4127187,0.2629003,-0.1498184
49,-0.22597553,-0.039418574,"('unable', 'able')",-0.2259755,-0.0394186,0.1865569
50,0.22926784,0.23781095,"('clumsy', 'skillful')",0.2292678,0.237811,0.0085432
51,0.11664666,-0.17287646,"('uneducated', 'educated')",0.1166467,-0.1728765,-0.2895232
52,0.6694974,0.3742457,"('irrational', 'rational')",0.6694974,0.3742457,-0.2952517
53,-0.97251344,-1.131637,"('uncreative', 'creative')",-0.9725134,-1.131637,-0.1591236
54,-0.07141881,-0.29330358,"('incapable', 'capable')",-0.0714188,-0.2933036,-0.2218848
55,0.3696433,0.32589003,"('incompetent', 'clever')",0.3696433,0.32589,-0.0437533
56,0.6208912,0.5075268,"('impractical', 'practical')",0.6208912,0.5075268,-0.1133644
57,-1.450598,-1.5930142,"('unimaginative', 'imaginative')",-1.450598,-1.5930142,-0.1424162
58,0.46429268,0.47041553,"('undiscriminating', 'discriminating')",0.4642927,0.4704155,0.0061228
59,0.5121654,0.48470432,"('foolish', 'wise')",0.5121654,0.4847043,-0.0274611
60,0.64551973,0.7328179,"('inefficient', 'efficient')",0.6455197,0.7328179,0.0872982
61,0.53455055,0.39335057,"('illogical', 'logical')",0.5345505,0.3933506,-0.1411999
62,0.3547708,0.5059356,"('incompetent', 'brilliant')",0.3547708,0.5059356,0.1511648
