,nursery_male,nursery_female,tuple,average_male,average_female,female-male
0,0.018523663,-0.118886486,"('unsociable', 'sociable')",0.0185237,-0.1188865,-0.1374102
1,1.6127642,1.5493327,"('unfriendly', 'friendly')",1.6127642,1.5493327,-0.0634315
2,0.4334485,0.64203256,"('unlikable', 'likable')",0.4334485,0.6420326,0.2085841
3,-0.42797682,-0.24955317,"('repellent', 'pleasant')",-0.4279768,-0.2495532,0.1784236
4,-6.683336,-6.815552,"('disliked', 'liked')",-6.6833358,-6.8155522,-0.1322164
5,-0.2856393,-0.2616944,"('distant', 'outgoing')",-0.2856393,-0.2616944,0.0239449
6,0.1553295,0.18290575,"('distant', 'open')",0.1553295,0.1829057,0.0275762
7,0.57621294,0.5521641,"('insensitive', 'sensitive')",0.5762129,0.5521641,-0.0240488
8,1.7872052,1.712481,"('unaffectionate', 'affectionate')",1.7872052,1.712481,-0.0747242
9,2.0674994,2.0567136,"('unaffectionate', 'caring')",2.0674994,2.0567136,-0.0107858
10,0.47290567,0.58174485,"('unsympathetic', 'sympathetic')",0.4729057,0.5817448,0.1088391
11,1.8953569,1.9919494,"('unhelpful', 'helpful')",1.8953569,1.9919494,0.0965925
12,-1.1396999,-1.1423308,"('unsupportive', 'supportive')",-1.1396999,-1.1423308,-0.0026309
13,-0.07998259,0.008488536,"('impolite', 'polite')",-0.0799826,0.0084885,0.0884711
14,-0.27096826,-0.3205317,"('antisocial', 'social')",-0.2709683,-0.3205317,-0.0495634
15,0.8446745,0.83298016,"('boring', 'funny')",0.8446745,0.8329802,-0.0116943
16,-0.024297148,0.009622723,"('unpopular', 'popular')",-0.0242971,0.0096227,0.0339198
17,-0.15369079,-0.16292392,"('nasty', 'nice')",-0.1536908,-0.1629239,-0.0092331
18,-0.6047155,-0.54022914,"('disagreeable', 'welcoming')",-0.6047155,-0.5402291,0.0644864
19,-0.35720807,-0.31993872,"('inhospitable', 'hospitable')",-0.3572081,-0.3199387,0.0372694
20,0.44771448,0.3911443,"('rough', 'thoughtful')",0.4477145,0.3911443,-0.0565702
21,-0.7374055,-0.33242553,"('immoral', 'moral')",-0.7374055,-0.3324255,0.40498
