,keurig_male,keurig_female,tuple,dr_male,dr_female,pepper_male,pepper_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7436599,-0.9845349,"('unsociable', 'sociable')",0.5160951,0.33483058,0.16792366,0.016960844,-0.10094893,-0.2544706,-0.0401475,-0.2218035,-0.181656
1,-1.5048169,-1.5746394,"('unfriendly', 'friendly')",-2.1377935,-2.1997955,0.6734481,0.4461723,1.3746986,1.165718,-0.398616,-0.5406362,-0.1420202
2,1.1488166,1.1253555,"('unlikable', 'likable')",0.36704093,0.36472052,-0.11696129,-0.17246866,0.4968052,0.54843414,0.4739254,0.4665104,-0.007415
3,-1.541903,-1.4500288,"('repellent', 'pleasant')",-1.6396868,-1.5737163,-2.2633774,-2.2136946,0.029462662,0.10223472,-1.3538761,-1.2838012,0.0700749
4,1.1605781,1.109413,"('disliked', 'liked')",0.20414276,0.050712742,0.03779296,-0.041500874,-5.57466,-5.692638,-1.0430365,-1.1435033,-0.1004668
5,0.045880277,0.07741482,"('distant', 'outgoing')",-1.6299255,-1.5075305,0.09532237,0.05741384,-0.5692872,-0.5454815,-0.5145025,-0.4795458,0.0349567
6,-0.25164285,-0.15756464,"('distant', 'open')",-2.1025653,-1.9565132,-0.038628742,-0.058924876,-0.03985805,-0.05375982,-0.6081738,-0.5566906,0.0514832
7,-1.4108119,-1.375769,"('insensitive', 'sensitive')",-0.9762396,-0.9820233,-0.75563633,-0.7414167,0.6275437,0.7130252,-0.628786,-0.5965459,0.0322401
8,-0.77309144,-0.75541186,"('unaffectionate', 'affectionate')",-1.8225824,-1.7675372,-0.056342926,-0.20256539,0.38114867,0.29913285,-0.567717,-0.6065955,-0.0388785
9,-1.3472111,-1.3760148,"('unaffectionate', 'caring')",-1.078033,-1.1382109,0.12178904,0.00077355746,0.85431373,0.8060507,-0.3622853,-0.4268503,-0.064565
10,-1.8746078,-1.9480276,"('unsympathetic', 'sympathetic')",-0.9675783,-0.9988654,-1.3851986,-1.4672345,-0.07019988,-0.12571515,-1.0743961,-1.1349607,-0.0605646
11,-0.9136358,-1.0056161,"('unhelpful', 'helpful')",0.82322377,0.70858335,-0.5899501,-0.6381087,1.9508661,1.9533361,0.317626,0.2545487,-0.0630773
12,-0.6438289,-0.5709717,"('unsupportive', 'supportive')",0.44354856,0.44455165,-0.13262238,-0.1053105,-1.5887676,-1.5137669,-0.4804176,-0.4363744,0.0440432
13,-0.5509546,-0.68248665,"('impolite', 'polite')",0.82552445,0.7466791,-0.0070070103,-0.037028357,-0.27750435,-0.28114894,-0.0024854,-0.0634962,-0.0610108
14,0.12810971,0.08241889,"('antisocial', 'social')",1.0637839,1.0220904,-0.9607532,-0.9646285,-0.1931425,-0.16265967,0.0094995,-0.0056947,-0.0151942
15,0.62397,0.50143105,"('boring', 'funny')",0.12499678,-0.0051710876,0.65419614,0.62433404,0.7112407,0.6319986,0.5286009,0.4381481,-0.0904528
16,-0.011984479,0.094330676,"('unpopular', 'popular')",-0.5948816,-0.52311945,-0.6784676,-0.60631484,0.5136309,0.5349392,-0.1929257,-0.1250411,0.0678846
17,-0.2561012,-0.21270424,"('nasty', 'nice')",-1.1886117,-1.1039346,-0.9706731,-0.8963463,-0.383822,-0.31988972,-0.699802,-0.6332188,0.0665832
18,-0.04805734,0.099728204,"('disagreeable', 'welcoming')",-1.0347108,-0.7838127,-1.1366732,-1.1627176,-0.7892429,-0.7408161,-0.7521711,-0.6469045,0.1052666
19,-0.10017024,-0.064476274,"('inhospitable', 'hospitable')",-0.34781548,-0.32698223,-0.5854992,-0.66780365,-0.2680956,-0.2353319,-0.3253951,-0.3236485,0.0017466
20,-0.3598349,-0.23802292,"('rough', 'thoughtful')",-0.5325524,-0.48517558,0.015950663,0.0803306,0.8298382,0.8553979,-0.0116496,0.0531325,0.0647821
