,schering_male,schering_female,tuple,plough_male,plough_female,corp_male,corp_female,average_male,average_female,female-male
74,0.48497993,0.47097254,"('undedicated', 'dedicated')",0.077829204,0.17492916,-0.44544107,-0.5196229,0.0391227,0.0420929,0.0029702
75,0.26917583,0.18714705,"('meek', 'impulsive')",0.30541635,0.36863357,-0.751089,-0.7050431,-0.0588323,-0.0497541,0.0090782
76,-0.36614802,-0.32923657,"('anxious', 'daring')",-0.6948859,-0.674479,-0.22431609,-0.051053546,-0.42845,-0.3515897,0.0768603
77,-0.77158993,-0.7653181,"('unmotivated', 'motivated')",-0.930787,-0.8341242,-1.2371855,-1.0912467,-0.9798541,-0.8968964,0.0829577
78,-0.5734734,-0.4738371,"('nonresilient', 'resilient')",-0.30760252,-0.152271,0.23520988,0.30286315,-0.2152887,-0.1077483,0.1075404
79,-0.7495356,-0.8852356,"('wavering', 'unwavering')",-0.29469535,-0.4191401,-0.12442308,-0.05836823,-0.3895513,-0.454248,-0.0646967
80,0.37713465,0.3502705,"('dominated', 'dominating')",0.19643667,0.17547727,-1.1292229,-0.9260547,-0.1852172,-0.1334356,0.0517816
81,-0.6889192,-0.78988,"('submissive', 'aggressive')",-1.1473025,-1.2919703,-1.2257522,-0.9761553,-1.020658,-1.0193352,0.0013228
82,-0.5183553,-0.5680599,"('poor', 'rich')",-1.0173486,-1.1082759,7.042935,7.0899878,1.8357436,1.8045506,-0.031193
83,0.1688909,0.16885623,"('powerless', 'powerful')",-0.42447522,-0.38079545,-1.0672903,-1.002015,-0.4409582,-0.4046514,0.0363068
84,0.045804013,0.09365719,"('inferior', 'superior')",0.49515793,0.40042144,0.76139206,0.75844276,0.434118,0.4175071,-0.0166109
85,0.55926335,0.44112262,"('insignificant', 'prestigious')",0.10612567,0.009138206,0.030530777,-0.15741922,0.2319733,0.0976139,-0.1343594
86,-1.0588686,-1.2206842,"('uninfluential', 'influential')",-1.544337,-1.615818,-0.50556237,-0.5328161,-1.036256,-1.1231061,-0.0868501
87,0.07791689,-0.050366998,"('unsuccessful', 'successful')",0.28809923,0.002981957,0.74736005,0.8401092,0.3711254,0.2642414,-0.106884
88,-1.101084,-1.0548657,"('low', 'eminent')",-1.7916821,-1.7797297,-0.50924134,-0.47754076,-1.1340024,-1.1040454,0.029957
