,occidental_male,occidental_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,female-male
0,-2.7626553,-2.913611,"('unsociable', 'sociable')",0.6070717,0.45185423,-0.10551333,-0.25815362,-0.753699,-0.9066368,-0.1529378
1,-1.4776278,-1.6074744,"('unfriendly', 'friendly')",1.4071791,1.191143,1.181995,1.1262691,0.3705155,0.2366459,-0.1338696
2,0.007675685,-0.007165758,"('unlikable', 'likable')",1.4648545,1.4454997,0.8549631,0.85454327,0.7758311,0.7642924,-0.0115387
3,-0.26676527,-0.27299532,"('repellent', 'pleasant')",-0.21203244,-0.20591843,1.0857874,1.1176025,0.2023299,0.2128962,0.0105663
4,0.30401388,0.32843685,"('disliked', 'liked')",-0.27884555,-0.35313863,-7.2637925,-7.248936,-2.4128747,-2.4245459,-0.0116712
5,0.08158416,0.12281953,"('distant', 'outgoing')",-0.71996015,-0.69268435,-0.90981895,-0.82367784,-0.516065,-0.4645142,0.0515508
6,0.28291938,0.31798655,"('distant', 'open')",-0.8058815,-0.8202509,-0.9532094,-0.8530575,-0.4920572,-0.451774,0.0402832
7,-0.9765595,-1.0128977,"('insensitive', 'sensitive')",1.0863589,1.0941894,0.6358251,0.65183127,0.2485415,0.2443743,-0.0041672
8,-1.3032385,-1.3616631,"('unaffectionate', 'affectionate')",0.28853756,0.19431388,0.43523404,0.4475702,-0.1931556,-0.2399263,-0.0467707
9,-1.8448832,-1.9321548,"('unaffectionate', 'caring')",0.6947328,0.6233122,1.0318384,1.0782757,-0.0394373,-0.0768557,-0.0374184
10,-2.50345,-2.6092126,"('unsympathetic', 'sympathetic')",-0.1567905,-0.25644872,-0.1774252,-0.21207906,-0.9458885,-1.0259135,-0.080025
11,-1.5357044,-1.566821,"('unhelpful', 'helpful')",0.7872123,0.74231905,1.8753623,1.898978,0.3756234,0.3581587,-0.0174647
12,-1.2928917,-1.3254135,"('unsupportive', 'supportive')",0.9479315,0.9386302,-1.9389776,-1.9064442,-0.7613126,-0.7644091,-0.0030965
13,-1.7316859,-1.8564446,"('impolite', 'polite')",0.46150172,0.45759058,-0.3477392,-0.44312608,-0.5393078,-0.6139934,-0.0746856
14,-1.9908825,-2.0029097,"('antisocial', 'social')",1.348141,1.3886005,0.37610763,0.27393976,-0.088878,-0.1134565,-0.0245785
15,0.35838425,0.28244397,"('boring', 'funny')",0.195298,0.12676518,0.11676895,0.10811096,0.2234837,0.17244,-0.0510437
16,0.16901815,0.12731239,"('unpopular', 'popular')",-0.46775937,-0.58168983,0.19577919,0.17450634,-0.0343207,-0.0932904,-0.0589697
17,-0.30764887,-0.15762669,"('nasty', 'nice')",-1.0793922,-1.0114664,-0.20721361,-0.15168668,-0.5314182,-0.4402599,0.0911583
18,0.34467974,0.34638417,"('disagreeable', 'welcoming')",-0.09705255,-0.08425371,-0.8568307,-0.8678584,-0.2030678,-0.2019093,0.0011585
19,-1.2223144,-1.1782696,"('inhospitable', 'hospitable')",-1.5625006,-1.6217741,-0.8197133,-0.7501,-1.2015094,-1.1833812,0.0181282
20,-0.7473769,-0.6828496,"('rough', 'thoughtful')",-0.7333466,-0.6810061,0.27789962,0.34438324,-0.4009413,-0.3398241,0.0611172
21,-1.0638479,-1.1738687,"('immoral', 'moral')",1.7093818,1.5633069,-0.105712265,-0.11881979,0.1799405,0.0902062,-0.0897343
22,-0.51922274,-0.50916773,"('untrustworthy', 'trustworthy')",0.6978507,0.60400075,-0.73356956,-0.73069364,-0.1849805,-0.2119535,-0.026973
23,-1.2972584,-1.4610035,"('insincere', 'sincere')",0.954475,0.8468554,6.3480067,6.1991167,2.0017411,1.8616562,-0.1400849
24,-0.95592195,-1.02282,"('dishonest', 'honest')",1.5351328,1.5185165,0.5993901,0.6329103,0.392867,0.3762023,-0.0166647
25,0.76942295,0.755382,"('egoistic', 'altruistic')",1.0518932,1.0173783,1.1556851,1.2173878,0.9923337,0.996716,0.0043823
26,-0.27465937,-0.44628695,"('hardhearted', 'benevolent')",1.3646024,1.2822121,1.6784002,1.5890725,0.9227811,0.8083326,-0.1144485
