,accenture_male,accenture_female,tuple,plc_male,plc_female,ireland_male,ireland_female,average_male,average_female,female-male
0,-1.2712913,-1.2077957,"('unsociable', 'sociable')",-0.7684577,-0.83222264,-0.5314407,-0.5719716,-0.8570632,-0.8706633,-0.0136001
1,-0.18157262,-0.09692336,"('unfriendly', 'friendly')",0.65191627,0.44772053,2.1326852,2.1524627,0.8676763,0.83442,-0.0332563
2,0.8542768,0.89194024,"('unlikable', 'likable')",0.9317901,0.9304727,1.2282755,1.2698485,1.0047808,1.0307538,0.025973
3,-0.9229609,-0.83221287,"('repellent', 'pleasant')",-0.7561726,-0.66295123,0.06937552,0.1060925,-0.536586,-0.4630239,0.0735621
4,0.10927881,0.107197426,"('disliked', 'liked')",0.4953616,0.35415342,-4.618143,-4.4634857,-1.3378342,-1.3340449,0.0037893
5,-0.21161783,-0.17805442,"('distant', 'outgoing')",0.07745315,-0.07452153,0.3067473,0.35395867,0.0575275,0.0337942,-0.0237333
6,-0.84602153,-0.7756137,"('distant', 'open')",-0.31880352,-0.44711924,0.7204949,0.7595742,-0.1481101,-0.1543863,-0.0062762
7,-0.5787768,-0.5325987,"('insensitive', 'sensitive')",-0.007384032,0.10453593,0.6844343,0.747399,0.0327578,0.1064454,0.0736876
8,-0.43030405,-0.44534618,"('unaffectionate', 'affectionate')",0.31386977,0.2059661,1.0868894,1.0348679,0.323485,0.2651626,-0.0583224
9,-0.5759981,-0.6029032,"('unaffectionate', 'caring')",0.69988275,0.6175009,1.7876276,1.7634944,0.6371707,0.5926974,-0.0444733
10,-0.8367012,-0.7941069,"('unsympathetic', 'sympathetic')",-1.2335337,-1.1462816,0.37682068,0.4424462,-0.5644714,-0.4993141,0.0651573
11,-1.0921369,-1.1046765,"('unhelpful', 'helpful')",-0.71544176,-0.5991193,1.4256487,1.4463462,-0.12731,-0.0858165,0.0414935
12,-0.72678137,-0.67744607,"('unsupportive', 'supportive')",0.2801149,0.3452614,-0.7454552,-0.6611145,-0.3973739,-0.3310997,0.0662742
13,-0.537633,-0.47966367,"('impolite', 'polite')",-0.60968345,-0.4757571,-0.0099767335,-0.07746444,-0.3857644,-0.3442951,0.0414693
14,-0.33485284,-0.3156851,"('antisocial', 'social')",1.0287906,1.0179317,-0.53405607,-0.57092005,0.0532939,0.0437755,-0.0095184
15,0.3796216,0.39206707,"('boring', 'funny')",-0.15328036,-0.13065839,1.2232077,1.2181082,0.483183,0.4931723,0.0099893
16,0.06539595,0.12737688,"('unpopular', 'popular')",-1.0478587,-1.0303982,0.3556202,0.35195473,-0.2089475,-0.1836889,0.0252586
17,0.14555968,0.1842483,"('nasty', 'nice')",-1.4474267,-1.4125468,-0.25681463,-0.23974335,-0.5195605,-0.4893473,0.0302132
18,-0.9063151,-0.81121886,"('disagreeable', 'welcoming')",-1.2522984,-1.292512,0.26811886,0.23552123,-0.6301649,-0.6227366,0.0074283
19,-1.1806848,-1.1037129,"('inhospitable', 'hospitable')",-1.3784829,-1.4402063,-0.27570462,-0.22359087,-0.9449575,-0.9225033,0.0224542
20,0.15388142,0.18957955,"('rough', 'thoughtful')",0.77835286,0.8098689,0.06687975,0.10296355,0.333038,0.3674707,0.0344327
21,-0.55873674,-0.49241439,"('immoral', 'moral')",-0.89627975,-0.80980724,-0.57818615,-0.5071934,-0.6777342,-0.6031384,0.0745958
22,-0.6104707,-0.5298439,"('untrustworthy', 'trustworthy')",-0.20407599,-0.19373788,-0.059606023,-0.022541199,-0.2913842,-0.2487077,0.0426765
23,-0.6821454,-0.6091861,"('insincere', 'sincere')",-0.83240604,-0.7996015,5.327903,5.210217,1.2711171,1.2671431,-0.003974
24,-0.5940636,-0.59697735,"('dishonest', 'honest')",-0.30111358,-0.23380578,2.0181801,2.0189013,0.3743343,0.3960394,0.0217051
25,0.4373626,0.50166273,"('egoistic', 'altruistic')",0.8436756,0.7343639,1.6581669,1.6260077,0.9797351,0.9540114,-0.0257237
26,0.11105706,0.09350765,"('hardhearted', 'benevolent')",2.4277782,2.3046162,0.9441686,0.8302388,1.1610013,1.0761209,-0.0848804
27,-0.23998837,-0.26240396,"('hardhearted', 'softhearted')",-0.78099024,-0.83673173,0.8307497,0.68207073,-0.0634096,-0.1390216,-0.075612
28,-0.28660658,-0.30955508,"('disloyal', 'loyal')",-0.31081194,-0.39685768,1.7417254,1.7557468,0.3814356,0.349778,-0.0316576
29,-0.73688114,-0.73668766,"('unfair', 'fair')",-0.84690803,-0.9417141,-0.8777193,-0.9090215,-0.8205028,-0.8624744,-0.0419716
30,0.25244007,0.29823828,"('intolerant', 'tolerant')",0.54752254,0.54795605,0.6046879,0.5806515,0.4682169,0.4756153,0.0073984
31,-0.6362446,-0.5274923,"('evil', 'good')",0.38981155,0.33163592,-0.5282409,-0.4416764,-0.2582246,-0.2125109,0.0457137
32,-0.16097784,-0.12903811,"('unkind', 'kind')",0.22372714,0.2058517,0.90779734,0.8326283,0.3235155,0.3031473,-0.0203682
33,0.3927409,0.3593397,"('wrong', 'right')",0.35525763,0.27647692,0.11175559,0.06836216,0.2865847,0.2347263,-0.0518584
34,0.061867997,0.1578126,"('mean', 'honorable')",-0.2080023,-0.11991133,3.5776997,3.519136,1.1438551,1.185679,0.0418239
35,0.5354225,0.4618812,"('corrupt', 'incorrupt')",-0.3219076,-0.46165028,-0.08386488,-0.11709587,0.0432167,-0.038955,-0.0821717
36,0.15350837,0.1620757,"('hostile', 'amicable')",0.33131272,0.035997435,0.36792415,0.3155306,0.2842484,0.1712012,-0.1130472
37,-0.36968318,-0.3094886,"('fake', 'genuine')",0.38075945,0.38691273,-0.17292702,-0.16682214,-0.0539503,-0.0297993,0.024151
38,-0.5348971,-0.52967495,"('untruthful', 'truthful')",-0.3503198,-0.35134333,0.720208,0.7384563,-0.055003,-0.0475207,0.0074823
39,-0.22600597,-0.2658993,"('exploitative', 'cooperative')",0.97902054,1.0857826,0.20562002,0.19850042,0.3195449,0.3394612,0.0199163
40,-0.20492224,-0.20804629,"('stingy', 'generous')",-0.22260268,-0.33195615,-0.52700615,-0.47597575,-0.318177,-0.3386594,-0.0204824
41,-0.8166627,-0.7559376,"('unforgiving', 'forgiving')",-0.30295807,-0.382438,0.41085574,0.40685725,-0.236255,-0.2438394,-0.0075844
42,0.9293783,0.9667802,"('unreliable', 'reliable')",0.5279389,0.5520256,-2.2374322,-2.1123588,-0.2600384,-0.197851,0.0621874
43,-1.1898288,-1.1607423,"('irresponsible', 'responsible')",0.32079303,0.38150612,0.6828681,0.6695195,-0.0620559,-0.0365722,0.0254837
44,0.2761089,0.26456746,"('prejudiced', 'unprejudiced')",-0.39578277,-0.3857874,-1.5569965,-1.5621812,-0.5588901,-0.5611337,-0.0022436
45,-0.89609206,-0.7329103,"('incompetent', 'competent')",0.03437499,0.0979048,0.46343026,0.5370901,-0.1327623,-0.0326385,0.1001238
46,-0.8190251,-0.70343775,"('uncompetitive', 'competitive')",-0.038369894,0.077865824,-0.6167077,-0.5662167,-0.4913676,-0.3972629,0.0941047
47,0.17922416,0.26161987,"('stupid', 'smart')",0.4157596,0.46967787,4.04047,3.9343054,1.5451512,1.5552011,0.0100499
48,-0.39530635,-0.33656117,"('unintelligent', 'intelligent')",-0.28585863,-0.22199957,-0.06775305,-0.025942279,-0.2496394,-0.1948343,0.0548051
49,-0.6148651,-0.51796573,"('unable', 'able')",-0.35222244,-0.2992582,-0.33501428,-0.25171888,-0.434034,-0.3563143,0.0777197
50,1.143155,1.1099757,"('clumsy', 'skillful')",-0.23255296,-0.32096606,-0.45448935,-0.42335907,0.1520376,0.1218835,-0.0301541
51,-0.78905267,-0.7931085,"('uneducated', 'educated')",-0.5755726,-0.6099348,0.03594107,0.0013613608,-0.4428947,-0.4672273,-0.0243326
52,-0.5635233,-0.6735705,"('irrational', 'rational')",-0.27336022,-0.43605384,-0.31385115,-0.3639068,-0.3835782,-0.4911771,-0.1075989
53,-0.12671348,-0.020434074,"('uncreative', 'creative')",0.5522657,0.4042689,0.86096513,0.88206196,0.4288391,0.4219656,-0.0068735
54,0.2887423,0.28428662,"('incapable', 'capable')",0.11255999,0.03919141,0.8360559,0.843581,0.4124527,0.3890197,-0.023433
55,-0.888632,-0.76686466,"('incompetent', 'clever')",-0.35290715,-0.2526484,0.30779642,0.357764,-0.3112476,-0.220583,0.0906646
56,0.15189111,0.17139705,"('impractical', 'practical')",0.3151545,0.39522177,0.3681959,0.44481495,0.2784138,0.3371446,0.0587308
57,-0.45017922,-0.3694624,"('unimaginative', 'imaginative')",-0.07902219,-0.030913323,-1.1925552,-1.0575432,-0.5739189,-0.485973,0.0879459
58,-0.38419375,-0.3511184,"('undiscriminating', 'discriminating')",1.2210679,1.1685847,-0.1371497,-0.13662633,0.2332415,0.2269467,-0.0062948
59,-0.543946,-0.601777,"('foolish', 'wise')",-0.09236759,-0.17390785,0.5839007,0.6057649,-0.017471,-0.05664,-0.039169
60,-0.38862526,-0.35446957,"('inefficient', 'efficient')",0.46766406,0.6121352,-0.063770145,-0.080889754,0.0050896,0.0589253,0.0538357
61,0.09310451,0.02354803,"('illogical', 'logical')",1.0036969,0.88565916,0.36006117,0.32219186,0.4856209,0.4104664,-0.0751545
62,-0.04153566,0.046963677,"('incompetent', 'brilliant')",0.6209344,0.77287036,0.8140567,0.89889055,0.4644852,0.5729082,0.108423
63,-0.61674064,-0.49022636,"('unperceptive', 'insightful')",0.7466088,0.8310675,1.3873124,1.4989743,0.5057269,0.6132718,0.1075449
64,-0.30195314,-0.35654178,"('shy', 'confident')",0.6733548,0.7276681,-5.125167,-4.9668427,-1.5845884,-1.5319055,0.0526829
65,-0.32433155,-0.38085723,"('insecure', 'secure')",0.3813313,0.39622894,0.22056325,0.2147032,0.092521,0.0766916,-0.0158294
66,0.49216074,0.48938566,"('inactive', 'active')",0.37406567,0.32248414,1.131881,1.0967375,0.6660358,0.6362024,-0.0298334
67,0.26956517,0.16428077,"('doubtful', 'determined')",-0.13648885,-0.20046502,-1.2417728,-1.282442,-0.3695655,-0.4395421,-0.0699766
68,-1.1369171,-1.1790395,"('dependent', 'independent')",-0.88142437,-0.93718535,-0.29971316,-0.25054252,-0.7726849,-0.7889225,-0.0162376
69,1.606557,1.5579548,"('lazy', 'industrious')",1.2860819,1.1811012,-0.79368526,-0.7514634,0.6996512,0.6625309,-0.0371203
70,-0.4272549,-0.4101819,"('lethargic', 'energetic')",-0.65736306,-0.6466426,0.596176,0.56664145,-0.162814,-0.1633944,-0.0005804
71,0.96531093,1.0034757,"('diffident', 'self-confident')",0.77321875,0.7900819,0.8967713,0.90499544,0.8784337,0.8995177,0.021084
