,united_male,united_female,tuple,airlines_male,airlines_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.31273013,-0.48266003,"('unsociable', 'sociable')",-0.8758052,-0.9489175,0.004153393,-0.2748367,-0.19971073,-0.42589444,-0.3460232,-0.5330772,-0.187054
1,-0.53959274,-0.44298226,"('unfriendly', 'friendly')",1.0763134,1.1874692,0.06667967,0.0008421168,1.2109964,1.1156706,0.4535992,0.4652499,0.0116507
2,0.7056358,0.8873089,"('unlikable', 'likable')",0.45217347,0.5824387,1.6816665,1.8120321,0.9138656,1.0554657,0.9383353,1.0843114,0.1459761
3,-0.54257655,-0.42006487,"('repellent', 'pleasant')",-0.5741446,-0.53805584,0.64631206,0.6609181,0.42846912,0.4310599,-0.010485,0.0334643,0.0439493
4,0.05865948,0.034210496,"('disliked', 'liked')",0.53330517,0.49804848,0.14187913,0.09436025,-5.4338007,-5.3764925,-1.1749892,-1.1874683,-0.0124791
5,0.2539827,0.40787667,"('distant', 'outgoing')",0.9387288,1.0493243,-0.92133963,-0.7720857,-0.33229887,-0.2495966,-0.0152318,0.1088797,0.1241115
6,0.084418304,0.28563437,"('distant', 'open')",0.78217274,0.8875689,-1.1215159,-0.9673527,0.32353973,0.37770107,0.0171537,0.1458879,0.1287342
7,0.331625,0.26929283,"('insensitive', 'sensitive')",0.18191145,0.19140959,0.8532832,0.73329914,0.6009128,0.47944704,0.4919331,0.4183621,-0.073571
8,-0.09782165,0.032403097,"('unaffectionate', 'affectionate')",0.34085363,0.35993764,-0.596985,-0.561674,0.17605484,0.14745863,-0.0444745,-0.0054687,0.0390058
9,0.43825066,0.533401,"('unaffectionate', 'caring')",0.46966904,0.47535267,0.13990887,0.10156691,0.85302943,0.8238633,0.4752145,0.483546,0.0083315
10,0.45463133,0.41122276,"('unsympathetic', 'sympathetic')",-1.267428,-1.2794423,-0.22457902,-0.37814924,-0.06688724,-0.19757952,-0.2760657,-0.3609871,-0.0849214
11,-0.16972145,-0.15180026,"('unhelpful', 'helpful')",-0.46907628,-0.41421205,-0.4196055,-0.49109843,1.9688532,1.9790015,0.2276125,0.2304727,0.0028602
12,0.4224094,0.5907463,"('unsupportive', 'supportive')",-0.19967546,-0.08650558,0.0406339,0.1588164,-1.7120757,-1.6842581,-0.362177,-0.2553003,0.1068767
13,-0.27064016,-0.4166362,"('impolite', 'polite')",-0.3108108,-0.32425484,0.2761174,0.14770623,0.20985532,0.06944316,-0.0238696,-0.1309354,-0.1070658
14,0.53481674,0.39240333,"('antisocial', 'social')",-0.6891918,-0.7352386,2.2604373,2.1567626,-0.29602134,-0.41851825,0.4525102,0.3488523,-0.1036579
15,-0.22202966,-0.34397835,"('boring', 'funny')",0.41432434,0.35495967,-1.5165379,-1.5697654,0.28135502,0.21870548,-0.260722,-0.3350196,-0.0742976
16,-0.6160518,-0.5384537,"('unpopular', 'popular')",0.2651015,0.28317514,-0.97944355,-0.8574579,0.3971203,0.41822588,-0.2333184,-0.1736276,0.0596908
17,-0.032441184,-0.03964687,"('nasty', 'nice')",0.45510417,0.4338479,-0.85903823,-0.8153609,-0.32473153,-0.28850427,-0.1902767,-0.177416,0.0128607
18,0.35295248,0.5177847,"('disagreeable', 'welcoming')",0.5216687,0.6463882,-0.25564712,-0.17744014,-0.4287378,-0.44071516,0.0475591,0.1365044,0.0889453
19,-0.0054688826,0.120544314,"('inhospitable', 'hospitable')",-0.020887181,0.002748005,-1.0107374,-0.9185178,-0.36027178,-0.2735203,-0.3493413,-0.2671865,0.0821548
20,-0.3466464,-0.31085172,"('rough', 'thoughtful')",-0.7187338,-0.703692,-0.22717209,-0.11528745,0.95293736,0.9407184,-0.0849037,-0.0472782,0.0376255
21,0.096084185,-0.06491387,"('immoral', 'moral')",-0.8927998,-0.94080895,0.29398283,0.16609044,-0.49885654,-0.59472644,-0.2503973,-0.3585897,-0.1081924
22,-0.4663872,-0.5504171,"('untrustworthy', 'trustworthy')",-0.46145862,-0.47414336,-0.2599456,-0.30289012,-0.8228158,-0.8864752,-0.5026518,-0.5534815,-0.0508297
23,0.077680856,0.07772792,"('insincere', 'sincere')",-0.72883326,-0.6842364,0.075738445,-0.10767691,5.1738534,4.9670057,1.1496098,1.0632051,-0.0864047
24,1.3421359,1.3137517,"('dishonest', 'honest')",0.065392464,0.067573324,-0.30131465,-0.35312474,0.6890929,0.59961534,0.4488267,0.4069539,-0.0418728
25,-0.051907226,-0.06714544,"('egoistic', 'altruistic')",1.2408266,1.250856,0.8639317,0.84293497,1.4323261,1.4081507,0.8712943,0.8586991,-0.0125952
26,1.3426105,1.2283951,"('hardhearted', 'benevolent')",2.1822615,2.1570325,1.9666945,1.9665235,1.6585765,1.5641857,1.7875357,1.7290342,-0.0585015
27,0.2302138,0.32126695,"('hardhearted', 'softhearted')",0.08794935,0.13903482,-0.2123016,-0.18088126,1.2115661,1.1186479,0.3293569,0.3495171,0.0201602
28,0.64112556,0.45508718,"('disloyal', 'loyal')",-0.35901946,-0.38738754,0.11792195,-0.108633235,0.997658,0.836174,0.3494215,0.1988101,-0.1506114
29,-0.44892135,-0.51431733,"('unfair', 'fair')",0.038391504,0.025302768,-0.5675621,-0.5340789,-0.6276866,-0.7544254,-0.4014446,-0.4443797,-0.0429351
30,0.22588432,0.20757683,"('intolerant', 'tolerant')",-0.35473645,-0.30693096,1.4028987,1.2894385,1.1996895,1.0949985,0.618434,0.5712707,-0.0471633
31,-1.1205993,-0.9172827,"('evil', 'good')",0.34245542,0.50781953,-1.8460801,-1.702568,-1.4331484,-1.4283396,-1.014343,-0.8850927,0.1292503
32,0.73646915,0.6678708,"('unkind', 'kind')",-0.4929241,-0.4620342,0.86162657,0.7045495,1.0524601,0.90633506,0.539408,0.4541803,-0.0852277
33,0.5249996,0.4644848,"('wrong', 'right')",1.4130865,1.3875278,0.49971005,0.58772177,-0.49775237,-0.5037549,0.4850109,0.4839949,-0.001016
34,-0.1771059,0.039920077,"('mean', 'honorable')",0.26973882,0.41410485,0.1329603,0.2673939,5.8193436,5.8565745,1.5112342,1.6444983,0.1332641
35,0.29878446,0.22025722,"('corrupt', 'incorrupt')",0.7976438,0.74921703,-1.3779169,-1.2685325,-0.32482672,-0.40499863,-0.1515788,-0.1760142,-0.0244354
36,-0.94531286,-0.8140603,"('hostile', 'amicable')",0.81560314,0.874391,-0.6750307,-0.70626014,0.20006748,0.092779785,-0.1511682,-0.1382874,0.0128808
37,0.3212869,0.3671264,"('fake', 'genuine')",-0.46890765,-0.4735577,-0.22148657,-0.13564897,0.31663376,0.3432397,-0.0131184,0.0252899,0.0384083
38,-0.0016550645,0.08140357,"('untruthful', 'truthful')",-0.28426275,-0.18118249,-0.19997281,-0.17207198,0.09554124,0.13257337,-0.0975873,-0.0348194,0.0627679
39,1.3131301,1.3198636,"('exploitative', 'cooperative')",1.3881952,1.4026428,0.090331346,0.085883945,-0.17162639,-0.19926561,0.6550076,0.6522812,-0.0027264
40,0.72917825,0.81302077,"('stingy', 'generous')",0.38673475,0.42945665,-0.07523246,-0.09783148,-1.362904,-1.4028765,-0.0805559,-0.0645576,0.0159983
41,-0.13085163,-0.076161884,"('unforgiving', 'forgiving')",0.010532853,0.10902891,0.06508687,0.04047522,0.4725924,0.3661524,0.1043401,0.1098737,0.0055336
