,henry_male,henry_female,tuple,jack_male,jack_female,&_male,&_female,assoc_male,assoc_female,inc_male,inc_female,average_male,average_female,female-male
0,0.5972064,0.2943333,"('unsociable', 'sociable')",1.3413652,1.135493,1.2019317,1.0499859,-0.21807778,-0.34261632,-0.13964705,-0.26040205,0.5565557,0.3753587,-0.181197
1,-1.2596749,-1.2943687,"('unfriendly', 'friendly')",-1.0067977,-1.1058941,-0.85663193,-0.8463574,-1.642219,-1.7504433,1.9799848,1.8146969,-0.5570678,-0.6364734,-0.0794056
2,0.8101953,0.96490455,"('unlikable', 'likable')",0.9978076,0.99269867,1.0913188,1.0405694,0.94395334,0.94937927,0.75135463,0.8049344,0.918926,0.9504972,0.0315712
3,-0.21577518,-0.22081035,"('repellent', 'pleasant')",0.33058286,0.35659033,-0.36331424,-0.37997863,0.11952608,0.04868406,0.0063969847,-0.015892731,-0.0245167,-0.0422815,-0.0177648
4,-1.2499478,-1.3503172,"('disliked', 'liked')",-0.9663105,-1.0321121,0.16249505,0.114126705,0.1620069,0.117194355,-5.8361316,-5.846424,-1.5455776,-1.5995065,-0.0539289
5,-1.2256395,-1.0527546,"('distant', 'outgoing')",-1.7376978,-1.6879814,-0.47897258,-0.2704046,-0.45406622,-0.38245314,-0.30287424,-0.26741445,-0.8398501,-0.7322017,0.1076484
6,-1.3811758,-1.1640656,"('distant', 'open')",-0.8647832,-0.7385745,-0.5059053,-0.28886643,-0.1530366,-0.092904024,0.15144958,0.13361293,-0.5506903,-0.4301596,0.1205307
7,0.09324609,-0.09512468,"('insensitive', 'sensitive')",1.3660493,1.2320849,-0.20198232,-0.27666607,-0.37407118,-0.41804063,0.7718783,0.6996184,0.331024,0.2283744,-0.1026496
8,-0.8923219,-0.78393555,"('unaffectionate', 'affectionate')",-0.67608255,-0.6833638,-0.4773276,-0.3700094,-1.5050378,-1.4983819,0.7263363,0.6786155,-0.5648867,-0.531415,0.0334717
9,-0.4119288,-0.3698335,"('unaffectionate', 'caring')",-0.5250276,-0.60476124,-0.4400148,-0.3932134,-1.1304064,-1.1568892,1.1873845,1.122067,-0.2639986,-0.2805261,-0.0165275
