,gilead_male,gilead_female,tuple,sciences_male,sciences_female,inc_male,inc_female,average_male,average_female,female-male
77,-0.7774545,-0.8044546,"('unmotivated', 'motivated')",0.60132766,0.59740806,-0.5374192,-0.45179993,-0.2378487,-0.2196155,0.0182332
78,-0.5439424,-0.49347538,"('nonresilient', 'resilient')",0.9228859,1.0531889,0.72544515,0.8512982,0.3681296,0.4703372,0.1022076
79,-0.1487783,-0.21547441,"('wavering', 'unwavering')",-1.4397119,-1.5298976,0.22545591,0.21187206,-0.4543448,-0.5111666,-0.0568218
80,0.5077929,0.6493482,"('dominated', 'dominating')",0.509034,0.6899361,-0.5123632,-0.3420388,0.1681546,0.3324152,0.1642606
81,-0.29449615,-0.31519672,"('submissive', 'aggressive')",0.5520351,0.511443,-0.07333945,0.06611335,0.0613998,0.0874532,0.0260534
82,-0.8755016,-0.82510567,"('poor', 'rich')",-0.11401439,-0.14735992,5.273496,5.3959403,1.4279935,1.4744916,0.0464981
83,-0.05653853,-0.10730011,"('powerless', 'powerful')",0.34001046,0.33134937,-0.66908413,-0.70046103,-0.1285374,-0.1588039,-0.0302665
84,0.8270042,0.83807546,"('inferior', 'superior')",0.72655255,0.7025792,0.9895803,1.006309,0.8477124,0.8489879,0.0012755
85,0.6984432,0.564858,"('insignificant', 'prestigious')",0.24282324,0.16643098,0.6846789,0.5495065,0.5419818,0.4269319,-0.1150499
86,-1.2346404,-1.4234219,"('uninfluential', 'influential')",-0.16492191,-0.33527964,-0.04211451,-0.17460509,-0.4805589,-0.6444356,-0.1638767
87,0.4160803,0.46076357,"('unsuccessful', 'successful')",0.14944619,0.16192488,1.1795942,1.3075364,0.5817069,0.6434083,0.0617014
88,-0.58902586,-0.65530854,"('low', 'eminent')",-0.72994965,-0.8436505,0.006776143,-0.053731333,-0.4373998,-0.5175635,-0.0801637
