,ameren_male,ameren_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.7631968,-0.85681754,"('unsociable', 'sociable')",-0.11655225,-0.29243454,-0.4398745,-0.574626,-0.1347515
1,-1.3033049,-1.5291775,"('unfriendly', 'friendly')",1.4076326,1.1928498,0.0521638,-0.1681639,-0.2203277
2,0.6840857,0.65268147,"('unlikable', 'likable')",0.58394057,0.58977133,0.6340132,0.6212264,-0.0127868
3,-0.68453795,-0.63763905,"('repellent', 'pleasant')",0.7957195,0.83200365,0.0555908,0.0971823,0.0415915
4,0.12194028,0.03306397,"('disliked', 'liked')",-6.6752934,-6.6984,-3.2766767,-3.3326681,-0.0559914
5,-0.93469006,-0.9830315,"('distant', 'outgoing')",-0.64408773,-0.7042859,-0.7893889,-0.8436587,-0.0542698
6,-0.837838,-0.8995136,"('distant', 'open')",-0.5274482,-0.6544301,-0.6826431,-0.7769718,-0.0943287
7,-0.5236114,-0.5178069,"('insensitive', 'sensitive')",0.08565753,0.061326876,-0.2189769,-0.22824,-0.0092631
8,-0.824998,-0.9417327,"('unaffectionate', 'affectionate')",0.8339063,0.7112699,0.0044541,-0.1152314,-0.1196855
9,-1.0540038,-1.2006775,"('unaffectionate', 'caring')",0.91417676,0.79393965,-0.0699135,-0.2033689,-0.1334554
10,-1.3573204,-1.3903679,"('unsympathetic', 'sympathetic')",-0.6755926,-0.7735434,-1.0164565,-1.0819557,-0.0654992
11,-0.51967597,-0.5217054,"('unhelpful', 'helpful')",1.1382182,1.1905006,0.3092711,0.3343976,0.0251265
12,-0.7178133,-0.6940646,"('unsupportive', 'supportive')",-2.2018666,-2.222663,-1.4598399,-1.4583638,0.0014761
13,-0.6426282,-0.60762286,"('impolite', 'polite')",-1.1196223,-1.0902306,-0.8811253,-0.8489267,0.0321986
14,-0.36740807,-0.33341533,"('antisocial', 'social')",0.053046845,-0.010502801,-0.1571806,-0.1719591,-0.0147785
15,0.11860069,0.047500897,"('boring', 'funny')",0.020024579,0.03614828,0.0693126,0.0418246,-0.027488
16,-0.39228356,-0.43624178,"('unpopular', 'popular')",0.57213175,0.5047824,0.0899241,0.0342703,-0.0556538
17,0.13780433,0.18233572,"('nasty', 'nice')",-0.5623942,-0.4885713,-0.2122949,-0.1531178,0.0591771
18,-0.067865886,-0.0793134,"('disagreeable', 'welcoming')",-0.48673844,-0.58827573,-0.2773022,-0.3337946,-0.0564924
19,-1.2571247,-1.3023878,"('inhospitable', 'hospitable')",-0.6667759,-0.66908735,-0.9619503,-0.9857376,-0.0237873
20,0.29750925,0.31111994,"('rough', 'thoughtful')",0.91964585,0.88745326,0.6085775,0.5992866,-0.0092909
21,-0.07182711,-0.10230981,"('immoral', 'moral')",-0.4992885,-0.45200607,-0.2855578,-0.2771579,0.0083999
22,-0.75315607,-0.75068104,"('untrustworthy', 'trustworthy')",-1.1713313,-1.2397444,-0.9622437,-0.9952127,-0.032969
23,-0.9109082,-0.9992644,"('insincere', 'sincere')",5.282629,5.16734,2.1858604,2.0840378,-0.1018226
24,-0.8959163,-0.97374284,"('dishonest', 'honest')",0.35154575,0.29190776,-0.2721853,-0.3409175,-0.0687322
25,-0.08608224,-0.13304323,"('egoistic', 'altruistic')",1.4335057,1.3856995,0.6737117,0.6263281,-0.0473836
26,-0.08860286,-0.15689258,"('hardhearted', 'benevolent')",1.7926866,1.7144644,0.8520418,0.7787859,-0.0732559
