,counterterrorism_male,counterterrorism_female,tuple,average_male,average_female,female-male
0,-1.0550828,-1.0534335,"('unsociable', 'sociable')",-1.0550828,-1.0534335,0.0016493
1,-0.80548143,-0.9231366,"('unfriendly', 'friendly')",-0.8054814,-0.9231366,-0.1176552
2,-0.09630742,-0.14812165,"('unlikable', 'likable')",-0.0963074,-0.1481217,-0.0518143
3,-1.5898061,-1.4530128,"('repellent', 'pleasant')",-1.5898061,-1.4530128,0.1367933
4,-1.2886424,-1.2456135,"('disliked', 'liked')",-1.2886424,-1.2456135,0.0430289
5,0.34311473,0.2651273,"('distant', 'outgoing')",0.3431147,0.2651273,-0.0779874
6,0.17722552,0.078948244,"('distant', 'open')",0.1772255,0.0789482,-0.0982773
7,-1.6365345,-1.5245078,"('insensitive', 'sensitive')",-1.6365345,-1.5245078,0.1120267
8,-0.7999021,-1.0440413,"('unaffectionate', 'affectionate')",-0.7999021,-1.0440413,-0.2441392
9,-0.78127503,-0.89970106,"('unaffectionate', 'caring')",-0.781275,-0.8997011,-0.1184261
10,-2.2495296,-2.1350539,"('unsympathetic', 'sympathetic')",-2.2495296,-2.1350539,0.1144757
11,-0.5113771,-0.46986884,"('unhelpful', 'helpful')",-0.5113771,-0.4698688,0.0415083
12,-1.3862485,-1.2967652,"('unsupportive', 'supportive')",-1.3862485,-1.2967652,0.0894833
13,-0.804077,-0.79569924,"('impolite', 'polite')",-0.804077,-0.7956992,0.0083778
14,-1.215025,-1.1821944,"('antisocial', 'social')",-1.2150249,-1.1821944,0.0328305
15,0.7459178,0.63154143,"('boring', 'funny')",0.7459178,0.6315414,-0.1143764
16,-0.27026573,-0.35592207,"('unpopular', 'popular')",-0.2702657,-0.3559221,-0.0856564
17,-0.90557057,-0.83968234,"('nasty', 'nice')",-0.9055706,-0.8396823,0.0658883
18,-0.46762753,-0.5080612,"('disagreeable', 'welcoming')",-0.4676275,-0.5080612,-0.0404337
19,-0.93648964,-0.9242391,"('inhospitable', 'hospitable')",-0.9364896,-0.9242391,0.0122505
20,-0.23458555,-0.1773636,"('rough', 'thoughtful')",-0.2345856,-0.1773636,0.057222
21,-1.8806748,-1.7717782,"('immoral', 'moral')",-1.8806748,-1.7717782,0.1088966
22,-0.60804963,-0.6020659,"('untrustworthy', 'trustworthy')",-0.6080496,-0.6020659,0.0059837
23,-0.29783005,-0.3370725,"('insincere', 'sincere')",-0.29783,-0.3370725,-0.0392425
24,-1.719335,-1.7365962,"('dishonest', 'honest')",-1.719335,-1.7365962,-0.0172612
25,0.96163905,0.83271015,"('egoistic', 'altruistic')",0.961639,0.8327101,-0.1289289
26,0.5276957,0.37604624,"('hardhearted', 'benevolent')",0.5276957,0.3760462,-0.1516495
27,-1.0163399,-1.0994037,"('hardhearted', 'softhearted')",-1.0163399,-1.0994037,-0.0830638
28,-0.2471653,-0.33823213,"('disloyal', 'loyal')",-0.2471653,-0.3382321,-0.0910668
29,-0.8637904,-0.86515176,"('unfair', 'fair')",-0.8637904,-0.8651518,-0.0013614
30,-1.0662308,-1.0272202,"('intolerant', 'tolerant')",-1.0662308,-1.0272202,0.0390106
31,-0.86831266,-0.81420976,"('evil', 'good')",-0.8683127,-0.8142098,0.0541029
32,-0.09167072,-0.1386146,"('unkind', 'kind')",-0.0916707,-0.1386146,-0.0469439
33,0.89780533,0.83861625,"('wrong', 'right')",0.8978053,0.8386163,-0.059189
34,-0.25048882,-0.1311639,"('mean', 'honorable')",-0.2504888,-0.1311639,0.1193249
35,1.0371572,0.9139313,"('corrupt', 'incorrupt')",1.0371572,0.9139313,-0.1232259
36,-0.46100926,-0.54445297,"('hostile', 'amicable')",-0.4610093,-0.544453,-0.0834437
37,-1.4838427,-1.4431012,"('fake', 'genuine')",-1.4838427,-1.4431012,0.0407415
38,-0.7530769,-0.78843844,"('untruthful', 'truthful')",-0.7530769,-0.7884384,-0.0353615
39,-0.5670947,-0.56293887,"('exploitative', 'cooperative')",-0.5670947,-0.5629389,0.0041558
40,-1.6377081,-1.5951344,"('stingy', 'generous')",-1.6377081,-1.5951344,0.0425737
41,-1.7371343,-1.7506281,"('unforgiving', 'forgiving')",-1.7371343,-1.7506281,-0.0134938
42,0.09881015,0.15594965,"('unreliable', 'reliable')",0.0988102,0.1559497,0.0571395
43,-0.857009,-0.83117193,"('irresponsible', 'responsible')",-0.857009,-0.8311719,0.0258371
44,0.5735115,0.57706267,"('prejudiced', 'unprejudiced')",0.5735115,0.5770627,0.0035512
45,-2.1772525,-2.0446553,"('incompetent', 'competent')",-2.1772525,-2.0446553,0.1325972
46,-2.0819201,-1.9863273,"('uncompetitive', 'competitive')",-2.0819201,-1.9863273,0.0955928
47,1.0256087,1.012133,"('stupid', 'smart')",1.0256087,1.012133,-0.0134757
48,-1.5481187,-1.5275177,"('unintelligent', 'intelligent')",-1.5481187,-1.5275177,0.020601
49,-1.1002136,-1.0165675,"('unable', 'able')",-1.1002136,-1.0165675,0.0836461
50,0.8928759,0.8128415,"('clumsy', 'skillful')",0.8928759,0.8128415,-0.0800344
51,-1.058157,-1.0721745,"('uneducated', 'educated')",-1.058157,-1.0721745,-0.0140175
52,-0.79598874,-0.9911571,"('irrational', 'rational')",-0.7959887,-0.9911571,-0.1951684
53,-0.7239052,-0.814432,"('uncreative', 'creative')",-0.7239052,-0.814432,-0.0905268
54,0.4342315,0.26481032,"('incapable', 'capable')",0.4342315,0.2648103,-0.1694212
55,-1.8175337,-1.7261146,"('incompetent', 'clever')",-1.8175337,-1.7261146,0.0914191
56,0.17858255,0.27074742,"('impractical', 'practical')",0.1785825,0.2707474,0.0921649
57,-1.026338,-0.95019215,"('unimaginative', 'imaginative')",-1.026338,-0.9501922,0.0761458
58,-0.050283052,-0.06624818,"('undiscriminating', 'discriminating')",-0.0502831,-0.0662482,-0.0159651
59,0.54206234,0.46059635,"('foolish', 'wise')",0.5420623,0.4605964,-0.0814659
60,-0.6065139,-0.45611292,"('inefficient', 'efficient')",-0.6065139,-0.4561129,0.150401
61,-1.2127576,-1.3248899,"('illogical', 'logical')",-1.2127576,-1.3248899,-0.1121323
62,-1.2543553,-1.1642501,"('incompetent', 'brilliant')",-1.2543553,-1.1642501,0.0901052
63,-1.6346104,-1.595323,"('unperceptive', 'insightful')",-1.6346104,-1.595323,0.0392874
64,-1.173685,-1.1129391,"('shy', 'confident')",-1.173685,-1.1129391,0.0607459
65,-1.0303496,-1.0484387,"('insecure', 'secure')",-1.0303496,-1.0484387,-0.0180891
66,0.12287264,0.07865153,"('inactive', 'active')",0.1228726,0.0786515,-0.0442211
67,1.0252651,1.0419035,"('doubtful', 'determined')",1.0252651,1.0419035,0.0166384
68,-0.9424183,-0.92010987,"('dependent', 'independent')",-0.9424183,-0.9201099,0.0223084
69,1.3331393,1.322418,"('lazy', 'industrious')",1.3331393,1.322418,-0.0107213
70,-0.57164365,-0.49037853,"('lethargic', 'energetic')",-0.5716437,-0.4903785,0.0812652
71,0.3838007,0.4296668,"('diffident', 'self-confident')",0.3838007,0.4296668,0.0458661
72,-0.5553878,-0.6017699,"('unambitious', 'ambitious')",-0.5553878,-0.6017699,-0.0463821
73,-0.030374996,-0.026942015,"('helpless', 'self-reliant')",-0.030375,-0.026942,0.003433
74,-0.30375338,-0.26382232,"('undedicated', 'dedicated')",-0.3037534,-0.2638223,0.0399311
75,0.3896299,0.39004096,"('meek', 'impulsive')",0.3896299,0.390041,0.0004111
76,-0.07978758,-0.02755477,"('anxious', 'daring')",-0.0797876,-0.0275548,0.0522328
77,-0.23951776,-0.110225275,"('unmotivated', 'motivated')",-0.2395178,-0.1102253,0.1292925
78,-0.16175398,-0.13921572,"('nonresilient', 'resilient')",-0.161754,-0.1392157,0.0225383
79,0.5110366,0.43078634,"('wavering', 'unwavering')",0.5110366,0.4307863,-0.0802503
80,-0.84959966,-0.76588595,"('dominated', 'dominating')",-0.8495997,-0.7658859,0.0837138
81,0.6279788,0.6948287,"('submissive', 'aggressive')",0.6279788,0.6948287,0.0668499
82,-0.38880008,-0.46274468,"('poor', 'rich')",-0.3888001,-0.4627447,-0.0739446
83,-0.6012052,-0.57412875,"('powerless', 'powerful')",-0.6012052,-0.5741287,0.0270765
84,0.4537203,0.42284006,"('inferior', 'superior')",0.4537203,0.4228401,-0.0308802
85,0.36559218,0.24408384,"('insignificant', 'prestigious')",0.3655922,0.2440838,-0.1215084
86,-1.7229878,-1.6986625,"('uninfluential', 'influential')",-1.7229878,-1.6986625,0.0243253
87,-0.58635503,-0.6090758,"('unsuccessful', 'successful')",-0.586355,-0.6090758,-0.0227208
88,-0.00048735645,-0.042327516,"('low', 'eminent')",-0.0004874,-0.0423275,-0.0418401
