,mgm_male,mgm_female,tuple,resorts_male,resorts_female,international_male,international_female,average_male,average_female,female-male
0,1.7129014,1.6354344,"('unsociable', 'sociable')",1.0285571,0.9564265,0.32617792,0.4067433,1.0225454,0.9995347,-0.0230107
1,0.91986537,0.78263444,"('unfriendly', 'friendly')",1.8568964,1.8890454,1.4566344,1.3067402,1.411132,1.3261399,-0.0849921
2,0.81531626,0.8718845,"('unlikable', 'likable')",1.6093278,1.6060079,0.39062446,0.440942,0.9384228,0.9729448,0.034522
3,-0.46051106,-0.38383132,"('repellent', 'pleasant')",-1.2462546,-1.1438683,0.79304534,0.9604029,-0.3045734,-0.1890989,0.1154745
4,-0.24141766,-0.2623417,"('disliked', 'liked')",0.3310388,0.30924687,-7.7661004,-7.6669803,-2.5588264,-2.5400251,0.0188013
5,0.42455497,0.38666612,"('distant', 'outgoing')",1.6151711,1.6393341,-0.33354217,-0.36200196,0.568728,0.5546661,-0.0140619
6,0.6953855,0.65765935,"('distant', 'open')",1.4756044,1.5246246,0.10481307,0.029922836,0.758601,0.7374022,-0.0211988
7,0.96181387,0.9514429,"('insensitive', 'sensitive')",0.24417254,0.30774784,0.35215145,0.3722743,0.5193793,0.5438217,0.0244424
8,1.147151,1.1132355,"('unaffectionate', 'affectionate')",1.5367005,1.4524931,0.6582537,0.51827645,1.1140351,1.0280017,-0.0860334
9,2.133358,2.0960603,"('unaffectionate', 'caring')",2.1772137,2.12021,1.7803913,1.6828569,2.030321,1.9663758,-0.0639452
10,0.66144484,0.6244267,"('unsympathetic', 'sympathetic')",-1.8677778,-1.8676534,-0.05270875,0.017032336,-0.4196806,-0.4087314,0.0109492
11,-0.17815006,-0.18965048,"('unhelpful', 'helpful')",-0.91124153,-0.953482,2.7581034,2.742623,0.5562373,0.5331635,-0.0230738
12,1.781501,1.7582548,"('unsupportive', 'supportive')",1.1113471,1.1152678,-1.6892997,-1.6621746,0.4011828,0.4037826,0.0025998
13,0.30862296,0.26567364,"('impolite', 'polite')",-0.3873206,-0.42201185,0.7795499,0.8275528,0.2336174,0.2237382,-0.0098792
14,1.2410079,1.274715,"('antisocial', 'social')",0.56831384,0.5997974,-0.18310526,-0.06488225,0.5420722,0.6032101,0.0611379
15,0.37940502,0.31226403,"('boring', 'funny')",0.92002326,0.7844353,0.0018988643,-0.010313388,0.4337757,0.3621286,-0.0716471
16,0.19138919,0.2875637,"('unpopular', 'popular')",2.3236694,2.406164,1.0345633,1.1929286,1.1832073,1.2955521,0.1123448
17,-0.87760806,-0.7745209,"('nasty', 'nice')",-0.31893083,-0.27211237,-0.9242402,-0.86669004,-0.7069263,-0.6377744,0.0691519
18,1.3062961,1.2686611,"('disagreeable', 'welcoming')",1.3000904,1.3377129,-0.33665124,-0.3380757,0.7565784,0.7560995,-0.0004789
19,-1.030292,-1.0325077,"('inhospitable', 'hospitable')",-1.2324865,-1.234926,-0.45061406,-0.36099154,-0.9044642,-0.8761417,0.0283225
20,-0.30765107,-0.32139248,"('rough', 'thoughtful')",-0.81371117,-0.77722156,0.33599973,0.33951744,-0.2617875,-0.2530322,0.0087553
21,0.17071286,0.11054976,"('immoral', 'moral')",-1.4512647,-1.4758838,-0.4238732,-0.29458117,-0.5681417,-0.5533051,0.0148366
22,-1.1428975,-1.1902812,"('untrustworthy', 'trustworthy')",-0.8215642,-0.8233159,-1.2563916,-1.2941458,-1.0736178,-1.1025809,-0.0289631
23,1.0725499,1.0108904,"('insincere', 'sincere')",-0.4105332,-0.41454333,6.6103907,6.4425745,2.4241358,2.3463071,-0.0778287
