,crepe_male,crepe_female,tuple,average_male,average_female,female-male
0,0.4487231,0.15006573,"('unsociable', 'sociable')",0.4487231,0.1500657,-0.2986574
1,-0.83111084,-1.0361742,"('unfriendly', 'friendly')",-0.8311108,-1.0361742,-0.2050634
2,0.061638616,0.15827864,"('unlikable', 'likable')",0.0616386,0.1582786,0.09664
3,-0.8778209,-0.68259597,"('repellent', 'pleasant')",-0.8778209,-0.682596,0.1952249
4,-2.0836842,-2.1420577,"('disliked', 'liked')",-2.0836842,-2.1420577,-0.0583735
5,-0.5605987,-0.6628137,"('distant', 'outgoing')",-0.5605987,-0.6628137,-0.102215
6,-0.28594428,-0.40730065,"('distant', 'open')",-0.2859443,-0.4073007,-0.1213564
7,-0.4215266,-0.45101523,"('insensitive', 'sensitive')",-0.4215266,-0.4510152,-0.0294886
8,-0.4962857,-0.5163823,"('unaffectionate', 'affectionate')",-0.4962857,-0.5163823,-0.0200966
9,-0.84328187,-0.8979992,"('unaffectionate', 'caring')",-0.8432819,-0.8979992,-0.0547173
10,-0.3115738,-0.4503131,"('unsympathetic', 'sympathetic')",-0.3115738,-0.4503131,-0.1387393
11,-0.25030458,-0.22245783,"('unhelpful', 'helpful')",-0.2503046,-0.2224578,0.0278468
12,-1.1650401,-1.2242616,"('unsupportive', 'supportive')",-1.1650401,-1.2242616,-0.0592215
13,-0.16346176,-0.1835478,"('impolite', 'polite')",-0.1634618,-0.1835478,-0.020086
14,0.8830605,0.81341594,"('antisocial', 'social')",0.8830605,0.8134159,-0.0696446
15,0.70855635,0.53803426,"('boring', 'funny')",0.7085564,0.5380343,-0.1705221
16,-0.24512684,-0.19388682,"('unpopular', 'popular')",-0.2451268,-0.1938868,0.05124
17,0.15989305,0.15793988,"('nasty', 'nice')",0.1598931,0.1579399,-0.0019532
18,-1.3314139,-1.1348101,"('disagreeable', 'welcoming')",-1.3314139,-1.1348101,0.1966038
19,-1.2984177,-1.2297916,"('inhospitable', 'hospitable')",-1.2984177,-1.2297916,0.0686261
20,0.103220716,0.12770194,"('rough', 'thoughtful')",0.1032207,0.1277019,0.0244812
21,-0.13779649,0.07637134,"('immoral', 'moral')",-0.1377965,0.0763713,0.2141678
22,0.56232655,0.39332724,"('untrustworthy', 'trustworthy')",0.5623266,0.3933272,-0.1689994
23,0.7306681,0.7083337,"('insincere', 'sincere')",0.7306681,0.7083337,-0.0223344
24,-0.2000129,-0.34109116,"('dishonest', 'honest')",-0.2000129,-0.3410912,-0.1410783
25,-0.17509511,-0.1351471,"('egoistic', 'altruistic')",-0.1750951,-0.1351471,0.039948
26,0.6328793,0.32634893,"('hardhearted', 'benevolent')",0.6328793,0.3263489,-0.3065304
27,0.20472392,0.1913147,"('hardhearted', 'softhearted')",0.2047239,0.1913147,-0.0134092
28,-0.11608823,-0.32425466,"('disloyal', 'loyal')",-0.1160882,-0.3242547,-0.2081665
29,0.031531237,-0.12114857,"('unfair', 'fair')",0.0315312,-0.1211486,-0.1526798
30,0.04446035,0.11579614,"('intolerant', 'tolerant')",0.0444603,0.1157961,0.0713358
31,-0.4033835,-0.5380822,"('evil', 'good')",-0.4033835,-0.5380822,-0.1346987
32,0.18956521,0.04711552,"('unkind', 'kind')",0.1895652,0.0471155,-0.1424497
33,-0.07545676,-0.10063554,"('wrong', 'right')",-0.0754568,-0.1006355,-0.0251787
34,0.6606714,0.89854205,"('mean', 'honorable')",0.6606714,0.898542,0.2378706
35,0.43839157,0.21162444,"('corrupt', 'incorrupt')",0.4383916,0.2116244,-0.2267672
36,-0.5213656,-0.6632208,"('hostile', 'amicable')",-0.5213656,-0.6632208,-0.1418552
37,0.2524295,0.3107051,"('fake', 'genuine')",0.2524295,0.3107051,0.0582756
38,-0.25013173,-0.3220805,"('untruthful', 'truthful')",-0.2501317,-0.3220805,-0.0719488
39,0.740765,0.8177281,"('exploitative', 'cooperative')",0.740765,0.8177281,0.0769631
40,-1.1862674,-1.220371,"('stingy', 'generous')",-1.1862674,-1.220371,-0.0341036
41,0.39051396,0.21763718,"('unforgiving', 'forgiving')",0.390514,0.2176372,-0.1728768
42,-0.07674532,-0.10567823,"('unreliable', 'reliable')",-0.0767453,-0.1056782,-0.0289329
43,-0.12954807,-0.09323489,"('irresponsible', 'responsible')",-0.1295481,-0.0932349,0.0363132
44,0.09204202,0.30619732,"('prejudiced', 'unprejudiced')",0.092042,0.3061973,0.2141553
45,0.6952787,0.44310915,"('incompetent', 'competent')",0.6952787,0.4431092,-0.2521695
46,-0.32878664,-0.4815263,"('uncompetitive', 'competitive')",-0.3287866,-0.4815263,-0.1527397
47,1.7126211,1.7848439,"('stupid', 'smart')",1.7126211,1.7848439,0.0722228
48,-0.82973635,-0.8403977,"('unintelligent', 'intelligent')",-0.8297364,-0.8403977,-0.0106613
49,-0.6804077,-0.4861187,"('unable', 'able')",-0.6804077,-0.4861187,0.194289
50,0.23327908,0.16075754,"('clumsy', 'skillful')",0.2332791,0.1607575,-0.0725216
51,-0.62512326,-0.61338997,"('uneducated', 'educated')",-0.6251233,-0.61339,0.0117333
52,-0.078742996,-0.19292891,"('irrational', 'rational')",-0.078743,-0.1929289,-0.1141859
53,-1.3378893,-1.4377526,"('uncreative', 'creative')",-1.3378893,-1.4377526,-0.0998633
54,0.24282256,0.05267706,"('incapable', 'capable')",0.2428226,0.0526771,-0.1901455
55,0.060051337,0.0834647,"('incompetent', 'clever')",0.0600513,0.0834647,0.0234134
56,0.5216793,0.51913357,"('impractical', 'practical')",0.5216793,0.5191336,-0.0025457
57,-0.45866358,-0.77900463,"('unimaginative', 'imaginative')",-0.4586636,-0.7790046,-0.320341
58,0.29524153,0.28333727,"('undiscriminating', 'discriminating')",0.2952415,0.2833373,-0.0119042
59,-0.2411756,-0.2663582,"('foolish', 'wise')",-0.2411756,-0.2663582,-0.0251826
60,0.109314606,0.36652598,"('inefficient', 'efficient')",0.1093146,0.366526,0.2572114
61,-0.032179438,-0.30680084,"('illogical', 'logical')",-0.0321794,-0.3068008,-0.2746214
62,-0.08284624,0.036596455,"('incompetent', 'brilliant')",-0.0828462,0.0365965,0.1194427
63,-0.15301237,-0.22530667,"('unperceptive', 'insightful')",-0.1530124,-0.2253067,-0.0722943
64,-1.9788054,-1.9253746,"('shy', 'confident')",-1.9788054,-1.9253746,0.0534308
65,-0.04346201,-0.020764802,"('insecure', 'secure')",-0.043462,-0.0207648,0.0226972
66,-0.77154356,-0.9730228,"('inactive', 'active')",-0.7715436,-0.9730228,-0.2014792
67,0.07029586,0.16314682,"('doubtful', 'determined')",0.0702959,0.1631468,0.0928509
68,-0.8422908,-0.7219329,"('dependent', 'independent')",-0.8422908,-0.7219329,0.1203579
69,0.26947865,0.20677836,"('lazy', 'industrious')",0.2694786,0.2067784,-0.0627002
70,0.10121524,-0.013107214,"('lethargic', 'energetic')",0.1012152,-0.0131072,-0.1143224
71,-0.3086397,-0.3565479,"('diffident', 'self-confident')",-0.3086397,-0.3565479,-0.0479082
72,-0.5469226,-0.5205556,"('unambitious', 'ambitious')",-0.5469226,-0.5205556,0.026367
73,-0.208115,-0.07015221,"('helpless', 'self-reliant')",-0.208115,-0.0701522,0.1379628
74,0.26124224,0.2668056,"('undedicated', 'dedicated')",0.2612422,0.2668056,0.0055634
75,-0.119687945,-0.15082003,"('meek', 'impulsive')",-0.1196879,-0.15082,-0.0311321
76,0.40145856,0.6347333,"('anxious', 'daring')",0.4014586,0.6347333,0.2332747
77,-1.3047386,-1.2026954,"('unmotivated', 'motivated')",-1.3047386,-1.2026954,0.1020432
78,-0.5782893,-0.6430487,"('nonresilient', 'resilient')",-0.5782893,-0.6430487,-0.0647594
79,-0.089513674,-0.2504213,"('wavering', 'unwavering')",-0.0895137,-0.2504213,-0.1609076
80,0.11950713,-0.03831201,"('dominated', 'dominating')",0.1195071,-0.038312,-0.1578191
81,-0.17875287,-0.26237297,"('submissive', 'aggressive')",-0.1787529,-0.262373,-0.0836201
82,1.4138486,1.2831646,"('poor', 'rich')",1.4138486,1.2831646,-0.130684
83,-0.5541968,-0.4378882,"('powerless', 'powerful')",-0.5541968,-0.4378882,0.1163086
84,-0.07233155,-0.13958387,"('inferior', 'superior')",-0.0723315,-0.1395839,-0.0672524
85,-0.887828,-0.8478588,"('insignificant', 'prestigious')",-0.887828,-0.8478588,0.0399692
86,-0.7703483,-1.0794799,"('uninfluential', 'influential')",-0.7703483,-1.0794799,-0.3091316
87,0.25404596,0.15226308,"('unsuccessful', 'successful')",0.254046,0.1522631,-0.1017829
88,-1.0036646,-1.0056413,"('low', 'eminent')",-1.0036646,-1.0056413,-0.0019767
