,nrg_male,nrg_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.541645,-1.7326733,"('unsociable', 'sociable')",0.15706907,-0.027013956,-0.7701845,-0.9490588,-0.7182535,-0.9029153,-0.1846618
1,-1.4432155,-1.6473645,"('unfriendly', 'friendly')",0.51100814,0.2438618,1.8197411,1.6904294,0.2958446,0.0956422,-0.2002024
2,0.32562175,0.3577421,"('unlikable', 'likable')",1.1984385,1.1566219,0.42226863,0.51576847,0.6487763,0.6767108,0.0279345
3,0.053064704,0.12691519,"('repellent', 'pleasant')",0.104029834,0.13879858,0.4779086,0.46130255,0.2116677,0.2423388,0.0306711
4,0.017969292,-0.093986966,"('disliked', 'liked')",0.4300876,0.24263212,-6.2817307,-6.419823,-1.944558,-2.0903927,-0.1458347
5,-0.72459745,-0.7781033,"('distant', 'outgoing')",-0.40726125,-0.49669543,-0.19657104,-0.17534325,-0.4428099,-0.4833807,-0.0405708
6,-0.9951082,-1.0434216,"('distant', 'open')",-1.0101764,-1.1498846,0.22223344,0.25371832,-0.5943504,-0.6465293,-0.0521789
7,0.117413595,0.14940497,"('insensitive', 'sensitive')",1.1052147,1.1294619,0.92182416,0.8560647,0.7148175,0.7116439,-0.0031736
8,-1.046368,-1.1529208,"('unaffectionate', 'affectionate')",-0.8359023,-0.9856352,0.82399374,0.7563829,-0.3527589,-0.4607244,-0.1079655
9,-0.7808887,-0.88074875,"('unaffectionate', 'caring')",0.25291383,0.11711696,1.0712639,1.0013281,0.1810964,0.0792321,-0.1018643
10,-1.7168939,-1.7646015,"('unsympathetic', 'sympathetic')",-0.22784846,-0.27527636,-0.67689407,-0.73418313,-0.8738788,-0.924687,-0.0508082
11,-0.504738,-0.4588172,"('unhelpful', 'helpful')",0.5804339,0.6725179,1.4185717,1.5046391,0.4980892,0.5727799,0.0746907
12,0.22138608,0.20708333,"('unsupportive', 'supportive')",0.84047943,0.79650486,-1.7902198,-1.853749,-0.2427847,-0.2833869,-0.0406022
13,-1.0400839,-0.9990616,"('impolite', 'polite')",0.33999142,0.4334928,-0.5218104,-0.5301599,-0.4073009,-0.3652429,0.042058
14,-0.21156022,-0.18138082,"('antisocial', 'social')",1.1921172,1.206439,-0.5199405,-0.6428588,0.1535388,0.1273998,-0.026139
