,digital_male,digital_female,tuple,realty_male,realty_female,trust_male,trust_female,inc_male,inc_female,average_male,average_female,female-male
0,0.20216447,0.07733677,"('unsociable', 'sociable')",-0.8535778,-1.0116671,1.5328728,1.4113648,-0.3256036,-0.46380335,0.138964,0.0033078,-0.1356562
1,-0.31283754,-0.3102343,"('unfriendly', 'friendly')",-0.3904952,-0.33628514,-0.6007755,-0.5779042,1.8516135,1.7786642,0.1368763,0.1385601,0.0016838
2,0.8612591,0.9207338,"('unlikable', 'likable')",1.296514,1.3582121,2.4421241,2.4630313,0.80278665,0.8568662,1.3506711,1.3997109,0.0490398
3,0.020736637,0.10227048,"('repellent', 'pleasant')",-0.8290061,-0.73950726,1.594126,1.6549397,0.30834305,0.31034982,0.2735499,0.3320132,0.0584633
4,-1.8977532,-1.9402884,"('disliked', 'liked')",0.7171706,0.6232328,-1.0540198,-1.1043549,-6.0830965,-6.2398357,-2.0794249,-2.1653116,-0.0858867
5,-0.8793766,-0.8004757,"('distant', 'outgoing')",0.4454595,0.48889226,-1.962682,-1.920248,-0.31372467,-0.2881308,-0.677581,-0.6299906,0.0475904
6,-0.9604741,-0.8384373,"('distant', 'open')",0.36286113,0.47941762,-2.1694474,-2.0712044,0.3007401,0.3035353,-0.6165801,-0.5316722,0.0849079
7,1.7549425,1.7339809,"('insensitive', 'sensitive')",-0.3397701,-0.29855704,2.1403515,2.184816,0.8653751,0.86514366,1.1052247,1.1213459,0.0161212
8,-0.48401347,-0.43266016,"('unaffectionate', 'affectionate')",0.00063119363,0.060590535,-0.8911788,-0.7944394,0.6270434,0.58841866,-0.1868794,-0.1445226,0.0423568
9,0.33063123,0.36169595,"('unaffectionate', 'caring')",0.04322277,0.07644021,0.28929034,0.3825914,1.1532903,1.1869384,0.4541087,0.5019165,0.0478078
10,0.22009057,0.1819574,"('unsympathetic', 'sympathetic')",-2.0056431,-2.0425968,1.6762441,1.7208197,-0.21041441,-0.20279923,-0.0799307,-0.0856547,-0.005724
11,1.2160585,1.1885186,"('unhelpful', 'helpful')",-0.48034367,-0.54702646,1.7468576,1.7233038,2.1493561,2.1860344,1.1579821,1.1377076,-0.0202745
12,1.0655634,1.1637146,"('unsupportive', 'supportive')",0.38792178,0.5225368,0.80478907,1.0214654,-1.5331323,-1.5119349,0.1812855,0.2989455,0.11766
13,0.47875354,0.40540063,"('impolite', 'polite')",-0.61682016,-0.6777277,2.263448,2.1955745,-0.22806357,-0.2729741,0.4743295,0.4125683,-0.0617612
14,1.4334543,1.3283178,"('antisocial', 'social')",-0.27596372,-0.34467193,2.7090025,2.6599262,-0.65354246,-0.70224565,0.8032376,0.7353315,-0.0679061
15,0.35554266,0.26714635,"('boring', 'funny')",1.2095371,1.0952737,0.22721818,0.09144288,0.6764771,0.59575325,0.6171938,0.512404,-0.1047898
16,-1.310503,-1.3270345,"('unpopular', 'popular')",0.4106893,0.39546466,-1.4549447,-1.4238496,0.2763253,0.25462306,-0.5196083,-0.5251991,-0.0055908
17,-1.1567333,-1.1493378,"('nasty', 'nice')",0.94037265,0.9826843,0.906688,0.8984694,-0.20182161,-0.19523463,0.1221264,0.1341453,0.0120189
18,-0.016082227,0.0044747293,"('disagreeable', 'welcoming')",0.54318327,0.6488586,-0.47087026,-0.33593607,-0.31534275,-0.35432363,-0.064778,-0.0092316,0.0555464
19,-0.9807585,-0.92005724,"('inhospitable', 'hospitable')",-0.61823004,-0.56825227,-1.9400996,-1.900744,-0.044387586,0.018011183,-0.895869,-0.8427606,0.0531084
20,0.6965196,0.7415104,"('rough', 'thoughtful')",0.0031939726,0.03576158,0.21031356,0.20941494,0.81194174,0.7840145,0.4304922,0.4426754,0.0121832
21,0.7427426,0.69012815,"('immoral', 'moral')",-0.3059838,-0.3508756,2.8634074,2.8408494,-0.5928447,-0.57254213,0.6768304,0.6518899,-0.0249405
22,0.95315653,0.9169935,"('untrustworthy', 'trustworthy')",-0.94456196,-0.94427156,1.9465361,1.8966485,-0.8230932,-0.8784474,0.2830094,0.2477308,-0.0352786
23,1.2984592,1.2413186,"('insincere', 'sincere')",-0.30053043,-0.36520386,2.7332816,2.668189,5.9550166,5.9307485,2.4215567,2.368763,-0.0527937
24,0.68627244,0.6611413,"('dishonest', 'honest')",-0.7647894,-0.7566088,1.7623955,1.7903074,1.0575578,1.0048088,0.6853591,0.6749122,-0.0104469
25,-0.9803222,-0.9606936,"('egoistic', 'altruistic')",0.16189408,0.23460002,-0.87763083,-0.8365235,1.4798192,1.4395722,-0.05406,-0.0307612,0.0232988
26,-0.08266765,-0.088084325,"('hardhearted', 'benevolent')",1.1416893,1.1371236,1.6682264,1.7243773,1.7677703,1.736727,1.1237546,1.1275358,0.0037812
27,-0.4274094,-0.3441885,"('hardhearted', 'softhearted')",-0.4716337,-0.34029418,1.0746353,1.1623371,1.6078985,1.5000037,0.4458727,0.4944645,0.0485918
28,-0.13332638,-0.27355337,"('disloyal', 'loyal')",-0.41670734,-0.57786894,0.24323851,0.10170607,1.015504,0.94157803,0.1771772,0.0479655,-0.1292117
29,0.12456864,0.12127726,"('unfair', 'fair')",-0.6531472,-0.67627215,-0.65790373,-0.6778207,-0.4485591,-0.56996584,-0.4087604,-0.4506953,-0.0419349
30,1.9107602,1.8850256,"('intolerant', 'tolerant')",-0.11822265,-0.17932343,2.5416527,2.4577549,1.2289184,1.1471262,1.3907772,1.3276458,-0.0631314
31,-2.2588449,-2.1258056,"('evil', 'good')",0.23194073,0.3992349,-2.6385145,-2.527725,-1.0508858,-1.1116079,-1.4290761,-1.341476,0.0876001
32,0.5579799,0.4806951,"('unkind', 'kind')",-0.45886645,-0.5470382,2.0653393,2.0407503,1.3143319,1.238937,0.8696961,0.803336,-0.0663601
33,0.79263014,0.8165425,"('wrong', 'right')",1.1215949,1.1645684,-0.66799945,-0.6583917,-0.61364007,-0.6588019,0.1581464,0.1659793,0.0078329
34,-0.28694794,-0.2130452,"('mean', 'honorable')",0.2397221,0.3299686,1.2741374,1.3552984,6.0364013,6.1605387,1.8158282,1.9081901,0.0923619
35,-2.1984518,-2.249949,"('corrupt', 'incorrupt')",1.0466275,0.9885856,-2.505575,-2.622772,0.122890085,-0.04380899,-0.8836273,-0.981986,-0.0983587
36,-1.9132704,-1.9089966,"('hostile', 'amicable')",1.3058755,1.3188081,-1.9267763,-1.978227,0.26994103,0.10553312,-0.5660575,-0.6157206,-0.0496631
37,-0.4101808,-0.38095042,"('fake', 'genuine')",-0.6902411,-0.67426413,-0.07297842,-0.027967967,0.27014,0.2749493,-0.2258151,-0.2020583,0.0237568
