,versum_male,versum_female,tuple,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4863731,-1.6050333,"('unsociable', 'sociable')",1.1820674,1.0430274,-0.4432456,-0.60175633,-0.2491838,-0.3879207,-0.1387369
1,-1.988541,-2.0795748,"('unfriendly', 'friendly')",-0.066719085,-0.33716327,1.9175866,1.7085657,-0.0458912,-0.2360574,-0.1901662
2,0.055104084,0.14231709,"('unlikable', 'likable')",0.3562026,0.3345531,0.40056407,0.44200382,0.2706236,0.3062913,0.0356677
3,-0.9298784,-0.86421776,"('repellent', 'pleasant')",0.4949421,0.6688426,-0.067580886,0.06760432,-0.1675057,-0.0425903,0.1249154
4,-0.121204905,-0.13498108,"('disliked', 'liked')",-0.7895124,-0.8498937,-5.8376813,-5.896235,-2.2494663,-2.2937032,-0.0442369
5,-1.34295,-1.3096263,"('distant', 'outgoing')",-1.2441425,-1.2846197,0.14971258,0.083027735,-0.8124599,-0.8370727,-0.0246128
6,-1.8116515,-1.7518275,"('distant', 'open')",-2.0254197,-2.0497158,0.35260397,0.25115055,-1.1614891,-1.1834642,-0.0219751
7,-0.73000973,-0.7674522,"('insensitive', 'sensitive')",0.44635776,0.539637,0.59293365,0.603239,0.1030939,0.1251413,0.0220474
8,-1.7762715,-1.792363,"('unaffectionate', 'affectionate')",-1.0106035,-1.0676625,0.6994962,0.56415004,-0.6957929,-0.7652918,-0.0694989
9,-1.8931272,-1.9262977,"('unaffectionate', 'caring')",-0.17977022,-0.19857366,1.19119,1.1652193,-0.2939025,-0.319884,-0.0259815
10,-1.4095756,-1.4930096,"('unsympathetic', 'sympathetic')",0.53939945,0.567563,-0.43154508,-0.47282127,-0.4339071,-0.4660893,-0.0321822
11,-0.82598495,-0.8099709,"('unhelpful', 'helpful')",0.6145063,0.66746175,1.7760532,1.8621273,0.5215248,0.573206,0.0516812
12,-1.6359919,-1.6112362,"('unsupportive', 'supportive')",0.8486913,0.92125136,-1.562872,-1.546673,-0.7833909,-0.7455526,0.0378383
13,-0.17091697,-0.26200733,"('impolite', 'polite')",0.85820127,0.79465437,-0.12429237,-0.17409542,0.187664,0.1195172,-0.0681468
14,0.084049314,0.11878082,"('antisocial', 'social')",1.80747,1.8729808,-0.6627601,-0.62705165,0.4095864,0.4549034,0.045317
15,0.07962178,-0.02660711,"('boring', 'funny')",-0.8725417,-0.91002357,0.5246447,0.46482947,-0.0894251,-0.1572671,-0.067842
16,-0.87233955,-0.84611726,"('unpopular', 'popular')",-1.1305399,-1.1305386,0.69581485,0.64973027,-0.4356882,-0.4423085,-0.0066203
17,0.002084868,0.05112713,"('nasty', 'nice')",-0.51260763,-0.37960005,-0.18556035,-0.17584631,-0.2320277,-0.1681064,0.0639213
18,-0.56084913,-0.48789322,"('disagreeable', 'welcoming')",-0.48793796,-0.54770666,-0.30825672,-0.3973815,-0.452348,-0.4776605,-0.0253125
19,-1.3862123,-1.3481449,"('inhospitable', 'hospitable')",-2.0374348,-2.1121376,-0.002373509,-0.028366258,-1.1420069,-1.1628829,-0.020876
20,0.14837162,0.18326144,"('rough', 'thoughtful')",0.32710245,0.3421665,0.88883615,0.86088014,0.4547701,0.4621027,0.0073326
21,0.32015753,0.2352165,"('immoral', 'moral')",1.3605224,1.332415,-0.67280686,-0.6205151,0.3359577,0.3157055,-0.0202522
22,0.0022949632,0.024848934,"('untrustworthy', 'trustworthy')",-0.13638413,-0.12161903,-1.1476407,-1.1501658,-0.4272433,-0.4156453,0.011598
23,-0.83767295,-0.8754521,"('insincere', 'sincere')",1.3115276,1.305869,5.4922967,5.564737,1.9887171,1.9983846,0.0096675
24,-0.65712434,-0.673008,"('dishonest', 'honest')",0.45969343,0.48486528,0.84157336,0.8215852,0.2147141,0.2111475,-0.0035666
25,-0.17622249,-0.14198127,"('egoistic', 'altruistic')",0.77852994,0.781429,1.39204,1.3414384,0.6647825,0.6602954,-0.0044871
26,-0.06368603,-0.1732167,"('hardhearted', 'benevolent')",-0.053312823,-0.1972865,1.3943591,1.2348809,0.4257867,0.2881259,-0.1376608
27,-0.34883332,-0.2687126,"('hardhearted', 'softhearted')",-0.31017044,-0.20563827,1.4095237,1.3248152,0.2501733,0.2834881,0.0333148
28,-0.7595001,-0.85949767,"('disloyal', 'loyal')",0.09949799,-0.010450937,0.85826635,0.7652218,0.0660881,-0.034909,-0.1009971
29,-0.38822833,-0.39621592,"('unfair', 'fair')",-0.96664464,-1.0464259,-0.68490285,-0.8202054,-0.6799253,-0.7542824,-0.0743571
30,0.76838094,0.7367932,"('intolerant', 'tolerant')",1.6694409,1.6512734,1.5436811,1.4902935,1.3271677,1.2927867,-0.034381
31,-1.4072502,-1.3737645,"('evil', 'good')",-1.68115,-1.7722015,-0.83178,-1.0312282,-1.3067267,-1.392398,-0.0856713
32,-0.42231798,-0.4185424,"('unkind', 'kind')",0.6628299,0.62302166,0.69924957,0.6207044,0.3132538,0.2750612,-0.0381926
33,0.43115282,0.3823932,"('wrong', 'right')",0.6751063,0.5896911,-0.057953645,-0.14570883,0.3494352,0.2754585,-0.0739767
34,-0.28789687,-0.2541732,"('mean', 'honorable')",0.060960494,0.1425083,5.894434,6.012394,1.8891659,1.9669097,0.0777438
35,0.8865267,0.86470896,"('corrupt', 'incorrupt')",-1.6495743,-1.6981077,-0.04057825,-0.2520387,-0.2678753,-0.3618125,-0.0939372
36,-0.6368969,-0.75532544,"('hostile', 'amicable')",-2.2810676,-2.4544187,0.28518772,0.04597421,-0.8775922,-1.0545899,-0.1769977
37,0.08343673,0.11127438,"('fake', 'genuine')",-0.04663529,-0.06658106,0.033536673,0.04801625,0.023446,0.0309032,0.0074572
38,-1.1070206,-1.0595921,"('untruthful', 'truthful')",-0.20262688,-0.19534001,0.22956002,0.28041628,-0.3600292,-0.3248386,0.0351906
39,0.8301806,0.785359,"('exploitative', 'cooperative')",0.3176161,0.37365147,0.09316575,0.107400045,0.4136541,0.4221369,0.0084828
40,0.084104985,0.080616266,"('stingy', 'generous')",1.235039,1.2052999,-1.1885393,-1.3143444,0.0435349,-0.0094761,-0.053011
41,-0.38534242,-0.3448344,"('unforgiving', 'forgiving')",0.57321924,0.50394624,0.17707792,0.08446287,0.1216516,0.0811916,-0.04046
42,0.5414748,0.6291154,"('unreliable', 'reliable')",0.12919419,0.20200887,-3.279207,-3.1508532,-0.8695126,-0.773243,0.0962696
43,-1.1056403,-1.0822629,"('irresponsible', 'responsible')",0.600934,0.60099864,0.22488567,0.20315275,-0.0932735,-0.0927038,0.0005697
44,1.2396587,1.2570181,"('prejudiced', 'unprejudiced')",-0.48000857,-0.41872832,-1.4727609,-1.5315567,-0.2377036,-0.231089,0.0066146
45,-1.1447985,-1.1721898,"('incompetent', 'competent')",0.7492853,0.8693609,-0.093672656,-0.08250734,-0.163062,-0.1284454,0.0346166
46,-0.8270017,-0.8459767,"('uncompetitive', 'competitive')",1.1918514,1.2505418,-0.7920682,-0.79756725,-0.1424062,-0.1310007,0.0114055
47,0.06702419,0.18160802,"('stupid', 'smart')",1.2678231,1.3447684,5.448794,5.578016,2.2612138,2.3681307,0.1069169
48,-0.09005384,-0.14779413,"('unintelligent', 'intelligent')",0.8864281,0.8412146,0.8450002,0.8123991,0.5471248,0.5019399,-0.0451849
49,0.100613356,0.19844382,"('unable', 'able')",-0.6605979,-0.52899987,0.06923199,0.27665007,-0.1635842,-0.0179687,0.1456155
50,-0.07052757,-0.003173396,"('clumsy', 'skillful')",-0.4082873,-0.34159052,0.20603165,0.21254373,-0.0909277,-0.0440734,0.0468543
51,-0.64019984,-0.7265316,"('uneducated', 'educated')",0.10770086,-0.01916273,0.25518936,0.17734978,-0.0924365,-0.1894482,-0.0970117
52,-0.4727006,-0.61568063,"('irrational', 'rational')",-0.8679118,-1.1172562,0.34387544,0.20857309,-0.3322457,-0.5081213,-0.1758756
