,bed_male,bed_female,tuple,bath_male,bath_female,&_male,&_female,beyond_male,beyond_female,inc_male,inc_female,average_male,average_female,female-male
0,2.2845364,1.4117497,"('unsociable', 'sociable')",0.29876757,0.30361593,-0.23432398,-0.47436705,-1.4480584,-1.4687102,-0.053167492,-0.19828922,0.1695508,-0.0852002,-0.254751
1,-1.3168871,-0.9029968,"('unfriendly', 'friendly')",0.5829518,0.6536551,-0.08247279,0.077386335,-1.2556047,-1.3448079,1.8842134,1.8798071,-0.0375599,0.0726088,0.1101687
2,0.67758137,0.7362906,"('unlikable', 'likable')",0.8018351,0.92128444,0.49212638,0.71546346,0.30073923,0.44793507,0.39953813,0.49964297,0.534364,0.6641233,0.1297593
3,-0.41652822,-0.9276155,"('repellent', 'pleasant')",-1.7020727,-1.699938,-1.4236478,-1.3547305,-0.9573868,-0.97982234,-0.08717519,-0.12015084,-0.9173622,-1.0164515,-0.0990893
4,-1.2566811,-0.5144567,"('disliked', 'liked')",-0.054395616,-0.16667044,1.4483842,1.4754416,1.157979,1.0605518,-6.223285,-6.329684,-0.9855997,-0.8949635,0.0906362
5,-2.9593356,-1.8102899,"('distant', 'outgoing')",0.7851925,0.8966549,0.8125597,1.0109379,0.19904476,0.23872185,0.014560025,0.118844755,-0.2295957,0.0909739,0.3205696
6,-2.3632252,-1.3267847,"('distant', 'open')",1.5046524,1.6304933,1.4891223,1.7506833,0.21921493,0.35652983,0.56928414,0.6540341,0.2838097,0.6129911,0.3291814
7,1.9471207,0.72246563,"('insensitive', 'sensitive')",0.4539321,0.45134342,-0.36755896,-0.49013966,-2.0324817,-2.0918095,1.1681117,1.0844487,0.2338248,-0.0647383,-0.2985631
8,-1.6694026,-1.092529,"('unaffectionate', 'affectionate')",0.8778165,1.0569942,-0.088976845,0.023378385,-0.109403536,-0.20324665,1.0737215,1.0254706,0.016751,0.1620135,0.1452625
9,-0.24249607,-0.09736646,"('unaffectionate', 'caring')",0.6805217,0.8612563,-0.26330033,-0.202877,-0.1865923,-0.22201489,1.4506311,1.4806583,0.2877528,0.3639313,0.0761785
10,1.4079391,0.100629985,"('unsympathetic', 'sympathetic')",-0.7717316,-0.88336736,-2.315043,-2.689491,-2.2835927,-2.3208823,-0.14545344,-0.19804856,-0.8215763,-1.1982319,-0.3766556
11,0.9879478,0.49029166,"('unhelpful', 'helpful')",-0.766403,-0.7317423,-2.0018442,-1.8733102,-0.7275081,-0.7108612,1.7894652,1.9480703,-0.1436685,-0.1755104,-0.0318419
12,1.8110787,1.7525947,"('unsupportive', 'supportive')",0.5743192,0.72715926,-0.02097711,0.1439414,0.39249367,0.35085016,-1.3694234,-1.2876759,0.2774982,0.3373739,0.0598757
13,1.881291,1.1953549,"('impolite', 'polite')",-0.3310325,-0.26537466,-1.8145396,-1.727637,-1.1550193,-1.0725963,-0.45825142,-0.42314926,-0.3755104,-0.4586805,-0.0831701
14,2.2879274,1.3131888,"('antisocial', 'social')",0.74693763,0.5851829,-0.47870454,-0.72794574,-0.039406553,-0.16462614,-0.27958536,-0.4157618,0.4474337,0.1180076,-0.3294261
15,1.1193727,1.4075327,"('boring', 'funny')",1.0147645,1.0205001,0.71551025,0.78069645,0.30525434,0.21928859,0.72809684,0.7106896,0.7765998,0.8277415,0.0511417
16,-1.1311806,-0.7183082,"('unpopular', 'popular')",-0.6524022,-0.46461162,0.33132577,0.53535324,0.0877697,0.12339121,-0.23483007,-0.14092848,-0.3198635,-0.1330208,0.1868427
