,raytheon_male,raytheon_female,tuple,co_male,co_female,average_male,average_female,female-male
0,-1.2726804,-1.342202,"('unsociable', 'sociable')",-0.29092014,-0.43347725,-0.7818003,-0.8878396,-0.1060393
1,0.52123004,0.4339199,"('unfriendly', 'friendly')",1.3503051,1.2268317,0.9357675,0.8303758,-0.1053917
2,0.95357585,1.0442793,"('unlikable', 'likable')",1.0529375,1.1668841,1.0032567,1.1055818,0.1023251
3,-1.3145521,-1.30259,"('repellent', 'pleasant')",0.5451849,0.57564014,-0.3846836,-0.3634749,0.0212087
4,0.88928646,0.7956146,"('disliked', 'liked')",-6.494154,-6.579292,-2.8024337,-2.8918386,-0.0894049
5,0.61248326,0.70765316,"('distant', 'outgoing')",-0.7494548,-0.6788794,-0.0684858,0.0143869,0.0828727
6,0.37065873,0.4470008,"('distant', 'open')",-0.5075302,-0.45106876,-0.0684357,-0.002034,0.0664017
7,-1.0722823,-1.127877,"('insensitive', 'sensitive')",-0.17276277,-0.17521234,-0.6225225,-0.6515447,-0.0290222
8,0.35019988,0.31288028,"('unaffectionate', 'affectionate')",0.62238276,0.55961233,0.4862913,0.4362463,-0.050045
9,0.017088287,-0.020805903,"('unaffectionate', 'caring')",1.0783155,1.0546792,0.5477019,0.5169366,-0.0307653
10,-2.968486,-3.057073,"('unsympathetic', 'sympathetic')",-0.3147164,-0.3436,-1.6416012,-1.7003366,-0.0587354
11,-1.3134664,-1.3140861,"('unhelpful', 'helpful')",1.6953973,1.6729628,0.1909654,0.1794384,-0.011527
12,-0.66783243,-0.63163733,"('unsupportive', 'supportive')",-2.3610077,-2.2811007,-1.51442,-1.456369,0.058051
13,-1.8326654,-1.8362275,"('impolite', 'polite')",-0.3693381,-0.42831528,-1.1010017,-1.1322714,-0.0312697
14,-1.1431386,-1.2571667,"('antisocial', 'social')",-0.090010464,-0.16546836,-0.6165745,-0.7113175,-0.094743
15,0.7076334,0.64668727,"('boring', 'funny')",0.7885809,0.7327736,0.7481071,0.6897304,-0.0583767
16,0.6765368,0.6821866,"('unpopular', 'popular')",0.21811362,0.12775198,0.4473252,0.4049693,-0.0423559
17,0.26473007,0.27513826,"('nasty', 'nice')",0.069258414,0.054334935,0.1669942,0.1647366,-0.0022576
18,-0.101696365,-0.088631764,"('disagreeable', 'welcoming')",-1.0064731,-1.0498127,-0.5540847,-0.5692222,-0.0151375
19,0.29726547,0.31034118,"('inhospitable', 'hospitable')",-0.29066867,-0.2803195,0.0032984,0.0150108,0.0117124
20,0.1733748,0.15002266,"('rough', 'thoughtful')",0.62593675,0.54663986,0.3996558,0.3483313,-0.0513245
21,-1.2327383,-1.3211876,"('immoral', 'moral')",-0.7807643,-0.7735025,-1.0067513,-1.047345,-0.0405937
22,-1.4076748,-1.4568979,"('untrustworthy', 'trustworthy')",-0.7383584,-0.8200308,-1.0730166,-1.1384643,-0.0654477
23,-1.383839,-1.4501703,"('insincere', 'sincere')",5.7758207,5.6596713,2.1959908,2.1047506,-0.0912402
24,-1.4453827,-1.4839891,"('dishonest', 'honest')",0.77331984,0.75599533,-0.3360314,-0.3639969,-0.0279655
25,1.586402,1.668576,"('egoistic', 'altruistic')",1.3448931,1.3093249,1.4656476,1.4889505,0.0233029
26,1.2381988,1.1272156,"('hardhearted', 'benevolent')",1.7654561,1.6835725,1.5018275,1.4053941,-0.0964334
27,-0.7049334,-0.69594014,"('hardhearted', 'softhearted')",0.82630676,0.7170784,0.0606867,0.0105691,-0.0501176
28,-0.9043409,-1.0728592,"('disloyal', 'loyal')",0.9389495,0.7870481,0.0173043,-0.1429055,-0.1602098
29,-0.63541496,-0.68795466,"('unfair', 'fair')",-0.6190681,-0.69554174,-0.6272415,-0.6917482,-0.0645067
30,-1.2015209,-1.2838384,"('intolerant', 'tolerant')",0.6434529,0.63452804,-0.279034,-0.3246552,-0.0456212
31,1.2533381,1.3658172,"('evil', 'good')",-1.0873346,-1.0671362,0.0830017,0.1493405,0.0663388
32,-0.44849163,-0.47517222,"('unkind', 'kind')",1.0625693,0.92205906,0.3070388,0.2234434,-0.0835954
33,1.1493111,1.1313105,"('wrong', 'right')",-0.771237,-0.77491665,0.189037,0.1781969,-0.0108401
34,-0.674749,-0.56913966,"('mean', 'honorable')",5.110124,5.150915,2.2176876,2.2908878,0.0732002
35,1.8739092,1.8832844,"('corrupt', 'incorrupt')",-0.30846095,-0.37565872,0.7827241,0.7538128,-0.0289113
36,1.6238904,1.5824305,"('hostile', 'amicable')",0.23255995,0.074054725,0.9282252,0.8282426,-0.0999826
37,-0.37511718,-0.35850048,"('fake', 'genuine')",0.10247558,0.11832747,-0.1363208,-0.1200865,0.0162343
38,-1.0344992,-1.0528829,"('untruthful', 'truthful')",-0.18552378,-0.14312667,-0.6100115,-0.5980048,0.0120067
39,0.06378652,0.094793335,"('exploitative', 'cooperative')",0.9339149,1.0146071,0.4988507,0.5547002,0.0558495
40,-0.2638554,-0.27153334,"('stingy', 'generous')",-2.1826465,-2.2314498,-1.223251,-1.2514915,-0.0282405
41,-1.1386391,-1.2392324,"('unforgiving', 'forgiving')",0.3359149,0.2645758,-0.4013621,-0.4873283,-0.0859662
42,-0.8623443,-0.8120325,"('unreliable', 'reliable')",-3.1757722,-3.135028,-2.0190582,-1.9735302,0.045528
43,-2.275926,-2.2587218,"('irresponsible', 'responsible')",0.07866047,0.15686166,-1.0986328,-1.05093,0.0477028
44,0.14311326,0.2368369,"('prejudiced', 'unprejudiced')",-1.0807074,-1.0126967,-0.4687971,-0.3879299,0.0808672
45,-2.55503,-2.6629639,"('incompetent', 'competent')",-0.67910284,-0.74353296,-1.6170665,-1.7032484,-0.0861819
46,-1.4855363,-1.5304939,"('uncompetitive', 'competitive')",-1.0199541,-1.042407,-1.2527452,-1.2864504,-0.0337052
47,-0.3609372,-0.28570437,"('stupid', 'smart')",5.172278,5.2268143,2.4056704,2.4705548,0.0648844
48,-0.38349885,-0.46605003,"('unintelligent', 'intelligent')",0.0081785405,-0.018158413,-0.1876602,-0.2421042,-0.054444
49,-0.073965564,-0.008966273,"('unable', 'able')",-0.29770803,-0.266011,-0.1858368,-0.1374886,0.0483482
50,0.46377608,0.44329253,"('clumsy', 'skillful')",-0.48011628,-0.5508076,-0.0081701,-0.0537575,-0.0455874
51,-1.2606971,-1.3637068,"('uneducated', 'educated')",0.5535102,0.39161313,-0.3535935,-0.4860469,-0.1324534
52,0.81203973,0.72869027,"('irrational', 'rational')",0.312151,0.25252956,0.5620954,0.4906099,-0.0714855
53,0.20876524,0.1844716,"('uncreative', 'creative')",0.64015293,0.5749987,0.4244591,0.3797351,-0.044724
54,0.29144847,0.32382312,"('incapable', 'capable')",0.844385,0.8173548,0.5679168,0.5705889,0.0026721
55,-1.8594162,-1.894888,"('incompetent', 'clever')",0.23019382,0.24442723,-0.8146112,-0.8252304,-0.0106192
56,-1.1914774,-1.3036823,"('impractical', 'practical')",-0.239629,-0.26095593,-0.7155532,-0.7823191,-0.0667659
57,-1.1866158,-1.2447648,"('unimaginative', 'imaginative')",-3.2419033,-3.2513573,-2.2142596,-2.2480612,-0.0338016
58,0.2726768,0.14534897,"('undiscriminating', 'discriminating')",0.27716607,0.2523336,0.2749214,0.1988413,-0.0760801
59,1.0185596,1.0788994,"('foolish', 'wise')",0.079986766,0.13981003,0.5492732,0.6093547,0.0600815
60,-1.4767839,-1.4954219,"('inefficient', 'efficient')",-0.31035432,-0.1827425,-0.8935691,-0.8390822,0.0544869
61,0.034634378,-0.07211595,"('illogical', 'logical')",0.13131297,0.008081021,0.0829737,-0.0320175,-0.1149912
62,-0.8204585,-0.8115897,"('incompetent', 'brilliant')",0.0022808313,0.12458918,-0.4090888,-0.3435003,0.0655885
63,-1.4802693,-1.46485,"('unperceptive', 'insightful')",-0.28072643,-0.23717755,-0.8804979,-0.8510138,0.0294841
64,-0.24255405,-0.21769765,"('shy', 'confident')",-5.843323,-5.741842,-3.0429387,-2.9797697,0.063169
65,-0.9918884,-1.0534585,"('insecure', 'secure')",0.19536215,0.18414772,-0.3982631,-0.4346554,-0.0363923
66,0.37691176,0.4830411,"('inactive', 'active')",0.34022713,0.2992235,0.3585694,0.3911323,0.0325629
67,-0.2279898,-0.1760008,"('doubtful', 'determined')",-0.47990078,-0.4128602,-0.3539453,-0.2944305,0.0595148
68,-0.78287,-0.7895583,"('dependent', 'independent')",-1.528147,-1.5486935,-1.1555085,-1.1691259,-0.0136174
69,2.6293957,2.714036,"('lazy', 'industrious')",-1.0840025,-1.0044565,0.7726966,0.8547897,0.0820931
70,-2.2612114,-2.2246876,"('lethargic', 'energetic')",0.0067989584,-0.042574022,-1.1272062,-1.1336308,-0.0064246
71,0.8510883,0.9321233,"('diffident', 'self-confident')",0.39922562,0.39558527,0.6251569,0.6638543,0.0386974
72,-0.43971446,-0.4571251,"('unambitious', 'ambitious')",-0.64493465,-0.5352281,-0.5423245,-0.4961766,0.0461479
73,1.1560401,1.1929553,"('helpless', 'self-reliant')",-3.075343,-3.01561,-0.9596514,-0.9113274,0.048324
74,-0.81524485,-0.8757374,"('undedicated', 'dedicated')",0.064337954,0.0070136227,-0.3754534,-0.4343619,-0.0589085
75,1.0654176,1.1224481,"('meek', 'impulsive')",-0.52830803,-0.46710062,0.2685548,0.3276737,0.0591189
76,-1.2070241,-1.1515086,"('anxious', 'daring')",-0.20422749,-0.16075577,-0.7056258,-0.6561322,0.0494936
77,-0.39317825,-0.41857255,"('unmotivated', 'motivated')",-1.2746466,-1.1506976,-0.8339124,-0.7846351,0.0492773
78,-0.20664133,-0.23783287,"('nonresilient', 'resilient')",-0.32124564,-0.29035017,-0.2639435,-0.2640915,-0.000148
79,0.7835421,0.7409171,"('wavering', 'unwavering')",-0.6436824,-0.6499711,0.0699298,0.045473,-0.0244568
80,-0.47396094,-0.48790953,"('dominated', 'dominating')",-0.43199602,-0.43980238,-0.4529785,-0.463856,-0.0108775
81,-1.3102833,-1.3416576,"('submissive', 'aggressive')",-0.90280616,-0.8943629,-1.1065447,-1.1180103,-0.0114656
82,-0.8045227,-0.8423396,"('poor', 'rich')",5.6827445,5.5502744,2.439111,2.3539674,-0.0851436
83,0.49586537,0.53503734,"('powerless', 'powerful')",-1.2606572,-1.2339281,-0.3823959,-0.3494454,0.0329505
84,0.07686429,0.018747043,"('inferior', 'superior')",0.449357,0.38415718,0.2631106,0.2014521,-0.0616585
85,2.6274586,2.67488,"('insignificant', 'prestigious')",0.010641322,-0.045278642,1.31905,1.3148007,-0.0042493
86,-1.162711,-1.3226036,"('uninfluential', 'influential')",-0.6312946,-0.78859824,-0.8970028,-1.0556009,-0.1585981
87,0.41598436,0.42205992,"('unsuccessful', 'successful')",0.5242335,0.49030092,0.4701089,0.4561804,-0.0139285
88,0.7233656,0.66062087,"('low', 'eminent')",-0.153089,-0.29876772,0.2851383,0.1809266,-0.1042117
