,becton_male,becton_female,tuple,dickinson_male,dickinson_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-0.75533587,-0.88942105,"('unsociable', 'sociable')",1.2060302,0.9361342,0.96732694,0.9499861,0.29900536,0.21574648,0.4292567,0.3031114,-0.1261453
1,-2.170389,-2.1386158,"('unfriendly', 'friendly')",-0.50877833,-0.51933897,0.48117286,0.32674128,1.0957456,0.74073684,-0.2755622,-0.3976192,-0.122057
2,-0.11597548,0.01811393,"('unlikable', 'likable')",-0.22589496,-0.09566018,1.0366318,1.0984392,0.7722691,0.9182464,0.3667576,0.4847848,0.1180272
3,0.40786538,0.58404946,"('repellent', 'pleasant')",-0.9098596,-0.71973205,-0.78929776,-0.6923754,0.3222367,0.43855748,-0.2422638,-0.0973751,0.1448887
4,0.21904835,0.12388519,"('disliked', 'liked')",-1.0741073,-1.2465718,-0.057154536,-0.2363849,-5.6178293,-5.1750474,-1.6325107,-1.6335297,-0.001019
5,-0.2880893,-0.29398018,"('distant', 'outgoing')",-0.93669564,-1.0071805,0.20394045,0.11120515,0.17480034,0.14787918,-0.211511,-0.2605191,-0.0490081
6,-0.96132845,-0.9171793,"('distant', 'open')",-0.89655995,-0.8523829,0.14318858,0.053291425,0.0025304332,-0.11079454,-0.4280424,-0.4567663,-0.0287239
7,-0.4005512,-0.3022393,"('insensitive', 'sensitive')",1.7621447,1.921381,-0.05539152,0.11445535,-0.17212036,-0.15593717,0.2835204,0.394415,0.1108946
8,-2.375423,-2.3542566,"('unaffectionate', 'affectionate')",0.3966296,0.3688367,0.68088967,0.61378694,0.96502775,0.5955526,-0.083219,-0.1940201,-0.1108011
9,-2.0035613,-1.935646,"('unaffectionate', 'caring')",0.56433064,0.5584108,0.6185217,0.5465323,1.1492401,0.87396395,0.0821328,0.0108153,-0.0713175
10,-0.24176097,-0.18892458,"('unsympathetic', 'sympathetic')",0.84239846,0.85736364,0.2231445,0.26968303,0.35878757,0.22536865,0.2956424,0.2908727,-0.0047697
11,-0.40465468,-0.3911159,"('unhelpful', 'helpful')",0.54922956,0.49374086,-0.51494753,-0.45904157,1.6400738,1.5175834,0.3174253,0.2902917,-0.0271336
12,-0.3379479,-0.16117334,"('unsupportive', 'supportive')",1.4795542,1.5885422,1.0634567,1.2527435,-1.6318771,-1.4819633,0.1432965,0.2995373,0.1562408
13,0.78115946,0.8023725,"('impolite', 'polite')",0.7832427,0.70687133,0.13785991,0.29156566,0.13667606,0.19256231,0.4597345,0.498343,0.0386085
14,0.28590313,0.272751,"('antisocial', 'social')",1.2476289,1.1877513,1.3395249,1.4826467,-0.1354939,-0.041511327,0.6843907,0.7254094,0.0410187
15,-0.098428145,-0.12406482,"('boring', 'funny')",0.16323791,0.0833184,0.26121494,0.15963721,0.06831545,0.14631534,0.098585,0.0663015,-0.0322835
16,-0.929713,-0.8934817,"('unpopular', 'popular')",-2.2154956,-2.1153064,-0.1339634,-0.031256955,0.13453363,0.18902972,-0.7861596,-0.7127538,0.0734058
17,-0.2750673,-0.23295034,"('nasty', 'nice')",-0.505596,-0.6107273,0.25233543,0.38375577,-0.18264496,0.026489047,-0.1777432,-0.1083582,0.069385
18,-1.1326106,-0.9795523,"('disagreeable', 'welcoming')",-0.488692,-0.5354361,0.30144706,0.42613888,-1.2268553,-1.3621823,-0.6366777,-0.6127579,0.0239198
19,-0.022008637,-0.010095829,"('inhospitable', 'hospitable')",-0.16816305,-0.204486,-0.84512544,-0.82571036,0.050888248,-0.0019303821,-0.2461022,-0.2605556,-0.0144534
20,-0.40160057,-0.39589787,"('rough', 'thoughtful')",0.4151819,0.57894444,0.22792047,0.38931468,-0.7577697,-0.72592217,-0.129067,-0.0383902,0.0906768
21,0.3818703,0.4894357,"('immoral', 'moral')",0.14531824,0.31522793,-0.05745794,0.19719133,-1.3230346,-1.2489612,-0.213326,-0.0617765,0.1515495
22,0.57278436,0.5510788,"('untrustworthy', 'trustworthy')",0.95451134,0.9632093,-0.13715073,-0.20596348,-1.186308,-1.1677632,0.0509592,0.0351403,-0.0158189
23,-1.1585407,-1.097395,"('insincere', 'sincere')",0.53926927,0.57546777,-0.3706072,-0.2456839,3.9582758,3.5328212,0.7420993,0.6913025,-0.0507968
24,-0.11842306,-0.041079942,"('dishonest', 'honest')",0.47463503,0.5622431,-0.020805135,0.08176419,0.07093812,0.036911048,0.1015862,0.1599596,0.0583734
25,-1.4858068,-1.3709416,"('egoistic', 'altruistic')",-0.62188107,-0.53295964,0.075588614,0.19031063,0.7640911,0.7546008,-0.3170021,-0.2397475,0.0772546
26,-0.70428234,-0.8281081,"('hardhearted', 'benevolent')",0.80923355,0.81774807,2.9906547,2.8226306,1.8485214,1.6503974,1.2360318,1.115667,-0.1203648
27,-0.14312512,-0.024386834,"('hardhearted', 'softhearted')",-0.67496127,-0.60636014,-0.40869665,-0.2919641,0.26095572,0.12928465,-0.2414568,-0.1983566,0.0431002
28,-1.3828275,-1.3847272,"('disloyal', 'loyal')",0.08475539,-0.044386417,-0.07914272,-0.14327733,-0.0054279305,-0.29565904,-0.3456607,-0.4670125,-0.1213518
29,-0.07049096,-0.028006282,"('unfair', 'fair')",-0.4662478,-0.44124222,-0.40695798,-0.3685801,-1.062061,-1.0574162,-0.5014395,-0.4738112,0.0276283
30,0.9219576,0.96678555,"('intolerant', 'tolerant')",2.131472,2.1055777,0.33008718,0.42057168,0.03226769,0.20303352,0.8539461,0.9239922,0.0700461
31,-0.3887052,-0.3725637,"('evil', 'good')",-2.1134818,-2.0926979,-0.4297986,-0.5680822,-0.59686494,-0.6042254,-0.8822126,-0.9093923,-0.0271797
32,-1.1999977,-1.2193837,"('unkind', 'kind')",-0.21755144,-0.14602664,0.26291066,0.27454877,0.22853674,0.02690749,-0.2315255,-0.2659885,-0.034463
33,-0.2741586,-0.15026361,"('wrong', 'right')",0.18856677,0.18324567,0.5575117,0.6451135,-0.5707317,-0.45373908,-0.024703,0.0560891,0.0807921
34,-0.07056705,0.032638203,"('mean', 'honorable')",-0.7994318,-0.5854275,0.27991048,0.30920264,4.9776473,4.7006235,1.0968897,1.1142592,0.0173695
35,-0.19275123,-0.29123816,"('corrupt', 'incorrupt')",-1.8962507,-2.064311,-0.5979847,-0.7909024,-0.366464,-0.46230307,-0.7633626,-0.9021887,-0.1388261
36,-0.609926,-0.7551122,"('hostile', 'amicable')",-1.4748998,-1.559793,-0.30195946,-0.6448649,0.18956704,-0.0760494,-0.5493045,-0.7589549,-0.2096504
37,0.2599009,0.37078243,"('fake', 'genuine')",-0.19358854,-0.07875505,-0.43416086,-0.30087766,-0.047442973,-0.038259998,-0.1038229,-0.0117776,0.0920453
38,-0.5690039,-0.47562414,"('untruthful', 'truthful')",-0.61584365,-0.66267896,-0.6435235,-0.69337475,0.39378157,0.432668,-0.3586474,-0.3497525,0.0088949
39,-0.12761466,-0.0054668915,"('exploitative', 'cooperative')",0.44579348,0.5762584,-0.08372679,0.11225894,0.1537427,0.39119938,0.0970487,0.2685625,0.1715138
40,-0.5566638,-0.49099332,"('stingy', 'generous')",0.6401795,0.640023,-0.3564896,-0.26040056,-2.2530756,-2.0557168,-0.6315124,-0.5417719,0.0897405
41,-0.5852207,-0.65716255,"('unforgiving', 'forgiving')",0.51324135,0.41041553,0.031042531,-0.0043817163,-0.0015460998,-0.12712014,-0.0106207,-0.0945622,-0.0839415
42,0.92809635,1.0046651,"('unreliable', 'reliable')",0.5676893,0.71752703,0.54352623,0.75546324,-2.767215,-2.340584,-0.1819758,0.0342678,0.2162436
43,-0.12970929,0.005726438,"('irresponsible', 'responsible')",1.158475,1.3154564,-0.11360348,0.10731955,0.13117352,0.18228063,0.261584,0.4026958,0.1411118
44,1.4637989,1.4388049,"('prejudiced', 'unprejudiced')",-2.2610233,-2.1417608,-1.7299674,-1.5515413,-1.7443265,-1.5338244,-1.0678796,-0.9470804,0.1207992
45,0.4397115,0.39940733,"('incompetent', 'competent')",1.3733327,1.3430703,0.86166215,0.8238512,-0.28338864,-0.32722542,0.5978295,0.5597759,-0.0380536
46,-0.00913153,-0.0073211268,"('uncompetitive', 'competitive')",0.80913717,0.8353362,0.70630866,0.71865696,0.014237249,0.0047091395,0.3801379,0.3878453,0.0077074
47,-0.054692417,0.040358756,"('stupid', 'smart')",0.6452784,0.79679275,0.71329814,0.8087079,3.698287,3.3731315,1.2505428,1.2547477,0.0042049
48,-1.283613,-1.2263395,"('unintelligent', 'intelligent')",0.5996219,0.6320368,-0.34721625,-0.21662062,-1.2617358,-1.248486,-0.5732358,-0.5148523,0.0583835
49,-0.27380982,-0.17966147,"('unable', 'able')",-1.0012963,-0.83114696,-0.23054701,-0.19198495,-0.78436583,-0.73112845,-0.5725048,-0.4834805,0.0890243
