,iqvia_male,iqvia_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.14633901,-0.20052886,"('unsociable', 'sociable')",-0.102551974,-0.29131234,-0.42116672,-0.5326562,-0.2233526,-0.3414991,-0.1181465
1,-1.0586468,-0.9875211,"('unfriendly', 'friendly')",-0.41758823,-0.5617657,1.8242298,1.6863295,0.1159983,0.0456809,-0.0703174
2,-0.029193953,-0.012020407,"('unlikable', 'likable')",1.4677492,1.5608486,0.635183,0.78175384,0.691246,0.7768607,0.0856147
3,0.061268106,0.21618727,"('repellent', 'pleasant')",0.802833,0.8258614,0.2628828,0.28180036,0.3756613,0.441283,0.0656217
4,-0.9596604,-0.98855126,"('disliked', 'liked')",-0.32324293,-0.3428979,-6.326521,-6.369434,-2.5364747,-2.566961,-0.0304863
5,-0.9518125,-0.8378917,"('distant', 'outgoing')",-0.81894857,-0.7492983,0.010057654,0.0013334621,-0.5869011,-0.5286188,0.0582823
6,-1.4469652,-1.3110442,"('distant', 'open')",-0.98162544,-0.93773216,0.66660136,0.6581263,-0.5873298,-0.5302167,0.0571131
7,0.45008773,0.50873834,"('insensitive', 'sensitive')",0.66194254,0.6208465,0.86420995,0.79701734,0.6587467,0.6422007,-0.016546
8,-0.93348914,-0.850321,"('unaffectionate', 'affectionate')",-0.77796304,-0.7830124,0.9610209,0.850772,-0.2501438,-0.2608538,-0.01071
9,-1.0740404,-1.0020512,"('unaffectionate', 'caring')",-0.06256735,-0.17010312,1.2434083,1.1692421,0.0356002,-0.0009707,-0.0365709
10,-0.2619848,-0.15238686,"('unsympathetic', 'sympathetic')",-0.31208402,-0.39511865,-0.34145954,-0.36186528,-0.3051761,-0.3031236,0.0020525
11,0.011587977,0.04029762,"('unhelpful', 'helpful')",-0.3374451,-0.36341378,1.564773,1.6948814,0.4129719,0.4572551,0.0442832
12,0.06766598,0.26378852,"('unsupportive', 'supportive')",-0.0013983995,0.0890438,-1.4951099,-1.4801075,-0.4762808,-0.3757584,0.1005224
13,0.6934458,0.6962009,"('impolite', 'polite')",0.010484651,-0.010995351,-0.13201992,-0.14949189,0.1906368,0.1785712,-0.0120656
14,0.6322095,0.56708026,"('antisocial', 'social')",1.6750698,1.6854743,-0.41455588,-0.46431515,0.6309078,0.5960797,-0.0348281
15,0.35264477,0.24866712,"('boring', 'funny')",-0.73937964,-0.7528274,0.6805301,0.6445212,0.0979317,0.046787,-0.0511447
16,-1.1169336,-1.1136965,"('unpopular', 'popular')",-1.0001936,-0.920498,-0.027937502,0.04378912,-0.7150215,-0.6634684,0.0515531
17,-0.13481516,-0.06802761,"('nasty', 'nice')",-0.7977005,-0.649476,-0.42495134,-0.36338258,-0.452489,-0.3602954,0.0921936
18,0.1254935,0.18188113,"('disagreeable', 'welcoming')",0.023461714,0.08147696,-0.103750214,-0.10157719,0.0150683,0.053927,0.0388587
19,-1.2921932,-1.1745064,"('inhospitable', 'hospitable')",-0.97461766,-0.89721966,0.12466152,0.18932614,-0.7140498,-0.6274666,0.0865832
20,0.46309388,0.5438405,"('rough', 'thoughtful')",0.40415233,0.53859335,1.1111424,1.0775068,0.6594628,0.7199802,0.0605174
21,0.59226936,0.55784434,"('immoral', 'moral')",0.40383658,0.34349874,-0.5371264,-0.55188596,0.1529932,0.1164857,-0.0365075
22,0.91360456,0.91926545,"('untrustworthy', 'trustworthy')",0.29413164,0.2520665,-0.59279984,-0.66166145,0.2049788,0.1698901,-0.0350887
23,-0.12275193,-0.07726492,"('insincere', 'sincere')",-0.15665653,-0.30247715,5.45268,5.3567405,1.7244239,1.6589994,-0.0654245
24,0.720911,0.73266625,"('dishonest', 'honest')",-0.91567796,-0.99738175,0.5195375,0.42597377,0.1082569,0.0537528,-0.0545041
25,-1.1427429,-1.1647708,"('egoistic', 'altruistic')",0.6995779,0.62521654,1.826069,1.7332321,0.460968,0.3978926,-0.0630754
26,0.49991012,0.48885313,"('hardhearted', 'benevolent')",1.6345446,1.6330932,1.7975389,1.7291958,1.3106645,1.2837141,-0.0269504
27,-0.2022393,-0.101833306,"('hardhearted', 'softhearted')",0.22216657,0.21437484,1.6190273,1.4914894,0.5463182,0.534677,-0.0116412
28,0.16453455,0.11140213,"('disloyal', 'loyal')",-0.056983914,-0.25011972,0.97019196,0.8443497,0.3592475,0.2352107,-0.1240368
29,-0.5256589,-0.5826568,"('unfair', 'fair')",-0.6158843,-0.5972648,-0.14776543,-0.2854135,-0.4297695,-0.488445,-0.0586755
30,1.4410626,1.4420521,"('intolerant', 'tolerant')",1.7875459,1.7271044,1.2957593,1.2774179,1.5081226,1.4821914,-0.0259312
31,-1.8537488,-1.7070906,"('evil', 'good')",-1.6813588,-1.6338234,-0.8924574,-0.95835054,-1.475855,-1.4330881,0.0427669
32,0.26556432,0.21244906,"('unkind', 'kind')",0.39264265,0.23920465,0.8568885,0.6997458,0.5050318,0.3837998,-0.121232
33,-0.3628888,-0.35175768,"('wrong', 'right')",0.07278059,0.10879111,-0.37097326,-0.43362275,-0.2203605,-0.2255298,-0.0051693
34,0.001707539,0.18853031,"('mean', 'honorable')",-0.22962874,-0.13131794,5.9408436,6.0609455,1.9043075,2.039386,0.1350785
35,-0.86620784,-0.95369875,"('corrupt', 'incorrupt')",-1.2227808,-1.2067696,-0.007297362,-0.13909464,-0.698762,-0.766521,-0.067759
36,-1.492391,-1.4688513,"('hostile', 'amicable')",-1.0679692,-1.1539732,0.62059104,0.42216045,-0.6465897,-0.7335548,-0.0869651
37,-0.39354694,-0.37731862,"('fake', 'genuine')",-0.203257,-0.20264122,0.56439704,0.5410413,-0.0108023,-0.0129729,-0.0021706
38,-1.0027627,-0.85866326,"('untruthful', 'truthful')",-0.8767493,-0.863125,-0.15441428,-0.08312714,-0.6779754,-0.6016385,0.0763369
39,1.183176,1.1547033,"('exploitative', 'cooperative')",0.5620547,0.532241,0.33680493,0.27896896,0.6940118,0.6553044,-0.0387074
40,-0.15335478,-0.12439403,"('stingy', 'generous')",0.44073993,0.38333237,-1.2111268,-1.3062581,-0.3079139,-0.3491066,-0.0411927
41,-0.36440173,-0.33518875,"('unforgiving', 'forgiving')",0.09159741,0.061657406,0.33633727,0.2725535,0.0211776,-0.0003259,-0.0215035
42,0.154025,0.2388362,"('unreliable', 'reliable')",0.9730088,1.1741583,-2.8710644,-2.7269113,-0.5813435,-0.4379723,0.1433712
43,0.4858966,0.63800657,"('irresponsible', 'responsible')",-0.11352095,-0.0302113,0.6024196,0.58768255,0.3249317,0.3984926,0.0735609
44,0.35734525,0.24894106,"('prejudiced', 'unprejudiced')",-0.25036007,-0.10299833,-1.2608424,-1.2043508,-0.3846191,-0.3528027,0.0318164
45,-0.16987325,-0.006884413,"('incompetent', 'competent')",-0.19795743,-0.2914455,-0.53870267,-0.54497814,-0.3021778,-0.2811027,0.0210751
46,0.4300531,0.57987773,"('uncompetitive', 'competitive')",1.2306534,1.1434687,-0.528258,-0.5221137,0.3774828,0.4004109,0.0229281
47,0.32094178,0.3906654,"('stupid', 'smart')",0.49669665,0.53169155,5.4370756,5.475176,2.0849047,2.132511,0.0476063
48,0.7976885,0.82620454,"('unintelligent', 'intelligent')",-0.31908274,-0.37330177,0.30897203,0.31799448,0.2625259,0.2569658,-0.0055601
49,0.35966745,0.48789117,"('unable', 'able')",-0.35964087,-0.24642986,-0.30596587,-0.13870566,-0.1019798,0.0342519,0.1362317
50,0.00630668,0.070522055,"('clumsy', 'skillful')",-0.2283775,-0.14180465,-0.20913199,-0.11969227,-0.1437343,-0.0636583,0.080076
51,-0.22354166,-0.2810163,"('uneducated', 'educated')",0.44099325,0.30391106,0.24886796,0.19830145,0.1554399,0.0737321,-0.0817078
52,-0.40678918,-0.60439605,"('irrational', 'rational')",-1.0007714,-1.078523,0.25765473,0.13545823,-0.383302,-0.5158203,-0.1325183
53,-0.6664976,-0.5944202,"('uncreative', 'creative')",0.19792914,0.13948941,1.1586794,1.0904403,0.230037,0.2118365,-0.0182005
54,0.08490164,0.01292254,"('incapable', 'capable')",0.15702824,0.12289334,1.1334089,1.1484308,0.4584463,0.4280822,-0.0303641
55,0.9356049,1.0220785,"('incompetent', 'clever')",0.32203674,0.26172483,-0.07707958,-0.0325397,0.3935207,0.4170879,0.0235672
56,0.626349,0.711056,"('impractical', 'practical')",0.270267,0.2525046,-0.42103583,-0.35078126,0.1585267,0.2042598,0.0457331
57,-0.48226747,-0.3967048,"('unimaginative', 'imaginative')",0.3717537,0.26981276,-2.1366665,-2.1370928,-0.7490601,-0.7546616,-0.0056015
58,-0.4047016,-0.28906468,"('undiscriminating', 'discriminating')",0.670054,0.67260754,0.12150491,0.08314059,0.1289524,0.1555611,0.0266087
59,-0.15559891,-0.2443178,"('foolish', 'wise')",-0.3437868,-0.32531482,0.41622472,0.4207619,-0.0277203,-0.0496236,-0.0219033
60,1.45163,1.5737872,"('inefficient', 'efficient')",0.8001731,0.7756368,-0.31724393,-0.18880133,0.6448531,0.7202075,0.0753544
61,0.21389198,0.14622611,"('illogical', 'logical')",-0.11059089,-0.26747268,0.3234404,0.15640168,0.1422472,0.0117184,-0.1305288
62,1.0070583,1.1387196,"('incompetent', 'brilliant')",0.7011914,0.71015185,-0.2557367,-0.099760085,0.484171,0.5830371,0.0988661
63,-0.14699861,0.019862756,"('unperceptive', 'insightful')",1.3785006,1.367888,0.968044,1.0688926,0.733182,0.8188811,0.0856991
64,0.75515,0.7059791,"('shy', 'confident')",0.9862558,0.9935064,-6.490758,-6.4566507,-1.5831173,-1.5857217,-0.0026044
65,0.78582627,0.6643376,"('insecure', 'secure')",0.7342774,0.6634751,-0.23779307,-0.20163739,0.4274369,0.3753918,-0.0520451
66,-1.5203047,-1.5405872,"('inactive', 'active')",0.36170632,0.34466594,1.0507773,0.99085194,-0.0359404,-0.0683564,-0.032416
67,0.17458764,0.08170552,"('doubtful', 'determined')",0.39583302,0.45200074,-0.72958034,-0.6303561,-0.0530532,-0.0322166,0.0208366
68,-0.3491031,-0.3619726,"('dependent', 'independent')",-0.60637665,-0.6462972,-0.606148,-0.6128673,-0.5205426,-0.540379,-0.0198364
69,-0.83340186,-0.81669456,"('lazy', 'industrious')",0.089394376,0.17039093,-0.67636305,-0.6402109,-0.4734569,-0.4288382,0.0446187
70,0.814277,0.934507,"('lethargic', 'energetic')",1.318098,1.3126527,0.86067474,0.9153818,0.9976832,1.0541805,0.0564973
71,0.44511527,0.5086918,"('diffident', 'self-confident')",0.66484773,0.6457705,0.68698883,0.6425338,0.5989839,0.5989987,1.48e-05
72,-0.38230363,-0.38144305,"('unambitious', 'ambitious')",-0.11057953,-0.13091435,-1.1087542,-1.1048828,-0.5338791,-0.5390801,-0.005201
73,0.6313267,0.60927784,"('helpless', 'self-reliant')",0.0549674,0.14473976,-3.1166422,-3.0797584,-0.8101161,-0.7752469,0.0348692
74,-0.11128905,0.09752697,"('undedicated', 'dedicated')",-0.014743242,0.016852744,-0.15019059,-0.10156698,-0.0920743,0.0042709,0.0963452
75,-0.0659679,-0.045452457,"('meek', 'impulsive')",0.00020867586,0.07161167,-0.36724353,-0.29302362,-0.1443343,-0.0889548,0.0553795
76,0.47241148,0.52615476,"('anxious', 'daring')",1.1346115,1.2121106,0.1399906,0.27773097,0.5823379,0.6719988,0.0896609
77,-0.21193226,-0.16085601,"('unmotivated', 'motivated')",0.87193215,0.79307604,-1.0839529,-1.0310322,-0.1413177,-0.1329374,0.0083803
78,-0.85351515,-0.6285742,"('nonresilient', 'resilient')",0.24698582,0.29870954,0.17237398,0.2719653,-0.1447185,-0.0192998,0.1254187
79,-1.6252646,-1.5499085,"('wavering', 'unwavering')",-1.6592941,-1.6386929,-0.12821533,-0.10336348,-1.1375914,-1.0973217,0.0402697
80,0.7643495,0.64431894,"('dominated', 'dominating')",0.6467286,0.6311147,-1.3772441,-1.3264086,0.011278,-0.0169917,-0.0282697
81,0.8686578,0.64506054,"('submissive', 'aggressive')",1.3297731,1.1539469,-0.88511246,-0.8525028,0.4377728,0.3155015,-0.1222713
