,patina_male,patina_female,tuple,average_male,average_female,female-male
0,-0.0647094,-0.091370404,"('unsociable', 'sociable')",-0.0647094,-0.0913704,-0.026661
1,-0.82926893,-0.9420269,"('unfriendly', 'friendly')",-0.8292689,-0.9420269,-0.112758
2,0.8654408,0.8967517,"('unlikable', 'likable')",0.8654408,0.8967517,0.0313109
3,-0.26642722,-0.09702292,"('repellent', 'pleasant')",-0.2664272,-0.0970229,0.1694043
4,-3.0999491,-3.162481,"('disliked', 'liked')",-3.0999491,-3.1624811,-0.062532
5,-1.9187398,-1.8996885,"('distant', 'outgoing')",-1.9187398,-1.8996885,0.0190513
6,-1.989496,-1.9998505,"('distant', 'open')",-1.989496,-1.9998505,-0.0103545
7,0.028031854,0.10470678,"('insensitive', 'sensitive')",0.0280319,0.1047068,0.0766749
8,-0.016168512,-0.124681756,"('unaffectionate', 'affectionate')",-0.0161685,-0.1246818,-0.1085133
9,-0.2679117,-0.34104607,"('unaffectionate', 'caring')",-0.2679117,-0.3410461,-0.0731344
10,0.21403724,0.23493804,"('unsympathetic', 'sympathetic')",0.2140372,0.234938,0.0209008
11,1.0926541,1.0322902,"('unhelpful', 'helpful')",1.0926541,1.0322902,-0.0603639
12,-0.7439419,-0.71565324,"('unsupportive', 'supportive')",-0.7439419,-0.7156532,0.0282887
13,0.012316385,0.027700339,"('impolite', 'polite')",0.0123164,0.0277003,0.0153839
14,0.74670523,0.8391837,"('antisocial', 'social')",0.7467052,0.8391837,0.0924785
15,0.23616669,0.053561285,"('boring', 'funny')",0.2361667,0.0535613,-0.1826054
16,-0.29930863,-0.39746642,"('unpopular', 'popular')",-0.2993086,-0.3974664,-0.0981578
17,-0.2161582,-0.14927115,"('nasty', 'nice')",-0.2161582,-0.1492711,0.0668871
18,-0.7554731,-0.7090959,"('disagreeable', 'welcoming')",-0.7554731,-0.7090959,0.0463772
19,-1.6026914,-1.5924158,"('inhospitable', 'hospitable')",-1.6026914,-1.5924158,0.0102756
20,0.42176026,0.39533395,"('rough', 'thoughtful')",0.4217603,0.3953339,-0.0264264
21,0.7085749,0.83843404,"('immoral', 'moral')",0.7085749,0.838434,0.1298591
22,0.021196717,0.04494028,"('untrustworthy', 'trustworthy')",0.0211967,0.0449403,0.0237436
23,2.3836393,2.3684318,"('insincere', 'sincere')",2.3836393,2.3684318,-0.0152075
24,-0.019781359,-0.06912445,"('dishonest', 'honest')",-0.0197814,-0.0691245,-0.0493431
25,-0.11588339,-0.28051573,"('egoistic', 'altruistic')",-0.1158834,-0.2805157,-0.1646323
26,0.5539956,0.4531406,"('hardhearted', 'benevolent')",0.5539956,0.4531406,-0.100855
27,-0.21980344,-0.39910161,"('hardhearted', 'softhearted')",-0.2198034,-0.3991016,-0.1792982
28,0.7190425,0.6195675,"('disloyal', 'loyal')",0.7190425,0.6195675,-0.099475
29,-0.972201,-1.0967121,"('unfair', 'fair')",-0.972201,-1.0967121,-0.1245111
30,0.9376254,0.92039144,"('intolerant', 'tolerant')",0.9376254,0.9203914,-0.017234
31,-1.7410777,-1.7173418,"('evil', 'good')",-1.7410777,-1.7173418,0.0237359
32,1.3400164,1.1263059,"('unkind', 'kind')",1.3400164,1.1263059,-0.2137105
33,-0.2601839,-0.43046287,"('wrong', 'right')",-0.2601839,-0.4304629,-0.170279
34,1.620448,1.7370914,"('mean', 'honorable')",1.620448,1.7370914,0.1166434
35,-0.4970602,-0.83259237,"('corrupt', 'incorrupt')",-0.4970602,-0.8325924,-0.3355322
36,-0.85992265,-1.0365468,"('hostile', 'amicable')",-0.8599226,-1.0365468,-0.1766242
37,0.5497899,0.40253615,"('fake', 'genuine')",0.5497899,0.4025362,-0.1472537
38,-0.09560841,-0.13448717,"('untruthful', 'truthful')",-0.0956084,-0.1344872,-0.0388788
39,0.44921,0.5751389,"('exploitative', 'cooperative')",0.44921,0.5751389,0.1259289
40,-1.1876581,-1.3114954,"('stingy', 'generous')",-1.1876581,-1.3114954,-0.1238373
41,0.5525426,0.5734553,"('unforgiving', 'forgiving')",0.5525426,0.5734553,0.0209127
42,-0.29178026,-0.31053287,"('unreliable', 'reliable')",-0.2917803,-0.3105329,-0.0187526
43,-0.13960455,-0.05462282,"('irresponsible', 'responsible')",-0.1396046,-0.0546228,0.0849818
44,-0.37271702,-0.31877944,"('prejudiced', 'unprejudiced')",-0.372717,-0.3187794,0.0539376
45,-0.3525006,-0.15828757,"('incompetent', 'competent')",-0.3525006,-0.1582876,0.194213
46,-0.2636146,-0.13695961,"('uncompetitive', 'competitive')",-0.2636146,-0.1369596,0.126655
47,2.434551,2.5327284,"('stupid', 'smart')",2.434551,2.5327284,0.0981774
48,0.16167067,0.2718447,"('unintelligent', 'intelligent')",0.1616707,0.2718447,0.110174
49,-0.41300032,-0.19418325,"('unable', 'able')",-0.4130003,-0.1941832,0.2188171
50,0.42198476,0.2914198,"('clumsy', 'skillful')",0.4219848,0.2914198,-0.130565
51,-0.39134908,-0.51014936,"('uneducated', 'educated')",-0.3913491,-0.5101494,-0.1188003
52,-0.52016324,-0.76735246,"('irrational', 'rational')",-0.5201632,-0.7673525,-0.2471893
