,adient_male,adient_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.48386577,-0.6056475,"('unsociable', 'sociable')",-0.39788958,-0.51079845,-0.4408777,-0.558223,-0.1173453
1,-2.1711516,-2.2520401,"('unfriendly', 'friendly')",2.2156432,2.128625,0.0222458,-0.0617076,-0.0839534
2,0.7067861,0.6729864,"('unlikable', 'likable')",0.4796669,0.4994861,0.5932265,0.5862362,-0.0069903
3,-0.116983384,-0.053240392,"('repellent', 'pleasant')",-0.084621176,-0.0131093,-0.1008023,-0.0331748,0.0676275
4,-0.95608884,-0.89651394,"('disliked', 'liked')",-5.855533,-5.993643,-3.4058111,-3.4450784,-0.0392673
5,-1.5977825,-1.5932207,"('distant', 'outgoing')",0.2176321,0.23519883,-0.6900752,-0.6790109,0.0110643
6,-2.1347141,-2.1245646,"('distant', 'open')",0.15711562,0.17728855,-0.9887993,-0.9736381,0.0151612
7,0.41612354,0.41544473,"('insensitive', 'sensitive')",0.5786174,0.6319575,0.4973705,0.5237011,0.0263306
8,-1.4185643,-1.4216149,"('unaffectionate', 'affectionate')",1.2270021,1.0974401,-0.0957811,-0.1620874,-0.0663063
9,-1.3971528,-1.4196187,"('unaffectionate', 'caring')",1.4132224,1.3508327,0.0080348,-0.034393,-0.0424278
10,0.24059995,0.11844078,"('unsympathetic', 'sympathetic')",-0.37440753,-0.38093904,-0.0669038,-0.1312491,-0.0643453
11,0.09469756,0.051016938,"('unhelpful', 'helpful')",1.4041175,1.4562637,0.7494075,0.7536403,0.0042328
12,-0.30680326,-0.22011897,"('unsupportive', 'supportive')",-1.3587313,-1.3287702,-0.8327672,-0.7744446,0.0583226
13,0.16284494,0.011498151,"('impolite', 'polite')",-0.5732761,-0.5771139,-0.2052156,-0.2828079,-0.0775923
14,1.3336308,1.3075951,"('antisocial', 'social')",0.50884664,0.48536322,0.9212387,0.8964792,-0.0247595
15,-0.060450494,-0.125483,"('boring', 'funny')",0.13045986,0.0955219,0.0350047,-0.0149806,-0.0499853
16,-1.2636833,-1.178082,"('unpopular', 'popular')",-0.24351212,-0.22712171,-0.7535977,-0.7026019,0.0509958
17,-0.036678553,0.03730374,"('nasty', 'nice')",-0.7907661,-0.7694119,-0.4137223,-0.3660541,0.0476682
18,-0.2606264,-0.13741395,"('disagreeable', 'welcoming')",-0.6396467,-0.596589,-0.4501365,-0.3670015,0.083135
19,-1.8777727,-1.9560875,"('inhospitable', 'hospitable')",-0.18669042,-0.2080013,-1.0322316,-1.0820444,-0.0498128
20,0.45962983,0.4569269,"('rough', 'thoughtful')",1.0087154,0.98891586,0.7341726,0.7229214,-0.0112512
21,0.64102066,0.5914447,"('immoral', 'moral')",-1.0152631,-0.9606829,-0.1871212,-0.1846191,0.0025021
22,0.42340684,0.36345345,"('untrustworthy', 'trustworthy')",-0.6510511,-0.67635435,-0.1138221,-0.1564505,-0.0426284
23,0.60984105,0.4988526,"('insincere', 'sincere')",5.526656,5.548607,3.0682485,3.0237298,-0.0445187
24,0.12633948,-0.013350024,"('dishonest', 'honest')",0.6154596,0.53315234,0.3708996,0.2599012,-0.1109984
25,-0.80583334,-0.79749656,"('egoistic', 'altruistic')",1.397714,1.4113387,0.2959403,0.3069211,0.0109808
26,0.12406145,0.0015176712,"('hardhearted', 'benevolent')",2.3825607,2.1875577,1.253311,1.0945377,-0.1587733
27,-0.52641773,-0.6080159,"('hardhearted', 'softhearted')",0.76867795,0.5852015,0.1211301,-0.0114072,-0.1325373
28,-0.23420778,-0.26879466,"('disloyal', 'loyal')",1.1670724,1.0672451,0.4664323,0.3992252,-0.0672071
29,-0.89333725,-0.9819511,"('unfair', 'fair')",-0.6261041,-0.79211473,-0.7597207,-0.8870329,-0.1273122
30,0.9895456,0.9234807,"('intolerant', 'tolerant')",0.8113687,0.8395588,0.9004571,0.8815197,-0.0189374
31,-2.2641246,-2.1120183,"('evil', 'good')",-0.31952396,-0.31330284,-1.2918243,-1.2126606,0.0791637
32,0.33551565,0.06620012,"('unkind', 'kind')",1.0583165,0.82864285,0.696916,0.4474215,-0.2494945
33,-0.24129684,-0.2607675,"('wrong', 'right')",0.2641214,0.13386607,0.0114123,-0.0634507,-0.074863
34,-0.03640943,0.083900236,"('mean', 'honorable')",4.5547748,4.8523827,2.2591827,2.4681416,0.2089589
35,-1.1838989,-1.2512215,"('corrupt', 'incorrupt')",-0.34181935,-0.5105682,-0.7628591,-0.8808949,-0.1180358
36,-1.7069138,-1.6954579,"('hostile', 'amicable')",0.6138121,0.46596852,-0.5465509,-0.6147447,-0.0681938
37,0.8488205,0.8284642,"('fake', 'genuine')",0.81022036,0.79240197,0.8295205,0.8104331,-0.0190874
38,-0.8711688,-0.9303426,"('untruthful', 'truthful')",0.13484766,0.18560374,-0.3681606,-0.3723694,-0.0042088
39,0.8329998,0.89312446,"('exploitative', 'cooperative')",0.3567863,0.3008657,0.5948931,0.5969951,0.002102
40,0.4345095,0.44796222,"('stingy', 'generous')",-1.5902702,-1.7099266,-0.5778803,-0.6309822,-0.0531019
41,0.21850222,0.30247045,"('unforgiving', 'forgiving')",0.35982108,0.36914155,0.2891617,0.335806,0.0466443
42,0.61415416,0.5660321,"('unreliable', 'reliable')",-2.792066,-2.839289,-1.088956,-1.1366284,-0.0476724
43,0.0040288493,-0.06253995,"('irresponsible', 'responsible')",1.1439929,1.1536043,0.5740108,0.5455322,-0.0284786
44,0.29008353,0.24913086,"('prejudiced', 'unprejudiced')",-1.7047977,-1.7368143,-0.7073571,-0.7438417,-0.0364846
45,-0.20357749,-0.19705003,"('incompetent', 'competent')",0.5326612,0.5629229,0.1645419,0.1829364,0.0183945
46,0.20648678,0.19392665,"('uncompetitive', 'competitive')",-0.83110535,-0.88036513,-0.3123093,-0.3432193,-0.03091
47,-0.040877804,-0.00039384887,"('stupid', 'smart')",5.280291,5.5207467,2.6197066,2.7601764,0.1404698
48,-0.25143743,-0.17949311,"('unintelligent', 'intelligent')",-0.24765974,-0.20415072,-0.2495486,-0.1918219,0.0577267
49,-0.17656462,-0.064539544,"('unable', 'able')",-0.33795968,-0.21858522,-0.2572621,-0.1415624,0.1156997
50,0.15069795,0.15402459,"('clumsy', 'skillful')",-0.30513766,-0.43268088,-0.0772199,-0.1393282,-0.0621083
51,0.080960006,-0.13636729,"('uneducated', 'educated')",0.35202605,0.30704448,0.216493,0.0853386,-0.1311544
52,-1.1226591,-1.1451937,"('irrational', 'rational')",0.17797345,0.10279036,-0.4723428,-0.5212017,-0.0488589
53,-1.6529281,-1.6931925,"('uncreative', 'creative')",0.8203864,0.6995895,-0.4162709,-0.4968015,-0.0805306
54,-0.8600504,-1.0436087,"('incapable', 'capable')",1.1386266,1.0876571,0.1392881,0.0220242,-0.1172639
55,0.5352878,0.61079144,"('incompetent', 'clever')",-0.115423754,-0.025432087,0.209932,0.2926797,0.0827477
56,1.0235302,0.8531499,"('impractical', 'practical')",0.43729013,0.56701005,0.7304102,0.71008,-0.0203302
57,-0.29487282,-0.3927999,"('unimaginative', 'imaginative')",-1.7596962,-1.8136507,-1.0272845,-1.1032254,-0.0759409
58,-0.21097404,-0.19032733,"('undiscriminating', 'discriminating')",0.69519216,0.7285008,0.2421091,0.2690867,0.0269776
59,-0.7335408,-0.68762916,"('foolish', 'wise')",0.21994457,0.17174794,-0.2567981,-0.2579406,-0.0011425
60,1.2477387,1.2997528,"('inefficient', 'efficient')",-0.27800226,-0.071643986,0.4848682,0.6140544,0.1291862
61,-0.5559415,-0.69126743,"('illogical', 'logical')",0.58628255,0.3905455,0.0151705,-0.150361,-0.1655315
62,0.8785565,0.9675912,"('incompetent', 'brilliant')",0.41573834,0.5701952,0.6471474,0.7688932,0.1217458
63,0.09415493,0.088826984,"('unperceptive', 'insightful')",0.90485346,1.0064365,0.4995042,0.5476317,0.0481275
64,0.43599752,0.4379008,"('shy', 'confident')",-6.0286226,-6.0777874,-2.7963126,-2.8199432,-0.0236306
65,1.0023472,0.9507018,"('insecure', 'secure')",-0.05487321,0.0037193075,0.473737,0.4772106,0.0034736
66,-0.936405,-0.98782563,"('inactive', 'active')",0.7112261,0.5839614,-0.1125894,-0.2019321,-0.0893427
67,0.56797004,0.48678187,"('doubtful', 'determined')",-0.40984297,-0.39534855,0.0790635,0.0457167,-0.0333468
68,-0.58556664,-0.59937835,"('dependent', 'independent')",-1.0668573,-1.013418,-0.826212,-0.8063982,0.0198138
69,-0.5206467,-0.47530365,"('lazy', 'industrious')",-0.3328741,-0.4013271,-0.4267604,-0.4383154,-0.011555
70,0.67009795,0.5874151,"('lethargic', 'energetic')",0.094406664,0.13213344,0.3822523,0.3597743,-0.022478
71,-1.3997064,-1.3937986,"('diffident', 'self-confident')",0.28205076,0.22472002,-0.5588278,-0.5845393,-0.0257115
72,0.7558637,0.70262456,"('unambitious', 'ambitious')",0.63935065,0.61579365,0.6976072,0.6592091,-0.0383981
73,0.38086373,0.37676018,"('helpless', 'self-reliant')",-2.5715601,-2.5883908,-1.0953482,-1.1058153,-0.0104671
74,0.093118936,0.026192604,"('undedicated', 'dedicated')",0.72951114,0.68210083,0.411315,0.3541467,-0.0571683
75,-0.4847037,-0.5378267,"('meek', 'impulsive')",-0.9577761,-0.91564566,-0.7212399,-0.7267362,-0.0054963
76,0.92839855,0.9899153,"('anxious', 'daring')",-0.24744833,-0.19695228,0.3404751,0.3964815,0.0560064
77,-0.5650897,-0.40246597,"('unmotivated', 'motivated')",-1.2432418,-1.1051754,-0.9041657,-0.7538207,0.150345
78,-0.7019933,-0.59845185,"('nonresilient', 'resilient')",0.30884364,0.30702382,-0.1965748,-0.145714,0.0508608
79,-0.8381041,-0.9413861,"('wavering', 'unwavering')",0.104849935,0.09952095,-0.3666271,-0.4209326,-0.0543055
80,0.7671578,0.7236755,"('dominated', 'dominating')",-0.19782715,-0.12514044,0.2846653,0.2992675,0.0146022
81,1.3117402,1.155678,"('submissive', 'aggressive')",-0.86145514,-0.7227458,0.2251425,0.2164661,-0.0086764
82,0.02113165,-0.10837472,"('poor', 'rich')",5.6246595,5.7370176,2.8228955,2.8143215,-0.008574
83,-0.30374888,-0.31923717,"('powerless', 'powerful')",-0.88541543,-0.8146248,-0.5945821,-0.566931,0.0276511
84,0.06759772,0.07228523,"('inferior', 'superior')",0.32236442,0.35628846,0.1949811,0.2142868,0.0193057
85,-1.1735967,-1.1336243,"('insignificant', 'prestigious')",0.15498152,0.028087795,-0.5093076,-0.5527682,-0.0434606
86,-1.1348448,-1.218269,"('uninfluential', 'influential')",0.17229067,0.08709192,-0.481277,-0.5655885,-0.0843115
87,-0.01995646,-0.011314929,"('unsuccessful', 'successful')",1.3456494,1.3794081,0.6628464,0.6840466,0.0212002
88,-0.74354905,-0.8799783,"('low', 'eminent')",0.22031087,0.21997203,-0.2616191,-0.3300031,-0.068384
