,meta_male,meta_female,tuple,platforms_male,platforms_female,inc_male,inc_female,average_male,average_female,female-male
0,0.3321168,0.24223351,"('unsociable', 'sociable')",0.438365,0.4199708,-0.38721272,-0.45897356,0.1277564,0.0677436,-0.0600128
1,0.45460224,0.50161505,"('unfriendly', 'friendly')",1.1506652,1.0401402,1.9735032,1.8918103,1.1929235,1.1445219,-0.0484016
2,-0.24455795,-0.24296734,"('unlikable', 'likable')",-0.18071136,-0.21891434,0.5196666,0.5015009,0.0314658,0.0132064,-0.0182594
3,0.23147397,0.36034152,"('repellent', 'pleasant')",0.14896226,0.37144607,0.12559983,0.17050818,0.1686787,0.3007652,0.1320865
4,-0.8966051,-1.0083957,"('disliked', 'liked')",-0.8917122,-0.98618734,-6.1879935,-6.3735714,-2.6587702,-2.7893848,-0.1306146
5,-0.33552432,-0.25205633,"('distant', 'outgoing')",0.54129046,0.48865563,0.044048227,0.10048507,0.0832715,0.1123615,0.02909
6,-0.7252104,-0.6287211,"('distant', 'open')",0.54996496,0.51204586,0.59736633,0.66064596,0.140707,0.1813236,0.0406166
7,1.1225502,1.1436936,"('insensitive', 'sensitive')",0.8748631,1.0901607,0.49831045,0.57029384,0.8319079,0.9347161,0.1028082
8,-0.30775002,-0.29867455,"('unaffectionate', 'affectionate')",-0.22364376,-0.42602146,1.0754408,1.0764344,0.181349,0.1172461,-0.0641029
9,0.818893,0.81372935,"('unaffectionate', 'caring')",0.41440672,0.25663567,1.4669694,1.5181549,0.9000897,0.8628399,-0.0372498
10,0.7481658,0.7465051,"('unsympathetic', 'sympathetic')",-0.24694496,-0.09256828,-0.5771476,-0.5116837,-0.0253089,0.0474177,0.0727266
11,1.3774338,1.4277886,"('unhelpful', 'helpful')",1.1121676,1.2468207,2.0008993,2.083673,1.4968335,1.5860941,0.0892606
12,1.4359207,1.5533036,"('unsupportive', 'supportive')",0.9945209,1.0976247,-1.779332,-1.7614028,0.2170365,0.2965085,0.079472
13,0.70026386,0.6087349,"('impolite', 'polite')",0.20896682,0.201716,-0.37118798,-0.43290687,0.1793476,0.125848,-0.0534996
14,0.7220954,0.6882477,"('antisocial', 'social')",0.64677936,0.74808794,-0.66114366,-0.66020024,0.2359104,0.2587118,0.0228014
15,0.755129,0.6984864,"('boring', 'funny')",0.5123899,0.5044943,0.62814367,0.5940856,0.6318875,0.5990221,-0.0328654
16,-1.9847049,-2.041074,"('unpopular', 'popular')",-1.6708497,-1.7109184,0.078677416,0.12839553,-1.1922924,-1.2078656,-0.0155732
17,0.5077323,0.589883,"('nasty', 'nice')",-0.5253767,-0.47938296,-0.17283104,-0.086737886,-0.0634918,0.0079207,0.0714125
18,-0.69151103,-0.6096434,"('disagreeable', 'welcoming')",-0.05333345,-0.043869577,-0.33028024,-0.3150531,-0.3583749,-0.3228554,0.0355195
19,-0.55796367,-0.51234096,"('inhospitable', 'hospitable')",-1.0180521,-1.0145619,0.055560783,0.11381283,-0.5068183,-0.47103,0.0357883
20,0.74065703,0.73471576,"('rough', 'thoughtful')",-0.060343917,0.0028827153,0.8858495,0.8503258,0.5220542,0.5293081,0.0072539
21,1.215337,1.1792189,"('immoral', 'moral')",0.73711234,0.81972194,-0.7360769,-0.708435,0.4054575,0.4301686,0.0247111
22,0.73232293,0.6847951,"('untrustworthy', 'trustworthy')",0.8290044,0.86993456,-0.39725953,-0.4819583,0.3880226,0.3575905,-0.0304321
23,1.5816063,1.5841057,"('insincere', 'sincere')",1.2213826,1.3094168,5.762189,5.841097,2.8550593,2.9115397,0.0564804
24,0.975508,0.9770075,"('dishonest', 'honest')",-0.50680244,-0.5113848,0.8495261,0.83296174,0.4394105,0.4328615,-0.006549
25,-0.7712697,-0.71194,"('egoistic', 'altruistic')",0.55385035,0.43567586,1.8561214,1.8555357,0.5462341,0.5264239,-0.0198102
26,0.30375305,0.24428299,"('hardhearted', 'benevolent')",0.9083324,0.7628613,1.4446079,1.3213243,0.8855645,0.7761563,-0.1094082
27,0.3992338,0.50398487,"('hardhearted', 'softhearted')",0.823862,0.87395877,1.422557,1.4147304,0.8818843,0.9308914,0.0490071
28,0.43475232,0.2972527,"('disloyal', 'loyal')",0.6820601,0.5814614,1.3211888,1.2087498,0.8126671,0.6958213,-0.1168458
29,0.0804406,0.056363188,"('unfair', 'fair')",-0.19613606,-0.1850236,-0.33752185,-0.4231547,-0.1510724,-0.1839384,-0.032866
30,1.3109165,1.304903,"('intolerant', 'tolerant')",1.8674382,1.9465258,0.8031233,0.7936522,1.3271593,1.3483604,0.0212011
31,-1.5380121,-1.4013598,"('evil', 'good')",-0.32647085,-0.37533033,-0.5534568,-0.51884097,-0.8059799,-0.765177,0.0408029
32,-0.4155522,-0.5042933,"('unkind', 'kind')",-0.3116767,-0.34911245,0.99481636,0.88887465,0.0891958,0.011823,-0.0773728
33,-0.20842625,-0.24435346,"('wrong', 'right')",0.20676741,0.09924256,-0.3782922,-0.45333418,-0.1266504,-0.1994817,-0.0728313
34,0.81087685,0.97787833,"('mean', 'honorable')",-0.023056665,0.12741113,5.771717,5.951269,2.1865125,2.3521862,0.1656737
35,-1.310172,-1.3601947,"('corrupt', 'incorrupt')",-0.69210327,-0.8959513,0.14384708,0.035817023,-0.619476,-0.7401097,-0.1206337
36,-1.0340829,-0.9970456,"('hostile', 'amicable')",-1.0193816,-1.2215158,0.4679949,0.30482,-0.5284898,-0.6379138,-0.109424
37,0.7601308,0.8077356,"('fake', 'genuine')",0.019689936,0.039081767,0.2686252,0.32887506,0.349482,0.3918975,0.0424155
