,oracle_male,oracle_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.6014714,-0.7258377,"('unsociable', 'sociable')",-0.107411936,-0.19765386,-0.3544417,-0.4617458,-0.1073041
1,1.8484503,1.8893472,"('unfriendly', 'friendly')",1.300458,1.2305138,1.5744541,1.5599306,-0.0145235
2,1.0936817,1.0623492,"('unlikable', 'likable')",0.65021116,0.586432,0.8719465,0.8243906,-0.0475559
3,-0.82479054,-0.62359667,"('repellent', 'pleasant')",1.1914814,1.20021,0.1833454,0.2883067,0.1049613
4,0.20487003,0.24280787,"('disliked', 'liked')",-6.4784417,-6.7813635,-3.1367857,-3.2692778,-0.1324921
5,1.34635,1.3692265,"('distant', 'outgoing')",-0.6715602,-0.4412479,0.3373949,0.4639893,0.1265944
6,1.6032381,1.6605823,"('distant', 'open')",-0.7434434,-0.50706756,0.4298973,0.5767574,0.1468601
7,-0.28642637,-0.14645748,"('insensitive', 'sensitive')",0.33319432,0.45125917,0.023384,0.1524009,0.1290169
8,1.1039162,0.98451024,"('unaffectionate', 'affectionate')",0.123659395,0.12573963,0.6137878,0.5551249,-0.0586629
9,1.4707102,1.461992,"('unaffectionate', 'caring')",0.84488773,0.9543132,1.157799,1.2081527,0.0503537
10,-1.2904541,-1.2499218,"('unsympathetic', 'sympathetic')",-0.27343106,-0.36463475,-0.7819426,-0.8072783,-0.0253357
11,-0.4519583,-0.5618813,"('unhelpful', 'helpful')",2.1582685,2.194236,0.8531551,0.8161774,-0.0369777
12,0.9958305,1.1177521,"('unsupportive', 'supportive')",-1.6531655,-1.619532,-0.3286675,-0.25089,0.0777775
13,-1.441902,-1.609558,"('impolite', 'polite')",-0.81183684,-0.7983853,-1.1268694,-1.2039716,-0.0771022
14,-0.16481541,-0.10516172,"('antisocial', 'social')",0.1832243,0.08739648,0.0092044,-0.0088826,-0.018087
15,0.24077377,0.02754256,"('boring', 'funny')",-0.40066174,-0.30729604,-0.079944,-0.1398767,-0.0599327
16,0.37723675,0.31826824,"('unpopular', 'popular')",0.50666386,0.43375173,0.4419503,0.37601,-0.0659403
17,-0.53210914,-0.5437937,"('nasty', 'nice')",-0.40178663,-0.3766845,-0.4669479,-0.4602391,0.0067088
18,1.0740359,1.0956191,"('disagreeable', 'welcoming')",-0.305799,-0.2676548,0.3841184,0.4139822,0.0298638
19,0.25774634,0.20468818,"('inhospitable', 'hospitable')",-0.59294176,-0.503156,-0.1675977,-0.1492339,0.0183638
20,0.63383764,0.58323526,"('rough', 'thoughtful')",0.9124635,0.94478476,0.7731506,0.76401,-0.0091406
21,-0.1458874,-0.15736842,"('immoral', 'moral')",-0.40497866,-0.5010052,-0.275433,-0.3291868,-0.0537538
22,-0.49635252,-0.48119152,"('untrustworthy', 'trustworthy')",-0.48564517,-0.49355626,-0.4909989,-0.4873739,0.003625
23,0.38107002,0.42050844,"('insincere', 'sincere')",5.914465,6.1083913,3.1477675,3.2644498,0.1166823
24,0.6500494,0.7960265,"('dishonest', 'honest')",0.7340139,0.81223893,0.6920316,0.8041327,0.1121011
25,1.2653326,1.2947118,"('egoistic', 'altruistic')",1.1772077,1.1746141,1.2212701,1.234663,0.0133929
26,2.4955912,2.3501487,"('hardhearted', 'benevolent')",1.5631056,1.3190696,2.0293484,1.8346092,-0.1947392
27,0.16984136,0.12177156,"('hardhearted', 'softhearted')",0.6704293,0.78874594,0.4201353,0.4552588,0.0351235
28,-0.07913864,-0.12402566,"('disloyal', 'loyal')",0.89220047,0.82318085,0.4065309,0.3495776,-0.0569533
29,0.26330993,0.31153327,"('unfair', 'fair')",-0.15397555,-0.22030647,0.0546672,0.0456134,-0.0090538
30,0.5767308,0.50414455,"('intolerant', 'tolerant')",0.5844504,0.48441696,0.5805906,0.4942808,-0.0863098
31,0.0868853,0.14169417,"('evil', 'good')",-1.0620897,-1.009639,-0.4876022,-0.4339724,0.0536298
32,0.15527388,0.091252446,"('unkind', 'kind')",0.80487853,0.55272704,0.4800762,0.3219897,-0.1580865
33,1.4657604,1.4213145,"('wrong', 'right')",-0.51074314,-0.40532035,0.4775086,0.507997,0.0304884
34,0.75715387,0.9186442,"('mean', 'honorable')",5.3583536,5.6933913,3.0577538,3.3060179,0.2482641
35,0.30270764,0.21509972,"('corrupt', 'incorrupt')",-0.91786325,-0.82407486,-0.3075778,-0.3044876,0.0030902
36,1.1164387,1.1284778,"('hostile', 'amicable')",-0.41951048,-0.43930197,0.3484641,0.3445879,-0.0038762
37,-1.1843895,-1.1940346,"('fake', 'genuine')",-0.12727955,0.007321175,-0.6558345,-0.5933567,0.0624778
38,0.2289192,0.30964607,"('untruthful', 'truthful')",0.21526179,0.37692916,0.2220905,0.3432876,0.1211971
39,1.1457317,1.0120401,"('exploitative', 'cooperative')",0.29746786,0.23143907,0.7215998,0.6217396,-0.0998602
40,0.060339734,0.25920677,"('stingy', 'generous')",-1.6326901,-1.5911409,-0.7861752,-0.665967,0.1202082
41,-0.31439295,-0.2657934,"('unforgiving', 'forgiving')",-0.051121406,-0.082659155,-0.1827572,-0.1742263,0.0085309
42,-1.2012304,-1.1545837,"('unreliable', 'reliable')",-3.688129,-3.6988072,-2.4446797,-2.4266953,0.0179844
43,-0.4925806,-0.48802134,"('irresponsible', 'responsible')",0.2078726,0.20045304,-0.142354,-0.1437842,-0.0014302
44,-2.1521091,-2.275521,"('prejudiced', 'unprejudiced')",-1.6038663,-1.7145303,-1.8779877,-1.9950256,-0.1170379
45,-1.4855775,-1.3478949,"('incompetent', 'competent')",-0.14142007,-0.111901455,-0.8134987,-0.7298982,0.0836005
46,-0.7082469,-0.63580585,"('uncompetitive', 'competitive')",-0.3286487,-0.47113517,-0.5184478,-0.5534705,-0.0350227
47,-0.019583993,0.037600074,"('stupid', 'smart')",4.863316,5.1659007,2.4218659,2.6017504,0.1798845
48,0.59340906,0.6182933,"('unintelligent', 'intelligent')",0.6705341,0.62908,0.6319716,0.6236867,-0.0082849
49,-0.1831221,-0.26348454,"('unable', 'able')",-0.26197463,-0.16236135,-0.2225484,-0.2129229,0.0096255
50,-1.0645226,-1.0885602,"('clumsy', 'skillful')",-0.4561088,-0.43017817,-0.7603157,-0.7593692,0.0009465
51,-0.36147085,-0.42292714,"('uneducated', 'educated')",0.85529226,0.7339953,0.2469107,0.1555341,-0.0913766
52,1.4650284,1.3156748,"('irrational', 'rational')",-0.081938185,-0.14674759,0.6915451,0.5844636,-0.1070815
53,1.4593377,1.4593225,"('uncreative', 'creative')",0.5647969,0.4296988,1.0120673,0.9445106,-0.0675567
54,0.73006976,0.5174063,"('incapable', 'capable')",0.72679484,0.792232,0.7284323,0.6548191,-0.0736132
55,-0.45142117,-0.31978747,"('incompetent', 'clever')",0.7039336,0.67100006,0.1262562,0.1756063,0.0493501
56,-0.3764272,-0.37537175,"('impractical', 'practical')",-0.6603525,-0.6716443,-0.5183899,-0.523508,-0.0051181
57,-0.67727697,-0.7196508,"('unimaginative', 'imaginative')",-2.8527076,-3.051286,-1.7649922,-1.8854684,-0.1204762
58,0.29501304,0.3401529,"('undiscriminating', 'discriminating')",0.56223655,0.55696934,0.4286248,0.4485611,0.0199363
59,1.1865994,1.056598,"('foolish', 'wise')",-0.16923444,-0.04503131,0.5086825,0.5057833,-0.0028992
60,-0.2775214,-0.102459565,"('inefficient', 'efficient')",0.0910019,0.2490537,-0.0932598,0.0732971,0.1665569
61,2.2285686,2.085626,"('illogical', 'logical')",0.91006273,0.69717795,1.5693157,1.3914019,-0.1779138
62,-0.0017663958,0.04085054,"('incompetent', 'brilliant')",0.50433785,0.71635735,0.2512857,0.3786039,0.1273182
63,0.34493652,0.42600805,"('unperceptive', 'insightful')",0.6085675,0.72507083,0.476752,0.5755395,0.0987875
64,-0.86505246,-0.8582134,"('shy', 'confident')",-5.90715,-6.105127,-3.3861012,-3.4816701,-0.0955689
65,-0.6041289,-0.6375227,"('insecure', 'secure')",-0.11962363,-0.086783215,-0.3618762,-0.362153,-0.0002768
66,-0.29743478,-0.40418947,"('inactive', 'active')",0.24048524,0.26859096,-0.0284748,-0.0677993,-0.0393245
67,-0.6605102,-0.7844801,"('doubtful', 'determined')",-0.6280208,-0.6553963,-0.6442655,-0.7199382,-0.0756727
68,-0.055671215,-0.04257886,"('dependent', 'independent')",-0.65115917,-0.47760108,-0.3534152,-0.26009,0.0933252
69,0.0017566159,-0.08601263,"('lazy', 'industrious')",-1.2439821,-1.0335519,-0.6211127,-0.5597823,0.0613304
70,-1.8306967,-1.7610631,"('lethargic', 'energetic')",0.1204898,0.15817533,-0.8551034,-0.8014439,0.0536595
71,1.8787646,1.8790426,"('diffident', 'self-confident')",0.2697933,0.30874088,1.074279,1.0938917,0.0196127
72,0.70568806,0.8333918,"('unambitious', 'ambitious')",-0.74317175,-0.5885575,-0.0187418,0.1224172,0.141159
73,1.0582534,1.0464604,"('helpless', 'self-reliant')",-3.4618256,-3.3656259,-1.201786,-1.1595827,0.0422033
74,0.43153,0.48704565,"('undedicated', 'dedicated')",-0.20379914,-0.31322476,0.1138654,0.0869104,-0.026955
75,-1.1882505,-1.1892694,"('meek', 'impulsive')",-0.7761731,-0.6914949,-0.9822118,-0.9403821,0.0418297
76,-1.0720608,-0.924692,"('anxious', 'daring')",-0.3601042,-0.37059632,-0.7160825,-0.6476442,0.0684383
77,-0.44798008,-0.34749392,"('unmotivated', 'motivated')",-1.0646118,-0.85457194,-0.7562959,-0.6010329,0.155263
78,0.16166894,0.27375513,"('nonresilient', 'resilient')",0.1888013,0.26501846,0.1752351,0.2693868,0.0941517
79,0.19178385,0.13058117,"('wavering', 'unwavering')",-0.6033914,-0.5062698,-0.2058038,-0.1878443,0.0179595
80,-1.638073,-1.7209282,"('dominated', 'dominating')",-0.54871935,-0.5414015,-1.0933962,-1.1311648,-0.0377686
81,-1.7674806,-1.725081,"('submissive', 'aggressive')",-0.8248532,-0.8394725,-1.2961669,-1.2822767,0.0138902
82,-0.23343268,-0.14751366,"('poor', 'rich')",6.0036945,6.08438,2.8851309,2.9684331,0.0833022
83,1.1050487,0.9773544,"('powerless', 'powerful')",-0.50909066,-0.6066349,0.297979,0.1853597,-0.1126193
84,1.4250169,1.2826477,"('inferior', 'superior')",1.066965,1.0956198,1.245991,1.1891338,-0.0568572
85,2.7617245,2.6914716,"('insignificant', 'prestigious')",-0.2523357,-0.34213912,1.2546943,1.1746662,-0.0800281
86,0.9042771,0.8766573,"('uninfluential', 'influential')",0.29285437,0.050914582,0.5985657,0.4637859,-0.1347798
87,0.26204273,0.105464846,"('unsuccessful', 'successful')",1.1736465,1.1992837,0.7178446,0.6523743,-0.0654703
88,0.6506583,0.56837094,"('low', 'eminent')",-0.50759476,-0.6644745,0.0715318,-0.0480518,-0.1195836
