,rohm_male,rohm_female,tuple,&_male,&_female,haas_male,haas_female,co_male,co_female,average_male,average_female,female-male
0,-2.2849958,-2.464123,"('unsociable', 'sociable')",-1.0524416,-1.1588888,-0.5934882,-0.7925183,-0.3312549,-0.4505456,-1.0655451,-1.216519,-0.1509739
1,1.2635792,1.0398271,"('unfriendly', 'friendly')",-0.4006502,-0.54943275,1.5744941,1.3793495,1.9416049,1.766646,1.0947571,0.9090974,-0.1856597
2,0.99332845,1.0117166,"('unlikable', 'likable')",0.8596209,0.85829675,0.55613416,0.58985645,1.0107486,1.1218753,0.8549581,0.8954363,0.0404782
3,-2.3705215,-2.4018033,"('repellent', 'pleasant')",-0.71652,-0.7955351,-2.1784272,-2.1933365,-0.026744906,-0.025133114,-1.3230534,-1.3539519,-0.0308985
4,1.4308978,1.2886807,"('disliked', 'liked')",1.7672863,1.7068696,1.6985147,1.5673039,-6.732523,-6.7962184,-0.458956,-0.5583411,-0.0993851
5,2.2587926,2.245754,"('distant', 'outgoing')",1.3021623,1.3804988,2.7532234,2.7478538,0.15059838,0.21137977,1.6161942,1.6463716,0.0301774
6,2.39986,2.3958232,"('distant', 'open')",1.3224754,1.3843962,2.2906709,2.313249,0.42629656,0.46767807,1.6098257,1.6402867,0.030461
7,-2.1861491,-2.2757404,"('insensitive', 'sensitive')",-2.0227923,-2.0441873,-0.89154154,-0.91097623,-0.4464335,-0.46715963,-1.3867291,-1.424516,-0.0377869
8,0.70897496,0.55418056,"('unaffectionate', 'affectionate')",-0.029435731,-0.046953365,1.5604041,1.4698998,1.1955748,1.0512251,0.8588795,0.757088,-0.1017915
9,0.50615776,0.32546106,"('unaffectionate', 'caring')",-0.23807378,-0.3264116,1.1675341,1.0994108,1.468666,1.3495364,0.726071,0.6119992,-0.1140718
10,-3.6168134,-3.7991488,"('unsympathetic', 'sympathetic')",-2.3996665,-2.568123,-2.9682348,-3.0604134,-0.8301019,-0.95918655,-2.4537041,-2.5967178,-0.1430137
11,-2.3387616,-2.4895718,"('unhelpful', 'helpful')",-2.258153,-2.3392189,-1.1764317,-1.1933637,1.3678515,1.3707775,-1.1013737,-1.1628442,-0.0614705
12,-1.2770195,-1.3655146,"('unsupportive', 'supportive')",0.0012127683,0.0377201,1.0169777,0.98564905,-2.073739,-2.0541024,-0.583142,-0.599062,-0.01592
13,-3.2671978,-3.3401818,"('impolite', 'polite')",-2.3246322,-2.331058,-1.8857746,-1.942122,-0.6238087,-0.67998874,-2.0253534,-2.0733376,-0.0479842
14,-2.5806425,-2.6767073,"('antisocial', 'social')",-1.5530051,-1.5982103,-1.664987,-1.8210611,-0.6940657,-0.7680343,-1.623175,-1.7160033,-0.0928283
15,1.154057,1.132623,"('boring', 'funny')",0.61324024,0.5888593,0.7410671,0.7330038,0.56599116,0.5817344,0.7685889,0.7590551,-0.0095338
16,1.2593306,1.1876595,"('unpopular', 'popular')",1.2055801,1.2097062,-0.32815868,-0.39482903,0.17220761,0.07193833,0.5772399,0.5186187,-0.0586212
17,-1.1950302,-1.1392673,"('nasty', 'nice')",-0.12649886,-0.0040178895,-1.5125023,-1.3951285,-0.58026534,-0.52750283,-0.8535742,-0.7664791,0.0870951
18,0.38594007,0.34471533,"('disagreeable', 'welcoming')",0.3167643,0.38552892,0.6098864,0.52346575,-0.71946317,-0.7881058,0.1482819,0.1164011,-0.0318808
19,0.76863253,0.76696026,"('inhospitable', 'hospitable')",0.17491165,0.22223808,1.1024846,1.1227597,-0.25324157,-0.16193382,0.4481968,0.4875061,0.0393093
20,-0.17924252,-0.20481363,"('rough', 'thoughtful')",1.1314094,1.0670679,0.62324214,0.64212286,0.961033,0.8968231,0.6341105,0.6003001,-0.0338104
21,-2.5041432,-2.693005,"('immoral', 'moral')",-1.201247,-1.3501611,-2.9147108,-3.0456414,-1.3717995,-1.4024075,-1.9979751,-2.1228037,-0.1248286
22,-1.3994861,-1.4733711,"('untrustworthy', 'trustworthy')",-0.8682198,-1.0213156,-1.9102222,-2.012146,-1.1238846,-1.1795701,-1.3254532,-1.4216007,-0.0961475
23,-1.6718806,-1.8708458,"('insincere', 'sincere')",-2.1856601,-2.3190787,-0.56441975,-0.65824574,5.2724266,5.1173635,0.2126166,0.0672984,-0.1453182
24,-1.4733341,-1.5403361,"('dishonest', 'honest')",-2.85051,-2.9230857,-1.2790742,-1.3725326,0.2911187,0.21849008,-1.3279499,-1.4043661,-0.0764162
25,1.0244441,1.0472939,"('egoistic', 'altruistic')",0.79337287,0.77951294,1.2677723,1.2658067,1.4919652,1.4356167,1.1443887,1.1320575,-0.0123312
26,0.6401577,0.50971085,"('hardhearted', 'benevolent')",0.66463524,0.5231997,1.5459718,1.3745697,2.068568,1.9470856,1.2298331,1.0886414,-0.1411917
27,-0.3230352,-0.3722005,"('hardhearted', 'softhearted')",-1.8185627,-1.7776169,-0.100295804,-0.1496144,0.8745562,0.7391374,-0.3418344,-0.3900736,-0.0482392
28,-1.2370231,-1.4773538,"('disloyal', 'loyal')",-1.497065,-1.7026247,-0.57528174,-0.7992376,0.74954647,0.5715183,-0.6399558,-0.8519244,-0.2119686
29,0.6292294,0.57374895,"('unfair', 'fair')",0.11240027,0.05467791,0.5353953,0.47831425,-0.7122433,-0.7358311,0.1411954,0.0927275,-0.0484679
30,-2.4946434,-2.5713115,"('intolerant', 'tolerant')",-3.342092,-3.4178874,-1.262269,-1.292522,-0.24219877,-0.23469341,-1.8353009,-1.8791035,-0.0438026
31,1.4116225,1.4931675,"('evil', 'good')",1.067157,1.1584063,1.0683471,1.0936363,-0.5183772,-0.5157381,0.7571874,0.8073679,0.0501805
32,-1.3491745,-1.4847578,"('unkind', 'kind')",-1.7006469,-1.7930773,-1.8095726,-1.9359621,0.5851942,0.37726176,-1.06855,-1.2091339,-0.1405839
33,1.9836396,1.8867437,"('wrong', 'right')",0.85626876,0.8785987,2.3019407,2.2492747,-0.076092936,-0.072858445,1.2664391,1.2354397,-0.0309994
34,-0.68796414,-0.68659765,"('mean', 'honorable')",-0.41645336,-0.3643161,0.23547187,0.24831595,5.0758605,5.145432,1.0517287,1.0857085,0.0339798
35,3.1597447,3.1868887,"('corrupt', 'incorrupt')",1.9411008,1.9180394,2.0826266,2.1182802,0.21551399,0.11574782,1.8497465,1.8347391,-0.0150074
36,1.8938391,1.784322,"('hostile', 'amicable')",2.0134554,1.931287,1.8086933,1.6714671,0.94028676,0.7542215,1.6640686,1.5353245,-0.1287441
37,-1.0363774,-1.0330676,"('fake', 'genuine')",-0.88903147,-0.84058654,-0.67329425,-0.7128623,-0.01437426,-0.046138033,-0.6532694,-0.6581636,-0.0048942
