,meta_male,meta_female,tuple,platforms_male,platforms_female,inc_male,inc_female,average_male,average_female,female-male
0,0.35532376,0.24971154,"('unsociable', 'sociable')",0.49768075,0.45201993,-0.24045728,-0.36771172,0.2041824,0.1113399,-0.0928425
1,0.19038156,0.2228603,"('unfriendly', 'friendly')",1.1953024,1.0845897,1.7306302,1.5938661,1.0387713,0.9671054,-0.0716659
2,-0.22173253,-0.17278242,"('unlikable', 'likable')",-0.110359475,-0.087211326,0.6184277,0.68869823,0.0954452,0.1429015,0.0474563
3,0.13084145,0.28676614,"('repellent', 'pleasant')",-0.050252557,0.17115775,0.016998664,0.08538519,0.0325292,0.181103,0.1485738
4,-0.89264065,-1.011629,"('disliked', 'liked')",-0.6942962,-0.76096535,-5.849667,-6.0741167,-2.478868,-2.6155704,-0.1367024
5,-0.36830276,-0.32163286,"('distant', 'outgoing')",0.62195486,0.58567274,0.17022298,0.18280597,0.1412917,0.1489486,0.0076569
6,-0.7429487,-0.6893355,"('distant', 'open')",0.73945415,0.72397184,0.7322245,0.7447544,0.24291,0.2597969,0.0168869
7,1.1079408,1.1183997,"('insensitive', 'sensitive')",0.76969934,0.9569713,0.014693856,0.052901424,0.630778,0.7094242,0.0786462
8,-0.24848509,-0.26030526,"('unaffectionate', 'affectionate')",-0.014726743,-0.1845143,0.81165963,0.7982002,0.1828159,0.1177935,-0.0650224
9,0.85992795,0.8556727,"('unaffectionate', 'caring')",0.6152485,0.4961122,1.3723344,1.418438,0.9491703,0.9234076,-0.0257627
10,0.7730447,0.7920276,"('unsympathetic', 'sympathetic')",-0.28310075,-0.16791776,-0.6675711,-0.63509965,-0.0592091,-0.0036633,0.0555458
11,1.5535433,1.6091983,"('unhelpful', 'helpful')",1.1505617,1.2859821,2.0212762,2.123897,1.575127,1.6730258,0.0978988
12,1.4101715,1.5454538,"('unsupportive', 'supportive')",0.95988667,1.0774995,-1.9162378,-1.9006,0.1512734,0.2407845,0.0895111
13,0.72443354,0.631006,"('impolite', 'polite')",0.17054404,0.12510043,-0.43324926,-0.46895656,0.1539094,0.0957166,-0.0581928
14,0.7508597,0.71691835,"('antisocial', 'social')",0.4860746,0.56633425,-0.7376249,-0.7416299,0.1664365,0.1805409,0.0141044
