,genzyme_male,genzyme_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.4989952,-1.6649492,"('unsociable', 'sociable')",-0.11061747,-0.20838127,-0.8048064,-0.9366652,-0.1318588
1,0.39855784,0.1268467,"('unfriendly', 'friendly')",1.6939313,1.4883938,1.0462446,0.8076202,-0.2386244
2,0.20298782,0.13196813,"('unlikable', 'likable')",0.7681199,0.7225138,0.4855539,0.427241,-0.0583129
3,-1.9212997,-1.8483146,"('repellent', 'pleasant')",0.54504424,0.57393134,-0.6881278,-0.6371917,0.0509361
4,0.4435775,0.40707326,"('disliked', 'liked')",-6.859867,-6.990912,-3.2081449,-3.2919192,-0.0837743
5,1.3520025,1.2007109,"('distant', 'outgoing')",-0.21702164,-0.23665039,0.5674905,0.4820302,-0.0854603
6,1.2018658,1.0275342,"('distant', 'open')",-0.14671801,-0.20696045,0.5275739,0.4102869,-0.117287
7,-1.5136915,-1.5071568,"('insensitive', 'sensitive')",0.23714197,0.28146136,-0.6382748,-0.6128477,0.0254271
8,-0.004527343,-0.18167251,"('unaffectionate', 'affectionate')",0.8190419,0.71944195,0.4072573,0.2688847,-0.1383726
9,-0.6262681,-0.7907465,"('unaffectionate', 'caring')",1.2945787,1.2919537,0.3341553,0.2506036,-0.0835517
10,-3.0980697,-3.1460686,"('unsympathetic', 'sympathetic')",-0.5939081,-0.6332416,-1.8459889,-1.8896551,-0.0436662
11,-1.3655809,-1.4046352,"('unhelpful', 'helpful')",1.7186624,1.7529386,0.1765407,0.1741517,-0.002389
12,-0.89086676,-0.9542131,"('unsupportive', 'supportive')",-2.0709305,-2.0683274,-1.4808986,-1.5112703,-0.0303717
13,-1.745308,-1.8391169,"('impolite', 'polite')",-0.6687003,-0.59481204,-1.2070042,-1.2169645,-0.0099603
14,-1.5135396,-1.4198155,"('antisocial', 'social')",-0.1196596,-0.16650516,-0.8165996,-0.7931603,0.0234393
15,0.5880179,0.5124525,"('boring', 'funny')",0.27925313,0.29405034,0.4336355,0.4032514,-0.0303841
16,0.41281086,0.4423181,"('unpopular', 'popular')",0.6468636,0.5675401,0.5298373,0.5049291,-0.0249082
17,-0.17995234,-0.21394902,"('nasty', 'nice')",-0.31113246,-0.29012683,-0.2455424,-0.2520379,-0.0064955
18,0.45167282,0.37709963,"('disagreeable', 'welcoming')",-0.37513053,-0.4934948,0.0382711,-0.0581976,-0.0964687
19,-0.05500649,-0.25119066,"('inhospitable', 'hospitable')",-0.44949183,-0.45834532,-0.2522492,-0.354768,-0.1025188
20,-0.13640852,-0.11229101,"('rough', 'thoughtful')",0.9973662,0.955209,0.4304788,0.421459,-0.0090198
21,-1.2167801,-1.3076977,"('immoral', 'moral')",-0.7416821,-0.684903,-0.9792311,-0.9963003,-0.0170692
22,-1.2371734,-1.2355396,"('untrustworthy', 'trustworthy')",-1.1654301,-1.0906509,-1.2013018,-1.1630952,0.0382066
23,-1.8306329,-1.9572772,"('insincere', 'sincere')",6.0261464,6.088653,2.0977569,2.0656879,-0.032069
24,-1.503708,-1.5207539,"('dishonest', 'honest')",0.6716495,0.7198857,-0.4160292,-0.4004341,0.0155951
25,0.9014171,0.85620034,"('egoistic', 'altruistic')",1.2909733,1.1386544,1.0961952,0.9974273,-0.0987679
26,0.18117024,0.015533421,"('hardhearted', 'benevolent')",1.5497322,1.3765217,0.8654512,0.6960276,-0.1694236
27,-0.39662763,-0.3422086,"('hardhearted', 'softhearted')",1.0797545,1.0055544,0.3415634,0.3316729,-0.0098905
28,-1.0827057,-1.1764143,"('disloyal', 'loyal')",1.1429442,1.0583624,0.0301192,-0.0590259,-0.0891451
29,-0.22569776,-0.24036145,"('unfair', 'fair')",-0.4738736,-0.58679765,-0.3497857,-0.4135796,-0.0637939
30,-1.0738742,-1.150131,"('intolerant', 'tolerant')",0.87722963,0.8291057,-0.0983223,-0.1605127,-0.0621904
31,0.90079105,0.8854796,"('evil', 'good')",-0.5171889,-0.63472646,0.1918011,0.1253766,-0.0664245
32,-0.2029845,-0.27592584,"('unkind', 'kind')",0.6010014,0.4416657,0.1990084,0.0828699,-0.1161385
33,1.0039113,0.8207499,"('wrong', 'right')",-0.43350956,-0.46244195,0.2852008,0.179154,-0.1060468
34,-0.41325998,-0.43084598,"('mean', 'honorable')",5.677029,5.8641796,2.6318846,2.7166667,0.0847821
35,1.4838023,1.4497508,"('corrupt', 'incorrupt')",-0.24000224,-0.2619395,0.6219,0.5939056,-0.0279944
36,0.916461,0.71414745,"('hostile', 'amicable')",0.11318937,0.02158016,0.5148252,0.3678638,-0.1469614
37,-0.59593433,-0.57433736,"('fake', 'genuine')",-0.16002175,-0.09851333,-0.377978,-0.3364253,0.0415527
38,-0.94386977,-1.0156912,"('untruthful', 'truthful')",0.13566476,0.21977097,-0.4041025,-0.3979601,0.0061424
39,0.3252935,0.28536662,"('exploitative', 'cooperative')",0.31218138,0.27131099,0.3187374,0.2783388,-0.0403986
40,-0.08686428,-0.02677018,"('stingy', 'generous')",-1.7206453,-1.7959397,-0.9037548,-0.911355,-0.0076002
41,-0.8246965,-0.9264731,"('unforgiving', 'forgiving')",0.022769105,-0.08157163,-0.4009637,-0.5040224,-0.1030587
42,-0.5176502,-0.46007136,"('unreliable', 'reliable')",-3.6822176,-3.7004545,-2.0999339,-2.0802629,0.019671
43,-1.5168091,-1.5917723,"('irresponsible', 'responsible')",0.3084818,0.28112435,-0.6041636,-0.655324,-0.0511604
44,0.6088658,0.7035089,"('prejudiced', 'unprejudiced')",-1.6048138,-1.707848,-0.497974,-0.5021695,-0.0041955
45,-2.126807,-2.12596,"('incompetent', 'competent')",-0.106006145,-0.15278631,-1.1164066,-1.1393732,-0.0229666
46,-1.6276147,-1.6478642,"('uncompetitive', 'competitive')",-1.1525927,-1.1224387,-1.3901037,-1.3851514,0.0049523
47,-0.0975122,-0.095492445,"('stupid', 'smart')",5.7264223,5.9140296,2.814455,2.9092686,0.0948136
48,0.060841393,-0.022604477,"('unintelligent', 'intelligent')",1.0459143,1.0533078,0.5533779,0.5153517,-0.0380262
49,0.47850403,0.46878946,"('unable', 'able')",-0.14759636,-1.1498574e-05,0.1654538,0.234389,0.0689352
50,0.4561533,0.45703915,"('clumsy', 'skillful')",-0.063632555,-0.14637166,0.1962604,0.1553337,-0.0409267
51,-0.9087879,-0.9890636,"('uneducated', 'educated')",0.38955587,0.3278345,-0.259616,-0.3306146,-0.0709986
52,1.0086857,0.7861019,"('irrational', 'rational')",0.3959828,0.2867842,0.7023343,0.5364431,-0.1658912
53,-0.8698877,-1.0366406,"('uncreative', 'creative')",0.6861746,0.57170177,-0.0918566,-0.2324694,-0.1406128
