,federal_male,federal_female,tuple,realty_male,realty_female,investment_male,investment_female,tr_male,tr_female,average_male,average_female,female-male
0,-0.20050324,-0.25781244,"('unsociable', 'sociable')",-1.315047,-1.4244351,0.41959858,0.32048282,0.036024313,-0.06277865,-0.2649818,-0.3561358,-0.091154
1,-0.4652157,-0.5106301,"('unfriendly', 'friendly')",-0.35577446,-0.30676094,-0.060721874,-0.06761692,1.2304431,1.2582015,0.0871828,0.0932984,0.0061156
2,0.6813003,0.74719644,"('unlikable', 'likable')",0.7833108,0.8864106,1.7536993,1.9037297,0.37629873,0.4304363,0.8986523,0.9919433,0.093291
3,0.02123324,0.06746409,"('repellent', 'pleasant')",-0.8884627,-0.83543676,1.0982326,1.191947,0.9158192,0.9276193,0.2867056,0.3378984,0.0511928
4,-0.47841495,-0.49832886,"('disliked', 'liked')",0.9017805,0.90022224,-0.43057644,-0.39755365,-7.825495,-7.8671722,-1.9581764,-1.9657081,-0.0075317
5,-0.7073253,-0.69085044,"('distant', 'outgoing')",0.72601914,0.81581295,-0.19173944,-0.17122898,-0.10727314,-0.016458575,-0.0700797,-0.0156813,0.0543984
6,-0.5785266,-0.5351446,"('distant', 'open')",0.7732378,0.87628525,-0.12453477,-0.084307805,0.21555406,0.32193962,0.0714326,0.1446931,0.0732605
7,0.7991529,0.79657984,"('insensitive', 'sensitive')",-0.48979905,-0.47143525,2.0915,2.1706488,1.0623927,1.1018071,0.8658116,0.8994001,0.0335885
8,-0.24615103,-0.22018732,"('unaffectionate', 'affectionate')",-0.11990003,-0.064891115,-0.85653114,-0.8463719,0.8354546,0.86712795,-0.0967819,-0.0660806,0.0307013
9,0.73986787,0.75674915,"('unaffectionate', 'caring')",0.014897335,0.025970878,0.85951245,0.8527653,1.4834133,1.5295976,0.7744228,0.7912707,0.0168479
10,0.8753687,0.9057002,"('unsympathetic', 'sympathetic')",-2.2283874,-2.29097,1.0349092,1.0816135,0.66715217,0.6729633,0.0872607,0.0923267,0.005066
11,0.9529162,0.9849766,"('unhelpful', 'helpful')",-0.9041869,-0.9471538,1.0415062,1.0719501,1.9778101,2.01142,0.7670114,0.7802982,0.0132868
12,1.602666,1.6884699,"('unsupportive', 'supportive')",0.25958124,0.33010235,1.4795758,1.6084375,-1.603394,-1.540759,0.4346073,0.5215627,0.0869554
13,0.30512288,0.24490237,"('impolite', 'polite')",-0.7957624,-0.89204603,1.4896053,1.4140416,0.058537863,0.01042527,0.2643759,0.1943308,-0.0700451
14,1.3519281,1.304998,"('antisocial', 'social')",-0.7530857,-0.78918415,1.9059546,1.9349906,0.03490555,-0.08389235,0.6349256,0.591728,-0.0431976
15,0.28104207,0.21943781,"('boring', 'funny')",0.9853148,0.9772802,0.044443764,0.054088563,0.24127442,0.16548112,0.3880187,0.3540719,-0.0339468
16,-1.3638809,-1.385459,"('unpopular', 'popular')",0.8215331,0.79590416,-0.9499996,-0.95072895,-0.5434718,-0.4397786,-0.5089548,-0.4950156,0.0139392
17,-0.12317705,-0.072426766,"('nasty', 'nice')",0.6528757,0.73061913,-0.31946102,-0.2642934,-0.08063148,-0.0060521383,0.0324015,0.0969617,0.0645602
18,0.19050832,0.2235087,"('disagreeable', 'welcoming')",0.25209543,0.349617,0.42193067,0.5309819,-0.44267106,-0.4037401,0.1054658,0.1750919,0.0696261
19,-0.39704186,-0.32347474,"('inhospitable', 'hospitable')",-0.5180246,-0.44417655,-1.619734,-1.5447505,-0.18447618,-0.113132924,-0.6798192,-0.6063837,0.0734355
20,0.30219242,0.29919147,"('rough', 'thoughtful')",-0.1864887,-0.12928048,0.5368879,0.5665993,0.3700797,0.33902475,0.2556678,0.2688838,0.013216
21,0.86969703,0.8397769,"('immoral', 'moral')",-0.8277304,-0.8445845,1.7014145,1.7613142,-0.15810202,-0.16612634,0.3963197,0.397595,0.0012753
22,0.28213567,0.26471165,"('untrustworthy', 'trustworthy')",-1.3578275,-1.3427167,-0.44254205,-0.30241847,-0.14502649,-0.22149542,-0.4158151,-0.4004797,0.0153354
23,1.4973565,1.4671865,"('insincere', 'sincere')",-0.6593719,-0.69697165,1.9476613,1.9356964,7.0699153,7.070792,2.4638903,2.4441757,-0.0197146
24,1.4949793,1.5045161,"('dishonest', 'honest')",-0.5873445,-0.5761121,0.7064514,0.7776507,1.2316179,1.151775,0.711426,0.7144574,0.0030314
25,-0.30682734,-0.3637085,"('egoistic', 'altruistic')",0.47903723,0.50762063,0.22796787,0.19790378,0.81760645,0.8192942,0.304446,0.2902775,-0.0141685
26,1.6516881,1.6314545,"('hardhearted', 'benevolent')",1.1114619,1.1263034,1.5090755,1.5961283,0.48399407,0.5039344,1.1890548,1.2144551,0.0254003
27,0.64757407,0.66512614,"('hardhearted', 'softhearted')",-0.15896253,-0.094838716,0.66472656,0.6699923,1.2224647,1.1646137,0.5939507,0.6012233,0.0072726
28,1.1517999,1.0346051,"('disloyal', 'loyal')",-0.58802545,-0.70664436,0.51760036,0.40939373,0.8711797,0.8537079,0.4881386,0.3977656,-0.090373
29,-0.5428261,-0.54025096,"('unfair', 'fair')",-0.7097405,-0.68270904,-1.1050067,-1.0875552,-0.09198833,-0.18424088,-0.6123904,-0.623689,-0.0112986
30,1.2556261,1.27833,"('intolerant', 'tolerant')",-0.8200733,-0.8415595,1.3530759,1.3731447,0.9189155,0.8381339,0.676886,0.6620123,-0.0148737
31,-0.722396,-0.6079736,"('evil', 'good')",0.5664413,0.71695995,-1.7260773,-1.625231,-1.3863766,-1.2712392,-0.8171022,-0.6968709,0.1202313
32,1.229968,1.1634938,"('unkind', 'kind')",-0.8557053,-0.90423286,0.7399763,0.7635975,1.2658796,1.2496426,0.5950297,0.5681252,-0.0269045
33,0.53769344,0.4807524,"('wrong', 'right')",1.5483459,1.5214856,1.005025,0.89527977,-0.03847167,-0.07844351,0.7631482,0.7047685,-0.0583797
34,0.19210118,0.29903117,"('mean', 'honorable')",-0.1665287,-0.024556538,0.33388162,0.45661137,5.182049,5.248009,1.3853757,1.4947739,0.1093982
35,-1.9678932,-2.0370483,"('corrupt', 'incorrupt')",1.2461044,1.2377982,-1.9952166,-2.0995038,-0.91542155,-0.9465934,-0.9081067,-0.9613369,-0.0532302
36,-1.6396888,-1.6498703,"('hostile', 'amicable')",1.5390393,1.5707502,-0.73015577,-0.8419904,-0.6968821,-0.68795365,-0.3819219,-0.402266,-0.0203441
37,-0.18850146,-0.14046527,"('fake', 'genuine')",-0.87393856,-0.864592,0.046295993,0.008983121,0.5685421,0.52789277,-0.1119005,-0.1170454,-0.0051449
38,0.5607436,0.60417134,"('untruthful', 'truthful')",0.4187318,0.43048376,0.86759454,0.9346719,0.09343807,0.13571943,0.485127,0.5262616,0.0411346
39,1.7993675,1.8541973,"('exploitative', 'cooperative')",0.14809826,0.19952914,0.23215649,0.35244462,0.20600015,0.1487986,0.5964056,0.6387424,0.0423368
40,1.2425845,1.224903,"('stingy', 'generous')",0.51966906,0.5324084,1.4375799,1.4575257,-2.1477594,-2.1995785,0.2630185,0.2538146,-0.0092039
41,1.155835,1.2013313,"('unforgiving', 'forgiving')",-0.7678571,-0.75717795,0.48261896,0.5737433,-0.0532245,-0.06369166,0.2043431,0.2385512,0.0342081
42,1.2090375,1.240884,"('unreliable', 'reliable')",0.2765046,0.32033464,0.58736706,0.75154924,-2.5844405,-2.593247,-0.1278828,-0.0701197,0.0577631
43,1.5184329,1.565939,"('irresponsible', 'responsible')",-1.4367837,-1.3721604,0.704546,0.84011334,0.97836274,0.95840544,0.4411395,0.4980744,0.0569349
44,-0.84641063,-0.80290645,"('prejudiced', 'unprejudiced')",0.36227322,0.40057087,0.10070266,0.13065004,-1.0562168,-1.0656319,-0.3599129,-0.3343294,0.0255835
45,0.65415835,0.70515233,"('incompetent', 'competent')",-2.1772413,-2.1789677,-0.42224672,-0.31208274,-0.15585016,-0.1832726,-0.525295,-0.4922927,0.0330023
46,0.44621563,0.49246067,"('uncompetitive', 'competitive')",-1.9394481,-1.9553568,1.2494135,1.2769324,-0.8976325,-0.93169045,-0.2853629,-0.2794136,0.0059493
47,0.8659086,0.904505,"('stupid', 'smart')",-0.25000367,-0.18692075,0.6598161,0.73123735,5.639265,5.7066927,1.7287465,1.7888786,0.0601321
