,block_male,block_female,tuple,h_male,h_female,&_male,&_female,r_male,r_female,inc_male,inc_female,average_male,average_female,female-male
0,0.14455032,0.058386087,"('unsociable', 'sociable')",-0.5111104,-0.6715199,-0.056647122,-0.21216244,1.1167644,0.92549837,-0.03959398,-0.13699602,0.1307926,-0.0073588,-0.1381514
1,-0.9500634,-1.0500733,"('unfriendly', 'friendly')",-1.7844305,-1.869096,-0.9212089,-0.88109237,-1.0450368,-1.0365281,1.8588977,1.7636274,-0.5683684,-0.6146325,-0.0462641
2,0.76129717,0.7213194,"('unlikable', 'likable')",0.5819615,0.63250816,1.3532858,1.4452624,1.9228743,1.9668535,0.51823604,0.54313517,1.027531,1.0618157,0.0342847
3,0.7333443,0.934153,"('repellent', 'pleasant')",-0.47464362,-0.42419216,-0.7458072,-0.70515156,1.7265338,1.7437763,0.2786674,0.3627844,0.303619,0.382274,0.078655
4,-1.3326043,-1.4285594,"('disliked', 'liked')",0.64003634,0.61132044,-0.16442083,-0.25960115,-0.2390171,-0.38056892,-6.035148,-6.2664,-1.4262308,-1.5447618,-0.118531
5,-1.9715552,-2.0248873,"('distant', 'outgoing')",0.36960012,0.34820703,0.23943736,0.38866016,-0.24214998,-0.14389735,0.016839348,-0.04305485,-0.3175657,-0.2949944,0.0225713
6,-2.1915236,-2.2149796,"('distant', 'open')",0.26202798,0.23268026,0.5156904,0.7775529,-0.992326,-0.8907783,0.41683617,0.3766582,-0.397859,-0.3437733,0.0540857
7,1.3817117,1.4485868,"('insensitive', 'sensitive')",-0.21724805,-0.1889321,-0.5796008,-0.6275434,0.80922383,0.7790345,0.8729676,0.89741147,0.4534108,0.4617115,0.0083007
8,-0.12161865,-0.23767042,"('unaffectionate', 'affectionate')",-0.87054914,-0.8488053,-0.9409085,-0.8683148,-1.009353,-0.9588703,1.0694221,0.9796405,-0.3746014,-0.3868041,-0.0122027
9,-0.051655333,-0.06632935,"('unaffectionate', 'caring')",-1.1529502,-1.131478,-0.8939773,-0.8609713,0.32208878,0.362342,1.3731984,1.3528774,-0.0806591,-0.0687118,0.0119473
10,1.155688,1.2420943,"('unsympathetic', 'sympathetic')",-0.9478957,-0.99713314,-1.0352166,-1.1523772,1.4734945,1.2819935,-0.3585635,-0.30200157,0.0575014,0.0145152,-0.0429862
11,0.96234524,1.1026647,"('unhelpful', 'helpful')",-0.20884547,-0.1608418,-1.0108179,-1.0931463,1.5584292,1.5088327,1.8285844,1.9033036,0.6259391,0.6521626,0.0262235
12,1.05448,1.252355,"('unsupportive', 'supportive')",-0.011052705,0.13370574,-0.34708482,-0.21508782,0.35311747,0.35313413,-1.5212678,-1.494933,-0.0943616,0.0058348,0.1001964
13,-0.16410486,-0.14970547,"('impolite', 'polite')",-0.8859602,-0.92230207,-0.28648224,-0.295503,0.9366292,0.9088341,-0.7142587,-0.68170077,-0.2228354,-0.2280755,-0.0052401
14,1.456709,1.4096713,"('antisocial', 'social')",0.58047384,0.4109108,0.09905046,-0.06184087,0.9417254,0.80825484,-0.42762476,-0.47597337,0.5300668,0.4182045,-0.1118623
15,0.09660138,-0.051418714,"('boring', 'funny')",0.74622023,0.6555494,0.7111752,0.5956317,0.08545839,0.10845869,0.6681186,0.59015965,0.4615148,0.3796761,-0.0818387
16,-2.0655823,-2.0939991,"('unpopular', 'popular')",-0.06875299,-0.02480657,0.19490944,0.28651226,0.34302348,0.33363405,0.6694624,0.63698417,-0.185388,-0.172335,0.013053
17,-0.63953036,-0.5552147,"('nasty', 'nice')",-0.60759026,-0.48063084,-0.109166205,-0.055480603,-0.12125786,-0.054055862,-0.52425724,-0.47897992,-0.4003604,-0.3248724,0.075488
18,-1.0820799,-0.9787643,"('disagreeable', 'welcoming')",-1.4688512,-1.3295766,0.053360432,0.3189838,-0.99192655,-0.9866873,-0.5182051,-0.6222509,-0.8015405,-0.7196591,0.0818814
19,-1.0073823,-0.9502684,"('inhospitable', 'hospitable')",-0.7232777,-0.6931566,-0.83839023,-0.6711567,-0.28070477,-0.13225591,-0.08387979,-0.042939335,-0.586727,-0.4979554,0.0887716
20,0.42694238,0.4576052,"('rough', 'thoughtful')",-1.1405295,-1.1257578,-0.19645765,-0.15532549,0.0016164649,-0.054982077,0.9927535,0.9577115,0.016865,0.0158503,-0.0010147
21,0.99091196,1.1140901,"('immoral', 'moral')",0.14505796,0.11501867,0.35403818,0.28986594,1.5050672,1.3963078,-0.5774165,-0.4859136,0.4835318,0.4858738,0.002342
22,0.7974753,0.835052,"('untrustworthy', 'trustworthy')",-0.075721964,-0.088083014,0.76370645,0.79069364,0.33358157,0.3021478,-0.75465184,-0.8064883,0.2128779,0.2066644,-0.0062135
23,1.1050885,1.1950896,"('insincere', 'sincere')",-1.6900988,-1.6685349,-0.9164527,-0.9951922,1.7923255,1.7074039,5.8334727,5.8306565,1.2248671,1.2138845,-0.0109826
24,0.35617143,0.40850303,"('dishonest', 'honest')",-0.50404197,-0.53775644,-0.36348277,-0.29740387,0.7267732,0.64316756,0.62761194,0.6112881,0.1686064,0.1655597,-0.0030467
25,-1.0380204,-1.0651686,"('egoistic', 'altruistic')",-1.0169014,-0.9697318,-0.23960976,-0.14541544,-0.2931677,-0.19079676,1.351145,1.335009,-0.2473108,-0.2072208,0.04009
26,0.2927571,0.23222291,"('hardhearted', 'benevolent')",0.10610558,0.071175426,1.1887538,1.1464111,-0.962716,-1.0712695,1.8540125,1.8188722,0.4957826,0.4394824,-0.0563002
27,0.37616986,0.41551647,"('hardhearted', 'softhearted')",-0.2605805,-0.24585292,-1.3818636,-1.2371261,-0.49146095,-0.42364168,1.3375803,1.20903,-0.084031,-0.0564148,0.0276162
28,-0.3612771,-0.42067635,"('disloyal', 'loyal')",-0.7794462,-0.87587136,-1.034764,-1.1760464,-1.0331432,-1.2259431,0.9544501,0.84888184,-0.4508361,-0.569931,-0.1190949
29,-0.5330862,-0.6121066,"('unfair', 'fair')",0.3438989,0.20841755,0.13277322,0.16967642,0.14833823,0.17726724,-0.67065847,-0.8075087,-0.1157469,-0.1728508,-0.0571039
30,0.57233834,0.55395097,"('intolerant', 'tolerant')",-0.503996,-0.52538025,-0.604872,-0.6925308,1.3534454,1.2543298,1.2822179,1.1951741,0.4198267,0.3571088,-0.0627179
31,-1.5761755,-1.5142727,"('evil', 'good')",-0.98651624,-0.9017718,-0.24235535,-0.06730415,-1.6566094,-1.5340424,-0.73139596,-0.86173177,-1.0386105,-0.9758245,0.062786
32,0.49439275,0.5086215,"('unkind', 'kind')",-0.37288988,-0.42208812,0.077297986,0.050442968,0.74597454,0.69937086,0.6482988,0.5572511,0.3186148,0.2787197,-0.0398951
33,-0.6327713,-0.6625868,"('wrong', 'right')",0.38664868,0.36051542,0.42097187,0.5138198,0.6183482,0.7363101,-0.5183259,-0.59346765,0.0549743,0.0709182,0.0159439
34,-0.5021458,-0.37256035,"('mean', 'honorable')",-0.86963737,-0.76039064,-0.510375,-0.33233923,0.45628422,0.498972,5.990327,6.150795,0.9128906,1.0368954,0.1240048
