,mouser_male,mouser_female,tuple,average_male,average_female,female-male
0,0.4722018,0.25703835,"('unsociable', 'sociable')",0.4722018,0.2570384,-0.2151634
1,0.028834336,-0.07873313,"('unfriendly', 'friendly')",0.0288343,-0.0787331,-0.1075674
2,0.012769349,-0.10242217,"('unlikable', 'likable')",0.0127693,-0.1024222,-0.1151915
3,-0.34584564,-0.25877783,"('repellent', 'pleasant')",-0.3458456,-0.2587778,0.0870678
4,-3.720365,-3.8196611,"('disliked', 'liked')",-3.720365,-3.8196611,-0.0992961
5,-1.4414767,-1.25124,"('distant', 'outgoing')",-1.4414767,-1.25124,0.1902367
6,-1.6146644,-1.4927626,"('distant', 'open')",-1.6146644,-1.4927626,0.1219018
7,1.311004,1.1346563,"('insensitive', 'sensitive')",1.311004,1.1346563,-0.1763477
8,0.25882873,0.33495983,"('unaffectionate', 'affectionate')",0.2588287,0.3349598,0.0761311
9,0.4864794,0.5161602,"('unaffectionate', 'caring')",0.4864794,0.5161602,0.0296808
10,0.9182527,0.6616602,"('unsympathetic', 'sympathetic')",0.9182527,0.6616602,-0.2565925
11,1.6598263,1.5914433,"('unhelpful', 'helpful')",1.6598263,1.5914433,-0.068383
12,-0.8717452,-0.9128686,"('unsupportive', 'supportive')",-0.8717452,-0.9128686,-0.0411234
13,0.66395026,0.5568146,"('impolite', 'polite')",0.6639503,0.5568146,-0.1071357
14,0.8112527,0.68607366,"('antisocial', 'social')",0.8112527,0.6860737,-0.125179
15,1.0917375,1.0642104,"('boring', 'funny')",1.0917375,1.0642104,-0.0275271
16,-0.5806565,-0.77859277,"('unpopular', 'popular')",-0.5806565,-0.7785928,-0.1979363
17,-0.017521758,-0.030504324,"('nasty', 'nice')",-0.0175218,-0.0305043,-0.0129825
18,-1.0662279,-1.0303073,"('disagreeable', 'welcoming')",-1.0662279,-1.0303073,0.0359206
19,-0.7568135,-0.65553576,"('inhospitable', 'hospitable')",-0.7568135,-0.6555358,0.1012777
20,0.3907452,0.42594936,"('rough', 'thoughtful')",0.3907452,0.4259494,0.0352042
21,0.22675563,0.35788405,"('immoral', 'moral')",0.2267556,0.357884,0.1311284
22,0.14572069,-0.02578695,"('untrustworthy', 'trustworthy')",0.1457207,-0.0257869,-0.1715076
23,3.2699428,3.112528,"('insincere', 'sincere')",3.2699428,3.1125281,-0.1574147
24,0.6774176,0.57038695,"('dishonest', 'honest')",0.6774176,0.5703869,-0.1070307
25,-0.06057861,0.025078755,"('egoistic', 'altruistic')",-0.0605786,0.0250788,0.0856574
26,0.80185544,0.54710466,"('hardhearted', 'benevolent')",0.8018554,0.5471047,-0.2547507
27,1.0598391,0.87646574,"('hardhearted', 'softhearted')",1.0598391,0.8764657,-0.1833734
28,0.9724498,0.85821956,"('disloyal', 'loyal')",0.9724498,0.8582196,-0.1142302
29,-0.26122165,-0.30618456,"('unfair', 'fair')",-0.2612216,-0.3061846,-0.044963
30,0.9517479,0.9686026,"('intolerant', 'tolerant')",0.9517479,0.9686026,0.0168547
31,-1.5542048,-1.6152852,"('evil', 'good')",-1.5542048,-1.6152852,-0.0610804
32,0.86835486,0.5555234,"('unkind', 'kind')",0.8683549,0.5555234,-0.3128315
