,accenture_male,accenture_female,tuple,plc_male,plc_female,ireland_male,ireland_female,average_male,average_female,female-male
0,-1.2552396,-1.1877028,"('unsociable', 'sociable')",-0.5742746,-0.6473229,-0.5971303,-0.6037816,-0.8088815,-0.8129357,-0.0040542
1,-0.16795816,-0.094681546,"('unfriendly', 'friendly')",0.5763999,0.2806394,2.1410043,2.1170573,0.8498154,0.7676717,-0.0821437
2,0.83210987,0.8544861,"('unlikable', 'likable')",1.0716783,1.0564535,1.1613253,1.2162538,1.0217045,1.0423978,0.0206933
3,-0.99201405,-0.88147604,"('repellent', 'pleasant')",-0.5441426,-0.39557126,-0.022025585,0.03269376,-0.5193941,-0.4147845,0.1046096
4,0.20997873,0.18624549,"('disliked', 'liked')",0.50376636,0.24563709,-4.636879,-4.486341,-1.3077113,-1.3514862,-0.0437749
5,-0.2004897,-0.18605712,"('distant', 'outgoing')",-0.14714958,-0.3726434,0.33727747,0.34390017,-0.0034539,-0.0716001,-0.0681462
6,-0.89767337,-0.84093744,"('distant', 'open')",-0.5456743,-0.7332978,0.75518125,0.75198376,-0.2293888,-0.2740838,-0.044695
7,-0.55936724,-0.5413397,"('insensitive', 'sensitive')",0.29828572,0.38089824,0.6906585,0.7608818,0.1431923,0.2001468,0.0569545
8,-0.57485175,-0.58030325,"('unaffectionate', 'affectionate')",0.1326049,-0.0517082,1.1725229,1.08358,0.2434253,0.1505228,-0.0929025
9,-0.72681904,-0.76131076,"('unaffectionate', 'caring')",0.54290706,0.35950556,1.7581309,1.6986685,0.5247397,0.4322878,-0.0924519
10,-0.73403686,-0.71755856,"('unsympathetic', 'sympathetic')",-0.8031172,-0.7276947,0.3360765,0.4273546,-0.4003592,-0.3392996,0.0610596
11,-1.0718949,-1.1261874,"('unhelpful', 'helpful')",-0.53769785,-0.42467907,1.3715287,1.3899994,-0.0793546,-0.0536224,0.0257322
12,-0.66587555,-0.6359218,"('unsupportive', 'supportive')",0.5871147,0.5935693,-0.7200039,-0.6154621,-0.2662549,-0.2192715,0.0469834
13,-0.6386576,-0.60975325,"('impolite', 'polite')",-0.5702859,-0.42933786,-0.124424085,-0.155642,-0.4444559,-0.3982444,0.0462115
14,-0.309207,-0.25642404,"('antisocial', 'social')",1.1506174,1.2329637,-0.53761387,-0.5255694,0.1012655,0.1503234,0.0490579
15,0.30504766,0.29854405,"('boring', 'funny')",-0.31426567,-0.30954087,1.2632583,1.2563608,0.4180135,0.4151213,-0.0028922
16,0.14821608,0.20476651,"('unpopular', 'popular')",-1.0645757,-1.1086694,0.34209907,0.3256606,-0.1914202,-0.1927474,-0.0013272
17,0.22740808,0.2618552,"('nasty', 'nice')",-1.4319518,-1.4157999,-0.26658592,-0.23832771,-0.4903766,-0.4640908,0.0262858
18,-0.9888743,-0.88295686,"('disagreeable', 'welcoming')",-1.371995,-1.4171501,0.3060147,0.31153494,-0.6849515,-0.6628574,0.0220941
19,-1.2546109,-1.1813357,"('inhospitable', 'hospitable')",-1.4083415,-1.5056262,-0.19407168,-0.16444457,-0.9523414,-0.9504689,0.0018725
20,0.26513764,0.2870985,"('rough', 'thoughtful')",1.0823814,1.1315122,0.07859468,0.1418383,0.4753712,0.5201497,0.0447785
21,-0.6044397,-0.52851427,"('immoral', 'moral')",-0.729533,-0.5561576,-0.70657235,-0.58309615,-0.6801817,-0.5559227,0.124259
22,-0.5848504,-0.523127,"('untrustworthy', 'trustworthy')",0.11265051,0.09915926,-0.1567752,-0.10634889,-0.2096583,-0.1767722,0.0328861
23,-0.66777605,-0.60017246,"('insincere', 'sincere')",-0.6288823,-0.5939806,5.362988,5.2461658,1.3554433,1.3506708,-0.0047725
24,-0.6843049,-0.7141758,"('dishonest', 'honest')",-0.28702724,-0.26494053,2.023751,1.9833385,0.3508063,0.3347407,-0.0160656
25,0.30267084,0.41169664,"('egoistic', 'altruistic')",0.5009232,0.37511808,1.6515458,1.6160467,0.81838,0.8009538,-0.0174262
26,0.1904047,0.16323918,"('hardhearted', 'benevolent')",2.425894,2.3298123,1.0416253,0.89586693,1.219308,1.1296395,-0.0896685
27,-0.27958542,-0.32991824,"('hardhearted', 'softhearted')",-0.58941066,-0.6890263,0.9793533,0.82177484,0.0367857,-0.0657232,-0.1025089
28,-0.2739338,-0.2914792,"('disloyal', 'loyal')",-0.27733257,-0.379649,1.8123484,1.7839116,0.4203606,0.3709278,-0.0494328
29,-0.6264346,-0.614879,"('unfair', 'fair')",-0.6581862,-0.7692586,-0.78387487,-0.8767109,-0.6894986,-0.7536162,-0.0641176
30,0.3076085,0.34917286,"('intolerant', 'tolerant')",0.748826,0.77582407,0.4005501,0.41058648,0.4856615,0.5118611,0.0261996
31,-0.8259542,-0.72297806,"('evil', 'good')",0.15329501,0.0036579045,-0.55707437,-0.53939754,-0.4099112,-0.4195726,-0.0096614
32,-0.10985556,-0.08041672,"('unkind', 'kind')",0.27895457,0.2403905,0.8744602,0.8027361,0.3478531,0.3209033,-0.0269498
33,0.37568575,0.33698928,"('wrong', 'right')",0.26711857,0.15085767,0.012599703,-0.034058545,0.218468,0.1512628,-0.0672052
34,0.14265534,0.22925022,"('mean', 'honorable')",-0.18636908,-0.08228506,3.6085181,3.5331562,1.1882681,1.2267071,0.038439
35,0.5865331,0.5045631,"('corrupt', 'incorrupt')",-0.6760006,-0.8518762,-0.072843716,-0.13453144,-0.0541037,-0.1606148,-0.1065111
36,0.049373776,0.07510297,"('hostile', 'amicable')",0.010131456,-0.38368443,0.5004082,0.3988163,0.1866378,0.0300783,-0.1565595
37,-0.42166573,-0.36987385,"('fake', 'genuine')",0.47749206,0.4976481,-0.124040425,-0.11172887,-0.022738,0.0053485,0.0280865
38,-0.5774026,-0.60559714,"('untruthful', 'truthful')",-0.36504835,-0.4498174,0.79185957,0.7856786,-0.0501971,-0.089912,-0.0397149
39,-0.4737478,-0.5021135,"('exploitative', 'cooperative')",1.0743662,1.2302731,0.25756675,0.2849233,0.2860617,0.3376943,0.0516326
40,-0.16241013,-0.16993685,"('stingy', 'generous')",0.067251116,-0.12904967,-0.41624078,-0.34849125,-0.1704666,-0.2158259,-0.0453593
41,-0.8499925,-0.80096364,"('unforgiving', 'forgiving')",-0.21831746,-0.3315917,0.41929105,0.4255388,-0.2163397,-0.2356722,-0.0193325
42,1.0127546,1.0534637,"('unreliable', 'reliable')",0.78890425,0.8661925,-2.2474117,-2.0941389,-0.1485843,-0.0581609,0.0904234
43,-1.1493711,-1.1492571,"('irresponsible', 'responsible')",0.64921016,0.75535965,0.5858865,0.5772218,0.0285752,0.0611081,0.0325329
44,0.13591804,0.13887131,"('prejudiced', 'unprejudiced')",-0.46193373,-0.4292083,-1.5575823,-1.536887,-0.627866,-0.6090747,0.0187913
45,-0.79093206,-0.6785279,"('incompetent', 'competent')",0.46206877,0.46169972,0.46706793,0.5026685,0.0460682,0.0952801,0.0492119
46,-0.61533743,-0.54079014,"('uncompetitive', 'competitive')",0.57421863,0.6992538,-0.6349886,-0.53175664,-0.2253691,-0.124431,0.1009381
47,0.1220551,0.20675173,"('stupid', 'smart')",0.48882693,0.54689556,3.9807963,3.8540542,1.5305595,1.5359004,0.0053409
48,-0.31532606,-0.26298073,"('unintelligent', 'intelligent')",-0.13442945,-0.047490507,-0.12911719,-0.06194966,-0.1929576,-0.1241403,0.0688173
