,burlington_male,burlington_female,tuple,northern_male,northern_female,santa_male,santa_female,fe_male,fe_female,cp_male,cp_female,average_male,average_female,female-male
0,-0.7749181,-0.8915717,"('unsociable', 'sociable')",-0.48873708,-0.49988157,-1.6898309,-1.7429173,-1.4389008,-1.5283452,-0.3229704,-0.17611209,-0.9430715,-0.9677656,-0.0246941
1,-0.6279346,-0.47554278,"('unfriendly', 'friendly')",-0.33254603,-0.43798888,-0.67673683,-0.7516668,0.73871416,0.6332852,1.7229393,1.3483547,0.1648872,0.0632883,-0.1015989
2,-0.66116107,-0.57163984,"('unlikable', 'likable')",0.049139414,0.20529984,0.22739011,0.3529899,0.7565257,0.90146935,0.57624215,0.63706756,0.1896273,0.3050374,0.1154101
3,-0.2860114,-0.38002878,"('repellent', 'pleasant')",-0.23231095,-0.23224713,-0.599486,-0.5288443,-0.76128876,-0.73952454,0.39990932,0.625874,-0.2958375,-0.2509542,0.0448833
4,0.46546566,0.4979469,"('disliked', 'liked')",-0.048336565,-0.2562108,0.14417133,0.025121683,0.7558477,0.6415264,-7.77101,-7.997006,-1.2907723,-1.4177243,-0.126952
5,0.27687165,0.44832045,"('distant', 'outgoing')",-0.12197836,-0.23406056,0.7503521,0.7281463,0.7085285,0.6390728,-0.48933083,-0.7134808,0.2248886,0.1735996,-0.051289
6,0.040006712,0.2003369,"('distant', 'open')",0.024914071,-0.13425528,1.107185,1.1121695,1.3078479,1.2234826,0.1992377,-0.07221918,0.5358383,0.4659029,-0.0699354
7,0.229999,0.17259021,"('insensitive', 'sensitive')",-0.57999885,-0.38918093,-0.96203065,-0.8803389,-0.83388907,-0.7461165,0.8037474,0.9013228,-0.2684344,-0.1883447,0.0800897
8,-0.62235874,-0.3983074,"('unaffectionate', 'affectionate')",0.060726956,0.017839983,-0.4725325,-0.47779614,0.6059843,0.5757439,1.1051295,0.8752717,0.1353899,0.1185504,-0.0168395
9,0.42291147,0.6013619,"('unaffectionate', 'caring')",0.125742,0.09228837,-0.4317024,-0.4307232,0.19113788,0.14523853,1.7070837,1.5202173,0.4030345,0.3856766,-0.0173579
10,-0.029967662,-0.18354607,"('unsympathetic', 'sympathetic')",-0.8084918,-0.9120696,-2.125561,-2.1217678,-1.6140497,-1.6799414,0.44703537,0.67780316,-0.826207,-0.8439043,-0.0176973
11,0.28185967,0.22890091,"('unhelpful', 'helpful')",-0.5306684,-0.4820094,-1.1412916,-1.0862579,-0.92277926,-0.9117142,1.8925111,1.9209146,-0.0840737,-0.0660332,0.0180405
12,1.0111816,1.0648404,"('unsupportive', 'supportive')",0.14616352,0.2572459,-0.86255395,-0.7959568,-0.7442729,-0.72674316,-1.5715582,-1.5540571,-0.404208,-0.3509341,0.0532739
13,-0.009917136,-0.10963303,"('impolite', 'polite')",-0.7768092,-0.5342623,-0.9101054,-0.8456785,-1.2697928,-1.1844971,-0.22066641,-0.042948373,-0.6374582,-0.5434039,0.0940543
14,-0.7985126,-0.8018381,"('antisocial', 'social')",-0.8753707,-0.6623835,-2.5484853,-2.4610982,-1.407844,-1.364859,-0.53881586,-0.25475687,-1.2338057,-1.1089871,0.1248186
15,-0.45036796,-0.4273474,"('boring', 'funny')",0.008206535,-0.017715499,0.26005512,0.23675165,0.3707154,0.39821425,0.30257568,0.108094275,0.098237,0.0595995,-0.0386375
16,-0.17941897,-0.17183028,"('unpopular', 'popular')",0.645881,0.42601624,1.1428577,1.0892739,0.94835573,0.83424306,0.10950801,-0.04531506,0.5334367,0.4264776,-0.1069591
17,-0.31099367,-0.34637523,"('nasty', 'nice')",-0.2215592,-0.17631164,0.91833514,1.0087395,0.124043085,0.13439895,-0.11371425,-0.043828562,0.0792222,0.1153246,0.0361024
18,-1.3615353,-1.2128086,"('disagreeable', 'welcoming')",-0.34469426,-0.17059714,0.6179142,0.7853404,0.15992151,0.24030821,-0.62301373,-0.6947856,-0.3102815,-0.2105085,0.099773
19,-0.4524479,-0.3071664,"('inhospitable', 'hospitable')",-0.5606811,-0.6130998,-0.39564845,-0.36969966,-0.29808608,-0.22493513,-0.9208674,-0.9778485,-0.5255462,-0.4985499,0.0269963
20,-0.78439856,-0.7087022,"('rough', 'thoughtful')",-0.98848665,-0.82511914,-0.36678952,-0.25050914,-0.57786334,-0.4726305,0.38990802,0.459017,-0.465526,-0.3595888,0.1059372
21,-0.31279036,-0.38667995,"('immoral', 'moral')",-0.16376635,-0.09711152,-1.6700392,-1.6228085,-1.3659356,-1.3025848,-0.68491596,-0.3296493,-0.8394895,-0.7477667,0.0917228
22,-0.7671012,-0.7214163,"('untrustworthy', 'trustworthy')",-1.0079511,-0.90346164,-0.5506774,-0.4990084,-1.004686,-0.9402698,-0.8299888,-0.5780447,-0.8320809,-0.7284401,0.1036408
23,-0.23538603,-0.26679146,"('insincere', 'sincere')",-1.3684518,-1.304731,-0.99516565,-0.9345791,-1.4042854,-1.4075933,6.39889,6.4432683,0.4791202,0.5059147,0.0267945
24,0.23906225,0.40623847,"('dishonest', 'honest')",-0.86586833,-0.6231198,-0.43626606,-0.36717418,-0.5752074,-0.47329378,1.115418,1.129296,-0.1045723,0.0143893,0.1189616
25,-0.014995307,0.05599925,"('egoistic', 'altruistic')",1.4028095,1.3336167,1.1827533,1.0717947,1.5897206,1.5149865,1.0296257,0.78213954,1.0379827,0.9517074,-0.0862753
26,0.2639396,0.29444292,"('hardhearted', 'benevolent')",0.51614785,0.4759067,-0.5092858,-0.5837147,0.49264038,0.42330968,1.0923939,0.87473536,0.3711672,0.296936,-0.0742312
27,-0.59265965,-0.45349714,"('hardhearted', 'softhearted')",-0.62121224,-0.39550108,0.014391772,0.14769578,-0.4573716,-0.34398502,1.22705,1.1976054,-0.0859604,0.0304636,0.116424
28,0.46941265,0.35441506,"('disloyal', 'loyal')",-0.16866909,-0.32971126,-0.30557618,-0.37541115,0.057528235,-0.10883949,1.2236708,1.0203868,0.2552733,0.112168,-0.1431053
29,-0.12955637,-0.17662734,"('unfair', 'fair')",-0.16919534,-0.14344469,0.7449342,0.7741848,0.2565261,0.27002633,-0.42659914,-0.4393342,0.0552219,0.056961,0.0017391
30,-0.2118892,-0.23334195,"('intolerant', 'tolerant')",-1.1895994,-1.0183055,-1.1798424,-1.1394814,-1.2853196,-1.2324904,0.38880342,0.5984089,-0.6955694,-0.6050421,0.0905273
31,-1.0117174,-0.7606979,"('evil', 'good')",-0.43500936,-0.41210815,0.3025661,0.36611396,0.58746266,0.6791526,-1.2712646,-1.4162116,-0.3655925,-0.3087502,0.0568423
32,0.3640708,0.3354979,"('unkind', 'kind')",-0.36580843,-0.24044076,-0.5867438,-0.5756802,-0.57059383,-0.59948725,1.183761,1.1971377,0.0049371,0.0234055,0.0184684
33,0.20715109,0.19894952,"('wrong', 'right')",1.0608246,1.067313,0.98488575,0.9010814,1.1168184,1.0681838,0.27795246,0.08345239,0.7295265,0.663796,-0.0657305
34,-0.46545607,-0.27612048,"('mean', 'honorable')",-0.40823403,-0.321903,-1.0172136,-0.99072105,-0.7841397,-0.7553495,4.643563,4.697633,0.3937039,0.4707078,0.0770039
35,-0.5551238,-0.47437572,"('corrupt', 'incorrupt')",-0.12585035,-0.20710962,1.802739,1.7446872,0.7414293,0.6732055,-0.8775954,-1.1598395,0.1971198,0.1153136,-0.0818062
36,-0.822746,-0.6461132,"('hostile', 'amicable')",-0.1053818,-0.27204955,0.091820344,-0.00032452494,0.62479967,0.5010678,-0.42874777,-0.68400985,-0.1280511,-0.2202859,-0.0922348
37,-0.03549137,-0.03812644,"('fake', 'genuine')",-0.103777036,0.08548954,-0.020379592,0.14057297,0.028668918,0.15248403,0.13580821,0.19148189,0.0009658,0.1063804,0.1054146
38,0.33575082,0.3502168,"('untruthful', 'truthful')",-0.18048266,-0.23907581,-0.3910461,-0.43561473,0.16330919,0.11728005,0.25203478,0.12612054,0.0359132,-0.0162146,-0.0521278
39,0.3886323,0.64039254,"('exploitative', 'cooperative')",-0.20698114,0.23314285,-0.7163976,-0.4915643,-0.592143,-0.29405725,0.03160268,0.04858137,-0.2190574,0.027299,0.2463564
40,0.5777062,0.50727916,"('stingy', 'generous')",0.51027787,0.46771246,0.6623966,0.6234652,0.7488526,0.66958624,-1.8631301,-2.054615,0.1272206,0.0426856,-0.084535
41,-0.82256067,-0.8853251,"('unforgiving', 'forgiving')",-0.504092,-0.54993176,-0.52795285,-0.57897437,-0.32729346,-0.40274683,0.04833264,0.02200905,-0.4267132,-0.4789938,-0.0522806
42,0.33881956,0.43888372,"('unreliable', 'reliable')",-0.00902197,0.06329757,-0.115820915,0.0013738759,-0.114386834,0.011226142,-2.929032,-2.6975992,-0.5658885,-0.4365636,0.1293249
43,0.47024453,0.58051366,"('irresponsible', 'responsible')",-0.8413086,-0.58276814,-1.5115079,-1.3432217,-0.98096573,-0.79575217,0.8568506,0.9851282,-0.4013374,-0.23122,0.1701174
44,-0.82419515,-0.7228457,"('prejudiced', 'unprejudiced')",-0.10612238,0.17520884,0.9584624,1.0906637,-0.3700877,-0.20702045,-1.4094094,-1.2636287,-0.3502704,-0.1855245,0.1647459
45,-0.08798705,-0.22260147,"('incompetent', 'competent')",-0.80516386,-0.8135002,-2.3299403,-2.275142,-1.4704351,-1.4985895,-0.065355495,0.006408304,-0.9517763,-0.960685,-0.0089087
46,-0.33246788,-0.53591824,"('uncompetitive', 'competitive')",0.21851385,0.15572394,-1.9737694,-2.0085187,-0.6531674,-0.73397875,-0.89576954,-0.7565444,-0.7273321,-0.7758472,-0.0485151
47,-0.0003582351,0.10279911,"('stupid', 'smart')",-0.51403195,-0.36017352,-0.6691131,-0.6227396,-0.28300378,-0.17457694,5.238562,5.450145,0.754411,0.8790908,0.1246798
48,0.10502677,0.07231535,"('unintelligent', 'intelligent')",-0.32095194,-0.30573863,-1.2846262,-1.2600218,-0.5268209,-0.55340326,0.5305567,0.5344763,-0.2993631,-0.3024744,-0.0031113
49,-1.607584,-1.4856652,"('unable', 'able')",-1.7975912,-1.6985385,-1.5286528,-1.3183779,-1.4790238,-1.3253917,-0.6393217,-0.46724996,-1.4104347,-1.2590446,0.1513901
50,-0.17774665,-0.1814609,"('clumsy', 'skillful')",0.010107644,-0.15555067,-0.11849657,-0.0463648,0.23824504,0.21669936,0.0015830547,-0.019209556,-0.0092615,-0.0371773,-0.0279158
51,0.91390955,0.5908571,"('uneducated', 'educated')",-0.14942364,-0.37278706,-0.9099235,-1.0161498,-0.3316489,-0.40641576,-0.033579513,0.03668827,-0.1021332,-0.2335614,-0.1314282
52,-0.1067535,-0.015331954,"('irrational', 'rational')",0.58081144,0.49507964,1.504693,1.4311068,1.0390484,1.026362,0.20247458,-0.12593743,0.6440548,0.5622558,-0.081799
53,0.43915868,0.57536197,"('uncreative', 'creative')",-0.57554084,-0.586307,-0.338457,-0.24690965,0.27760488,0.30771106,0.6886285,0.47761405,0.0982788,0.1054941,0.0072153
54,-1.1513503,-0.9875534,"('incapable', 'capable')",-1.291531,-1.3273182,-0.24467109,-0.27665508,-0.8026056,-0.8044417,0.6482377,0.66076595,-0.568384,-0.5470405,0.0213435
55,-0.0895565,-0.1704566,"('incompetent', 'clever')",-0.9947925,-0.877168,-1.9986775,-1.8504812,-1.5006799,-1.4150568,-0.041389868,0.29026103,-0.9250193,-0.8045803,0.120439
56,0.6239173,0.56147397,"('impractical', 'practical')",-0.059972636,0.019728823,-1.4486583,-1.3885666,-0.98924047,-0.9373587,0.15284467,0.25603595,-0.3442219,-0.2977373,0.0464846
57,-0.08040374,-0.22020042,"('unimaginative', 'imaginative')",-0.9641103,-1.1221306,-1.2482436,-1.2746363,-1.10971,-1.2043109,-3.10772,-3.047599,-1.3020374,-1.3737755,-0.0717381
58,-0.12551631,-0.11470995,"('undiscriminating', 'discriminating')",-0.18171445,-0.24952076,-1.3537267,-1.352364,0.121707626,0.08203844,-0.4987639,-0.47639284,-0.4076027,-0.4221898,-0.0145871
59,0.94790703,1.1033218,"('foolish', 'wise')",0.3789336,0.37849474,1.778278,1.8494718,1.7142575,1.8052236,0.38365573,0.24563202,1.0406063,1.0764288,0.0358225
60,-0.2869161,-0.33332193,"('inefficient', 'efficient')",-0.38119707,-0.08193269,-2.3426538,-2.1587894,-1.323826,-1.164552,0.05972866,0.4884614,-0.8549728,-0.6500269,0.2049459
61,0.32586405,0.42263848,"('illogical', 'logical')",-0.42514375,-0.31681257,-0.6998367,-0.6881724,-0.8087897,-0.7893482,0.44643357,0.33934164,-0.2322945,-0.2064706,0.0258239
62,0.07142668,0.05887606,"('incompetent', 'brilliant')",-0.53294027,-0.4255427,-1.691975,-1.5688616,-1.187688,-1.0827138,0.5431003,0.75352395,-0.5596152,-0.4529436,0.1066716
63,1.2464759,1.1534522,"('unperceptive', 'insightful')",0.062039718,0.026984818,-1.1131283,-1.1217786,0.032728143,0.0062328763,0.3030504,0.34036762,0.1062332,0.0810518,-0.0251814
64,0.24196993,0.25033888,"('shy', 'confident')",0.04268621,0.15864676,-0.41021952,-0.34308898,-0.28697458,-0.15340292,-6.290348,-6.0560107,-1.3405772,-1.2287034,0.1118738
65,-0.35405022,-0.35267493,"('insecure', 'secure')",-0.5291625,-0.35020685,-1.5802875,-1.5080283,-1.7134261,-1.6040456,0.10976493,0.43461588,-0.8134323,-0.676068,0.1373643
66,0.16500264,0.15981442,"('inactive', 'active')",0.11674011,-0.009878993,0.7477244,0.72341716,1.1746588,1.0632696,0.32714993,0.16700967,0.5062551,0.4207263,-0.0855288
67,0.48643085,0.34131068,"('doubtful', 'determined')",0.7643266,0.76691455,0.15913613,0.14457408,0.05350956,0.099140085,-0.76327235,-0.5861691,0.1400262,0.153154,0.0131278
68,-1.0311913,-1.0130773,"('dependent', 'independent')",-1.0518973,-0.98239076,-0.5225475,-0.46484217,-1.082632,-1.0276815,-1.5922215,-1.4438177,-1.056098,-0.9863619,0.0697361
69,-0.035399985,0.09332113,"('lazy', 'industrious')",1.0359578,0.9691925,0.5701898,0.54942137,1.3528587,1.3599421,-0.9486953,-1.2255634,0.3949822,0.3492627,-0.0457195
