,trane_male,trane_female,tuple,technologies_male,technologies_female,plc_male,plc_female,average_male,average_female,female-male
0,-0.23268542,-0.32076803,"('unsociable', 'sociable')",-0.40201554,-0.51925725,-0.5343758,-0.698776,-0.3896922,-0.5129338,-0.1232416
1,-1.8870398,-1.9085912,"('unfriendly', 'friendly')",-0.45129,-0.5860337,1.6103072,1.458571,-0.2426742,-0.3453513,-0.1026771
2,0.7467097,0.77345574,"('unlikable', 'likable')",0.40519258,0.43343922,0.8997081,0.96985203,0.6838702,0.7255824,0.0417122
3,-0.5750505,-0.45839813,"('repellent', 'pleasant')",-0.22744234,-0.1420478,-0.68561345,-0.58412904,-0.4960354,-0.3948583,0.1011771
4,-0.5097178,-0.5474128,"('disliked', 'liked')",-0.03976005,-0.09410908,-2.951342,-3.189103,-1.16694,-1.2768749,-0.1099349
5,-1.7715721,-1.723388,"('distant', 'outgoing')",-0.77189076,-0.74319506,0.12356915,0.09328984,-0.8066312,-0.7910977,0.0155335
6,-2.0006537,-1.939633,"('distant', 'open')",-1.2973515,-1.3047324,0.103503704,0.047816705,-1.0648338,-1.0655162,-0.0006824
7,0.19587833,0.19512132,"('insensitive', 'sensitive')",0.25920326,0.34434688,-0.19585037,-0.12191019,0.0864104,0.139186,0.0527756
8,-1.1305536,-1.1183047,"('unaffectionate', 'affectionate')",-0.12054944,-0.17991531,0.39236173,0.28762987,-0.2862471,-0.3368634,-0.0506163
9,-1.600998,-1.586451,"('unaffectionate', 'caring')",-0.039523166,-0.111251555,0.71915376,0.6276046,-0.3071225,-0.3566993,-0.0495768
10,-0.5980515,-0.59497786,"('unsympathetic', 'sympathetic')",-0.8169371,-0.85285234,-1.1223623,-1.1269921,-0.8457836,-0.8582741,-0.0124905
11,-0.28945673,-0.29418823,"('unhelpful', 'helpful')",1.0288112,1.0450209,0.5571213,0.5274223,0.4321586,0.426085,-0.0060736
12,-0.23811641,-0.17921156,"('unsupportive', 'supportive')",0.79126215,0.8672394,-1.2272344,-1.208335,-0.2246962,-0.1734357,0.0512605
13,0.4184072,0.43445292,"('impolite', 'polite')",-0.08155431,-0.08765055,-0.65248334,-0.66185814,-0.1052101,-0.1050186,0.0001915
14,0.7695234,0.7979139,"('antisocial', 'social')",1.0930676,1.172209,0.50738,0.57677877,0.7899903,0.8489672,0.0589769
15,0.6838852,0.5626413,"('boring', 'funny')",0.2653964,0.19574705,0.57117367,0.5036921,0.5068184,0.4206935,-0.0861249
16,-0.6150576,-0.59221905,"('unpopular', 'popular')",-0.057559386,-0.09780729,0.17740282,0.09020001,-0.1650714,-0.1999421,-0.0348707
17,-0.15947948,-0.13539249,"('nasty', 'nice')",-0.64660543,-0.6097001,-0.94376856,-0.9553486,-0.5832845,-0.5668137,0.0164708
18,-0.4854384,-0.4418248,"('disagreeable', 'welcoming')",0.27660012,0.30724722,-0.74943876,-0.77651227,-0.3194257,-0.3036966,0.0157291
19,-1.436587,-1.4683692,"('inhospitable', 'hospitable')",-1.0277243,-1.1195369,-0.46893814,-0.5241849,-0.9777497,-1.0373637,-0.059614
20,0.17353293,0.22338451,"('rough', 'thoughtful')",0.5239112,0.63800895,0.63335955,0.6496283,0.4436012,0.5036739,0.0600727
21,0.6560895,0.5921073,"('immoral', 'moral')",0.3745317,0.34668642,-1.2132761,-1.16968,-0.060885,-0.0769621,-0.0160771
22,0.19182858,0.2621445,"('untrustworthy', 'trustworthy')",-0.6615804,-0.67512804,-0.70495296,-0.7419481,-0.3915683,-0.3849772,0.0065911
23,-0.9145266,-0.9551982,"('insincere', 'sincere')",-0.5196014,-0.5447476,3.0788596,3.0533524,0.5482438,0.5178022,-0.0304416
24,-0.6201817,-0.58545613,"('dishonest', 'honest')",-1.4262373,-1.461235,0.28449547,0.24219508,-0.5873079,-0.6014987,-0.0141908
25,-1.1607368,-1.0916784,"('egoistic', 'altruistic')",0.16395733,0.13449325,1.1309965,1.069394,0.044739,0.0374029,-0.0073361
26,-0.3847758,-0.40614504,"('hardhearted', 'benevolent')",0.47661358,0.5157165,2.6233523,2.5120842,0.9050634,0.8738852,-0.0311782
27,-1.1246102,-1.0096138,"('hardhearted', 'softhearted')",-0.2415081,-0.2277365,-0.004920587,-0.11555983,-0.457013,-0.45097,0.006043
28,-0.9334611,-0.9877309,"('disloyal', 'loyal')",-0.04502742,-0.11676428,0.5151538,0.35039744,-0.1544449,-0.2513659,-0.096921
29,-0.08006503,-0.08121012,"('unfair', 'fair')",-0.9253212,-0.9155743,-0.84352505,-0.96210206,-0.6163038,-0.6529622,-0.0366584
30,0.7748269,0.7263643,"('intolerant', 'tolerant')",1.6857609,1.6134614,0.6908476,0.65952754,1.0504785,0.9997844,-0.0506941
31,-1.3260367,-1.2550137,"('evil', 'good')",-0.38248643,-0.4150933,-0.063116774,-0.12235684,-0.5905466,-0.597488,-0.0069414
32,-0.21328168,-0.24856542,"('unkind', 'kind')",0.11609836,0.07268743,0.6891823,0.57958066,0.197333,0.1345676,-0.0627654
33,-0.011926668,-0.03818696,"('wrong', 'right')",0.18951213,0.13403344,0.34230083,0.2610095,0.1732954,0.118952,-0.0543434
34,-0.20113994,-0.1354087,"('mean', 'honorable')",-0.22608885,-0.1563513,3.2943673,3.4888117,0.9557128,1.0656839,0.1099711
35,-0.74058354,-0.7785493,"('corrupt', 'incorrupt')",-0.57680494,-0.65282416,-0.015549847,-0.14894246,-0.4443128,-0.526772,-0.0824592
36,-0.9503159,-0.9877435,"('hostile', 'amicable')",-0.8305329,-1.0035293,1.2058382,0.9675781,-0.1916702,-0.3412316,-0.1495614
37,0.30711293,0.33150667,"('fake', 'genuine')",-0.40477028,-0.3993803,0.081138,0.08996544,-0.0055065,0.0073639,0.0128704
38,-0.9635005,-0.9543862,"('untruthful', 'truthful')",-0.6719734,-0.6605939,0.1731668,0.17791402,-0.4874357,-0.479022,0.0084137
39,1.3500319,1.3722175,"('exploitative', 'cooperative')",0.5417514,0.66706645,0.49944016,0.497801,0.7970745,0.845695,0.0486205
40,-0.48330468,-0.43372443,"('stingy', 'generous')",0.1168803,0.18297026,-1.2736164,-1.3671749,-0.5466803,-0.5393097,0.0073706
41,-0.24131273,-0.20114672,"('unforgiving', 'forgiving')",-0.6593132,-0.5911608,0.64379776,0.60653234,-0.0856094,-0.0619251,0.0236843
42,0.55123985,0.5865413,"('unreliable', 'reliable')",-0.81331134,-0.73739785,-1.8874352,-1.9474277,-0.7165022,-0.6994281,0.0170741
43,-0.25844267,-0.181391,"('irresponsible', 'responsible')",-0.479374,-0.4074681,0.42641836,0.4674589,-0.1037994,-0.0404667,0.0633327
44,0.57507545,0.60040295,"('prejudiced', 'unprejudiced')",-0.23302764,-0.14612556,-1.1854373,-1.1945951,-0.2811298,-0.2467726,0.0343572
