,deere_male,deere_female,tuple,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-0.0938721,-0.23670408,"('unsociable', 'sociable')",0.73152053,0.7942173,0.009944119,-0.082914785,0.2158642,0.1581995,-0.0576647
1,-0.3611684,-0.3096152,"('unfriendly', 'friendly')",0.73531777,0.7080709,1.4419117,1.2031785,0.6053537,0.5338781,-0.0714756
2,0.22756514,0.32949924,"('unlikable', 'likable')",1.5138913,1.6440204,0.7630887,0.90756214,0.8348484,0.9603606,0.1255122
3,-0.81914985,-0.7287864,"('repellent', 'pleasant')",-0.75588703,-0.6994067,0.2546422,0.27448314,-0.4401316,-0.38457,0.0555616
4,0.7746201,0.7462643,"('disliked', 'liked')",-0.29424292,-0.39565983,-5.750927,-5.5199885,-1.7568499,-1.723128,0.0337219
5,0.6392399,0.6721743,"('distant', 'outgoing')",0.42705458,0.42377186,0.4044855,0.4499311,0.49026,0.5152924,0.0250324
6,0.78824574,0.8709051,"('distant', 'open')",0.3449661,0.35971028,0.3201788,0.2734511,0.4844635,0.5013555,0.016892
7,-0.2229878,-0.16066219,"('insensitive', 'sensitive')",-0.106835976,-0.021748496,-0.38188747,-0.36524057,-0.2372371,-0.1825504,0.0546867
8,0.34227484,0.30371022,"('unaffectionate', 'affectionate')",0.73779786,0.7004698,1.1530728,0.932964,0.7443818,0.6457147,-0.0986671
9,-0.07069787,-0.07085967,"('unaffectionate', 'caring')",0.5748674,0.54312986,1.2725072,1.107596,0.5922256,0.5266221,-0.0656035
10,-0.43572065,-0.41524008,"('unsympathetic', 'sympathetic')",0.12171395,0.18935685,-0.07501751,-0.11383532,-0.1296747,-0.1132395,0.0164352
11,-0.86107403,-0.91785777,"('unhelpful', 'helpful')",-0.8231461,-0.7784241,1.6180311,1.538743,-0.022063,-0.052513,-0.03045
12,-0.27036482,-0.20140503,"('unsupportive', 'supportive')",0.42833197,0.60812044,-1.9331534,-1.7887237,-0.5917288,-0.4606694,0.1310594
13,-0.64381963,-0.7455351,"('impolite', 'polite')",-0.140325,-0.032290667,-0.40431747,-0.3532863,-0.396154,-0.3770373,0.0191167
14,-0.13189949,-0.24012288,"('antisocial', 'social')",1.4359586,1.4689629,-0.5263574,-0.52943367,0.2592339,0.2331354,-0.0260985
15,0.70215446,0.69531655,"('boring', 'funny')",0.66051483,0.64767396,0.28586203,0.36256775,0.5495104,0.5685194,0.019009
16,0.12220134,0.17519385,"('unpopular', 'popular')",0.09088372,0.254678,0.51102364,0.49556595,0.2413696,0.3084793,0.0671097
17,-0.17731617,-0.13613622,"('nasty', 'nice')",0.23211195,0.32868773,-0.20144054,-0.090462916,-0.0488816,0.0340295,0.0829111
18,-0.4261845,-0.38981414,"('disagreeable', 'welcoming')",0.4093957,0.59109026,-1.2115524,-1.2702218,-0.4094471,-0.3563152,0.0531319
19,0.3918792,0.53471035,"('inhospitable', 'hospitable')",-0.9035784,-0.82205266,0.1455819,0.12832583,-0.1220391,-0.0530055,0.0690336
20,0.28699282,0.2540803,"('rough', 'thoughtful')",0.5283479,0.69846034,-0.18426743,-0.2204117,0.2103578,0.244043,0.0336852
21,-0.4998211,-0.51278335,"('immoral', 'moral')",-0.18396226,-0.03542775,-1.6377232,-1.5620233,-0.7738355,-0.7034114,0.0704241
22,-0.42791313,-0.54383063,"('untrustworthy', 'trustworthy')",-0.40770185,-0.45156187,-1.5312159,-1.5392767,-0.7889436,-0.8448897,-0.0559461
23,-1.0884675,-1.196438,"('insincere', 'sincere')",0.029981256,0.10555061,4.299402,3.9154863,1.0803053,0.941533,-0.1387723
24,-0.4211223,-0.4920858,"('dishonest', 'honest')",0.49194688,0.53681356,0.04863924,0.036410887,0.0398213,0.0270462,-0.0127751
25,0.3129079,0.42525706,"('egoistic', 'altruistic')",0.47007912,0.5729954,1.2776176,1.3127054,0.6868682,0.7703193,0.0834511
26,0.442857,0.43290287,"('hardhearted', 'benevolent')",3.054819,2.934887,1.7368584,1.5973289,1.7448448,1.6550395,-0.0898053
27,-1.0113866,-0.9614597,"('hardhearted', 'softhearted')",-0.6320242,-0.5116313,0.20775291,0.08059521,-0.4785527,-0.4641653,0.0143874
28,0.4657168,0.38222003,"('disloyal', 'loyal')",0.40078557,0.31655097,0.45206428,0.2260061,0.4395222,0.308259,-0.1312632
29,0.31579214,0.3632734,"('unfair', 'fair')",-0.23261985,-0.16012305,-0.8132985,-0.809706,-0.2433754,-0.2021852,0.0411902
30,-0.53804046,-0.61572546,"('intolerant', 'tolerant')",0.021882206,0.115979224,-0.6345658,-0.47869194,-0.3835746,-0.326146,0.0574286
31,-0.1911332,-0.019339532,"('evil', 'good')",-0.288771,-0.2610133,-0.4993277,-0.46965602,-0.3264106,-0.2500029,0.0764077
32,0.002119802,-0.06812167,"('unkind', 'kind')",0.42271084,0.42940682,0.0934379,-0.04837794,0.1727562,0.1043024,-0.0684538
33,1.2672437,1.2736158,"('wrong', 'right')",0.57478714,0.644215,-0.47520652,-0.42545715,0.4556081,0.4974579,0.0418498
34,-0.4316026,-0.35842958,"('mean', 'honorable')",0.35676363,0.4396773,4.973255,4.7712913,1.6328053,1.617513,-0.0152923
35,0.93760127,0.8741185,"('corrupt', 'incorrupt')",-0.029623322,-0.2325514,0.115416974,-0.031121101,0.3411316,0.203482,-0.1376496
36,-0.08086975,-0.053241983,"('hostile', 'amicable')",-0.35565782,-0.580611,0.38379526,0.10014692,-0.0175774,-0.177902,-0.1603246
37,-0.2337353,-0.20128125,"('fake', 'genuine')",-0.11156878,-0.0066090347,0.13844046,0.16078064,-0.0689545,-0.0157032,0.0532513
38,-0.1291014,-0.13353464,"('untruthful', 'truthful')",-0.40017626,-0.34073624,0.41743508,0.45080933,-0.0372809,-0.0078205,0.0294604
39,0.8139313,0.83294135,"('exploitative', 'cooperative')",0.15715703,0.3037722,0.21351841,0.3506338,0.3948689,0.4957825,0.1009136
40,0.059671193,0.11539234,"('stingy', 'generous')",-0.53737766,-0.40362802,-2.3168764,-2.1474686,-0.9315276,-0.8119014,0.1196262
41,-0.4763992,-0.4591713,"('unforgiving', 'forgiving')",-0.15039656,-0.07300764,-0.07253673,-0.23869403,-0.2331108,-0.2569577,-0.0238469
42,1.168917,1.2720731,"('unreliable', 'reliable')",0.5542953,0.7559946,-2.7779386,-2.4761171,-0.3515755,-0.1493498,0.2022257
43,-0.35951257,-0.29985273,"('irresponsible', 'responsible')",0.058409106,0.30268785,0.023064464,0.08309585,-0.0926797,0.0286437,0.1213234
44,-1.0429938,-1.084122,"('prejudiced', 'unprejudiced')",-1.4540707,-1.3956527,-1.6813844,-1.5558138,-1.3928164,-1.3451961,0.0476203
45,-0.76872396,-0.7997043,"('incompetent', 'competent')",0.6895463,0.7033705,-0.63292515,-0.7211026,-0.2373676,-0.2724788,-0.0351112
46,-0.77358216,-0.9267429,"('uncompetitive', 'competitive')",0.0018928498,-0.020724863,-0.41447726,-0.44775108,-0.3953888,-0.4650729,-0.0696841
47,-0.6473534,-0.5647076,"('stupid', 'smart')",0.84074074,0.94200134,3.648501,3.4787698,1.2806294,1.2853545,0.0047251
