,ameriprise_male,ameriprise_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1882608,-1.2451981,"('unsociable', 'sociable')",0.6330086,0.492101,-0.4372108,-0.49326834,-0.330821,-0.4154551,-0.0846341
1,-2.543496,-2.498901,"('unfriendly', 'friendly')",1.1631582,1.0121597,2.3529115,2.2149937,0.3241913,0.2427508,-0.0814405
2,0.93724895,0.9964402,"('unlikable', 'likable')",2.333478,2.4271793,0.79549766,0.9247205,1.3554082,1.4494467,0.0940385
3,-0.61433864,-0.5429686,"('repellent', 'pleasant')",-0.07876533,-0.05292952,-0.15729463,-0.0844567,-0.2834662,-0.2267849,0.0566813
4,-0.23443972,-0.23249336,"('disliked', 'liked')",-0.17303345,-0.22370571,-5.6244063,-5.6737494,-2.0106265,-2.0433162,-0.0326897
5,-0.61307186,-0.5817277,"('distant', 'outgoing')",0.517466,0.48165527,0.20465323,0.12612206,0.0363491,0.0086832,-0.0276659
6,-0.6822742,-0.63035744,"('distant', 'open')",-0.4778853,-0.52052927,0.5978756,0.4712335,-0.187428,-0.2265511,-0.0391231
7,-0.42650875,-0.4289212,"('insensitive', 'sensitive')",0.6546577,0.68380433,0.6982032,0.70583665,0.308784,0.3202399,0.0114559
8,-2.2447796,-2.1794574,"('unaffectionate', 'affectionate')",-0.20477018,-0.22027484,0.7634586,0.6669719,-0.5620304,-0.5775868,-0.0155564
9,-2.0250797,-1.9913425,"('unaffectionate', 'caring')",1.1114066,1.0685681,1.168416,1.135344,0.0849143,0.0708565,-0.0140578
10,-1.1512063,-1.136546,"('unsympathetic', 'sympathetic')",-0.66440856,-0.61506385,-0.45122963,-0.42507696,-0.7556148,-0.7255623,0.0300525
11,-0.8406421,-0.82347065,"('unhelpful', 'helpful')",0.5055832,0.5052083,1.718202,1.7663963,0.4610477,0.4827113,0.0216636
12,-1.6645439,-1.574249,"('unsupportive', 'supportive')",1.051483,1.1346619,-1.643589,-1.6034099,-0.7522167,-0.680999,0.0712177
13,-0.07993694,-0.14221588,"('impolite', 'polite')",0.6317783,0.6688538,-0.2507679,-0.23842478,0.1003578,0.096071,-0.0042868
14,0.23097989,0.2164653,"('antisocial', 'social')",1.8580428,1.8708519,-0.75581515,-0.7203451,0.4444025,0.4556574,0.0112549
15,0.55784106,0.47431076,"('boring', 'funny')",0.3292082,0.32305562,0.7455322,0.6946366,0.5441938,0.4973343,-0.0468595
16,-0.94760144,-0.8678764,"('unpopular', 'popular')",-0.6465752,-0.6705335,0.40304637,0.40576208,-0.3970434,-0.3775493,0.0194941
17,0.18194771,0.22758187,"('nasty', 'nice')",-0.09974574,-0.066514865,-0.23522437,-0.18147464,-0.0510075,-0.0068025,0.044205
18,-0.4510799,-0.39400968,"('disagreeable', 'welcoming')",-0.42616248,-0.41765118,-0.20161512,-0.26455745,-0.3596192,-0.3587395,0.0008797
19,-1.1581291,-1.0886059,"('inhospitable', 'hospitable')",-0.7102675,-0.74591064,0.15506619,0.16302793,-0.5711101,-0.5571629,0.0139472
20,0.14865404,0.11546655,"('rough', 'thoughtful')",0.06730455,0.048662163,0.74419653,0.67514414,0.3200517,0.2797576,-0.0402941
21,0.12578577,0.04942639,"('immoral', 'moral')",0.9102762,0.94461226,-0.72487795,-0.61658216,0.103728,0.1258188,0.0220908
22,-0.04081046,-0.039618053,"('untrustworthy', 'trustworthy')",-0.12636502,-0.16667655,-0.95073247,-0.9746618,-0.372636,-0.3936521,-0.0210161
23,-0.68690425,-0.71804744,"('insincere', 'sincere')",0.9624712,0.93099475,5.524897,5.4705706,1.9334881,1.894506,-0.0389821
24,-0.59249026,-0.63796645,"('dishonest', 'honest')",0.17350122,0.16850641,0.88350415,0.8253306,0.1548384,0.1186235,-0.0362149
25,-0.9827238,-0.9785828,"('egoistic', 'altruistic')",-0.15322557,-0.18633308,1.7282726,1.6453687,0.1974411,0.1601509,-0.0372902
