,schwab_male,schwab_female,tuple,charles_male,charles_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.5469445,-1.7347597,"('unsociable', 'sociable')",1.9678394,1.731108,-0.02095426,-0.20783155,0.1333135,-0.0704944,-0.2038079
1,-1.55723,-1.5820806,"('unfriendly', 'friendly')",-1.6633121,-1.6983067,1.1504464,1.0096573,-0.6900318,-0.75691,-0.0668782
2,0.5798899,0.6193467,"('unlikable', 'likable')",0.7818878,0.88696074,0.5286711,0.5112628,0.6301496,0.6725233,0.0423737
3,-1.0439498,-1.1090004,"('repellent', 'pleasant')",0.8526681,0.85384536,0.38678682,0.37936473,0.0651684,0.0414032,-0.0237652
4,0.62323093,0.5781293,"('disliked', 'liked')",-1.18163,-1.2302483,-6.582409,-6.6461973,-2.3802694,-2.4327722,-0.0525028
5,0.053952355,0.19175197,"('distant', 'outgoing')",-2.179015,-2.1093926,-0.71044844,-0.6114561,-0.9451703,-0.8430323,0.102138
6,-0.15465176,0.0074378382,"('distant', 'open')",-3.0152392,-2.8510437,-0.8389002,-0.77402663,-1.3362637,-1.2058775,0.1303862
7,-1.3366915,-1.4106151,"('insensitive', 'sensitive')",0.8067843,0.8355448,-0.1296373,-0.19512303,-0.2198482,-0.2567311,-0.0368829
8,-0.4997433,-0.5207047,"('unaffectionate', 'affectionate')",-1.0388303,-1.0293603,0.76145744,0.6883929,-0.2590387,-0.2872241,-0.0281854
9,-1.024459,-1.0898014,"('unaffectionate', 'caring')",-0.6026602,-0.59146285,1.160638,1.1061732,-0.1554937,-0.191697,-0.0362033
10,-1.8997767,-2.0614705,"('unsympathetic', 'sympathetic')",2.2696803,2.0692244,-0.6001739,-0.7778984,-0.0767568,-0.2567148,-0.179958
11,-1.3751416,-1.5665174,"('unhelpful', 'helpful')",0.77764,0.64779156,1.6143395,1.5506583,0.3389459,0.2106442,-0.1283017
12,-0.9016151,-0.8844484,"('unsupportive', 'supportive')",0.9220458,0.9522996,-2.1378388,-2.1331995,-0.7058027,-0.6884494,0.0173533
13,-1.2311219,-1.3489071,"('impolite', 'polite')",2.0351455,1.8197188,-0.78467417,-0.882877,0.0064498,-0.1373551,-0.1438049
14,-0.8893513,-1.0930747,"('antisocial', 'social')",2.5101662,2.2604964,-0.11408244,-0.23604903,0.5022441,0.3104575,-0.1917866
15,0.3141959,0.3018031,"('boring', 'funny')",-0.28314453,-0.35125446,-0.05971466,0.018708037,-0.0095544,-0.0102478,-0.0006934
16,0.1065663,0.09604232,"('unpopular', 'popular')",-1.095936,-1.1613545,0.42511138,0.34328213,-0.1880861,-0.2406767,-0.0525906
17,-0.57817703,-0.45636395,"('nasty', 'nice')",-0.040760104,0.05192221,-0.44654167,-0.37360048,-0.3551596,-0.2593474,0.0958122
18,-0.33082953,-0.31090623,"('disagreeable', 'welcoming')",-0.5278871,-0.5353803,-0.84008676,-0.9418249,-0.5662678,-0.5960371,-0.0297693
19,-0.1089659,0.017993024,"('inhospitable', 'hospitable')",-1.404867,-1.2309574,-1.0485696,-0.9479185,-0.8541342,-0.7202943,0.1338399
20,0.05128042,0.030136116,"('rough', 'thoughtful')",1.1504792,1.1859236,0.9894343,0.9864549,0.7303979,0.7341715,0.0037736
21,-0.6266655,-0.7585027,"('immoral', 'moral')",2.2286596,2.035556,-0.58103836,-0.69195765,0.3403186,0.1950319,-0.1452867
22,-0.5360986,-0.6657524,"('untrustworthy', 'trustworthy')",0.5531229,0.43134737,-0.79110307,-0.9635025,-0.2580263,-0.3993025,-0.1412762
23,-1.512925,-1.7559338,"('insincere', 'sincere')",1.7568283,1.6320449,5.472484,5.325806,1.9054624,1.7339724,-0.17149
24,-0.7993485,-0.88120556,"('dishonest', 'honest')",0.9451954,0.8767601,0.4796693,0.38102427,0.2085054,0.1255263,-0.0829791
25,0.28899553,0.4020677,"('egoistic', 'altruistic')",-0.83278984,-0.7190155,1.0688865,1.1386725,0.1750307,0.2739082,0.0988775
26,-0.38020876,-0.41949692,"('hardhearted', 'benevolent')",1.1645621,1.1063946,1.9663029,1.8822486,0.9168854,0.8563821,-0.0605033
27,-0.32208934,-0.2402592,"('hardhearted', 'softhearted')",-0.7583554,-0.559145,0.59296614,0.5981249,-0.1624929,-0.0670931,0.0953998
