,spinach_male,spinach_female,tuple,average_male,average_female,female-male
0,0.4572434,0.31065354,"('unsociable', 'sociable')",0.4572434,0.3106535,-0.1465899
1,0.5685436,0.20549732,"('unfriendly', 'friendly')",0.5685436,0.2054973,-0.3630463
2,0.285761,0.3452246,"('unlikable', 'likable')",0.285761,0.3452246,0.0594636
3,-0.41985023,-0.31726485,"('repellent', 'pleasant')",-0.4198502,-0.3172649,0.1025853
4,-2.8074288,-2.8171554,"('disliked', 'liked')",-2.8074288,-2.8171554,-0.0097266
5,-0.5984067,-0.74007624,"('distant', 'outgoing')",-0.5984067,-0.7400762,-0.1416695
6,-0.5551756,-0.74333876,"('distant', 'open')",-0.5551756,-0.7433388,-0.1881632
7,0.18873835,0.18910317,"('insensitive', 'sensitive')",0.1887383,0.1891032,0.0003649
8,0.5993562,0.40868175,"('unaffectionate', 'affectionate')",0.5993562,0.4086818,-0.1906744
9,0.77283275,0.5973746,"('unaffectionate', 'caring')",0.7728328,0.5973746,-0.1754582
10,0.41128242,0.28887817,"('unsympathetic', 'sympathetic')",0.4112824,0.2888782,-0.1224042
11,0.604621,0.6071721,"('unhelpful', 'helpful')",0.604621,0.6071721,0.0025511
12,-0.6855549,-0.66874975,"('unsupportive', 'supportive')",-0.6855549,-0.6687497,0.0168052
13,-0.27245003,-0.20693006,"('impolite', 'polite')",-0.27245,-0.2069301,0.0655199
14,0.7375244,0.73320687,"('antisocial', 'social')",0.7375244,0.7332069,-0.0043175
15,0.5745249,0.51341796,"('boring', 'funny')",0.5745249,0.513418,-0.0611069
16,-0.9361073,-0.9406016,"('unpopular', 'popular')",-0.9361073,-0.9406016,-0.0044943
17,-0.6307279,-0.5206243,"('nasty', 'nice')",-0.6307279,-0.5206243,0.1101036
18,-0.93313605,-0.8848561,"('disagreeable', 'welcoming')",-0.933136,-0.8848561,0.0482799
19,-0.73513734,-0.7723705,"('inhospitable', 'hospitable')",-0.7351373,-0.7723705,-0.0372332
20,0.2521451,0.21469975,"('rough', 'thoughtful')",0.2521451,0.2146997,-0.0374454
21,-0.15013812,0.06224135,"('immoral', 'moral')",-0.1501381,0.0622413,0.2123794
22,0.32082155,0.34273544,"('untrustworthy', 'trustworthy')",0.3208216,0.3427354,0.0219138
23,2.7815442,2.7061312,"('insincere', 'sincere')",2.7815442,2.7061312,-0.075413
24,0.7791126,0.6446136,"('dishonest', 'honest')",0.7791126,0.6446136,-0.134499
25,0.54714507,0.4533081,"('egoistic', 'altruistic')",0.5471451,0.4533081,-0.093837
26,1.347335,1.0711894,"('hardhearted', 'benevolent')",1.347335,1.0711894,-0.2761456
27,0.5927313,0.43419778,"('hardhearted', 'softhearted')",0.5927313,0.4341978,-0.1585335
28,1.0306923,0.75323755,"('disloyal', 'loyal')",1.0306923,0.7532375,-0.2774548
29,-0.48189738,-0.62414837,"('unfair', 'fair')",-0.4818974,-0.6241484,-0.142251
30,0.68913394,0.76691794,"('intolerant', 'tolerant')",0.6891339,0.7669179,0.077784
31,-1.2327099,-1.2527086,"('evil', 'good')",-1.2327099,-1.2527086,-0.0199987
32,0.9098217,0.7082362,"('unkind', 'kind')",0.9098217,0.7082362,-0.2015855
33,0.033203218,-0.046869807,"('wrong', 'right')",0.0332032,-0.0468698,-0.080073
34,1.6303165,1.8043091,"('mean', 'honorable')",1.6303165,1.8043091,0.1739926
35,-0.5218716,-0.67522913,"('corrupt', 'incorrupt')",-0.5218716,-0.6752291,-0.1533575
36,-0.5455831,-0.6854781,"('hostile', 'amicable')",-0.5455831,-0.6854781,-0.139895
37,0.681272,0.6052934,"('fake', 'genuine')",0.681272,0.6052934,-0.0759786
38,0.2882858,0.1908578,"('untruthful', 'truthful')",0.2882858,0.1908578,-0.097428
39,0.16727585,0.33237803,"('exploitative', 'cooperative')",0.1672758,0.332378,0.1651022
40,-1.1102933,-1.1654096,"('stingy', 'generous')",-1.1102933,-1.1654096,-0.0551163
41,1.0343764,0.9723746,"('unforgiving', 'forgiving')",1.0343764,0.9723746,-0.0620018
42,-1.2461909,-1.1942965,"('unreliable', 'reliable')",-1.2461909,-1.1942965,0.0518944
43,0.18458223,0.21751359,"('irresponsible', 'responsible')",0.1845822,0.2175136,0.0329314
44,-0.7568498,-0.632145,"('prejudiced', 'unprejudiced')",-0.7568498,-0.632145,0.1247048
45,0.81525683,0.75812984,"('incompetent', 'competent')",0.8152568,0.7581298,-0.057127
46,-0.24951507,-0.20518343,"('uncompetitive', 'competitive')",-0.2495151,-0.2051834,0.0443317
47,2.3655465,2.4102097,"('stupid', 'smart')",2.3655465,2.4102097,0.0446632
48,0.14211091,0.2003534,"('unintelligent', 'intelligent')",0.1421109,0.2003534,0.0582425
49,-0.30791032,-0.13943413,"('unable', 'able')",-0.3079103,-0.1394341,0.1684762
50,-0.2575971,-0.41318867,"('clumsy', 'skillful')",-0.2575971,-0.4131887,-0.1555916
51,-0.12631814,-0.10363597,"('uneducated', 'educated')",-0.1263181,-0.103636,0.0226821
52,-0.5995945,-0.8015004,"('irrational', 'rational')",-0.5995945,-0.8015004,-0.2019059
53,-0.95066047,-1.1581273,"('uncreative', 'creative')",-0.9506605,-1.1581273,-0.2074668
54,0.09268542,-0.11290297,"('incapable', 'capable')",0.0926854,-0.112903,-0.2055884
55,0.9157457,1.0061142,"('incompetent', 'clever')",0.9157457,1.0061142,0.0903685
56,0.49514148,0.5204519,"('impractical', 'practical')",0.4951415,0.5204519,0.0253104
57,-0.89756745,-1.0141159,"('unimaginative', 'imaginative')",-0.8975675,-1.0141159,-0.1165484
58,0.3780921,0.25427586,"('undiscriminating', 'discriminating')",0.3780921,0.2542759,-0.1238162
59,-0.4410236,-0.4316324,"('foolish', 'wise')",-0.4410236,-0.4316324,0.0093912
60,0.33738282,0.59397334,"('inefficient', 'efficient')",0.3373828,0.5939733,0.2565905
61,0.40550426,0.23786841,"('illogical', 'logical')",0.4055043,0.2378684,-0.1676359
62,0.62447095,0.83469653,"('incompetent', 'brilliant')",0.6244709,0.8346965,0.2102256
63,0.16750398,0.24385454,"('unperceptive', 'insightful')",0.167504,0.2438545,0.0763505
64,-3.196374,-3.0220158,"('shy', 'confident')",-3.1963739,-3.0220158,0.1743581
65,0.1491226,0.25638074,"('insecure', 'secure')",0.1491226,0.2563807,0.1072581
66,-0.37231138,-0.5549333,"('inactive', 'active')",-0.3723114,-0.5549333,-0.1826219
67,-0.1865773,-0.20715053,"('doubtful', 'determined')",-0.1865773,-0.2071505,-0.0205732
68,-1.099559,-1.0153538,"('dependent', 'independent')",-1.0995589,-1.0153538,0.0842051
69,-0.8553231,-0.8655052,"('lazy', 'industrious')",-0.8553231,-0.8655052,-0.0101821
70,0.4598302,0.45186704,"('lethargic', 'energetic')",0.4598302,0.451867,-0.0079632
71,0.4873118,0.36728695,"('diffident', 'self-confident')",0.4873118,0.367287,-0.1200248
72,-0.6412325,-0.6157719,"('unambitious', 'ambitious')",-0.6412325,-0.6157719,0.0254606
73,-1.2146267,-1.1100489,"('helpless', 'self-reliant')",-1.2146267,-1.1100489,0.1045778
74,0.5646593,0.5136566,"('undedicated', 'dedicated')",0.5646593,0.5136566,-0.0510027
75,-0.67776173,-0.6445411,"('meek', 'impulsive')",-0.6777617,-0.6445411,0.0332206
76,0.0075382655,0.14185889,"('anxious', 'daring')",0.0075383,0.1418589,0.1343206
77,-0.96325934,-0.85674787,"('unmotivated', 'motivated')",-0.9632593,-0.8567479,0.1065114
78,-0.5521051,-0.54061633,"('nonresilient', 'resilient')",-0.5521051,-0.5406163,0.0114888
79,-0.3048698,-0.41991025,"('wavering', 'unwavering')",-0.3048698,-0.4199103,-0.1150405
80,0.4423387,0.44162774,"('dominated', 'dominating')",0.4423387,0.4416277,-0.000711
81,-0.09951016,0.11054773,"('submissive', 'aggressive')",-0.0995102,0.1105477,0.2100579
82,2.119959,2.1308656,"('poor', 'rich')",2.1199591,2.1308656,0.0109065
83,-0.25772467,-0.28184763,"('powerless', 'powerful')",-0.2577247,-0.2818476,-0.0241229
84,-0.13934924,-0.124319084,"('inferior', 'superior')",-0.1393492,-0.1243191,0.0150301
85,-0.09103345,-0.19645777,"('insignificant', 'prestigious')",-0.0910335,-0.1964578,-0.1054243
86,-0.060813103,-0.28907079,"('uninfluential', 'influential')",-0.0608131,-0.2890708,-0.2282577
87,0.5328828,0.5243021,"('unsuccessful', 'successful')",0.5328828,0.5243021,-0.0085807
88,-0.5026112,-0.5088408,"('low', 'eminent')",-0.5026112,-0.5088408,-0.0062296
