,mallinckrodt_male,mallinckrodt_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-1.2193708,-1.298152,"('unsociable', 'sociable')",-0.19120361,-0.29776466,-0.7052872,-0.7979583,-0.0926711
1,-0.113055944,-0.39473292,"('unfriendly', 'friendly')",2.3273947,2.0522556,1.1071694,0.8287613,-0.2784081
2,0.42837164,0.48090914,"('unlikable', 'likable')",0.30267465,0.37581882,0.3655232,0.428364,0.0628408
3,-1.0523188,-0.9403452,"('repellent', 'pleasant')",-0.0499671,0.057415593,-0.5511429,-0.4414648,0.1096781
4,0.052335426,-0.0917957,"('disliked', 'liked')",-6.136478,-6.267761,-3.0420713,-3.1797786,-0.1377073
5,1.0032458,0.84493494,"('distant', 'outgoing')",0.3672648,0.19080245,0.6852553,0.5178687,-0.1673866
6,0.9801594,0.83374804,"('distant', 'open')",0.49450633,0.32919115,0.7373329,0.5814696,-0.1558633
7,-0.55021775,-0.55160135,"('insensitive', 'sensitive')",0.48629862,0.50084573,-0.0319596,-0.0253778,0.0065818
8,0.1154646,-0.018314317,"('unaffectionate', 'affectionate')",1.2725925,0.9964931,0.6940286,0.4890894,-0.2049392
9,-0.14551584,-0.2874903,"('unaffectionate', 'caring')",1.6107434,1.4025013,0.7326138,0.5575055,-0.1751083
10,-1.395534,-1.3536185,"('unsympathetic', 'sympathetic')",-0.44493857,-0.44544968,-0.9202363,-0.8995341,0.0207022
11,-1.035805,-0.9443032,"('unhelpful', 'helpful')",1.3378533,1.3441299,0.1510242,0.1999134,0.0488892
12,-0.93294156,-0.9103462,"('unsupportive', 'supportive')",-1.5061429,-1.5366896,-1.2195423,-1.2235179,-0.0039756
13,-0.830228,-0.7592192,"('impolite', 'polite')",-0.35559076,-0.3290413,-0.5929093,-0.5441303,0.048779
14,-1.05383,-0.91906697,"('antisocial', 'social')",0.34584567,0.45873582,-0.3539922,-0.2301656,0.1238266
15,1.0221002,0.9291002,"('boring', 'funny')",0.043066256,0.056377985,0.5325832,0.4927391,-0.0398441
16,-0.16136622,-0.22605373,"('unpopular', 'popular')",-0.04262726,-0.057599265,-0.1019967,-0.1418265,-0.0398298
17,-0.34656012,-0.2767067,"('nasty', 'nice')",-0.8779475,-0.9768029,-0.6122538,-0.6267548,-0.014501
18,-0.20909767,-0.1553052,"('disagreeable', 'welcoming')",-0.80502534,-0.8635877,-0.5070615,-0.5094464,-0.0023849
19,0.0955915,0.09043158,"('inhospitable', 'hospitable')",-0.4135157,-0.5457889,-0.1589621,-0.2276787,-0.0687166
20,-0.15105385,-0.06304535,"('rough', 'thoughtful')",1.2256441,1.2740377,0.5372951,0.6054962,0.0682011
21,-1.419871,-1.3002957,"('immoral', 'moral')",-1.4297354,-1.2505915,-1.4248033,-1.2754436,0.1493597
22,-0.37494254,-0.38872424,"('untrustworthy', 'trustworthy')",-0.95120144,-1.0630873,-0.663072,-0.7259058,-0.0628338
23,-0.97500736,-1.001024,"('insincere', 'sincere')",5.45392,5.3160806,2.2394562,2.1575284,-0.0819278
24,-0.7240003,-0.73278487,"('dishonest', 'honest')",0.72257376,0.5666617,-0.0007133,-0.0830616,-0.0823483
25,-0.13634291,-0.2622256,"('egoistic', 'altruistic')",1.4085704,1.2610536,0.6361138,0.499414,-0.1366998
26,-0.19342366,-0.28846323,"('hardhearted', 'benevolent')",2.4506896,2.2503276,1.1286329,0.9809322,-0.1477007
27,0.39409104,0.37233946,"('hardhearted', 'softhearted')",0.9404315,0.6943572,0.6672612,0.5333483,-0.1339129
28,-0.85595965,-0.9514037,"('disloyal', 'loyal')",1.2415814,1.0046523,0.1928109,0.0266243,-0.1661866
29,0.104921885,0.019938868,"('unfair', 'fair')",-0.28597337,-0.5283784,-0.0905257,-0.2542198,-0.1636941
30,-0.46811688,-0.4338088,"('intolerant', 'tolerant')",0.63765925,0.8008918,0.0847712,0.1835415,0.0987703
31,0.24089934,0.10949148,"('evil', 'good')",-0.36753362,-0.58936346,-0.0633171,-0.239936,-0.1766189
32,-1.1029373,-1.1886218,"('unkind', 'kind')",0.7064261,0.45262307,-0.1982556,-0.3679993,-0.1697437
33,0.832047,0.7774842,"('wrong', 'right')",0.17554618,0.039862767,0.5037966,0.4086735,-0.0951231
34,-0.26572195,-0.21657743,"('mean', 'honorable')",4.801209,4.9205203,2.2677436,2.3519714,0.0842278
35,1.7419356,1.6268574,"('corrupt', 'incorrupt')",-0.2774225,-0.48361114,0.7322565,0.5716231,-0.1606334
36,0.65319794,0.4345033,"('hostile', 'amicable')",0.9729303,0.7017548,0.8130641,0.5681291,-0.244935
37,-0.24576977,-0.2713159,"('fake', 'genuine')",0.7857709,0.76200676,0.2700006,0.2453454,-0.0246552
38,-0.0878936,-0.23281154,"('untruthful', 'truthful')",0.25221902,0.21754707,0.0821627,-0.0076322,-0.0897949
39,0.26705793,0.40554726,"('exploitative', 'cooperative')",0.5041672,0.54318655,0.3856125,0.4743669,0.0887544
40,0.42415878,0.32679084,"('stingy', 'generous')",-1.8104149,-1.9205245,-0.693128,-0.7968668,-0.1037388
41,-0.41969654,-0.49406216,"('unforgiving', 'forgiving')",0.42549646,0.38946763,0.0029,-0.0522973,-0.0551973
42,0.800257,0.88264567,"('unreliable', 'reliable')",-2.8450937,-2.8226604,-1.0224184,-0.9700074,0.052411
43,-0.4471556,-0.42527223,"('irresponsible', 'responsible')",1.2912704,1.3150657,0.4220574,0.4448968,0.0228394
44,0.17029752,0.28494936,"('prejudiced', 'unprejudiced')",-1.6616856,-1.6244613,-0.745694,-0.6697559,0.0759381
45,-1.1421912,-1.2161493,"('incompetent', 'competent')",0.63869554,0.6747648,-0.2517478,-0.2706923,-0.0189445
46,-1.4393075,-1.3610818,"('uncompetitive', 'competitive')",-0.73328054,-0.6652576,-1.0862939,-1.0131698,0.0731241
47,-0.2414483,-0.20264369,"('stupid', 'smart')",5.6477504,5.6843224,2.703151,2.7408392,0.0376882
48,-0.98518044,-0.98445827,"('unintelligent', 'intelligent')",0.042659394,0.15645546,-0.4712605,-0.4140014,0.0572591
49,-0.95768696,-0.84382784,"('unable', 'able')",-0.26053217,-0.14696223,-0.6091096,-0.495395,0.1137146
50,0.121554784,0.12738149,"('clumsy', 'skillful')",-0.40860945,-0.52909714,-0.1435273,-0.2008578,-0.0573305
51,-0.9714674,-0.9172898,"('uneducated', 'educated')",0.023767035,0.04976841,-0.4738502,-0.4337607,0.0400895
52,0.40640414,0.3116932,"('irrational', 'rational')",0.33993614,0.19220145,0.3731701,0.2519473,-0.1212228
53,-0.027310826,-0.13507907,"('uncreative', 'creative')",1.0193673,0.8476604,0.4960282,0.3562907,-0.1397375
54,0.11259801,-0.014163023,"('incapable', 'capable')",0.9070547,0.81313974,0.5098264,0.3994884,-0.110338
55,-1.0605204,-0.9596422,"('incompetent', 'clever')",-0.0781224,0.15851232,-0.5693214,-0.4005649,0.1687565
56,-0.16099098,-0.11557013,"('impractical', 'practical')",0.572123,0.73835593,0.205566,0.3113929,0.1058269
57,0.45399642,0.28957537,"('unimaginative', 'imaginative')",-2.092327,-2.029305,-0.8191653,-0.8698648,-0.0506995
58,0.19627571,0.1852199,"('undiscriminating', 'discriminating')",0.3861571,0.50629455,0.2912164,0.3457572,0.0545408
59,0.65190876,0.62449175,"('foolish', 'wise')",0.29040247,0.07958759,0.4711556,0.3520397,-0.1191159
60,-1.1689914,-0.979327,"('inefficient', 'efficient')",-0.08020726,0.26943615,-0.6245993,-0.3549454,0.2696539
