,keurig_male,keurig_female,tuple,dr_male,dr_female,pepper_male,pepper_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.75656164,-0.9975973,"('unsociable', 'sociable')",0.5355531,0.28946933,0.11272548,-0.05596593,-0.2997538,-0.5254513,-0.1020092,-0.3223863,-0.2203771
1,-1.4451039,-1.5388565,"('unfriendly', 'friendly')",-1.5791067,-1.6666495,1.1849847,0.9705575,1.7202809,1.5828738,-0.0297362,-0.1630186,-0.1332824
2,0.8084519,0.87205917,"('unlikable', 'likable')",0.38138607,0.41901237,-0.13052249,-0.1555963,0.40249914,0.49390477,0.3654537,0.407345,0.0418913
3,-1.6601726,-1.5471869,"('repellent', 'pleasant')",-1.6302129,-1.6030219,-2.3404162,-2.2796226,0.073067844,0.14981607,-1.3894335,-1.3200039,0.0694296
4,1.2628369,1.1537174,"('disliked', 'liked')",0.30627674,0.16828752,0.15306059,0.06314442,-5.7189493,-5.89951,-0.9991938,-1.1285901,-0.1293963
5,0.12505908,0.12899712,"('distant', 'outgoing')",-1.4055583,-1.2283318,0.26844415,0.27053863,-0.38502723,-0.30048895,-0.3492706,-0.2823213,0.0669493
6,-0.20537396,-0.110951625,"('distant', 'open')",-1.8832606,-1.655704,0.08986758,0.12142593,0.036317036,0.15254141,-0.4906125,-0.3731721,0.1174404
7,-1.4950145,-1.4421717,"('insensitive', 'sensitive')",-0.9051656,-0.946867,-0.72831684,-0.753723,0.7654031,0.7455569,-0.5907735,-0.5993012,-0.0085277
8,-0.75474846,-0.73409474,"('unaffectionate', 'affectionate')",-1.3610207,-1.2825536,0.27626652,0.17563428,0.8357448,0.801033,-0.2509394,-0.2599953,-0.0090559
9,-1.3467207,-1.3930354,"('unaffectionate', 'caring')",-0.68485385,-0.74672335,0.21789211,0.10766344,0.99079216,0.94051856,-0.2057225,-0.2728942,-0.0671717
10,-1.92784,-1.9949628,"('unsympathetic', 'sympathetic')",-0.7743456,-0.9022874,-1.6351105,-1.7836838,-0.41771713,-0.51962817,-1.1887532,-1.3001405,-0.1113873
11,-1.1874598,-1.219715,"('unhelpful', 'helpful')",0.4332258,0.34981325,-1.0349185,-1.0858755,1.4162691,1.507182,-0.0932209,-0.1121488,-0.0189279
12,-0.5942415,-0.5160068,"('unsupportive', 'supportive')",0.6392664,0.6609886,-0.17926912,-0.16959284,-1.6129916,-1.5738809,-0.4368089,-0.399623,0.0371859
13,-0.7623177,-0.8696166,"('impolite', 'polite')",0.6429723,0.5186394,-0.27084312,-0.31901383,-0.58462226,-0.6087567,-0.2437027,-0.3196869,-0.0759842
14,0.12001417,0.035635464,"('antisocial', 'social')",0.95612514,0.8439326,-1.1612422,-1.2092838,-0.3431444,-0.42911872,-0.1070618,-0.1897086,-0.0826468
15,0.64192647,0.48902255,"('boring', 'funny')",0.22362702,0.09845568,0.6832601,0.6536217,0.8196981,0.73709965,0.5921279,0.4945499,-0.097578
16,-0.17375733,-0.07406132,"('unpopular', 'popular')",-0.8076004,-0.7240607,-0.90867066,-0.8179323,0.08049705,0.15288816,-0.4523828,-0.3657915,0.0865913
17,-0.16060084,-0.15524167,"('nasty', 'nice')",-1.1013393,-1.0343484,-1.0069166,-0.9667809,-0.53307784,-0.43581703,-0.7004837,-0.648047,0.0524367
18,-0.2722768,-0.064909756,"('disagreeable', 'welcoming')",-0.93835527,-0.61164933,-0.94219947,-0.9465597,-0.6400138,-0.55241454,-0.6982113,-0.5438833,0.154328
19,-0.061877344,0.008577373,"('inhospitable', 'hospitable')",-0.11762098,-0.07426714,-0.32973704,-0.38199294,0.0012977934,0.15491524,-0.1269844,-0.0731919,0.0537925
20,-0.4276082,-0.36364868,"('rough', 'thoughtful')",-0.60777724,-0.59394145,-0.046543706,0.0034536393,0.7255647,0.7132687,-0.0890911,-0.0602169,0.0288742
21,-1.2954215,-1.2193304,"('immoral', 'moral')",-0.44044554,-0.4364963,-1.4024686,-1.4489397,-1.0403094,-1.0130953,-1.0446613,-1.0294654,0.0151959
22,0.2858542,0.2689808,"('untrustworthy', 'trustworthy')",0.4413558,0.32785106,-0.61252636,-0.6995738,-0.65655744,-0.74883103,-0.1354685,-0.2128932,-0.0774247
23,-1.4940467,-1.549794,"('insincere', 'sincere')",-0.013523912,-0.1282574,-0.32311842,-0.3395997,5.2325015,5.2423296,0.8504531,0.8061696,-0.0442835
24,-1.0196341,-0.9871368,"('dishonest', 'honest')",-1.0232239,-0.96400386,-1.0685389,-1.0913968,0.4168651,0.38919458,-0.673633,-0.6633357,0.0102973
25,-0.3394314,-0.25914526,"('egoistic', 'altruistic')",-1.5484949,-1.3969634,0.8041987,0.8328308,1.3732817,1.35623,0.0723885,0.133238,0.0608495
26,0.2440168,0.102728024,"('hardhearted', 'benevolent')",0.14986032,0.06206514,1.5991412,1.4469371,2.0343847,1.9092174,1.0068507,0.8802369,-0.1266138
27,-0.5719505,-0.49094033,"('hardhearted', 'softhearted')",-1.9840415,-1.8130792,-0.2834576,-0.26564017,1.1673236,1.1055669,-0.4180315,-0.3660232,0.0520083
28,-1.2964875,-1.4441326,"('disloyal', 'loyal')",-0.726644,-0.91784763,-0.3496708,-0.5702382,0.8211125,0.5795232,-0.3879224,-0.5881737,-0.2002513
29,-0.024106193,-0.02138411,"('unfair', 'fair')",-0.04879769,-0.10143815,-0.40745735,-0.4505525,-0.32332116,-0.4631887,-0.2009206,-0.2591408,-0.0582202
30,-0.48520145,-0.50343627,"('intolerant', 'tolerant')",0.37023282,0.3148408,-0.10927984,-0.19883794,0.9813703,0.98807144,0.1892805,0.1501595,-0.039121
31,0.63766676,0.7507256,"('evil', 'good')",-1.8387303,-1.7022148,-0.37515053,-0.28249395,-0.79871315,-0.82398206,-0.5937318,-0.5144913,0.0792405
32,-0.62108815,-0.7257185,"('unkind', 'kind')",0.25263447,0.18950921,-0.010610942,-0.073226094,0.931347,0.766416,0.1380706,0.0392452,-0.0988254
33,0.41316804,0.47607812,"('wrong', 'right')",0.41992018,0.49734965,1.285808,1.1638302,-0.41225058,-0.43909734,0.4266614,0.4245402,-0.0021212
34,-0.9201864,-0.7319749,"('mean', 'honorable')",-1.150994,-0.8837645,0.07232399,0.16156144,5.297284,5.5949817,0.824607,1.035201,0.210594
35,1.29297,1.158647,"('corrupt', 'incorrupt')",-0.6199652,-0.6683207,0.7211812,0.6842182,-0.05169639,-0.24602465,0.3356224,0.2321299,-0.1034925
36,0.10894796,0.028586984,"('hostile', 'amicable')",-1.6593052,-1.7593703,0.09265311,-0.031469822,0.19296588,-0.0025687888,-0.3161846,-0.4412055,-0.1250209
37,-0.23157421,-0.21945466,"('fake', 'genuine')",-0.39437574,-0.31140268,-0.35121676,-0.31199166,0.45624244,0.454627,-0.1302311,-0.0970555,0.0331756
38,-0.41458806,-0.4415804,"('untruthful', 'truthful')",0.23092149,0.16336003,-0.109199844,-0.11913859,-0.22655903,-0.14087354,-0.1298564,-0.1345581,-0.0047017
39,-0.026607642,0.09108302,"('exploitative', 'cooperative')",0.3672528,0.43554142,0.49527344,0.4754667,0.011675606,0.049170725,0.2118986,0.2628155,0.0509169
40,-0.22406021,-0.2790479,"('stingy', 'generous')",-0.79558915,-0.76541984,-1.4106765,-1.4372067,-1.6027579,-1.6645042,-1.008271,-1.0365447,-0.0282737
41,0.51394635,0.3967421,"('unforgiving', 'forgiving')",0.13761619,0.05174926,-0.16786201,-0.28951913,0.17695351,0.10565518,0.1651635,0.0661568,-0.0990067
42,0.37866244,0.47171506,"('unreliable', 'reliable')",0.62369907,0.7088313,-1.0421581,-1.0260824,-2.8751378,-2.7845871,-0.7287336,-0.6575308,0.0712028
43,-0.7775037,-0.7180527,"('irresponsible', 'responsible')",0.16352561,0.2397204,-0.9268796,-0.9258303,0.4629076,0.51680857,-0.2694876,-0.2218385,0.0476491
44,0.808105,0.7935884,"('prejudiced', 'unprejudiced')",-0.5296365,-0.43870658,-1.439393,-1.3336768,-1.6611289,-1.6036329,-0.7055134,-0.645607,0.0599064
45,0.15131858,0.048692245,"('incompetent', 'competent')",0.86064935,0.65178823,-0.23645285,-0.34158394,0.29678652,0.15285137,0.2680754,0.127937,-0.1401384
46,-1.348761,-1.4124314,"('uncompetitive', 'competitive')",0.3241114,0.22755456,-0.83702433,-0.90113384,-0.66056204,-0.81474817,-0.630559,-0.7251897,-0.0946307
47,-0.0021092147,0.09799662,"('stupid', 'smart')",0.44502166,0.55694515,0.79671663,0.86856824,4.9254475,5.1098495,1.5412691,1.6583399,0.1170708
48,-1.6426893,-1.6467018,"('unintelligent', 'intelligent')",-1.4271181,-1.4295045,-0.8443066,-0.8761147,0.17815576,0.23446684,-0.9339896,-0.9294636,0.004526
49,-0.4801094,-0.3416345,"('unable', 'able')",-0.09232429,-0.01691426,0.15745285,0.21839795,-0.40157354,-0.24287707,-0.2041386,-0.095757,0.1083816
50,0.16078098,0.24838935,"('clumsy', 'skillful')",0.09719178,0.10429328,-0.22362867,-0.19925971,0.3283758,0.34201264,0.09068,0.1238589,0.0331789
51,-0.5255756,-0.6276605,"('uneducated', 'educated')",1.2041148,0.9608385,-0.61196697,-0.72843534,0.33370197,0.28464684,0.1000686,-0.0276526,-0.1277212
52,-0.32163194,-0.33241233,"('irrational', 'rational')",-0.8310417,-0.8864216,-0.4972646,-0.63570774,0.010015212,-0.020963697,-0.4099807,-0.4688763,-0.0588956
53,-1.3536313,-1.4053589,"('uncreative', 'creative')",-1.4395514,-1.5285263,-0.13918744,-0.3114067,0.63298684,0.5757809,-0.5748458,-0.6673777,-0.0925319
54,-0.61722195,-0.68530774,"('incapable', 'capable')",-0.40069428,-0.5120418,0.32040277,0.27769387,1.0484909,1.0925721,0.0877444,0.0432291,-0.0445153
55,-0.5575553,-0.4938079,"('incompetent', 'clever')",0.21851324,0.16690236,-0.9734422,-1.0061309,-0.06845751,-0.09186983,-0.3452354,-0.3562266,-0.0109912
56,-0.4411792,-0.45662737,"('impractical', 'practical')",1.154907,1.0924067,0.66236115,0.6285352,-0.52202576,-0.4828406,0.2135158,0.1953685,-0.0181473
57,-0.5027813,-0.7241643,"('unimaginative', 'imaginative')",0.14106995,-0.13356633,-0.86094826,-1.0066036,-1.9586711,-2.111471,-0.7953327,-0.9939513,-0.1986186
58,0.11105487,0.072464556,"('undiscriminating', 'discriminating')",0.432095,0.29564673,0.50934345,0.37393874,0.39640343,0.34202826,0.3622242,0.2710196,-0.0912046
59,0.54421604,0.6040811,"('foolish', 'wise')",-0.023365807,-0.04816971,0.5022905,0.4986362,0.2321387,0.32790342,0.3138198,0.3456127,0.0317929
60,-1.4171177,-1.2374833,"('inefficient', 'efficient')",-0.21210124,-0.0052278414,-0.5063721,-0.41497213,-0.5258402,-0.354793,-0.6653578,-0.5031191,0.1622387
61,-1.2695107,-1.2867978,"('illogical', 'logical')",-0.81373274,-0.9201113,-1.1739459,-1.330546,-0.07390185,-0.23975867,-0.8327728,-0.9443035,-0.1115307
62,-0.68081176,-0.5824021,"('incompetent', 'brilliant')",0.33510453,0.33821547,-0.8037581,-0.8208555,-0.079168215,0.101252936,-0.3071584,-0.2409473,0.0662111
63,-0.33521274,-0.33888298,"('unperceptive', 'insightful')",0.7672994,0.6123946,0.07988213,-0.011040069,0.8186413,0.9382511,0.3326525,0.3001806,-0.0324719
64,-0.11309136,-0.10930942,"('shy', 'confident')",0.56802046,0.5992238,-1.4215875,-1.3795815,-6.341677,-6.415045,-1.8270838,-1.826178,0.0009058
65,-0.97012216,-1.0080336,"('insecure', 'secure')",-0.20289318,-0.31571683,-0.9571007,-0.96969795,-0.44279903,-0.4757108,-0.6432288,-0.6922898,-0.049061
66,0.03986252,-0.071939394,"('inactive', 'active')",-0.54667974,-0.6584482,-0.1070983,-0.19295946,0.6878707,0.5885598,0.0184888,-0.0836968,-0.1021856
67,0.08933045,0.11864421,"('doubtful', 'determined')",0.89302254,0.88478506,0.15539667,0.1739117,-0.50540674,-0.3884662,0.1580857,0.1972187,0.039133
68,-0.7016403,-0.62653905,"('dependent', 'independent')",-0.21277522,-0.22881256,-0.13222063,-0.14747691,-0.8533267,-0.8286467,-0.4749907,-0.4578688,0.0171219
69,0.5431199,0.6593743,"('lazy', 'industrious')",-0.12359248,0.060323417,1.4811208,1.5432917,-0.36501178,-0.3633111,0.3839091,0.4749196,0.0910105
70,-0.83115333,-0.8431817,"('lethargic', 'energetic')",-0.5174492,-0.67052937,-1.6485997,-1.6281272,0.82911533,0.81063586,-0.5420218,-0.5828006,-0.0407788
71,-0.44876447,-0.4748677,"('diffident', 'self-confident')",0.5022835,0.56279176,2.1929495,2.2239652,0.38519275,0.36691183,0.6579154,0.6697003,0.0117849
72,-1.2193958,-1.2377793,"('unambitious', 'ambitious')",-0.34058747,-0.38470694,-0.45907873,-0.50946915,-0.7529805,-0.718494,-0.6930106,-0.7126123,-0.0196017
73,1.1851075,1.1799239,"('helpless', 'self-reliant')",1.4924154,1.5770063,0.6560637,0.6524787,-2.6478708,-2.6397252,0.171429,0.192421,0.020992
74,0.08559124,0.15622795,"('undedicated', 'dedicated')",0.97830576,1.0052698,0.6764003,0.6706474,0.19710237,0.16032638,0.4843499,0.4981179,0.013768
75,0.951773,0.8441014,"('meek', 'impulsive')",0.64731294,0.57078433,0.57765234,0.56291205,0.14064719,0.18522151,0.5793464,0.5407548,-0.0385916
76,-0.4923415,-0.45696303,"('anxious', 'daring')",-0.401384,-0.3822476,-1.1428508,-1.1117749,0.035484586,0.14277801,-0.5002729,-0.4520519,0.048221
77,-1.426552,-1.3734934,"('unmotivated', 'motivated')",-1.0415252,-0.983667,-0.5601182,-0.5835249,-1.394568,-1.279533,-1.1056908,-1.0550547,0.0506361
78,-0.8412227,-0.7263187,"('nonresilient', 'resilient')",-0.2322258,-0.13771164,-0.101627156,-0.017135236,0.12890135,0.22240871,-0.2615436,-0.1646892,0.0968544
79,0.5408518,0.47322267,"('wavering', 'unwavering')",0.5899893,0.4751278,0.5127885,0.43389735,0.21759707,0.26685852,0.4653066,0.4122766,-0.05303
80,0.24493232,0.1429793,"('dominated', 'dominating')",0.47044688,0.27757856,-0.9205849,-0.92696327,-1.1634877,-1.2422504,-0.3421733,-0.4371639,-0.0949906
81,-0.98044425,-1.197248,"('submissive', 'aggressive')",0.28833318,0.0035308823,-0.9385998,-1.011545,-0.95538557,-1.0122969,-0.6465241,-0.8043898,-0.1578657
82,-0.3877893,-0.42319554,"('poor', 'rich')",-0.7217511,-0.7347645,-0.66671115,-0.70238477,5.6792517,5.828654,0.97575,0.9920772,0.0163272
83,-0.9430352,-0.94696224,"('powerless', 'powerful')",0.3045428,0.3629529,0.28059494,0.2735538,-1.1037605,-1.1567525,-0.3654145,-0.366802,-0.0013875
84,-0.24801742,-0.22414196,"('inferior', 'superior')",0.011053379,0.07022568,0.3978409,0.3749771,0.8895043,0.8363088,0.2625953,0.2643424,0.0017471
85,0.46747357,0.5430268,"('insignificant', 'prestigious')",-0.7075824,-0.5552615,1.2301532,1.1825794,0.7034352,0.8033268,0.4233699,0.4934179,0.070048
86,-1.6123033,-1.6887277,"('uninfluential', 'influential')",0.27058682,0.056892358,-0.23219973,-0.48726976,0.005907785,-0.21335167,-0.3920021,-0.5831142,-0.1911121
87,0.16336454,-0.0027146116,"('unsuccessful', 'successful')",0.66798234,0.5556586,0.5280998,0.42894778,0.87271947,0.8151081,0.5580415,0.44925,-0.1087915
