,selling_male,selling_female,tuple,average_male,average_female,female-male
0,0.09170258,0.07016119,"('unsociable', 'sociable')",0.0917026,0.0701612,-0.0215414
1,1.3139149,1.3314266,"('unfriendly', 'friendly')",1.3139149,1.3314266,0.0175117
2,0.14269868,0.2944384,"('unlikable', 'likable')",0.1426987,0.2944384,0.1517397
3,0.84693974,0.9093826,"('repellent', 'pleasant')",0.8469397,0.9093826,0.0624429
4,-7.345163,-7.5179462,"('disliked', 'liked')",-7.3451629,-7.5179462,-0.1727833
5,-0.5133868,-0.50988746,"('distant', 'outgoing')",-0.5133868,-0.5098875,0.0034993
6,-0.028633837,-0.06586674,"('distant', 'open')",-0.0286338,-0.0658667,-0.0372329
7,1.1609313,1.231669,"('insensitive', 'sensitive')",1.1609313,1.2316689,0.0707376
8,1.0211331,0.9822503,"('unaffectionate', 'affectionate')",1.0211331,0.9822503,-0.0388828
9,1.2760556,1.3672321,"('unaffectionate', 'caring')",1.2760556,1.3672321,0.0911765
10,0.9192842,0.9948453,"('unsympathetic', 'sympathetic')",0.9192842,0.9948453,0.0755611
11,1.5095117,1.6599221,"('unhelpful', 'helpful')",1.5095117,1.6599221,0.1504104
12,-1.6632965,-1.5909246,"('unsupportive', 'supportive')",-1.6632965,-1.5909246,0.0723719
13,-0.12387618,-0.0038662106,"('impolite', 'polite')",-0.1238762,-0.0038662,0.12001
14,0.17817098,0.13067216,"('antisocial', 'social')",0.178171,0.1306722,-0.0474988
15,0.3652831,0.31369486,"('boring', 'funny')",0.3652831,0.3136949,-0.0515882
16,-0.75831145,-0.7132479,"('unpopular', 'popular')",-0.7583115,-0.7132479,0.0450636
17,0.12713489,0.14026739,"('nasty', 'nice')",0.1271349,0.1402674,0.0131325
18,-0.41714352,-0.34128034,"('disagreeable', 'welcoming')",-0.4171435,-0.3412803,0.0758632
19,-0.5648844,-0.50045425,"('inhospitable', 'hospitable')",-0.5648844,-0.5004542,0.0644302
20,0.80610234,0.68875134,"('rough', 'thoughtful')",0.8061023,0.6887513,-0.117351
21,-0.27216268,-0.041836847,"('immoral', 'moral')",-0.2721627,-0.0418368,0.2303259
22,-0.16843824,-0.13995351,"('untrustworthy', 'trustworthy')",-0.1684382,-0.1399535,0.0284847
23,6.548101,6.7743015,"('insincere', 'sincere')",6.5481009,6.7743015,0.2262006
24,1.5208547,1.496448,"('dishonest', 'honest')",1.5208547,1.496448,-0.0244067
25,0.93958455,0.93287176,"('egoistic', 'altruistic')",0.9395846,0.9328718,-0.0067128
26,1.1237293,0.92948604,"('hardhearted', 'benevolent')",1.1237293,0.929486,-0.1942433
27,1.7993654,1.6006845,"('hardhearted', 'softhearted')",1.7993654,1.6006845,-0.1986809
28,1.3700458,1.232871,"('disloyal', 'loyal')",1.3700458,1.2328711,-0.1371747
29,-0.24110915,-0.38375598,"('unfair', 'fair')",-0.2411091,-0.383756,-0.1426469
30,0.88239133,0.97680503,"('intolerant', 'tolerant')",0.8823913,0.976805,0.0944137
31,-1.3612992,-1.483309,"('evil', 'good')",-1.3612992,-1.483309,-0.1220098
32,1.0742737,1.0471575,"('unkind', 'kind')",1.0742737,1.0471575,-0.0271162
33,-0.32049513,-0.31887293,"('wrong', 'right')",-0.3204951,-0.3188729,0.0016222
