,aptiv_male,aptiv_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.37013704,-0.47203758,"('unsociable', 'sociable')",-0.50332314,-0.6132973,-0.4367301,-0.5426674,-0.1059373
1,-1.9593341,-2.033721,"('unfriendly', 'friendly')",2.3962016,2.2141335,0.2184337,0.0902063,-0.1282274
2,0.27584386,0.30953556,"('unlikable', 'likable')",0.43230048,0.4626214,0.3540722,0.3860785,0.0320063
3,-0.2674765,-0.117405795,"('repellent', 'pleasant')",-0.26955244,-0.100278474,-0.2685145,-0.1088421,0.1596724
4,-0.5188354,-0.47936246,"('disliked', 'liked')",-5.0065722,-5.284323,-2.7627039,-2.8818429,-0.119139
5,-1.1722021,-1.140168,"('distant', 'outgoing')",0.48500556,0.38960952,-0.3435983,-0.3752792,-0.0316809
6,-1.3242204,-1.2790201,"('distant', 'open')",0.41029617,0.34843448,-0.4569621,-0.4652928,-0.0083307
7,0.28301114,0.20602667,"('insensitive', 'sensitive')",0.53122896,0.6150313,0.40712,0.410529,0.003409
8,-1.5020114,-1.5539607,"('unaffectionate', 'affectionate')",1.2055739,1.0437481,-0.1482188,-0.2551063,-0.1068875
9,-0.971904,-1.0662154,"('unaffectionate', 'caring')",1.4920355,1.4194727,0.2600658,0.1766286,-0.0834372
10,-0.24346519,-0.28180674,"('unsympathetic', 'sympathetic')",-0.6525251,-0.54584193,-0.4479952,-0.4138243,0.0341709
11,0.09468266,0.07334259,"('unhelpful', 'helpful')",1.0739317,1.1769488,0.5843072,0.6251457,0.0408385
12,0.05303193,0.11173628,"('unsupportive', 'supportive')",-1.2860802,-1.2723162,-0.6165242,-0.58029,0.0362342
13,-0.10523802,-0.26880422,"('impolite', 'polite')",-0.84495926,-0.80678004,-0.4750986,-0.5377921,-0.0626935
14,0.9229313,0.8953534,"('antisocial', 'social')",0.5102743,0.53479224,0.7166028,0.7150728,-0.00153
15,0.35464013,0.1678034,"('boring', 'funny')",0.34596244,0.2575803,0.3503013,0.2126919,-0.1376094
16,-0.39165363,-0.22541985,"('unpopular', 'popular')",-0.06487634,-0.0875964,-0.228265,-0.1565081,0.0717569
17,0.054012705,0.075462565,"('nasty', 'nice')",-0.6772004,-0.65993524,-0.3115938,-0.2922363,0.0193575
