,technipfmc_male,technipfmc_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.38302347,-0.44512185,"('unsociable', 'sociable')",-0.47798893,-0.6220567,-0.4305062,-0.5335893,-0.1030831
1,-1.5919837,-1.6942258,"('unfriendly', 'friendly')",1.8209608,1.6736188,0.1144885,-0.0103035,-0.124792
2,0.7827569,0.77908653,"('unlikable', 'likable')",0.66373926,0.673567,0.7232481,0.7263268,0.0030787
3,0.201085,0.21071738,"('repellent', 'pleasant')",-0.1830802,-0.030323543,0.0090024,0.0901969,0.0811945
4,-0.0111792,-0.04410651,"('disliked', 'liked')",-4.858638,-4.907062,-2.4349084,-2.4755843,-0.0406759
5,-1.4018958,-1.3049694,"('distant', 'outgoing')",-0.033204287,-0.00082539767,-0.71755,-0.6528974,0.0646526
6,-1.990067,-1.8809385,"('distant', 'open')",-0.11722122,-0.07100859,-1.0536441,-0.9759735,0.0776706
7,-0.18280037,-0.19636941,"('insensitive', 'sensitive')",0.25912508,0.341766,0.0381624,0.0726983,0.0345359
8,-1.8631469,-1.9078507,"('unaffectionate', 'affectionate')",0.71044374,0.6015663,-0.5763516,-0.6531422,-0.0767906
9,-1.7356452,-1.7971355,"('unaffectionate', 'caring')",1.0593148,0.98669827,-0.3381652,-0.4052186,-0.0670534
10,-1.2780161,-1.3146386,"('unsympathetic', 'sympathetic')",-0.73965716,-0.6972897,-1.0088366,-1.0059642,0.0028724
11,-0.032636456,-0.09220521,"('unhelpful', 'helpful')",0.955125,0.94495755,0.4612443,0.4263762,-0.0348681
12,-0.4775236,-0.38633022,"('unsupportive', 'supportive')",-1.6428033,-1.5087445,-1.0601635,-0.9475374,0.1126261
13,-0.2952127,-0.30373004,"('impolite', 'polite')",-0.50917137,-0.5386539,-0.402192,-0.421192,-0.019
14,1.2075132,1.1913182,"('antisocial', 'social')",0.6649487,0.7327204,0.936231,0.9620193,0.0257883
15,0.30550554,0.1897156,"('boring', 'funny')",0.5562587,0.41293564,0.4308821,0.3013256,-0.1295565
16,-0.0036976095,-0.078867644,"('unpopular', 'popular')",-0.040645212,-0.113588564,-0.0221714,-0.0962281,-0.0740567
17,0.21114767,0.26593703,"('nasty', 'nice')",-0.8730763,-0.88085324,-0.3309643,-0.3074581,0.0235062
18,-0.6309333,-0.6085626,"('disagreeable', 'welcoming')",-0.7385266,-0.74975353,-0.6847299,-0.6791581,0.0055718
19,-1.3231707,-1.3467519,"('inhospitable', 'hospitable')",-0.23727739,-0.31910437,-0.780224,-0.8329282,-0.0527042
20,0.17841016,0.20740171,"('rough', 'thoughtful')",0.99236363,0.97840285,0.5853869,0.5929023,0.0075154
21,0.5724361,0.4879205,"('immoral', 'moral')",-0.9303455,-0.88707936,-0.1789547,-0.1995794,-0.0206247
22,0.4797356,0.42116353,"('untrustworthy', 'trustworthy')",-0.61534446,-0.6205913,-0.0678044,-0.0997139,-0.0319095
23,-0.20320825,-0.34248552,"('insincere', 'sincere')",4.7844996,4.6782236,2.2906456,2.1678691,-0.1227765
24,-0.32566383,-0.3493315,"('dishonest', 'honest')",0.5316998,0.47049078,0.103018,0.0605796,-0.0424384
25,-0.8708824,-0.89784247,"('egoistic', 'altruistic')",1.3508465,1.3498373,0.2399821,0.2259974,-0.0139847
26,0.061111964,-0.11389893,"('hardhearted', 'benevolent')",2.4397652,2.2467759,1.2504386,1.0664384,-0.1840002
27,-1.0099379,-1.0312688,"('hardhearted', 'softhearted')",0.47527158,0.28216106,-0.2673331,-0.3745539,-0.1072208
28,-0.67823535,-0.8019968,"('disloyal', 'loyal')",0.7878506,0.63672686,0.0548076,-0.082635,-0.1374426
29,-0.01581645,0.0073001795,"('unfair', 'fair')",-0.67888516,-0.8433552,-0.3473508,-0.4180275,-0.0706767
30,0.3603008,0.2991038,"('intolerant', 'tolerant')",0.76879746,0.7699695,0.5645491,0.5345367,-0.0300124
31,-0.96808594,-0.8305454,"('evil', 'good')",-0.42246428,-0.3937915,-0.6952751,-0.6121684,0.0831067
32,0.4066492,0.21407798,"('unkind', 'kind')",1.0275742,0.7752999,0.7171117,0.4946889,-0.2224228
33,0.101975165,0.04594603,"('wrong', 'right')",0.22405066,0.06547889,0.1630129,0.0557125,-0.1073004
34,-0.12191811,-0.014790133,"('mean', 'honorable')",4.185415,4.3973317,2.0317483,2.1912708,0.1595225
35,-0.8780004,-0.91692203,"('corrupt', 'incorrupt')",-0.18953362,-0.42197877,-0.533767,-0.6694504,-0.1356834
36,-1.0153888,-1.0857116,"('hostile', 'amicable')",0.89158857,0.6761071,-0.0619001,-0.2048022,-0.1429021
37,-0.2167632,-0.18753025,"('fake', 'genuine')",0.43201363,0.41679868,0.1076252,0.1146342,0.007009
