,servicenow_male,servicenow_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,1.3582422,1.2569873,"('unsociable', 'sociable')",-0.36501446,-0.48430502,0.4966139,0.3863412,-0.1102727
1,-0.1128216,-0.078222655,"('unfriendly', 'friendly')",1.8634801,1.8115805,0.8753293,0.866679,-0.0086503
2,0.4778666,0.4860642,"('unlikable', 'likable')",0.42310476,0.4723778,0.4504857,0.479221,0.0287353
3,0.33950824,0.46374092,"('repellent', 'pleasant')",0.060305268,0.14279267,0.1999068,0.3032668,0.10336
4,-1.2349354,-1.2263386,"('disliked', 'liked')",-6.2260876,-6.3155847,-3.7305114,-3.7709618,-0.0404504
5,-0.21375328,-0.06325939,"('distant', 'outgoing')",0.037128694,0.105347015,-0.0883123,0.0210438,0.1093561
6,-0.34737444,-0.15807351,"('distant', 'open')",0.3696391,0.46458432,0.0111323,0.1532554,0.1421231
7,1.3428493,1.3898473,"('insensitive', 'sensitive')",0.9574541,1.0756692,1.1501517,1.2327583,0.0826066
8,-0.78191364,-0.7307235,"('unaffectionate', 'affectionate')",0.89518327,0.9049082,0.0566348,0.0870923,0.0304575
9,0.6318239,0.697474,"('unaffectionate', 'caring')",1.2735847,1.3691442,0.9527043,1.0333091,0.0806048
10,1.1195868,1.1245283,"('unsympathetic', 'sympathetic')",-0.5214158,-0.42678297,0.2990855,0.3488727,0.0497872
11,1.89499,1.9162618,"('unhelpful', 'helpful')",1.7748405,1.9114804,1.8349152,1.913871,0.0789558
12,1.3942456,1.5081366,"('unsupportive', 'supportive')",-1.4849808,-1.3864952,-0.0453676,0.0608207,0.1061883
13,2.1186466,2.059767,"('impolite', 'polite')",-0.51928914,-0.56350386,0.7996787,0.7481316,-0.0515471
14,1.250563,1.2164129,"('antisocial', 'social')",-0.5819654,-0.57773244,0.3342988,0.3193402,-0.0149586
15,0.32936376,0.3028529,"('boring', 'funny')",0.7004398,0.7011831,0.5149018,0.502018,-0.0128838
16,-1.4199651,-1.3890975,"('unpopular', 'popular')",0.12183465,0.17882839,-0.6490653,-0.6051345,0.0439308
17,0.19486122,0.26474828,"('nasty', 'nice')",-0.52532685,-0.45106035,-0.1652328,-0.093156,0.0720768
18,0.113746606,0.19002959,"('disagreeable', 'welcoming')",-0.11919692,-0.12612833,-0.0027252,0.0319506,0.0346758
19,-0.051360734,-0.0046727452,"('inhospitable', 'hospitable')",0.19162357,0.25538474,0.0701314,0.125356,0.0552246
20,0.18357427,0.14782809,"('rough', 'thoughtful')",0.8943212,0.8859858,0.5389478,0.5169069,-0.0220409
21,1.6128472,1.5215402,"('immoral', 'moral')",-0.3363397,-0.29063627,0.6382537,0.6154519,-0.0228018
22,1.0294048,0.9806309,"('untrustworthy', 'trustworthy')",-0.3808549,-0.39506269,0.3242749,0.2927841,-0.0314908
23,1.7808313,1.8002852,"('insincere', 'sincere')",5.8509955,5.8986197,3.8159134,3.8494525,0.0335391
24,0.9375227,0.9490853,"('dishonest', 'honest')",0.79350495,0.835775,0.8655138,0.8924302,0.0269164
25,0.37866476,0.4093572,"('egoistic', 'altruistic')",1.8402672,1.7591374,1.109466,1.0842474,-0.0252186
26,0.12672618,0.08652646,"('hardhearted', 'benevolent')",1.843612,1.7356566,0.9851691,0.9110916,-0.0740775
27,1.0187254,1.071847,"('hardhearted', 'softhearted')",1.4273084,1.3886195,1.223017,1.2302332,0.0072162
28,0.71888316,0.6433997,"('disloyal', 'loyal')",0.80390316,0.7524345,0.7613932,0.6979171,-0.0634761
29,-1.049354,-1.1014433,"('unfair', 'fair')",-0.47092304,-0.5871848,-0.7601385,-0.844314,-0.0841755
