,l3_male,l3_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
15,0.36970118,0.18155146,"('boring', 'funny')",0.34703022,0.28826976,0.8843951,0.7987968,0.5337089,0.4228727,-0.1108362
16,-0.5294712,-0.5177325,"('unpopular', 'popular')",-0.27584,-0.30034643,0.6662157,0.6340094,-0.0463652,-0.0613565,-0.0149913
17,-0.2607189,-0.18116134,"('nasty', 'nice')",-0.8580432,-0.8078356,-0.33382544,-0.33615413,-0.4841959,-0.441717,0.0424789
18,-0.13767284,-0.0040476695,"('disagreeable', 'welcoming')",0.3373871,0.39993173,-0.32312587,-0.35992336,-0.0411372,0.0119869,0.0531241
19,-1.3005826,-1.2138901,"('inhospitable', 'hospitable')",-1.0415227,-1.0331135,-0.19710895,-0.07770003,-0.8464048,-0.7749012,0.0715036
20,0.28328902,0.2795579,"('rough', 'thoughtful')",0.9155104,0.97606885,0.73508203,0.72012943,0.6446271,0.6585854,0.0139583
21,0.67835516,0.6143892,"('immoral', 'moral')",0.62661517,0.6022871,-0.6879445,-0.7028491,0.2056753,0.1712757,-0.0343996
22,0.44969898,0.493506,"('untrustworthy', 'trustworthy')",-0.12615645,-0.18041514,-0.8025639,-0.9212339,-0.1596738,-0.2027143,-0.0430405
23,-0.19282001,-0.16357538,"('insincere', 'sincere')",-0.28345323,-0.313889,5.1308928,5.059202,1.5515399,1.527246,-0.0242939
24,-0.3721689,-0.31257606,"('dishonest', 'honest')",-1.6804185,-1.6967758,0.4357907,0.36777812,-0.5389323,-0.5471912,-0.0082589
25,-1.0607702,-1.1111937,"('egoistic', 'altruistic')",0.3216953,0.29327682,1.5399994,1.5219144,0.2669748,0.2346658,-0.032309
26,-0.8466916,-0.80889326,"('hardhearted', 'benevolent')",0.7866318,0.7975593,1.6825594,1.6413043,0.5408332,0.5433234,0.0024902
27,-0.48890483,-0.36334223,"('hardhearted', 'softhearted')",0.34369436,0.3382252,0.9986039,0.96718144,0.2844645,0.3140215,0.029557
28,-0.66745,-0.774556,"('disloyal', 'loyal')",0.087644145,-0.04682006,1.1707048,1.0077547,0.1969663,0.0621262,-0.1348401
29,0.10702579,0.058537934,"('unfair', 'fair')",-1.1605619,-1.1385583,-0.6529023,-0.74662304,-0.5688128,-0.6088811,-0.0400683
30,0.70489585,0.63999355,"('intolerant', 'tolerant')",1.6911824,1.6155514,1.145602,1.0709195,1.18056,1.1088215,-0.0717385
31,-1.5064462,-1.2774118,"('evil', 'good')",-0.57155746,-0.532382,-0.9589024,-0.95452243,-1.012302,-0.9214388,0.0908632
32,0.07397516,0.054742254,"('unkind', 'kind')",0.06136372,-0.004603345,0.72559464,0.5985381,0.2869778,0.2162257,-0.0707521
33,0.057492632,0.036093503,"('wrong', 'right')",0.002682753,-0.0017983913,-0.39766675,-0.4444513,-0.1124971,-0.1367187,-0.0242216
34,-0.5606792,-0.369366,"('mean', 'honorable')",0.042160872,0.1697084,5.9593134,6.1132812,1.8135983,1.9712079,0.1576096
35,-0.6889996,-0.8233386,"('corrupt', 'incorrupt')",-0.48401812,-0.5353008,0.106347255,0.014497505,-0.3555568,-0.4480473,-0.0924905
36,-1.5366056,-1.498244,"('hostile', 'amicable')",-0.6389789,-0.76657254,0.8169617,0.6601076,-0.4528743,-0.534903,-0.0820287
37,-0.07014623,-0.030510146,"('fake', 'genuine')",-0.28799844,-0.28767127,-0.14108314,-0.10128036,-0.1664093,-0.1398206,0.0265887
38,-0.81685895,-0.6878708,"('untruthful', 'truthful')",-1.1382526,-1.0705892,-0.26237193,-0.24533856,-0.7391612,-0.6679328,0.0712284
39,1.6287049,1.5747814,"('exploitative', 'cooperative')",0.7865309,0.8157317,0.26513523,0.23889726,0.893457,0.8764702,-0.0169868
40,-0.19842184,-0.05867381,"('stingy', 'generous')",0.12313643,0.15009011,-1.6242558,-1.7077625,-0.5665137,-0.538782,0.0277317
41,0.01779176,0.105569184,"('unforgiving', 'forgiving')",-0.5969015,-0.5586046,0.49990582,0.34584713,-0.0264013,-0.0357294,-0.0093281
42,1.068353,1.249555,"('unreliable', 'reliable')",-1.0325869,-0.8719686,-3.1761644,-3.2106462,-1.0467994,-0.9443533,0.1024461
43,0.16440646,0.35917845,"('irresponsible', 'responsible')",-0.5779606,-0.45488793,0.13475846,0.13600984,-0.0929319,0.0134335,0.1063654
44,0.29124808,0.2279765,"('prejudiced', 'unprejudiced')",-0.17712018,-0.1308804,-0.97027934,-0.98706555,-0.2853838,-0.2966565,-0.0112727
45,-0.043912776,0.1482277,"('incompetent', 'competent')",-0.7153996,-0.7302603,-0.63223463,-0.69617933,-0.463849,-0.4260707,0.0377783
46,0.26681077,0.38280946,"('uncompetitive', 'competitive')",0.38802972,0.40490904,-0.7342871,-0.78498524,-0.0264822,0.0009111,0.0273933
47,0.07721779,0.16412371,"('stupid', 'smart')",1.0319804,1.0960013,5.3496065,5.483585,2.1529349,2.2479032,0.0949683
48,-0.08238937,-0.10847359,"('unintelligent', 'intelligent')",0.9822634,0.9625245,0.6275511,0.61205816,0.5091417,0.488703,-0.0204387
49,0.16312784,0.23874182,"('unable', 'able')",0.671557,0.7813523,0.23907532,0.3186516,0.3579201,0.4462486,0.0883285
50,0.024615342,0.081640646,"('clumsy', 'skillful')",0.13890682,0.14813976,-0.12447104,-0.1807366,0.013017,0.0163479,0.0033309
51,0.38666296,0.24844754,"('uneducated', 'educated')",-0.07592927,-0.20869115,0.459457,0.37735558,0.2567302,0.1390373,-0.1176929
52,-0.2540489,-0.44026396,"('irrational', 'rational')",-0.16582674,-0.3246197,0.5938741,0.47608924,0.0579995,-0.0962648,-0.1542643
53,-0.9206906,-0.9105337,"('uncreative', 'creative')",1.0143161,0.9907116,0.92089885,0.88359606,0.3381748,0.321258,-0.0169168
54,-0.6325577,-0.7177546,"('incapable', 'capable')",0.25760448,0.1712045,1.1450012,1.2183596,0.2566827,0.2239365,-0.0327462
55,1.306562,1.3441199,"('incompetent', 'clever')",0.5815003,0.54649484,-0.11498548,-0.1422472,0.5910256,0.5827892,-0.0082364
56,1.2067556,1.2198476,"('impractical', 'practical')",0.107904926,0.16076124,-0.20076476,-0.267363,0.3712986,0.3710819,-0.0002167
57,-0.39237186,-0.3730644,"('unimaginative', 'imaginative')",0.93205565,0.89138126,-2.241045,-2.3254228,-0.5671204,-0.6023686,-0.0352482
58,-0.043591175,0.04695643,"('undiscriminating', 'discriminating')",0.21444023,0.22574283,-0.112338126,-0.14169301,0.0195036,0.0436688,0.0241652
59,0.26280934,0.2598185,"('foolish', 'wise')",0.10408234,0.08253598,0.38131323,0.37357104,0.2494016,0.2386418,-0.0107598
60,1.6331953,1.6438664,"('inefficient', 'efficient')",0.95916754,1.0110527,-0.40945035,-0.3423564,0.7276375,0.7708542,0.0432167
61,0.27818856,0.14272715,"('illogical', 'logical')",0.36381513,0.24581546,0.21486932,0.10315091,0.2856243,0.1638978,-0.1217265
62,1.1771834,1.2931696,"('incompetent', 'brilliant')",0.61657226,0.7085099,-0.24072438,-0.14829145,0.5176771,0.617796,0.1001189
63,0.42177135,0.62328804,"('unperceptive', 'insightful')",0.31154186,0.40571913,0.4865479,0.57532436,0.4066203,0.5347772,0.1281569
64,0.6977792,0.6385759,"('shy', 'confident')",-0.51181114,-0.47744277,-6.059301,-6.1417675,-1.9577777,-1.9935447,-0.035767
65,0.74127513,0.51744586,"('insecure', 'secure')",-0.08630744,-0.16252106,-0.48414263,-0.5322078,0.0569417,-0.0590943,-0.116036
66,-0.9997862,-0.88210475,"('inactive', 'active')",-0.8401577,-0.80324817,0.8985408,0.9278184,-0.313801,-0.2525115,0.0612895
67,1.4672085,1.3638277,"('doubtful', 'determined')",0.117799684,0.15545692,-0.56895804,-0.5217091,0.3386834,0.3325252,-0.0061582
68,0.24756436,0.13267048,"('dependent', 'independent')",-0.2501603,-0.23802774,-0.7294207,-0.7212925,-0.2440056,-0.2755499,-0.0315443
69,-0.082998,-0.038893476,"('lazy', 'industrious')",0.62874085,0.7805563,-0.309343,-0.23571761,0.0788,0.1686484,0.0898484
70,0.5095648,0.658942,"('lethargic', 'energetic')",0.21801938,0.25860748,0.2631794,0.29733738,0.3302545,0.4049623,0.0747078
71,0.50889415,0.59561473,"('diffident', 'self-confident')",0.60129297,0.7029315,0.67304385,0.707116,0.5944103,0.6685541,0.0741438
72,0.3518871,0.35695824,"('unambitious', 'ambitious')",-0.9402909,-0.9334092,-1.5450774,-1.4907343,-0.7111604,-0.6890618,0.0220986
73,0.59245497,0.5909485,"('helpless', 'self-reliant')",0.43411,0.4077982,-2.9960563,-3.0174305,-0.6564971,-0.6728946,-0.0163975
74,0.17472552,0.32595307,"('undedicated', 'dedicated')",0.28185624,0.3440101,0.12670389,0.08308047,0.1944286,0.2510146,0.056586
75,-0.30450144,-0.28131726,"('meek', 'impulsive')",-0.02060341,-0.04117064,-0.24105878,-0.17425543,-0.1887212,-0.1655811,0.0231401
76,0.70001787,0.7451998,"('anxious', 'daring')",0.484238,0.52061236,0.038842708,0.03382524,0.4076995,0.4332125,0.025513
77,-0.16068473,-0.15430214,"('unmotivated', 'motivated')",0.7153497,0.7493138,-1.1638595,-1.045594,-0.2030648,-0.1501941,0.0528707
78,-1.3918972,-1.1562719,"('nonresilient', 'resilient')",1.035123,1.1125607,0.175731,0.27313006,-0.0603477,0.076473,0.1368207
79,-1.6356037,-1.5538008,"('wavering', 'unwavering')",-1.4588476,-1.4822488,-0.07007748,-0.06207948,-1.0548429,-1.0327097,0.0221332
80,0.9544324,0.84543145,"('dominated', 'dominating')",0.039552186,0.12469663,-1.3018512,-1.2641389,-0.1026222,-0.0980036,0.0046186
81,0.9827566,0.7264658,"('submissive', 'aggressive')",0.86697364,0.7643601,-0.6965604,-0.69376755,0.38439,0.2656861,-0.1187039
82,-0.46971643,-0.48286286,"('poor', 'rich')",0.49266657,0.3909382,5.7924824,5.8191586,1.9384775,1.909078,-0.0293995
83,0.059115924,0.03281133,"('powerless', 'powerful')",-0.255614,-0.1580024,-1.0665175,-1.0728251,-0.4210052,-0.3993387,0.0216665
84,0.39040312,0.24964993,"('inferior', 'superior')",0.32395542,0.30422416,0.6889371,0.6864917,0.4677653,0.4134552,-0.0543101
85,-0.6585315,-0.6045996,"('insignificant', 'prestigious')",0.56783503,0.55949676,1.1673673,1.1668363,0.3588903,0.3739111,0.0150208
86,-0.47982234,-0.47627535,"('uninfluential', 'influential')",-0.102649294,-0.24988186,-0.24554282,-0.36992133,-0.2760048,-0.3653595,-0.0893547
87,0.31850618,0.21214163,"('unsuccessful', 'successful')",0.55460924,0.4985916,0.7981812,0.8696115,0.5570989,0.5267816,-0.0303173
88,-0.55188084,-0.7330717,"('low', 'eminent')",0.64154947,0.5117373,0.18356742,0.15000455,0.0910787,-0.0237766,-0.1148553
