,scripps_male,scripps_female,tuple,networks_male,networks_female,interactive_male,interactive_female,inc_male,inc_female,average_male,average_female,female-male
0,-2.214497,-2.3964124,"('unsociable', 'sociable')",0.14172147,-0.008325331,-0.4118554,-0.5646234,-0.78847784,-1.0143262,-0.8182772,-0.9959219,-0.1776447
1,-0.68173504,-0.83026063,"('unfriendly', 'friendly')",0.6337401,0.38287035,0.7629896,0.6672369,1.6407523,1.4728937,0.5889367,0.4231851,-0.1657516
2,0.5710285,0.6697409,"('unlikable', 'likable')",0.4491219,0.5759151,0.25711185,0.44513285,0.8048613,0.94672424,0.5205309,0.6593783,0.1388474
3,-1.2714294,-1.2115831,"('repellent', 'pleasant')",0.14288674,0.28237048,-0.7156378,-0.61197996,-0.019041294,0.08290364,-0.4658054,-0.3645723,0.1012331
4,0.45507124,0.48416564,"('disliked', 'liked')",-1.2609844,-1.453737,-0.647021,-0.6874775,-5.4215217,-5.716007,-1.718614,-1.8432641,-0.1246501
5,1.2978839,1.3898438,"('distant', 'outgoing')",0.23010552,0.08737321,0.5765803,0.62841994,0.044231467,0.115700066,0.5372003,0.5553343,0.018134
6,1.142878,1.234202,"('distant', 'open')",-0.3538968,-0.5354089,0.24711381,0.27774194,0.48389953,0.5763137,0.3799986,0.3882122,0.0082136
7,-1.3479569,-1.4127418,"('insensitive', 'sensitive')",-0.6197133,-0.52383,-0.049615256,0.07126534,0.16007242,0.12110202,-0.4643032,-0.4360511,0.0282521
8,0.23501614,0.12370536,"('unaffectionate', 'affectionate')",0.1319637,-0.04196407,0.4334775,0.4489867,0.21701606,0.21904784,0.2543684,0.187444,-0.0669244
9,-0.006495215,-0.06709905,"('unaffectionate', 'caring')",0.7013064,0.6133797,0.58274925,0.6427738,0.8113407,0.83671653,0.5222253,0.5064428,-0.0157825
10,-2.9768107,-3.0877538,"('unsympathetic', 'sympathetic')",-0.27953207,-0.21906117,-1.3633627,-1.2294514,-0.78046167,-0.9085072,-1.3500419,-1.3611934,-0.0111515
11,-1.7322718,-1.7362936,"('unhelpful', 'helpful')",0.59919286,0.71680325,0.91511804,1.1027294,1.5850651,1.5772797,0.3417761,0.4151297,0.0733536
12,-1.2697197,-1.1928631,"('unsupportive', 'supportive')",0.95749897,1.1280819,-0.020759556,0.1804627,-1.6363809,-1.6932044,-0.4923403,-0.3943807,0.0979596
13,-1.8410659,-1.9545773,"('impolite', 'polite')",-0.25689703,-0.25517425,0.05234369,0.003869174,-0.41221058,-0.4941876,-0.6144575,-0.6750175,-0.06056
14,-1.4397463,-1.4879107,"('antisocial', 'social')",0.6762362,0.7459441,0.018667247,-0.02078395,-0.9532729,-1.0025353,-0.4245289,-0.4413215,-0.0167926
15,0.035397105,-0.020765495,"('boring', 'funny')",-0.28600803,-0.42673108,1.3043857,1.3118186,0.4560175,0.44587216,0.3774481,0.3275486,-0.0498995
16,0.25206342,0.32127857,"('unpopular', 'popular')",-0.6481349,-0.640395,0.093294665,0.07858672,0.5243985,0.5750468,0.0554054,0.0836293,0.0282239
17,0.35095045,0.42996603,"('nasty', 'nice')",-1.1422535,-1.1161641,-1.2541476,-1.1103805,-0.7878635,-0.65123504,-0.7083285,-0.6119534,0.0963751
18,-0.108801186,-0.14081794,"('disagreeable', 'welcoming')",-0.018192917,-0.018507063,-0.51449716,-0.537363,-0.3517443,-0.3226521,-0.2483089,-0.254835,-0.0065261
19,-0.14760518,-0.085831895,"('inhospitable', 'hospitable')",-0.91640157,-0.90442485,-0.6919263,-0.6030552,-0.06349671,0.046535276,-0.4548574,-0.3866942,0.0681632
20,-0.19853626,-0.22871396,"('rough', 'thoughtful')",-0.4186964,-0.32550123,0.5011037,0.46972573,0.9210571,0.86061215,0.201232,0.1940307,-0.0072013
21,-1.5137538,-1.5847325,"('immoral', 'moral')",-0.59567463,-0.5715946,-0.53083754,-0.5214433,-0.8134893,-0.88837147,-0.8634388,-0.8915355,-0.0280967
22,-0.4695406,-0.54847634,"('untrustworthy', 'trustworthy')",0.3038477,0.31043345,-0.28455517,-0.35074127,-1.1083068,-1.271384,-0.3896387,-0.4650421,-0.0754034
23,-1.7587415,-1.8851612,"('insincere', 'sincere')",0.31848076,0.3652233,0.18007627,0.2554907,4.7173853,4.7703714,0.8643002,0.8764811,0.0121809
24,-1.0076003,-1.1061251,"('dishonest', 'honest')",-1.0253327,-1.0618198,-0.020182123,0.075067796,0.4682237,0.39803827,-0.3962229,-0.4237097,-0.0274868
25,1.1920481,1.1623828,"('egoistic', 'altruistic')",0.34044382,0.11796251,0.13474655,0.11197753,1.4196498,1.4026583,0.7717221,0.6987453,-0.0729768
26,-0.19791842,-0.35635155,"('hardhearted', 'benevolent')",-0.088975534,-0.24458227,0.1571764,0.06387678,1.5505975,1.3679888,0.35522,0.2077329,-0.1474871
27,0.052696973,0.087571666,"('hardhearted', 'softhearted')",-0.1998601,-0.25413176,0.5181487,0.57170147,1.0189908,0.9710435,0.3474941,0.3440462,-0.0034479
28,-1.2852335,-1.4914438,"('disloyal', 'loyal')",-0.00658793,-0.27757427,-0.5452945,-0.7264896,0.82678086,0.5450099,-0.2525838,-0.4876245,-0.2350407
29,0.5424784,0.5145539,"('unfair', 'fair')",-0.61991334,-0.7279702,-1.1936339,-1.2790895,-0.6256095,-0.7412123,-0.4741696,-0.5584295,-0.0842599
30,-1.3997049,-1.4646097,"('intolerant', 'tolerant')",1.2293916,1.347109,0.3460187,0.4145342,0.8643013,0.8102539,0.2600017,0.2768219,0.0168202
31,1.1074756,1.1739341,"('evil', 'good')",-0.9451179,-1.1253936,-0.83409077,-0.904542,-0.90949947,-0.9516704,-0.3953081,-0.451918,-0.0566099
32,-0.9419054,-1.0070634,"('unkind', 'kind')",0.07557194,0.070316024,-0.73031914,-0.7775209,0.786714,0.5846579,-0.2024846,-0.2824026,-0.079918
33,1.0626734,1.0287036,"('wrong', 'right')",0.93236977,0.89257765,0.5226478,0.52235097,-0.2646602,-0.3012185,0.5632578,0.5356034,-0.0276544
34,-0.16428742,-0.091339685,"('mean', 'honorable')",-0.002281651,0.18061143,0.25708887,0.47106636,5.545864,5.870185,1.409096,1.6076307,0.1985347
35,1.9752487,1.9685228,"('corrupt', 'incorrupt')",-0.92638135,-1.1837891,-0.42075714,-0.58419114,0.06151374,0.010373399,0.172406,0.052729,-0.119677
36,1.3938961,1.2970456,"('hostile', 'amicable')",-1.3815528,-1.6935848,-0.23331736,-0.42297158,0.4573655,0.33650607,0.0590979,-0.1207512,-0.1798491
37,-0.025601575,-0.026674902,"('fake', 'genuine')",-0.41682297,-0.29100457,-0.5524775,-0.5015795,0.047083415,0.11264378,-0.2369546,-0.1766538,0.0603008
38,-1.2251337,-1.2027442,"('untruthful', 'truthful')",-0.12311396,-0.12234422,-0.36067224,-0.26012525,0.007177731,0.015543244,-0.4254355,-0.3924176,0.0330179
39,0.4080096,0.32266796,"('exploitative', 'cooperative')",1.8399255,1.8398314,1.4220374,1.3976552,0.20494454,0.19998267,0.9687293,0.9400343,-0.028695
40,0.41614547,0.31621182,"('stingy', 'generous')",0.47471485,0.3759308,-0.13590324,-0.17008215,-1.3597509,-1.5884912,-0.1511984,-0.2666077,-0.1154093
41,-0.6492681,-0.74552387,"('unforgiving', 'forgiving')",-0.8033933,-0.8032832,-1.0372449,-1.0223862,0.1453448,-0.0036064899,-0.5861404,-0.6436999,-0.0575595
42,0.32591903,0.42080724,"('unreliable', 'reliable')",-0.3477711,-0.1554973,-0.8466834,-0.65134865,-2.8152788,-2.8349383,-0.9209536,-0.8052443,0.1157093
43,-2.4975564,-2.4474704,"('irresponsible', 'responsible')",-0.65763557,-0.4869483,0.1908676,0.36683717,0.18513572,0.17308033,-0.6947972,-0.5986253,0.0961719
44,0.62314945,0.7190537,"('prejudiced', 'unprejudiced')",-0.5651117,-0.4331266,-0.3488286,-0.3177774,-1.2326429,-1.1430722,-0.3808584,-0.2937306,0.0871278
45,-1.790969,-1.8493537,"('incompetent', 'competent')",-0.8675466,-0.75232637,-0.8505824,-0.7569535,-0.76829004,-0.87811065,-1.069347,-1.059186,0.010161
46,-2.3454514,-2.4221406,"('uncompetitive', 'competitive')",0.69246644,0.9217335,0.45902252,0.54739225,-0.45485675,-0.59115756,-0.4122048,-0.3860431,0.0261617
47,-0.42707765,-0.345985,"('stupid', 'smart')",0.60396916,0.7292659,0.39645478,0.5657074,4.818543,5.0468974,1.3479723,1.4989715,0.1509992
48,-2.1327872,-2.282698,"('unintelligent', 'intelligent')",-0.6604696,-0.71940225,0.21760954,0.17513873,0.36015365,0.260179,-0.5538734,-0.6416956,-0.0878222
49,-0.7382517,-0.62426287,"('unable', 'able')",-0.8462616,-0.6651659,-0.13002163,-0.0024785176,-0.1391401,0.052297287,-0.4634188,-0.3099025,0.1535163
50,0.30661023,0.36993104,"('clumsy', 'skillful')",-0.52695674,-0.42200577,0.06773008,0.122407205,-0.04470259,0.0110949315,-0.0493298,0.0203569,0.0696867
51,-0.82829416,-0.9427535,"('uneducated', 'educated')",-0.30594367,-0.453408,-0.2187014,-0.30139515,0.37891486,0.22036183,-0.2435061,-0.3692987,-0.1257926
52,0.85442746,0.767095,"('irrational', 'rational')",-0.12062188,-0.4844004,0.64282745,0.43558568,0.22754659,0.12989737,0.4010449,0.2120444,-0.1890005
53,0.23752333,0.1784518,"('uncreative', 'creative')",0.8730872,0.79957914,1.9315711,1.9487854,1.3859667,1.2421186,1.1070371,1.0422337,-0.0648034
54,0.12792996,0.14500448,"('incapable', 'capable')",-0.70779747,-0.8012578,-0.1835922,-0.20586033,0.72662985,0.8121804,-0.0092075,-0.0124833,-0.0032758
55,-1.3937191,-1.504594,"('incompetent', 'clever')",-0.07468421,0.09820772,-0.0001629889,0.025038758,-0.44269758,-0.45681643,-0.477816,-0.459541,0.018275
56,-1.2798219,-1.2923235,"('impractical', 'practical')",0.728143,0.83303213,0.8641432,1.0016282,-0.02035009,-0.060216874,0.0730285,0.12053,0.0475015
57,-1.5489322,-1.6514484,"('unimaginative', 'imaginative')",-0.4567951,-0.5034727,0.798275,0.89357823,-2.1489825,-2.380611,-0.8391087,-0.9104884,-0.0713797
58,-0.54227453,-0.60724443,"('undiscriminating', 'discriminating')",-0.27482212,-0.28169435,-0.22322452,-0.20644374,-0.1522042,-0.19825478,-0.2981313,-0.3234093,-0.025278
59,1.0977861,1.1927111,"('foolish', 'wise')",0.3219649,0.16183244,0.5301374,0.5269623,0.47549617,0.46997225,0.6063461,0.5878695,-0.0184766
60,-1.451005,-1.5248958,"('inefficient', 'efficient')",1.1660366,1.4041196,1.0938075,1.2356706,-0.1500828,-0.10306572,0.1646891,0.2529572,0.0882681
61,-0.8639226,-0.944428,"('illogical', 'logical')",1.0204303,0.8798424,1.1614704,1.0581328,-0.018571902,-0.16720587,0.3248516,0.2065853,-0.1182663
62,-1.4105778,-1.3054235,"('incompetent', 'brilliant')",0.4455991,0.66312635,0.015560858,0.27398738,-0.2774284,-0.09737052,-0.3067116,-0.1164201,0.1902915
63,-2.0203218,-1.9919609,"('unperceptive', 'insightful')",0.80078006,0.94942427,0.32173294,0.45718563,1.0765555,1.0667809,0.0446867,0.1203575,0.0756708
64,-0.12994397,-0.13393867,"('shy', 'confident')",0.2709733,0.23941629,-0.20042701,-0.21244593,-5.4894624,-5.7191534,-1.387215,-1.4565305,-0.0693155
65,-1.3659664,-1.5035658,"('insecure', 'secure')",0.5234813,0.5514867,0.020174325,-0.06444101,-0.43008018,-0.5192463,-0.3130977,-0.3839416,-0.0708439
66,1.14976,1.2148304,"('inactive', 'active')",-0.54113704,-0.44289282,-0.34499794,-0.28431475,1.0200229,1.0846153,0.320912,0.3930596,0.0721476
67,0.3080364,0.3618418,"('doubtful', 'determined')",0.047773406,0.09886961,-0.120671645,-0.054987445,-0.49940944,-0.4879188,-0.0660678,-0.0205487,0.0455191
68,-0.37378553,-0.3848893,"('dependent', 'independent')",-0.3755773,-0.37964907,-0.27551615,-0.3751997,-0.44464064,-0.47947854,-0.3673799,-0.4048042,-0.0374243
69,2.159671,2.3320508,"('lazy', 'industrious')",0.34299958,0.3554739,0.19198012,0.20928669,-0.1651908,0.022896305,0.632365,0.7299269,0.0975619
