,suntrust_male,suntrust_female,tuple,banks_male,banks_female,inc_male,inc_female,average_male,average_female,female-male
49,-0.7334363,-0.6448016,"('unable', 'able')",-0.7867302,-0.6615606,-0.6398419,-0.4307281,-0.7200028,-0.5790301,0.1409727
50,-0.24748302,-0.19073409,"('clumsy', 'skillful')",-0.791694,-0.79386306,0.06643036,0.055972524,-0.3242489,-0.3095415,0.0147074
51,-0.22070159,-0.43219393,"('uneducated', 'educated')",0.35641024,0.27870417,0.4368831,0.32674196,0.1908639,0.0577507,-0.1331132
52,0.09576881,-0.08038035,"('irrational', 'rational')",0.1643757,-0.012091894,0.0002605617,-0.19338375,0.0868017,-0.0952853,-0.182087
53,-0.99640405,-1.0025783,"('uncreative', 'creative')",0.7692613,0.7408755,0.8979802,0.90897113,0.2236125,0.2157561,-0.0078564
54,-0.079811156,-0.19567631,"('incapable', 'capable')",0.88310736,0.8924805,0.8403137,0.914148,0.54787,0.536984,-0.010886
55,-0.8674273,-0.81556827,"('incompetent', 'clever')",0.36782947,0.4003215,-0.21896149,-0.2554081,-0.2395198,-0.2235516,0.0159682
56,0.30001596,0.2201883,"('impractical', 'practical')",1.8536574,1.8689415,-0.05431159,-0.05874995,0.6997873,0.6767933,-0.022994
57,-0.5552568,-0.6903611,"('unimaginative', 'imaginative')",0.07346642,-0.006379083,-2.4440506,-2.4928284,-0.9752803,-1.0631895,-0.0879092
58,-0.15807575,-0.1261919,"('undiscriminating', 'discriminating')",0.57210416,0.5646789,0.02050426,0.03674072,0.1448442,0.1584092,0.013565
59,0.33155522,0.22821432,"('foolish', 'wise')",0.59805447,0.50650316,0.13049842,0.1237929,0.3533694,0.2861701,-0.0671993
60,-0.2826164,-0.23146257,"('inefficient', 'efficient')",1.1504107,1.2996086,-0.33925673,-0.19685814,0.1761792,0.2904293,0.1142501
61,-0.5137269,-0.63384753,"('illogical', 'logical')",1.6315435,1.5064062,0.06631649,-0.10505729,0.3947111,0.2558338,-0.1388773
62,0.04658041,0.04813811,"('incompetent', 'brilliant')",1.0487671,1.1598794,-0.2868195,-0.16931343,0.2695094,0.3462347,0.0767253
63,-0.08832914,-0.031016316,"('unperceptive', 'insightful')",1.3983747,1.4185922,0.678558,0.8230802,0.6628678,0.7368854,0.0740176
64,0.001432484,-0.101519346,"('shy', 'confident')",0.14681639,0.07964991,-6.5064907,-6.542326,-2.119414,-2.1880652,-0.0686512
65,-0.09960058,-0.26911932,"('insecure', 'secure')",0.75680333,0.7151327,-0.150666,-0.24221653,0.1688456,0.0679323,-0.1009133
66,0.6688302,0.6256343,"('inactive', 'active')",0.72957855,0.7358511,1.2889735,1.2336881,0.8957941,0.8650579,-0.0307362
67,0.7666518,0.63169765,"('doubtful', 'determined')",-0.43505606,-0.46035165,-0.5971635,-0.57376295,-0.0885226,-0.134139,-0.0456164
68,-1.0058583,-1.0901291,"('dependent', 'independent')",-1.4715137,-1.5462503,-0.9027866,-0.8998962,-1.1267196,-1.1787585,-0.0520389
69,0.09616657,0.18707468,"('lazy', 'industrious')",0.20538789,0.24123318,-0.75459343,-0.6592268,-0.151013,-0.076973,0.07404
70,0.06931694,0.118233636,"('lethargic', 'energetic')",0.4907864,0.58606464,0.6965857,0.8364146,0.4188964,0.5135709,0.0946745
71,0.42228284,0.42018726,"('diffident', 'self-confident')",2.128596,2.2143853,0.59034157,0.5643366,1.0470735,1.066303,0.0192295
72,-0.22726788,-0.27360108,"('unambitious', 'ambitious')",0.05102738,0.0333959,-1.1842548,-1.1616277,-0.4534984,-0.4672776,-0.0137792
73,1.202762,1.2050406,"('helpless', 'self-reliant')",0.39401057,0.3523827,-3.2215466,-3.150398,-0.5415914,-0.5309916,0.0105998
74,0.8180629,0.88859594,"('undedicated', 'dedicated')",1.2409503,1.2345761,0.53757554,0.60881627,0.8655296,0.9106628,0.0451332
75,0.07088645,0.06152737,"('meek', 'impulsive')",-1.3403221,-1.3362441,-0.2262419,-0.11880711,-0.4985592,-0.4645079,0.0340513
76,0.054732144,0.11875531,"('anxious', 'daring')",0.091875814,0.22561479,0.47500682,0.5452404,0.2072049,0.2965368,0.0893319
77,-1.0137444,-1.0822626,"('unmotivated', 'motivated')",0.22348084,0.21916522,-1.3752985,-1.3139809,-0.7218541,-0.7256927,-0.0038386
78,-0.86389625,-0.6866008,"('nonresilient', 'resilient')",0.5287816,0.62784505,-0.21544091,-0.045774806,-0.1835185,-0.0348435,0.148675
79,0.24826978,0.24210571,"('wavering', 'unwavering')",-0.408721,-0.48384687,0.27809227,0.30582675,0.0392137,0.0213619,-0.0178518
80,0.08010288,-0.07723266,"('dominated', 'dominating')",0.34291905,0.38495764,-1.0247252,-1.0238019,-0.2005678,-0.2386923,-0.0381245
81,-0.17772444,-0.4906498,"('submissive', 'aggressive')",0.38372073,0.27111414,-0.59929335,-0.6756923,-0.131099,-0.2984093,-0.1673103
82,-0.87715894,-0.8878026,"('poor', 'rich')",-0.22483194,-0.18380655,5.9556303,5.8949065,1.6178799,1.6077658,-0.0101141
83,0.51876724,0.42814457,"('powerless', 'powerful')",1.2791033,1.2280715,-0.7475668,-0.7857988,0.3501012,0.2901391,-0.0599621
84,0.2451445,0.018898193,"('inferior', 'superior')",-0.98230726,-1.0279166,0.4575519,0.39528692,-0.0932036,-0.2045771,-0.1113735
85,1.0842255,1.1502901,"('insignificant', 'prestigious')",0.97359556,0.9600307,0.6405681,0.67820466,0.899463,0.9295085,0.0300455
86,-0.58316463,-0.7357371,"('uninfluential', 'influential')",0.8057543,0.6380516,-0.0029467493,-0.11352733,0.0732143,-0.0704043,-0.1436186
87,0.062341988,-0.25606313,"('unsuccessful', 'successful')",1.6199238,1.5713798,0.36693564,0.2793491,0.6830672,0.5315553,-0.1515119
88,0.049102765,-0.09086194,"('low', 'eminent')",-0.10889148,-0.17529084,0.23485538,0.18353486,0.0583556,-0.0275393,-0.0858949
